alpha,Mach,reference_cr,reference_ci,reference_omega_i,line_id,best_status,best_stage1_mismatch,best_stage2_mismatch,best_spectral_success,best_mode_success,trusted_spectral,trusted_modal,valid_spectral_candidate,valid_modal_candidate,source_csv,source_label,source_group
0.3,1.4,0.18,0.055,7.231022361472802e-06,M1.40_a0.30000,spectral_only,0.0024961790908052,30416.04668411095,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,0.0064921875,M1.15_a0.50000,mode_only,0.3651477780446788,5.874537937898075e-19,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,0.005747,M1.15_a0.50000,mode_only,0.3653568616581214,1.950132323468251e-18,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,1.9267909673996914e-06,M1.15_a0.50000,mode_only,0.157066603290176,7.891464825322479e-20,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,1.5666081934799383e-06,M1.15_a0.50000,mode_only,0.1770857386977742,1.1240822698647807e-20,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,0.004675044921875,M1.15_a0.50000,mode_only,0.365745117886725,3.4720712649310246e-18,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,1.941896697621287e-06,M1.15_a0.50000,mode_only,0.230760129726049,7.434935145617514e-26,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,1.7438544520625368e-06,M1.15_a0.50000,mode_only,0.2416800333651638,1.8322569606970762e-21,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,0.0030235786132812,M1.15_a0.50000,mode_only,0.3781861662683094,1.513967771580527e-18,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,2.2630174424913195e-06,M1.15_a0.50000,mode_only,0.265676077269396,9.057968237882508e-20,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,5e-07,M1.15_a0.50000,mode_only,0.2977016248751812,9.4603110650844e-24,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,0.00167846484375,M1.15_a0.50000,mode_only,0.3783838633300391,8.791218613194751e-19,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,4.066977418499229e-06,M1.15_a0.50000,mode_only,0.3549462373113961,9.592443223559177e-22,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,1.206312391493056e-06,M1.15_a0.50000,mode_only,0.3565836579273886,1.2089751498828434e-19,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,1.2429796006944437e-05,M1.15_a0.50000,mode_only,0.4053736634155397,1.5974433330725487e-27,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,5.959781222873265e-06,M1.15_a0.50000,mode_only,0.4198779859345203,7.576220133742596e-27,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,0.0120078125,M1.15_a0.50000,failed,0.3240744398394396,82.57495281038675,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,0.009013671875,M1.15_a0.50000,failed,0.323461586417294,253.29089608438596,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,0.0090087890625,M1.15_a0.50000,failed,0.3234615851508773,253.73019692676647,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,0.0120078125,M1.15_a0.50000,failed,0.2584212924181197,1821.874551997317,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,0.0195078124999999,M1.15_a0.50000,failed,0.1888308936379421,1853.541427655751,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.0345078124999999,M1.15_a0.50000,failed,0.1278932575035297,1968.3488690986303,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.0270078125,M1.15_a0.50000,failed,0.1343278593955965,2171.5675546815924,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.0345078124999999,M1.15_a0.50000,failed,0.1255440970504579,2442.5850075082108,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.0270078125,M1.15_a0.50000,failed,0.1233809680668199,2969.550989374519,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,0.0195078124999999,M1.15_a0.50000,failed,0.1544791354348586,3263.61130106273,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.0345078124999999,M1.15_a0.50000,failed,0.1214157635067131,3432.099867227994,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.0275146484375,M1.15_a0.50000,failed,0.117425591085268,4172.100494627281,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.0270078125,M1.15_a0.50000,failed,0.1163344282891222,4717.123468247227,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.0345078124999999,M1.15_a0.50000,failed,0.1076729496794311,4766.236147216538,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.0275146484375,M1.15_a0.50000,failed,0.1166371406351171,5041.6668371223695,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.0200146484375,M1.15_a0.50000,failed,0.1201547403912468,5625.81308735464,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,0.0195078124999999,M1.15_a0.50000,failed,0.1151251792360351,6664.697615737789,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.0275146484375,M1.15_a0.50000,failed,0.114855685815789,6822.689077351792,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.0270078125,M1.15_a0.50000,failed,0.1144124660777737,7193.163288861106,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,0.0125146484374999,M1.15_a0.50000,failed,0.1752324255016743,7332.847677374993,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.0200146484375,M1.15_a0.50000,failed,0.1104783365840601,7365.941243815168,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.0275146484375,M1.15_a0.50000,failed,0.1024432683722055,9178.36922389996,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,0.0120078125,M1.15_a0.50000,failed,0.161455884268736,9766.531325724389,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.0200146484375,M1.15_a0.50000,failed,0.1066686283610548,10046.713830742972,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.0200146484375,M1.15_a0.50000,failed,0.1066686283610548,10046.713830742972,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,0.0195078124999999,M1.15_a0.50000,failed,0.105932273710909,10652.428565549904,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,0.0125146484374999,M1.15_a0.50000,failed,0.1401649246619964,11727.009910122626,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,0.0050479329427083,M1.15_a0.50000,failed,0.271918547728227,12068.352591093582,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,0.0035078125,M1.15_a0.50000,failed,0.2701793306543748,13458.90466330752,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.0,0.015,0.0028425585937499,M1.15_a0.50000,failed,0.2694013305933367,13656.376446297196,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,0.0050146484375,M1.15_a0.50000,failed,0.2487767177113747,20565.89756614919,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,0.0125146484374999,M1.15_a0.50000,failed,0.1014619519962982,21655.346673768658,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,5e-07,M1.15_a0.50000,spectral_only,0.0497697797491477,23950.75721738904,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,0.0120078125,M1.15_a0.50000,failed,0.1005014690268768,23975.44388915905,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,0.0045078125,M1.15_a0.50000,failed,0.2375172149814347,25872.50960045624,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,0.0025146484375,M1.15_a0.50000,failed,0.2346159368588521,27061.508986644323,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,4.846494321469908e-06,M1.15_a0.50000,failed,0.2168750663994143,28843.088878938637,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.012529296875,M1.15_a0.50000,failed,0.0953163628658756,29373.09560344681,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,0.0125146484374999,M1.15_a0.50000,failed,0.0952932723223136,29451.768087596847,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.012529296875,M1.15_a0.50000,failed,0.095408248124031,30538.01455262199,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.012529296875,M1.15_a0.50000,failed,0.0955916985194264,31441.797435760596,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.34,0.085,0.012529296875,M1.15_a0.50000,failed,0.0940608776640556,64670.481195633256,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,9.917498553240746e-06,M1.15_a0.50000,failed,0.1508238692332888,71441.27953779932,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,0.0050146484375,M1.15_a0.50000,failed,0.1482227688702169,74574.82966281977,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,2.854657208478009e-06,M1.15_a0.50000,failed,0.0947987714308112,75807.4450543343,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,0.0045078125,M1.15_a0.50000,failed,0.1411470393997219,79604.42023862567,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,5.96875e-06,M1.15_a0.50000,failed,0.1319700472623977,81210.85599384816,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.05,0.025,1.227187319155093e-05,M1.15_a0.50000,failed,0.132437298824935,85090.00799267356,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,5e-07,M1.15_a0.50000,failed,0.0901170689033685,98982.95503373614,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.005029296875,M1.15_a0.50000,failed,0.0902629718640327,135501.30506655044,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,0.0050146484375,M1.15_a0.50000,failed,0.0869628008843378,143748.64031438858,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.1,0.04,8.348857361593366e-06,M1.15_a0.50000,failed,0.077093622820407,151579.85024915627,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,1.933499710648149e-05,M1.15_a0.50000,failed,0.0772561191286212,151960.21364921593,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.005029296875,M1.15_a0.50000,failed,0.0835132165378685,160274.03741531307,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.005029296875,M1.15_a0.50000,failed,0.0831357507409433,168377.6928796583,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.26,0.07,0.005029296875,M1.15_a0.50000,failed,0.0831357530211113,168419.43880466462,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.5,1.15,0.18,0.055,9.526233060860338e-06,M1.15_a0.50000,failed,0.0745830494785776,171159.49691327658,False,False,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_candidates,shooting
0.1,1.25,0.2875512695312501,0.1091137695312499,0.010911376953125,72,box_rejected,0.0100919074912717,1.5440697161722622e-20,True,True,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary,shooting
0.18,1.33,0.2248535156250001,0.0549707031249999,0.0098947265624999,84,box_rejected,0.0239145862389061,3.90161683993171e-21,True,True,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary,shooting
0.2,1.2,0.1573974609374999,0.0617848144531249,0.0123569628906249,84,box_rejected,0.0291416134765534,6.747210380731164e-21,True,True,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary,shooting
0.2,1.3,0.2248535156250001,0.0549707031249999,0.010994140625,84,box_rejected,0.0259209008895202,1.279464963538051e-21,True,True,False,False,False,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary,shooting
0.3,1.4,0.2399414062499999,0.0390156249999999,0.0117046874999999,72,mode_only,0.1001123080512661,9.710800829332396e-23,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary,shooting
0.5,1.15,0.1099414062499999,0.012984375,0.0064921875,72,mode_only,0.3651477780446788,5.874537937898075e-19,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary.csv,supersonic_shooting_core_band_M18_lowbranch_a0150_a0175_boxrobust_summary,shooting
0.1,1.25,0.34,0.085,0.0105496419270833,M1.25_a0.10000,validated,0.0059242558479785,1.3571887039932373e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0200_a0225_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0200_a0225_boxrobust_candidates,shooting
0.1,1.25,0.34,0.085,0.0105486450195312,M1.25_a0.10000,validated,0.0059242556772886,1.358628789139469e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_lowbranch_a0200_a0225_boxrobust_candidates.csv,supersonic_shooting_core_band_M18_lowbranch_a0200_a0225_boxrobust_candidates,shooting
