Mach,alpha,reference_cr,reference_ci,reference_omega_i,trusted_spectral,trusted_modal,best_status,best_stage1_mismatch,best_stage2_mismatch,source_label,source_csv,line_id
1.8,0.15,0.26,0.07,0.00600439453125,False,False,spectral_only,0.0051032602866516,130.40685700553885,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.18,0.055,0.0058523437499999,False,False,spectral_only,0.0048729945465724,148.29787991229546,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.26,0.07,0.0030087890625,False,False,spectral_only,0.0023022547629702,272.2784298663132,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.26,0.07,0.0030117934570312,False,False,spectral_only,0.0023022935857439,272.3719019908299,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.34,0.085,0.0030025368164062,False,False,spectral_only,0.0022781433736013,274.4884024500205,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.34,0.085,0.0037587890625,False,False,spectral_only,0.0026895406654282,299.8268564006154,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.34,0.085,0.0029379374816894,False,False,spectral_only,9.300473685415036e-05,543.208517160676,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.34,0.085,0.0029304053100585,False,False,spectral_only,9.341895145633812e-05,543.1972116923971,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.26,0.07,0.0029352635742187,False,False,spectral_only,2.4975924823173928e-05,553.315284230689,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.26,0.07,0.0029317359374999,False,False,spectral_only,2.5960488440723508e-05,553.3138578943675,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.18,0.055,0.0030087890625,False,False,spectral_only,0.0001359213942521,554.8386993101637,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.18,0.055,0.00293603203125,False,False,spectral_only,1.527749232919594e-05,554.770082625869,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.34,0.085,0.0029380848632812,False,False,spectral_only,6.550197586712882e-06,557.7510271985722,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.18,0.055,0.0029359130859375,False,False,spectral_only,1.5228180621556917e-05,559.3455774742127,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.34,0.085,0.002931884765625,False,False,spectral_only,1.938425153643022e-05,559.7880488601409,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.15000
1.8,0.15,0.4779557291666667,0.0690156249999999,0.0103523437499999,False,False,validated,0.0111076076260845,5.591782946202834e-20,supersonic_shooting_core_band_M18_summary,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_summary.csv,120
1.8,0.175,0.34,0.085,0.0120777343749999,False,False,validated,0.0162488272701503,1.1256298029623448e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.0120777343749999,False,False,validated,0.0293096778409503,6.137364522092504e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.0120777343749999,False,False,validated,0.0371363849757806,1.9826738864695804e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.009630126953125,False,False,validated,0.0129378986628104,1.2250934632306391e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.009630126953125,False,False,validated,0.0277211421202974,3.777570885177546e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,0.009452734375,False,False,validated,0.0127107621774782,3.49665809238126e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.009630126953125,False,False,validated,0.0357775477963583,3.7602314708341603e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,0.009452734375,False,False,validated,0.0330725005729897,6.8008225520012e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,0.009452734375,False,False,validated,0.0484132174388023,4.525565179062064e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,0.00735478515625,False,False,validated,0.0492073980864236,5.306862625102546e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,0.007005126953125,False,False,validated,0.0322580794735375,7.993828760279507e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,0.007005126953125,False,False,validated,0.0472645464797964,4.166537501902396e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0068277343749999,False,False,validated,0.0322422992988897,8.050373345914614e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.0055206638183593,False,False,validated,0.0265830752600243,5.667648298992227e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.00552001953125,False,False,validated,0.0265830750368463,5.666506542344347e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,0.005308198651123,False,False,validated,0.0290942739584988,3.481828585262646e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,0.0052979256256103,False,False,validated,0.0290942737348924,3.4722339188476184e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0051285481770833,False,False,validated,0.0294001808625195,3.818030964753705e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0050222778320312,False,False,validated,0.0294025574306006,3.928525631521332e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,0.0048262262207031,False,False,validated,0.0320239376156951,8.686410305826784e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,0.00480224609375,False,False,validated,0.0320239557725929,8.553565108877655e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.004697998046875,False,False,validated,0.0320448531417462,8.618713573813601e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,0.0045452148437499,False,False,validated,0.023069692023601,9.291632756596632e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,0.0043898956253051,False,False,validated,0.0291444853378825,2.700325348628168e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,0.0043756874674479,False,False,validated,0.0284526094305977,1.717914664820039e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0043647460937499,False,False,validated,0.0320540595279105,8.777156683834485e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.00438525390625,False,False,validated,0.0345350215685903,8.06324057969896e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,0.0043139322916666,False,False,validated,0.0333377256770433,5.716349381963264e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0041938230468749,False,False,validated,0.0320629020771801,9.291855355071285e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.0041797051269531,False,False,validated,0.0345332792632766,8.191336523345231e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,0.0039285278320312,False,False,validated,0.0232316481820708,3.416625780179669e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0032513601196289,False,False,validated,0.0360993727405179,8.815199966765773e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,0.0030573730468749,False,False,validated,0.0334270574245266,8.553975831871756e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,0.0030714721679687,False,False,validated,0.0476937134830032,2.0038380951680733e-18,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0028280843098958,False,False,validated,0.0361170658016558,1.956738869730677e-18,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,0.0024661110514322,False,False,validated,0.0289207039714534,1.0562885395218417e-18,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,0.0021855797851562,False,False,validated,0.0335644351153589,2.2835497763414282e-18,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,0.0021790429199218,False,False,validated,0.0335656851025908,2.284814647047443e-18,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0020017988098144,False,False,validated,0.0361855789876943,1.567947867362829e-18,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,0.00210478515625,False,False,validated,0.048563678845011,9.324877572542182e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0017427060974121,False,False,validated,0.0362159136627711,6.938029986448188e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,0.00176025390625,False,False,validated,0.0457871814613658,2.664410919525088e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,0.0015730953084309,False,False,validated,0.0391693174568818,2.4923546107686703e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,0.0011639618001302,False,False,validated,0.029476466393874,6.237861094217396e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,0.0008818022277832,False,False,validated,0.0392047025169191,8.157318757521402e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0008126858379787,False,False,validated,0.0412960021480445,4.559206173991836e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0006028074399312,False,False,validated,0.0412971392623131,3.5514126428760916e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0003786005949656,False,False,validated,0.0413003959335356,4.1256728068904793e-22,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,0.0003745827385796,False,False,validated,0.0413004732304998,1.536202988938272e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,1.0072947309831533e-06,False,False,validated,0.0072795997177056,4.454398345240696e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,1.0539973003874095e-06,False,False,validated,0.0098743777587381,1.0572462796599517e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,1.0072947309831533e-06,False,False,validated,0.0214201316917438,5.601378032496968e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,0.0001186624471028,False,False,validated,0.0419996717426224,3.852875547189944e-26,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,1.4111126181520062e-06,False,False,validated,0.0319725402655677,2.9163266308037945e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,7.104919297960071e-05,False,False,validated,0.0420000315101208,5.1295680361996287e-26,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,1.2294011622299377e-06,False,False,validated,0.0348817468804415,3.761030246932098e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,1.36126724054784e-06,False,False,validated,0.0379116640616823,1.3516981727390043e-24,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,1.36126724054784e-06,False,False,validated,0.0383717247857051,7.099579043483804e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,2.0478005052103434e-06,False,False,validated,0.0392443730385851,4.556460588556564e-27,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,1.591076848536362e-06,False,False,validated,0.0398660288890224,9.663546088957396e-28,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,1.8572128138915e-06,False,False,validated,0.0435827627275854,1.59088317367334e-22,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,2.1645117568969724e-05,False,False,validated,0.0463610458260602,2.096646280545668e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,1.7327076297336154e-05,False,False,validated,0.0463575042229775,7.4223922572245e-27,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,2.7243009590808257e-06,False,False,validated,0.0447553857167283,4.319486772628172e-26,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,8.965852111062888e-06,False,False,validated,0.0455286349807331,5.750795999061176e-28,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,1.4808304807874885e-05,False,False,validated,0.0463496408993133,2.0448063524233847e-26,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,1.3163558520407336e-06,False,False,validated,0.0452587645227726,7.099748146989106e-30,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,1.4193762257265948e-06,False,False,validated,0.0455947385255668,3.865418435582958e-29,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,1.591076848536362e-06,False,False,validated,0.0458655185686811,3.010119652302458e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,4.982507550274886e-06,False,False,validated,0.0465371368834447,5.6916105113672546e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.26,0.07,4.990749180169753e-06,False,False,validated,0.0466345751683043,6.082449280276289e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,2.922100076557678e-06,False,False,validated,0.046728394049811,2.8477878678478526e-28,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,1.2684053548177088e-05,False,False,validated,0.0480970213806454,1.135959703518257e-28,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,2.930341706452546e-06,False,False,validated,0.0469969487588778,1.093667689070153e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,1.36126724054784e-06,False,False,validated,0.0468313681068905,2.644850109175484e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,3.1415120442708345e-06,False,False,validated,0.0472354736699628,5.857504345963427e-23,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,4.166586190682871e-06,False,False,validated,0.0477896432165622,7.134816769204089e-22,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,3.3424232011959875e-06,False,False,validated,0.0482044928294142,3.746736591411612e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,3.456250000000001e-06,False,False,validated,0.0483961930535855,2.5228469278713016e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.18,0.055,3.4711244936342607e-06,False,False,validated,0.0484392423283796,1.6598156394365934e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,2.518260211709105e-06,False,False,validated,0.0483618638755585,7.888451280817935e-21,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,1.7730795087147143e-06,False,False,validated,0.0488426679178867,3.130988932822196e-27,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,1.2294011622299377e-06,False,False,validated,0.0492157934449443,2.6537280851634837e-27,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.0120777343749999,False,False,spectral_only,0.01432593469319,0.6370151744085819,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.34,0.085,0.0120777343749999,False,False,spectral_only,0.0143259235175876,0.6678973480052025,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,0.001577734375,False,False,mode_only,0.0500145871981535,7.003731410237602e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,1.4193762257265948e-06,False,False,mode_only,0.0518662867526184,3.9766478232191205e-27,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,5.643211546846869e-06,False,False,mode_only,0.0540836700624625,4.543838814073028e-26,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,1.4111126181520062e-06,False,False,mode_only,0.0542472896337739,1.2210554301960805e-19,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,3.479783699443802e-06,False,False,mode_only,0.0551013464395597,5.965760595733902e-26,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,3.4905149883694114e-06,False,False,mode_only,0.0553515618551606,2.999643592102897e-26,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,4.9686945785710815e-06,False,False,mode_only,0.0566359309851717,5.8344152550146026e-27,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,1.0116012771041304e-05,False,False,mode_only,0.0574611035541909,2.2696808472949812e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.1,0.04,5.699014249260045e-06,False,False,mode_only,0.0571287298000931,1.9452807488562143e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,5.012211758020976e-06,False,False,mode_only,0.0606364218758128,3.6002532098184755e-20,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.0,0.015,9.429210279802232e-06,False,False,mode_only,0.0613289503777555,1.3573065004585828e-23,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
1.8,0.175,0.05,0.025,1.591076848536362e-06,False,False,mode_only,0.0609866054738607,7.099748146989106e-28,supersonic_shooting_core_band_M18_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M18_candidates.csv,M1.80_a0.17500
