_M_key,_a_key,Mach_seeded,alpha_seeded,cr_reference,ci_reference,seeded_cr,seeded_ci,seeded_technical,seeded_error,seeded_recovery,atlas_chart,Mach_generic,alpha_generic,generic_cr_reference,generic_ci_reference,generic_cr,generic_ci,generic_technical,generic_error,generic_recovery,Mach,alpha,generic_minus_seeded_error
1.9,0.18,1.9,0.18,0.5036903056394091,0.009096481823104,0.5036855093750002,0.0090992971468098,True,5.561492591751715e-06,True,C31,1.9,0.18,0.5036903056394091,0.009096481823104,0.7614583333333332,3.398177083333334e-05,True,0.2579272862812561,False,1.9,0.18,0.2579217247886644
1.9,0.205,1.9,0.205,0.5096468519455932,0.0032484016832047,0.5096460312500001,0.0032489786520019,True,1.0032119664159012e-06,True,C31,1.9,0.205,0.5096468519455932,0.0032484016832047,0.7614583333333332,1e-06,True,0.25183242002645373,False,1.9,0.205,0.25183141681448734
1.65,0.21,1.65,0.21,0.4394495229474536,0.0120648450484804,0.4394541118750001,0.0120662170022786,True,4.7896255857351854e-06,True,C32,1.65,0.21,0.4394495229474536,0.0120648450484804,0.7614583333333332,3.136747685185185e-05,True,0.32223357762436283,False,1.65,0.21,0.3222287879987771
1.65,0.215,1.65,0.215,0.4408439669080993,0.0105515052181564,0.440837224375,0.0105530512607421,True,6.917514023970853e-06,True,C32,1.65,0.215,0.4408439669080993,0.0105515052181564,0.7614583333333332,1.1513020833333332e-05,True,0.3207875673927745,False,1.65,0.215,0.3207806498787505
1.65,0.22,1.65,0.22,0.4422060711065786,0.0090228265664929,0.44220683125,0.0090220475125976,True,1.0884589991552904e-06,True,C32,1.65,0.22,0.4422060711065786,0.0090228265664929,0.7614583333333332,1e-06,True,0.31937971177189134,False,1.65,0.22,0.3193786233128922
1.65,0.225,1.65,0.225,0.4435372587284917,0.0074798945712252,0.443534370625,0.0074793762485351,True,2.9342461024608918e-06,True,C32,1.65,0.225,0.4435372587284917,0.0074798945712252,0.7614583333333332,1.2171874999999996e-05,True,0.31800876805548134,False,1.65,0.225,0.31800583380937886
1.65,0.24,1.65,0.24,0.4473583741785785,0.0027754388739638,0.4473614487500001,0.002773966114388,True,3.4091069497418118e-06,True,C32,1.65,0.24,0.4473583741785785,0.0027754388739638,0.7614583333333332,3.398177083333332e-05,True,0.31411192261368703,False,1.65,0.24,0.3141085135067373
1.7,0.21,1.7,0.21,0.4552834131668948,0.0095030958822338,0.455282100625,0.0095039639567057,True,1.5736325855560183e-06,True,C32,1.7,0.21,0.4552834131668948,0.0095030958822338,0.7614583333333332,1e-06,True,0.30632233278864945,False,1.7,0.21,0.3063207591560639
1.7,0.225,1.7,0.225,0.4591689061072109,0.0051116684727593,0.459172353125,0.005110313684082,True,3.70369869164134e-06,True,C32,1.7,0.225,0.4591689061072109,0.0051116684727593,0.7614583333333332,1e-06,True,0.30233262600145483,False,1.7,0.225,0.3023289223027632
1.7,0.24,1.7,0.24,0.4628080238673403,0.0005983786311341,0.46281251375,0.0005978225369601,True,4.524189101696356e-06,True,C32,1.7,0.24,0.4628080238673403,0.0005983786311341,0.7614583333333332,3.604340277777777e-05,True,0.298650838882201,False,1.7,0.24,0.2986463146930993
1.75,0.215,1.75,0.215,0.4715333763823652,0.0058666599725996,0.471533115625,0.005866784449707,True,2.889445513812535e-07,True,C32,1.75,0.215,0.4715333763823652,0.0058666599725996,0.7614583333333332,1e-06,True,0.28998428686729705,False,1.75,0.215,0.28998399792274565
1.75,0.235,1.75,0.235,0.4762994308359091,0.0001659878864715,0.47631113625,0.0001583462239922,True,1.3978974371784572e-05,True,C32,1.75,0.235,0.4762994308359091,0.0001659878864715,0.7614583333333332,1.2171874999999996e-05,True,0.2851589439819499,False,1.75,0.235,0.28514496500757813
1.8,0.22,1.8,0.22,0.4868557665371605,0.0025938712316997,0.4868516812499999,0.0025916989947591,True,4.6268979360687925e-06,True,C32,1.8,0.22,0.4868557665371605,0.0025938712316997,0.7614583333333332,1e-06,True,0.27461480781682307,False,1.8,0.22,0.274610180918887
1.85,0.215,1.85,0.215,0.4991054428041869,0.0022597848077579,0.4991067556249999,0.0022601371412923,True,1.3592782667724439e-06,True,C32,1.85,0.215,0.4991054428041869,0.0022597848077579,0.7614583333333332,5.668576388888889e-05,True,0.26236214058891066,False,1.85,0.215,0.2623607813106439
