alpha,Mach,blumen_cr,blumen_ci,blumen_cr_available,blumen_ci_available,guide_target_cr,guide_target_ci,guide_target_ci_source,guide_lower_cr,guide_lower_ci,guide_upper_cr,guide_upper_ci,guide_lower_mach,guide_upper_mach,guide_lower_source_type,guide_upper_source_type,seed_name,seed_cr_center,seed_ci_center,requested_cr_half_window,requested_ci_half_window,used_cr_half_window,used_ci_half_window,retry_index,shooting_cr,shooting_ci,shooting_omega_i,err_cr_abs,err_ci_abs,err_ci_rel,guide_err_cr_abs,guide_err_ci_abs,stage1_mismatch,stage2_mismatch,ln_p_start_right,spectral_success,mode_success,success,status,selection_metric,selection_metric_name,y_limit
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch_ci_blend,0.3623598528407056,0.03725681340642832,0.03,0.06,0.03,0.06,0,0.31816063409070555,0.05414980277069857,0.008122470415604785,0.00849756869913143,0.021460114101242836,0.6564796109941091,0.0030074741020042484,0.021460114101242836,6.492893866530168e-06,7.976968895425188e-19,-23.282628643474123,True,True,True,validated,0.10856579453587584,distance_to_guided_branch_target,443.67463736535217
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch_ci_blend,0.3623598528407056,0.03725681340642832,0.06,0.06,0.06,0.06,0,0.31818016534070553,0.05414980277069857,0.008122470415604785,0.008517099949131413,0.021460114101242836,0.6564796109941091,0.0030270053520042306,0.021460114101242836,8.916929788105067e-06,7.986169473032417e-19,-23.28628210888648,True,True,True,validated,0.10856598824435354,distance_to_guided_branch_target,443.67735170877114
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.06,0.03,0.06,0.03,0,0.31814177963669715,0.05415736676627641,0.00812360501494146,0.008478714245123031,0.021467678096820673,0.6567109988073832,0.0029886196479958493,0.021467678096820673,5.331017792227446e-06,7.961436371324932e-19,-23.276588593249016,True,True,True,validated,0.10859590550654935,distance_to_guided_branch_target,443.6101116970014
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.1,0.03,0.1,0.03,0,0.3181417796366972,0.05415736676627641,0.00812360501494146,0.008478714245123087,0.021467678096820673,0.6567109988073832,0.002988619647995905,0.021467678096820673,5.331017792240411e-06,7.961573077110471e-19,-23.276588593249006,True,True,True,validated,0.10859590550654935,distance_to_guided_branch_target,443.6101116970014
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.03,0.03,0.03,0.03,0,0.31816131088669714,0.05415736676627641,0.00812360501494146,0.008498245495123014,0.021467678096820673,0.6567109988073832,0.0030081508979958316,0.021467678096820673,4.810914903761443e-06,7.968392023915371e-19,-23.28024130646662,True,True,True,validated,0.10859595148222036,distance_to_guided_branch_target,443.61282578834494
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.06,0.015,0.06,0.015,0,0.31814177963669715,0.05416713239127639,0.008125069858691459,0.008478714245123031,0.021477443721820658,0.6570097359748959,0.0029886196479958493,0.021477443721820658,3.5988301880652812e-06,7.955153134840197e-19,-23.27334498060529,True,True,True,validated,0.1086348589945212,distance_to_guided_branch_target,443.5302134510533
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.1,0.015,0.1,0.015,0,0.3181417796366972,0.05416713239127639,0.008125069858691459,0.008478714245123087,0.021477443721820658,0.6570097359748959,0.002988619647995905,0.021477443721820658,3.598830188083592e-06,7.955143232579251e-19,-23.27334498060529,True,True,True,validated,0.1086348589945212,distance_to_guided_branch_target,443.5302134510533
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.03,0.015,0.03,0.015,0,0.31816131088669714,0.05416713239127639,0.008125069858691459,0.008498245495123014,0.021477443721820658,0.6570097359748959,0.0030081508979958316,0.021477443721820658,2.7709768744574486e-06,7.957605124326251e-19,-23.27699669653215,True,True,True,validated,0.10863488968385301,distance_to_guided_branch_target,443.53292704698333
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch_ci_blend,0.3151531599887013,0.0442806002496472,0.015,0.008,0.015,0.008,0,0.3181512068637013,0.0541712252496472,0.00812568378744708,0.008488141472127175,0.021481536580191467,0.6571349393199688,0.0029980468749999933,0.021481536580191467,1.3014809833864464e-06,7.953153003243767e-19,-23.27374829580862,True,True,True,validated,0.10865114097742416,distance_to_guided_branch_target,443.49804567120924
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch_ci_blend,0.3151531599887013,0.0442806002496472,0.03,0.008,0.03,0.008,0,0.3181414412387013,0.0541712252496472,0.00812568378744708,0.008478375847127184,0.021481536580191467,0.6571349393199688,0.0029882812500000022,0.021481536580191467,3.1989112522393018e-06,7.945788350743449e-19,-23.271922643955044,True,True,True,validated,0.10865119987032798,distance_to_guided_branch_target,443.4966889587953
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch_ci_blend,0.3151531599887013,0.0442806002496472,0.06,0.008,0.06,0.008,0,0.3181609724887013,0.0541712252496472,0.00812568378744708,0.008497907097127166,0.021481536580191467,0.6571349393199688,0.0030078124999999845,0.021481536580191467,2.048173902362351e-06,7.957918087166665e-19,-23.275573942393944,True,True,True,validated,0.10865121444702285,distance_to_guided_branch_target,443.4994023495103
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch_ci_blend,0.3151531599887013,0.0442806002496472,0.1,0.008,0.1,0.008,0,0.31821305582203463,0.0541712252496472,0.00812568378744708,0.008549990430460508,0.021481536580191467,0.6571349393199688,0.003059895833333326,0.021481536580191467,1.4280621102687645e-05,7.981987095608942e-19,-23.285310633709905,True,True,True,validated,0.1086520214295872,distance_to_guided_branch_target,443.5066373910435
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch,0.3151531599887013,0.05587151182983867,0.015,0.03,0.015,0.03,0,0.3181512068637013,0.05417229307983868,0.008125843961975802,0.008488141472127175,0.021482604410382945,0.6571676049780079,0.0029980468749999933,0.021482604410382945,1.085483662224165e-06,7.952269856857808e-19,-23.27339369370221,True,True,True,validated,0.10865539907963985,distance_to_guided_branch_target,443.489312175127
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch,0.3151531599887013,0.05587151182983867,0.03,0.03,0.03,0.03,0,0.3181414412387013,0.05417229307983868,0.008125843961975802,0.008478375847127184,0.021482604410382945,0.6571676049780079,0.0029882812500000022,0.021482604410382945,3.1172720039961484e-06,7.950976908117251e-19,-23.27156809645223,True,True,True,validated,0.1086554646849127,distance_to_guided_branch_target,443.4879554897898
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch,0.3151531599887013,0.05587151182983867,0.06,0.03,0.06,0.03,0,0.3181609724887013,0.05417229307983868,0.008125843961975802,0.008497907097127166,0.021482604410382945,0.6571676049780079,0.0030078124999999845,0.021482604410382945,1.918188051624384e-06,7.953428253956409e-19,-23.27521928588554,True,True,True,validated,0.10865547685533958,distance_to_guided_branch_target,443.49066882635236
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch,0.3151531599887013,0.05587151182983867,0.1,0.03,0.1,0.03,0,0.31821305582203463,0.05417229307983867,0.0081258439619758,0.008549990430460508,0.02148260441038293,0.6571676049780074,0.003059895833333326,0.02148260441038293,1.4262521663914694e-05,7.987923699254808e-19,-23.284955686667647,True,True,True,validated,0.10865628946158468,distance_to_guided_branch_target,443.4979037234923
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch,0.3623598528407056,0.0418239381434009,0.1,0.008,0.1,0.008,0,0.31815412367403895,0.05417289647673425,0.008125934471510136,0.008491058282464825,0.021483207807278512,0.6571860633029454,0.003000963685337643,0.021483207807278512,7.322030405514318e-07,7.951681779849919e-19,-23.27373858745666,True,True,True,validated,0.10865780441678834,distance_to_guided_branch_target,443.4847825119033
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch,0.3623598528407056,0.0418239381434009,0.03,0.008,0.03,0.008,0,0.31816063409070555,0.05417289647673425,0.008125934471510136,0.00849756869913143,0.021483207807278512,0.6571860633029454,0.0030074741020042484,0.021483207807278512,1.7819011166329937e-06,7.955208587615384e-19,-23.274955627748522,True,True,True,validated,0.10865788101118663,distance_to_guided_branch_target,443.4856869328519
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch,0.3623598528407056,0.0418239381434009,0.06,0.008,0.06,0.008,0,0.31818016534070553,0.05417289647673425,0.008125934471510136,0.008517099949131413,0.021483207807278512,0.6571860633029454,0.0030270053520042306,0.021483207807278512,6.366139415921915e-06,7.971916587454761e-19,-23.278606734864052,True,True,True,validated,0.10865818296846992,distance_to_guided_branch_target,443.4884001047382
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch_ci_blend,0.3151531599887013,0.0442806002496472,0.015,0.015,0.015,0.015,0,0.3181512068637013,0.054173178374647205,0.00812597675619708,0.008488141472127175,0.02148348970519147,0.6571946867534715,0.0029980468749999933,0.02148348970519147,9.22451286046066e-07,7.949105981603635e-19,-23.273099718256617,True,True,True,validated,0.10865893010420125,distance_to_guided_branch_target,443.4820718480473
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch_ci_blend,0.3151531599887013,0.0442806002496472,0.03,0.015,0.03,0.015,0,0.3181414412387013,0.054173178374647205,0.00812597675619708,0.008478375847127184,0.02148348970519147,0.6571946867534715,0.0029882812500000022,0.02148348970519147,3.064305941270245e-06,7.945889294689337e-19,-23.271274166090173,True,True,True,validated,0.10865900120820136,distance_to_guided_branch_target,443.4807151851575
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch_ci_blend,0.3151531599887013,0.0442806002496472,0.06,0.015,0.06,0.015,0,0.3181609724887013,0.054173178374647205,0.00812597675619708,0.008497907097127166,0.02148348970519147,0.6571946867534715,0.0030078124999999845,0.02148348970519147,1.8308711201367388e-06,7.956997043238574e-19,-23.27492526515753,True,True,True,validated,0.10865901167025574,distance_to_guided_branch_target,443.4834284768259
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch_ci_blend,0.3151531599887013,0.0442806002496472,0.1,0.015,0.1,0.015,0,0.31821305582203463,0.054173178374647205,0.00812597675619708,0.008549990430460508,0.02148348970519147,0.6571946867534715,0.003059895833333326,0.02148348970519147,1.4251009854684209e-05,7.982869906647541e-19,-23.284661424996536,True,True,True,validated,0.10865982809109788,distance_to_guided_branch_target,443.4906632542596
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch,0.3623598528407056,0.0418239381434009,0.1,0.06,0.1,0.06,0,0.31815412367403895,0.05417395539979612,0.008126093309969417,0.008491058282464825,0.021484266730340387,0.6572184564857799,0.003000963685337643,0.021484266730340387,4.787246555146659e-07,7.950921470092777e-19,-23.27338694906677,True,True,True,validated,0.10866202504269429,distance_to_guided_branch_target,443.47612239000205
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch,0.3623598528407056,0.0418239381434009,0.03,0.06,0.03,0.06,0,0.31816063409070555,0.05417395539979612,0.008126093309969417,0.00849756869913143,0.021484266730340387,0.6572184564857799,0.0030074741020042484,0.021484266730340387,1.6935822697363047e-06,7.9573773387868215e-19,-23.2746039533338,True,True,True,validated,0.10866210989872298,distance_to_guided_branch_target,443.4770267930519
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch,0.3623598528407056,0.0418239381434009,0.06,0.06,0.06,0.06,0,0.31818016534070553,0.05417395539979612,0.008126093309969417,0.008517099949131413,0.021484266730340387,0.6572184564857799,0.0030270053520042306,0.021484266730340387,6.341970754242712e-06,7.9676071316263835e-19,-23.2782549523704,True,True,True,validated,0.10866241507445733,distance_to_guided_branch_target,443.4797399112434
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch_ci_blend,0.2679464671366972,0.05130438709286607,0.1,0.008,0.1,0.008,0,0.3181417796366972,0.054174178759532725,0.008126126813929909,0.008478714245123087,0.02148449009007699,0.6572252892133369,0.002988619647995905,0.02148449009007699,2.940854750952552e-06,7.946916584249584e-19,-23.271005293388832,True,True,True,validated,0.10866299555356662,distance_to_guided_branch_target,443.4725809222281
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch_ci_blend,0.2679464671366972,0.05130438709286607,0.06,0.008,0.06,0.008,0,0.31814177963669715,0.054174178759532725,0.008126126813929909,0.008478714245123031,0.02148449009007699,0.6572252892133369,0.0029886196479958493,0.02148449009007699,2.940854750996543e-06,7.946932419675763e-19,-23.271005293388832,True,True,True,validated,0.10866299555356664,distance_to_guided_branch_target,443.4725809222281
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch_ci_blend,0.2679464671366972,0.05130438709286607,0.03,0.008,0.03,0.008,0,0.31816131088669714,0.054174178759532725,0.008126126813929909,0.008498245495123014,0.02148449009007699,0.6572252892133369,0.0030081508979958316,0.02148449009007699,1.837368977521912e-06,7.959926742004829e-19,-23.274656289982868,True,True,True,validated,0.10866301253427019,distance_to_guided_branch_target,443.4752941608038
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.06,0.008,0.06,0.008,0,0.31814177963669715,0.054174293849609735,0.00812614407744146,0.008478714245123031,0.021484605180154,0.6572288098977391,0.0029886196479958493,0.021484605180154,2.937014907192459e-06,7.941822355067791e-19,-23.270967083712918,True,True,True,validated,0.108663455461341,distance_to_guided_branch_target,443.47163972036543
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.1,0.008,0.1,0.008,0,0.3181417796366972,0.054174293849609735,0.00812614407744146,0.008478714245123087,0.021484605180154,0.6572288098977391,0.002988619647995905,0.021484605180154,2.9370149070677097e-06,7.941719458178281e-19,-23.270967083712925,True,True,True,validated,0.108663455461341,distance_to_guided_branch_target,443.47163972036543
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.03,0.008,0.03,0.008,0,0.31816131088669714,0.054174293849609735,0.00812614407744146,0.008498245495123014,0.021484605180154,0.6572288098977391,0.0030081508979958316,0.021484605180154,1.8312181138621162e-06,7.954735264785893e-19,-23.274618068660615,True,True,True,validated,0.10866347232768571,distance_to_guided_branch_target,443.4743529531054
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch_ci_blend,0.2679464671366972,0.05130438709286607,0.1,0.03,0.1,0.03,0,0.3181417796366972,0.05417548084286609,0.008126322126429913,0.008478714245123087,0.021485792173410352,0.6572651208356729,0.002988619647995905,0.021485792173410352,2.912514239354272e-06,7.948589288316827e-19,-23.270573015043023,True,True,True,validated,0.10866819952415957,distance_to_guided_branch_target,443.4619327723093
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch_ci_blend,0.2679464671366972,0.05130438709286607,0.06,0.03,0.06,0.03,0,0.31814177963669715,0.05417548084286609,0.008126322126429913,0.008478714245123031,0.021485792173410352,0.6572651208356729,0.0029886196479958493,0.021485792173410352,2.9125142394187597e-06,7.948650657138718e-19,-23.27057301504302,True,True,True,validated,0.10866819952415958,distance_to_guided_branch_target,443.4619327723093
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch_ci_blend,0.2679464671366972,0.05130438709286607,0.03,0.03,0.03,0.03,0,0.31816131088669714,0.05417548084286609,0.008126322126429913,0.008498245495123014,0.021485792173410352,0.6572651208356729,0.0030081508979958316,0.021485792173410352,1.791671745889439e-06,7.959209619173557e-19,-23.27422387873259,True,True,True,validated,0.10866821565051449,distance_to_guided_branch_target,443.46464594486054
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.06,0.06,0.06,0.06,0,0.31814177963669715,0.05417689801627641,0.008126534702441462,0.008478714245123031,0.021487209346820677,0.6573084731424096,0.0029886196479958493,0.021487209346820677,2.919802906357798e-06,7.94705910365317e-19,-23.270102551873695,True,True,True,validated,0.108673865381006,distance_to_guided_branch_target,443.4503440231372
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.1,0.06,0.1,0.06,0,0.3181417796366972,0.05417689801627641,0.008126534702441462,0.008478714245123087,0.021487209346820677,0.6573084731424096,0.002988619647995905,0.021487209346820677,2.9198029062685486e-06,7.947033370888538e-19,-23.2701025518737,True,True,True,validated,0.108673865381006,distance_to_guided_branch_target,443.4503440231372
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,lower_branch,0.2679464671366972,0.0699190855162764,0.03,0.06,0.03,0.06,0,0.31816131088669714,0.05417689801627641,0.008126534702441462,0.008498245495123014,0.021487209346820677,0.6573084731424096,0.0030081508979958316,0.021487209346820677,1.8035065284378073e-06,7.950616564412888e-19,-23.273753270927784,True,True,True,validated,0.10867388174934575,distance_to_guided_branch_target,443.4530571238315
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch,0.3623598528407056,0.0418239381434009,0.1,0.015,0.1,0.015,0,0.31815412367403895,0.0541774537684009,0.008126618065260134,0.008491058282464825,0.021487765098945164,0.6573254739811177,0.003000963685337643,0.021487765098945164,3.713792876664725e-07,7.9460634739860295e-19,-23.27222533878485,True,True,True,validated,0.10867600526607926,distance_to_guided_branch_target,443.44751431641953
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch,0.3623598528407056,0.0418239381434009,0.03,0.015,0.03,0.015,0,0.31816063409070555,0.0541774537684009,0.008126618065260134,0.00849756869913143,0.021487765098945164,0.6573254739811177,0.0030074741020042484,0.021487765098945164,1.6664088281667601e-06,7.94756584966022e-19,-23.2734422241366,True,True,True,validated,0.10867609414277385,distance_to_guided_branch_target,443.44841866034153
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,upper_branch,0.3623598528407056,0.0418239381434009,0.06,0.015,0.06,0.015,0,0.31818016534070553,0.0541774537684009,0.008126618065260134,0.008517099949131413,0.021487765098945164,0.6573254739811177,0.0030270053520042306,0.021487765098945164,6.334712866921182e-06,7.960231826153159e-19,-23.27709286604434,True,True,True,validated,0.10867640035043266,distance_to_guided_branch_target,443.45113160115625
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch,0.3151531599887013,0.05587151182983867,0.015,0.008,0.015,0.008,0,0.3181512068637013,0.05417880349650532,0.008126820524475798,0.008488141472127175,0.021489114827049585,0.6573667630896824,0.0029980468749999933,0.021489114827049585,9.437297936812597e-07,7.944383119271599e-19,-23.271232039265758,True,True,True,validated,0.10868141897439634,distance_to_guided_branch_target,443.43607267886705
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch,0.3151531599887013,0.05587151182983867,0.03,0.008,0.03,0.008,0,0.3181414412387013,0.05417880349650532,0.008126820524475798,0.008478375847127184,0.021489114827049585,0.6573667630896824,0.0029882812500000022,0.021489114827049585,3.07073621886778e-06,7.945533024801231e-19,-23.26940677426092,True,True,True,validated,0.10868148930683239,distance_to_guided_branch_target,443.43471615858925
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch,0.3151531599887013,0.05587151182983867,0.06,0.008,0.06,0.008,0,0.3181609724887013,0.05417880349650532,0.008126820524475798,0.008497907097127166,0.021489114827049585,0.6573667630896824,0.0030078124999999845,0.021489114827049585,1.841662460501892e-06,7.955903744158567e-19,-23.273057299215274,True,True,True,validated,0.10868150004520767,distance_to_guided_branch_target,443.43742916503714
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch,0.3151531599887013,0.05587151182983867,0.1,0.008,0.1,0.008,0,0.31821305582203463,0.05417880349650532,0.008126820524475798,0.008549990430460508,0.021489114827049585,0.6573667630896824,0.003059895833333326,0.021489114827049585,1.4252185785435727e-05,7.97668728826945e-19,-23.282791928335545,True,True,True,validated,0.10868231613992975,distance_to_guided_branch_target,443.4446631819532
0.15,1.4,0.3096630653915741,0.032689688669455735,True,True,0.3151531599887013,0.032689688669455735,blumen_ci,0.2679464671366972,0.0699190855162764,0.3623598528407056,0.0418239381434009,1.3,1.5,modal,modal,interp_branch,0.3151531599887013,0.05587151182983867,0.015,0.06,0.015,0.06,0,0.3181512068637013,0.054179465975201326,0.0081269198962802,0.008488141472127175,0.02148977730574559,0.6573870287674227,0.0029980468749999933,0.02148977730574559,1.0660172835631994e-06,7.949010956290683e-19,-23.2710121058675,True,True,True,validated,0.10868407351532405,distance_to_guided_branch_target,443.43065591951927
