Mach,alpha,rank,selected,status,reason,gep_cr,gep_ci,gep_omega_i,ci_seed_blumen,cr_seed_blumen,gep_score,gep_ci_distance_to_seed,gep_cr_distance_to_seed,gep_p_edge_fraction,gep_rho_edge_fraction,n_finite_modes,cr_seed_used,cr_seed_source,gep_abs_cr_distance_to_seed,gep_abs_ci_distance_to_seed,gep_ci_relative_distance_to_seed,gep_revised_score,ci_min_used,ci_max_used,selection_policy
1.8,0.238,198,False,not_run,gep_candidate_not_selected_ci_first,0.8144304710943931,0.03394467479082062,0.008078832600215307,0.0042511602538905235,,0.11877410743508304,0.029693514536930095,0.0,6.57164835449421e-08,6.571648354494207e-08,249,0.4444444444444444,asymptotic_fallback,0.36998602664994873,0.029693514536930095,6.984802445345493,7.003301753249638,0.00021255801269452618,0.03400928203112419,ci_first_cr_soft_penalty
1.8,0.238,199,False,rejected,rejected_negative_cr_branch,-0.7912264138809354,0.03686772305760115,0.008774518087709073,0.0042511602538905235,,0.13046632746940257,0.03261656280371063,0.0,1.0167274675871742e-07,1.0167274675871743e-07,249,0.4444444444444444,asymptotic_fallback,1.23567085832538,0.03261656280371063,7.67239079586826,7.734174348951805,0.00021255801269452618,0.03400928203112419,ci_first_cr_soft_penalty
1.8,0.238,200,False,rejected,rejected_by_ci_window,0.7912264138809207,0.0368677230575975,0.008774518087708206,0.0042511602538905235,,0.13046632746988587,0.03261656280370698,0.0,1.0167341063512635e-07,1.0167341063512634e-07,249,0.4444444444444444,asymptotic_fallback,0.3467819694364763,0.03261656280370698,7.672390795867401,7.689729904506566,0.00021255801269452618,0.03400928203112419,ci_first_cr_soft_penalty
1.9,0.252,1,True,review,selected_by_ci_seed_with_cr_soft_penalty,0.9992190399448537,0.0002795085222230625,7.043614760021176e-05,0.00030413535955795825,,9.85303361401831e-05,2.4626837334895733e-05,0.0,3.064906746689475e-08,3.064906746689475e-08,253,0.4736842105263158,asymptotic_fallback,0.5255348294185379,2.4626837334895733e-05,0.08097327903828513,0.35725002357411884,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,2,False,rejected,rejected_negative_cr_branch,-0.9992190399448533,0.00027950852222789367,7.043614760142921e-05,0.00030413535955795825,,9.853035423046468e-05,2.4626837330064583e-05,0.0,3.0673213608473904e-08,3.0673213608473904e-08,253,0.4736842105263158,asymptotic_fallback,1.4729032504711692,2.4626837330064583e-05,0.08097327902240027,0.40461844461328006,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,3,False,not_run,gep_candidate_not_selected_ci_first,0.9989037507510969,0.0003815059551808732,9.613950070558005e-05,0.00030413535955795825,,0.0003095048735839457,7.737059562291498e-05,0.0,2.998812304768215e-08,2.998812304768216e-08,253,0.4736842105263158,asymptotic_fallback,0.5252195402247811,7.737059562291498e-05,0.25439526576379773,0.5306562457738491,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,4,False,rejected,rejected_negative_cr_branch,-0.9989037507510921,0.0003815059551816585,9.613950070577794e-05,0.00030413535955795825,,0.0003095048823521114,7.737059562370026e-05,0.0,2.999980974712912e-08,2.999980974712912e-08,253,0.4736842105263158,asymptotic_fallback,1.4725879612774078,7.737059562370026e-05,0.2543952657663798,0.5780246668302311,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,5,False,not_run,gep_candidate_not_selected_ci_first,0.9994536985402267,0.0002012524501573432,5.0715617439650485e-05,0.00030413535955795825,,0.0004115551640069224,0.00010288290940061506,0.0,3.1368539282877747e-08,3.1368539282877747e-08,253,0.4736842105263158,asymptotic_fallback,0.5257694880139109,0.00010288290940061506,0.33827999989921903,0.6145684774367685,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,6,False,rejected,rejected_negative_cr_branch,-0.9994536985402265,0.00020125245015543972,5.071561743917081e-05,0.00030413535955795825,,0.00041155516643009396,0.00010288290940251854,0.0,3.137176002645792e-08,3.137176002645793e-08,253,0.4736842105263158,asymptotic_fallback,1.4731379090665424,0.00010288290940251854,0.3382799999054777,0.6619368984959808,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,7,False,rejected,rejected_negative_cr_branch,-0.9996253829480977,0.00014214565800314938,3.582070581679364e-05,0.00030413535955795825,,0.0006479828724729325,0.00016198970155480887,0.0,3.2088338262705724e-08,3.208833826270574e-08,253,0.4736842105263158,asymptotic_fallback,1.4733095934744136,0.00016198970155480887,0.5326237034399774,0.856289186322532,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,8,False,not_run,gep_candidate_not_selected_ci_first,0.9996253829480858,0.00014214565800329951,3.582070581683148e-05,0.00030413535955795825,,0.0006479829198114015,0.00016198970155465874,0.0,3.2151457022037896e-08,3.2151457022037896e-08,253,0.4736842105263158,asymptotic_fallback,0.52594117242177,0.00016198970155465874,0.5326237034394838,0.808920765275718,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,9,False,rejected,rejected_negative_cr_branch,-0.999748655382963,9.828090944508398e-05,2.476678918016116e-05,0.00030413535955795825,,0.0008234425240795194,0.00020585445011287427,0.0,3.296483736320436e-08,3.296483736320436e-08,253,0.4736842105263158,asymptotic_fallback,1.4734328659092788,0.00020585445011287427,0.6768514204072518,1.0005230669991996,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,10,False,not_run,gep_candidate_not_selected_ci_first,0.999748655382963,9.828090944615616e-05,2.476678918043135e-05,0.00030413535955795825,,0.0008234425513161482,0.0002058544501118021,0.0,3.300115858635668e-08,3.3001158586356675e-08,253,0.4736842105263158,asymptotic_fallback,0.5260644448566472,0.0002058544501118021,0.6768514204037265,0.9531546459466747,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,11,False,not_run,gep_candidate_not_selected_ci_first,0.9984866992841251,0.0005126078684278191,0.00012917718284381042,0.00030413535955795825,,0.0008339120668441572,0.00020847250886986087,0.0,2.937515295162098e-08,2.937515295162098e-08,253,0.4736842105263158,asymptotic_fallback,0.5248024887578093,0.00020847250886986087,0.6854596228891723,0.9616997502645781,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,12,False,rejected,rejected_negative_cr_branch,-0.9984866992841267,0.0005126078684271145,0.00012917718284363285,0.00030413535955795825,,0.0008339120678618657,0.00020847250886915625,0.0,2.9376513654229246e-08,2.937651365422925e-08,253,0.4736842105263158,asymptotic_fallback,1.4721709098104425,0.00020847250886915625,0.6854596228868555,1.009068171315029,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,13,False,not_run,gep_candidate_not_selected_ci_first,0.9998353553701903,6.636341597916728e-05,1.6723580826750153e-05,0.00030413535955795825,,0.0009511132340333901,0.00023777194357879096,0.0,3.394629096834925e-08,3.3946290968349246e-08,253,0.4736842105263158,asymptotic_fallback,0.5261511448438745,0.00023777194357879096,0.7817964472278975,1.0581040078647201,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,14,False,rejected,rejected_negative_cr_branch,-0.999835355370195,6.636341598019268e-05,1.6723580827008555e-05,0.00030413535955795825,,0.0009511133017793788,0.00023777194357776557,0.0,3.403662442197271e-08,3.4036624421972705e-08,253,0.4736842105263158,asymptotic_fallback,1.4735195658965108,0.00023777194357776557,0.7817964472245261,1.105472428923014,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,15,False,not_run,gep_candidate_not_selected_ci_first,0.9998949568203401,4.364701566953285e-05,1.0999047948722278e-05,0.00030413535955795825,,0.001041979655396396,0.0002604883438884254,0.0,3.503979025916286e-08,3.503979025916287e-08,253,0.4736842105263158,asymptotic_fallback,0.5262107462940243,0.0002604883438884254,0.8564881908733958,1.1327987316920762,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,16,False,rejected,rejected_negative_cr_branch,-0.9998949568203402,4.3647015671647144e-05,1.099904794925508e-05,0.00030413535955795825,,0.00104197966126721,0.0002604883438863111,0.0,3.5047629287367026e-08,3.504762928736703e-08,253,0.4736842105263158,asymptotic_fallback,1.473579167346656,0.0002604883438863111,0.8564881908664439,1.1801671527385398,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,17,False,not_run,gep_candidate_not_selected_ci_first,0.9999349070032237,2.7875508857537148e-05,7.024628232099362e-06,0.00030413535955795825,,0.0011050665701335086,0.0002762598507004211,0.0,3.62231090989351e-08,3.62231090989351e-08,253,0.4736842105263158,asymptotic_fallback,0.5262506964769079,0.0002762598507004211,0.908345057614963,1.1846575960611192,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,18,False,rejected,rejected_negative_cr_branch,-0.9999349070032261,2.7875508859595374e-05,7.024628232618035e-06,0.00030413535955795825,,0.0011050666241012189,0.0002762598506983629,0.0,3.6295077023177935e-08,3.6295077023177935e-08,253,0.4736842105263158,asymptotic_fallback,1.4736191175295419,0.0002762598506983629,0.9083450576081956,1.2320260171141806,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,19,False,rejected,rejected_negative_cr_branch,-0.9999609443288606,1.7226996654356762e-05,4.341203156897904e-06,0.00030413535955795825,,0.0011476615943330829,0.0002869083629036015,0.0,3.752362490255058e-08,3.7523624902550575e-08,253,0.4736842105263158,asymptotic_fallback,1.4736451548551766,0.0002869083629036015,0.943357468597551,1.2670397300926721,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,20,False,not_run,gep_candidate_not_selected_ci_first,0.9999609443288661,1.7226996656512776e-05,4.34120315744122e-06,0.00030413535955795825,,0.0011476617236218483,0.0002869083629014455,0.0,3.769602142170703e-08,3.7696021421707045e-08,253,0.4736842105263158,asymptotic_fallback,0.5262767338025502,0.0002869083629014455,0.9433574685904621,1.2196713090501918,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,21,False,rejected,rejected_by_ci_window,0.999977392151016,1.026001870443059e-05,2.5855247135165087e-06,0.00030413535955795825,,0.001175530764586707,0.00029387534085352767,0.0,3.920156346174827e-08,3.920156346174828e-08,253,0.4736842105263158,asymptotic_fallback,0.5262931816247002,0.00029387534085352767,0.9662649593939262,1.2425796223953176,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,22,False,rejected,rejected_negative_cr_branch,-0.9999773921510168,1.0260018705078829e-05,2.585524713679865e-06,0.00030413535955795825,,0.0011755308550464674,0.0002938753408528794,0.0,3.9322179932807514e-08,3.9322179932807514e-08,253,0.4736842105263158,asymptotic_fallback,1.4736616026773326,0.0002938753408528794,0.9662649593917948,1.2899480434578794,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,23,False,rejected,rejected_by_ci_window,0.9999874260753812,5.861037997645266e-06,1.4769815754066071e-06,0.00030413535955795825,,0.0011931280158140197,0.000298274321560313,0.0,4.097276369015502e-08,4.097276369015503e-08,253,0.4736842105263158,asymptotic_fallback,0.5263032155490653,0.000298274321560313,0.9807288504494712,1.2570440153242008,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,24,False,rejected,rejected_negative_cr_branch,-0.9999874260753784,5.861037996029566e-06,1.4769815749994507e-06,0.00030413535955795825,,0.0011931282932787623,0.0002982743215619287,0.0,4.134270806335175e-08,4.1342708063351766e-08,253,0.4736842105263158,asymptotic_fallback,1.4736716366016942,0.0002982743215619287,0.9807288504547836,1.304412436419139,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,25,False,rejected,rejected_negative_cr_branch,-0.9999933126179255,3.193422674893625e-06,8.047425140731934e-07,0.00030413535955795825,,0.001203799837777029,0.0003009419368830646,0.0,4.278699302735197e-08,4.2786993027351977e-08,253,0.4736842105263158,asymptotic_fallback,1.4736775231442412,0.0003009419368830646,0.9894999953983151,1.3131838758342267,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,26,False,rejected,rejected_by_ci_window,0.9999933126179112,3.1934227086781087e-06,8.047425225868834e-07,0.00030413535955795825,,0.0012037999371644827,0.00030094193684928016,0.0,4.2919689816093176e-08,4.2919689816093176e-08,253,0.4736842105263158,asymptotic_fallback,0.5263091020915954,0.00030094193684928016,0.9894999952872315,1.2658154546837803,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,27,False,rejected,rejected_by_ci_window,0.9999966176025336,1.6485364408365884e-06,4.1543118309082026e-07,0.00030413535955795825,,0.0012099815866932892,0.00030248682311712164,0.0,4.5725633070284307e-08,4.5725633070284293e-08,253,0.4736842105263158,asymptotic_fallback,0.5263124070762177,0.00030248682311712164,0.9945795962586111,1.2708952211849853,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,28,False,rejected,rejected_negative_cr_branch,-0.9999966176025726,1.6485364234452918e-06,4.1543117870821356e-07,0.00030413535955795825,,0.001209982034003297,0.00030248682313451295,0.0,4.632195366017314e-08,4.632195366017314e-08,253,0.4736842105263158,asymptotic_fallback,1.4736808281288885,0.00030248682313451295,0.9945795963157938,1.3182636423544336,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,29,False,rejected,rejected_by_ci_window,0.9999983834443975,7.998582251742757e-07,2.0156427274391748e-07,0.00030413535955795825,,0.0012133782933351112,0.000303335501332784,0.0,4.83840053002652e-08,4.8384005300265196e-08,253,0.4736842105263158,asymptotic_fallback,0.5263141729180817,0.000303335501332784,0.9973700584294546,1.2736857719137593,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,30,False,rejected,rejected_negative_cr_branch,-0.9999983834444313,7.998582503182634e-07,2.015642790802024e-07,0.00030413535955795825,,0.0012133787276736637,0.00030333550130764,0.0,4.89632574717052e-08,4.896325747170521e-08,253,0.4736842105263158,asymptotic_fallback,1.473682593970747,0.00030333550130764,0.9973700583467808,1.321054192941644,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,31,False,rejected,rejected_negative_cr_branch,-0.9999992754198423,3.611881196210826e-07,9.101940614451281e-08,0.00030413535955795825,,0.0012151340925851172,0.00030377417143833714,0.0,4.9875775691629494e-08,4.9875775691629494e-08,253,0.4736842105263158,asymptotic_fallback,1.4736834859461583,0.00030377417143833714,0.9988124099738154,1.3224965892587008,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,32,False,rejected,rejected_by_ci_window,0.9999992754198027,3.611881294353901e-07,9.10194086177183e-08,0.00030413535955795825,,0.001215136770667207,0.00030377417142852283,0.0,5.344660415430149e-08,5.344660415430149e-08,253,0.4736842105263158,asymptotic_fallback,0.5263150648934869,0.00030377417142852283,0.9988124099415459,1.2751281685308806,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,33,False,rejected,rejected_by_ci_window,0.9999996981102076,1.4994589339516776e-07,3.778636513558227e-08,0.00030413535955795825,,0.001215983031039517,0.0003039854136645631,0.0,5.5168508352767555e-08,5.516850835276756e-08,253,0.4736842105263158,asymptotic_fallback,0.5263154875838918,0.0003039854136645631,0.9995069764541252,1.2758227563501705,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,34,False,rejected,rejected_negative_cr_branch,-0.9999996981102233,1.4994595238692512e-07,3.778638000150513e-08,0.00030413535955795825,,0.0012159872636638926,0.00030398541360557134,0.0,6.081232214286073e-08,6.081232214286074e-08,253,0.4736842105263158,asymptotic_fallback,1.4736839086365392,0.00030398541360557134,0.9995069762601598,1.323191177773219,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,35,False,rejected,rejected_negative_cr_branch,-0.9999998843189024,5.6334515940834205e-08,1.4196298017090219e-08,0.00030413535955795825,,0.0012163624250346372,0.0003040790250420174,0.0,6.176648875662065e-08,6.176648875662063e-08,253,0.4736842105263158,asymptotic_fallback,1.4736840948452183,0.0003040790250420174,0.9998147715674274,1.3234989824863372,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,36,False,rejected,rejected_by_ci_window,0.9999998843189335,5.6334571790376594e-08,1.4196312091174901e-08,0.00030413535955795825,,0.0012163656728212098,0.0003040790249861679,0.0,6.60971687178298e-08,6.609716871782978e-08,253,0.4736842105263158,asymptotic_fallback,0.5263156737926177,0.0003040790249861679,0.9998147713837936,1.2761305616831413,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,37,False,rejected,rejected_by_ci_window,0.999999959751685,1.8751991922389024e-08,4.725501964442034e-09,0.00030413535955795825,,0.0012165064833811108,0.00030411660756603584,0.0,5.340415595650254e-08,5.340415595650254e-08,253,0.4736842105263158,asymptotic_fallback,0.5263157492253692,0.00030411660756603584,0.9999383432694257,1.2762541360711097,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,38,False,rejected,rejected_negative_cr_branch,-0.9999999597517099,1.8752037598203483e-08,4.725513474747278e-09,0.00030413535955795825,,0.0012165236545701953,0.00030411660752036003,0.0,7.629931834013254e-08,7.629931834013257e-08,253,0.4736842105263158,asymptotic_fallback,1.4736841702780257,0.00030411660752036003,0.9999383431192431,1.3236225592630761,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,39,False,rejected,rejected_by_ci_window,1.0952064348506658,8.737704718274792e-16,2.2019015890052477e-16,0.00030413535955795825,,0.0012165570231156347,0.0003041353595570845,0.0,2.0779849729007608e-08,2.077984972900761e-08,253,0.4736842105263158,asymptotic_fallback,0.62152222432435,0.0003041353595570845,0.9999999999971271,1.2810761132913295,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,40,False,rejected,rejected_negative_cr_branch,-1.095206434850673,1.7905637186829894e-15,4.512220571081133e-16,0.00030413535955795825,,0.0012165570231227301,0.0003041353595561677,0.0,2.0779864079237276e-08,2.077986407923727e-08,253,0.4736842105263158,asymptotic_fallback,1.5688906453769889,0.0003041353595561677,0.9999999999941126,1.3284445343409486,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,41,False,rejected,rejected_by_ci_window,0.9999999874846224,5.36199068827735e-09,1.3512216534458923e-09,0.00030413535955795825,,0.0012165822500356934,0.00030412999756727,0.0,8.301302215146481e-08,8.301302215146481e-08,253,0.4736842105263158,asymptotic_fallback,0.5263157769583066,0.00030412999756727,0.9999823697228233,1.276298166872041,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,42,False,rejected,rejected_by_ci_window,1.218073492958138,4.7579119260284667e-14,1.1989938053591735e-14,0.00030413535955795825,,0.0012165852001942618,0.0003041353595103791,0.0,5.834953699370481e-08,5.8349536993704816e-08,253,0.4736842105263158,asymptotic_fallback,0.7443892824318222,0.0003041353595103791,0.9999999998435594,1.287219469800104,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,43,False,rejected,rejected_negative_cr_branch,-1.21807349295818,2.5187883619852527e-14,6.347346672202837e-15,0.00030413535955795825,,0.0012165852002933917,0.0003041353595327704,0.0,5.8349549746940965e-08,5.8349549746940965e-08,253,0.4736842105263158,asymptotic_fallback,1.691757703484496,0.0003041353595327704,0.999999999917182,1.3345878909263618,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,44,False,rejected,rejected_negative_cr_branch,-0.9999999874846338,5.362000865149673e-09,1.3512242180177175e-09,0.00030413535955795825,,0.0012166238635801451,0.0003041299975570931,0.0,1.3849780236361028e-07,1.3849780236361028e-07,253,0.4736842105263158,asymptotic_fallback,1.4736841980109496,0.0003041299975570931,0.9999823696893616,1.3236665934396894,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,45,False,rejected,rejected_negative_cr_branch,-0.9999999965900546,1.2488031038553737e-09,3.146983821715542e-10,0.00030413535955795825,,0.00121669818478494,0.0003041341107548544,0.0,2.1565568736310027e-07,2.156556873631003e-07,253,0.4736842105263158,asymptotic_fallback,1.4736842071163703,0.0003041341107548544,0.9999958939233319,1.323680125844719,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,46,False,rejected,rejected_negative_cr_branch,-0.2791809274858956,2.2601366993563166e-14,5.695544482377918e-15,0.00030413535955795825,,0.0012167265815898143,0.00030413535953535686,0.0,2.4685793118246624e-07,2.4685793118246624e-07,253,0.4736842105263158,asymptotic_fallback,0.7528651380122114,0.00030413535953535686,0.9999999999256864,1.0376432815120902,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,47,False,rejected,rejected_by_ci_window,0.2791809274859187,3.3914620774446833e-16,8.546484435160602e-17,0.00030413535955795825,,0.001216726581690869,0.0003041353595576191,0.0,2.4685794719026593e-07,2.4685794719026593e-07,253,0.4736842105263158,asymptotic_fallback,0.1945032830403971,0.0003041353595576191,0.9999999999988849,1.0097251888366996,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,48,False,rejected,rejected_by_ci_window,0.9999999965900462,1.2487920994586504e-09,3.146956090635799e-10,0.00030413535955795825,,0.0012167775789232122,0.0003041341107658588,0.0,3.2151447970272693e-07,3.21514479702727e-07,253,0.4736842105263158,asymptotic_fallback,0.5263157860637304,0.0003041341107658588,0.9999958939595144,1.2763117154141488,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,49,False,rejected,rejected_negative_cr_branch,-1.3398925637718593,4.985152030188916e-16,1.256258311607607e-16,0.00030413535955795825,,0.001216987896643983,0.00030413535955745973,0.0,5.952778855252934e-07,5.952778855252934e-07,253,0.4736842105263158,asymptotic_fallback,1.8135767742981752,0.00030413535955745973,0.9999999999983609,1.340678898241058,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,50,False,rejected,rejected_negative_cr_branch,-0.999999999206299,2.0618272245389917e-10,5.195804605838259e-11,0.00030413535955795825,,0.0012172295643933747,0.00030413515337523577,0.0,9.18601189908902e-07,9.186011899089021e-07,253,0.4736842105263158,asymptotic_fallback,1.4736842097326148,0.00030413515337523577,0.9999993220692169,1.3236836244159667,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,51,False,rejected,rejected_by_ci_window,0.9999999992062427,2.061601350688864e-10,5.1952354037359374e-11,0.00030413535955795825,,0.0012178275156190053,0.00030413515339782317,0.0,1.7158693702834005e-06,1.7158693702834007e-06,253,0.4736842105263158,asymptotic_fallback,0.5263157886799269,0.00030413515339782317,0.9999993221434845,1.276315283164418,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,52,False,rejected,rejected_negative_cr_branch,-7.143211335546004e-15,3.842313582814095e-15,9.68263022869152e-16,0.00030413535955795825,,0.0012191487324219557,0.00030413535955411595,0.0,3.4763922739893257e-06,3.4763922739893257e-06,253,0.4736842105263158,asymptotic_fallback,0.473684210526323,0.00030413535955411595,0.9999999999873664,1.02368455815291,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,53,False,rejected,rejected_by_ci_window,0.07224902712323343,1.561018260563196e-16,3.9337660166192536e-17,0.00030413535955795825,,0.001220885563541682,0.0003041353595578021,0.0,5.792167080631364e-06,5.792167080631366e-06,253,0.4736842105263158,asymptotic_fallback,0.4014351834030824,0.0003041353595578021,0.9999999999994866,1.0200723383863488,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,54,False,rejected,rejected_by_ci_window,1.4510484123224467,1.0758748449675827e-15,2.7112046093183087e-16,0.00030413535955795825,,0.0012357275338913082,0.0003041353595568824,0.0,2.5581460885038156e-05,2.5581460885038156e-05,253,0.4736842105263158,asymptotic_fallback,0.9773642017961309,0.0003041353595568824,0.9999999999964626,1.2988707682323577,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,55,False,rejected,rejected_by_ci_window,0.20981814944681437,6.585775763617589e-16,1.6596154924316325e-16,0.00030413535955795825,,0.0013028661022926127,0.00030413535955729965,0.0,0.00011509955208455206,0.00011509955208455206,253,0.4736842105263158,asymptotic_fallback,0.26386606107950145,0.00030413535955729965,0.9999999999978345,1.0132048130070181,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,56,False,rejected,rejected_negative_cr_branch,-0.9979428953294035,0.0006790563738154131,0.00017112220620148412,0.00030413535955795825,,0.0014997056561912529,0.0003749210142574549,0.0,2.8798881911044144e-08,2.8798881911044144e-08,253,0.4736842105263158,asymptotic_fallback,1.4716271058557193,0.0003749210142574549,1.2327439164008394,1.5563252745735134,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,57,False,not_run,gep_candidate_not_selected_ci_first,0.9979428953294057,0.0006790563738213295,0.00017112220620297503,0.00030413535955795825,,0.0014997056643895961,0.00037492101426337126,0.0,2.880978148155266e-08,2.880978148155267e-08,253,0.4736842105263158,asymptotic_fallback,0.5242586848030899,0.00037492101426337126,1.2327439164202925,1.508956853541425,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,58,False,not_run,gep_candidate_not_selected_ci_first,0.9972431169884962,0.000888114629498151,0.00022380488663353406,0.00030413535955795825,,0.0023359382883823923,0.0005839792699401928,0.0,2.8278162161235093e-08,2.8278162161235096e-08,253,0.4736842105263158,asymptotic_fallback,0.5235589064621804,0.0005839792699401928,1.92012948046873,2.1963074286196553,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,59,False,rejected,rejected_negative_cr_branch,-0.9972431169884923,0.0008881146294999791,0.00022380488663399474,0.00030413535955795825,,0.0023359382897227233,0.0005839792699420209,0.0,2.8279939519571654e-08,2.827993951957165e-08,253,0.4736842105263158,asymptotic_fallback,1.4709273275148083,0.0005839792699420209,1.9201294804747409,2.243675849678475,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,60,False,rejected,rejected_negative_cr_branch,-0.32988525730081236,6.633840902144045e-16,1.6717279073402995e-16,0.00030413535955795825,,0.0031898232319956437,0.0003041353595572949,0.0,0.0026310423916886183,0.0026310423916886187,253,0.4736842105263158,asymptotic_fallback,0.8035694678271281,0.0003041353595572949,0.9999999999978189,1.040441577628344,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,61,False,not_run,gep_candidate_not_selected_ci_first,0.996353570062354,0.0011482625066902702,0.0002893621516859481,0.00030413535955795825,,0.0033765294202747734,0.0008441271471323119,0.0,2.7775660700963076e-08,2.777566070096307e-08,253,0.4736842105263158,asymptotic_fallback,0.5226693595360382,0.0008441271471323119,2.7754982135559576,3.0516316843103257,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
1.9,0.252,62,False,rejected,rejected_negative_cr_branch,-0.9963535700623481,0.0011482625066931403,0.00028936215168667135,0.00030413535955795825,,0.003376529433019792,0.000844127147135182,0.0,2.7792638751620198e-08,2.77926387516202e-08,253,0.4736842105263158,asymptotic_fallback,1.470037780588664,0.000844127147135182,2.7754982135653945,3.0990001053740914,1.5206767977897913e-05,0.002433082876463666,ci_first_cr_soft_penalty
