Mach,eta,alpha,ci,omega_i,alpha_cut,chart_id
0.6,0.35,0.2799999999999999,0.413746543315933,0.1158490321284612,0.8,MID
0.6,0.4166666666666667,0.3333333333333333,0.3629453185697386,0.1209817728565795,0.8,MID
0.6,0.4833333333333334,0.3866666666666667,0.3147607586256262,0.1217074933352421,0.8,MID
0.6,0.55,0.44,0.2688829320752667,0.1183084901131173,0.8,MID
0.7,0.35,0.2499499949989997,0.3818472779849105,0.09544272522271,0.714142842854285,MID
0.7,0.4166666666666667,0.2975595178559521,0.3352328921561753,0.0997517377594479,0.714142842854285,MID
0.7,0.4833333333333334,0.3451690407129044,0.290957194008749,0.1004294155445183,0.714142842854285,MID
0.7,0.55,0.3927785635698567,0.2487080687464249,0.0976871979904539,0.714142842854285,MID
0.35,0.65,0.6088873048438439,0.232452632381144,0.1415374568344116,0.9367496997597596,NEUTRAL1_HIM
0.35,0.7000000000000001,0.6557247898318319,0.1962395649775392,0.128679147501587,0.9367496997597596,NEUTRAL1_HIM
0.35,0.75,0.7025622748198198,0.1612227252463079,0.1132690046016969,0.9367496997597596,NEUTRAL1_HIM
0.35,0.8,0.7493997598078078,0.1272250990857027,0.0953424586963501,0.9367496997597596,NEUTRAL1_HIM
0.4,0.65,0.5957348403442592,0.2278633697748352,0.1357461482131163,0.916515138991168,NEUTRAL1_HIM
0.4,0.7000000000000001,0.6415605972938176,0.1925013130317826,0.1235012573685146,0.916515138991168,NEUTRAL1_HIM
0.4,0.75,0.687386354243376,0.1581995629436817,0.1087442208147528,0.916515138991168,NEUTRAL1_HIM
0.4,0.8,0.7332121111929344,0.1249161268489547,0.0915900170889665,0.916515138991168,NEUTRAL1_HIM
0.45,0.65,0.580468560733482,0.222672696763563,0.1292544998049885,0.8930285549745876,NEUTRAL1_HIM
0.45,0.7000000000000001,0.6251199884822114,0.1882214286674461,0.1176609773206993,0.8930285549745876,NEUTRAL1_HIM
0.45,0.75,0.6697714162309407,0.1548108649600535,0.1036878922722319,0.8930285549745876,NEUTRAL1_HIM
0.45,0.8,0.71442284397967,0.1222931228267289,0.0873690006090268,0.8930285549745876,NEUTRAL1_HIM
0.5,0.65,0.562916512459885,0.2168942232828215,0.1220933397430614,0.8660254037844386,NEUTRAL1_HIM
0.5,0.7000000000000001,0.6062177826491071,0.183465026925012,0.1112197618161394,0.8660254037844386,NEUTRAL1_HIM
0.5,0.75,0.649519052838329,0.1509926657243523,0.0980726132268157,0.8660254037844386,NEUTRAL1_HIM
0.5,0.8,0.6928203230275509,0.1193663232840431,0.0826994146562618,0.8660254037844386,NEUTRAL1_HIM
0.55,0.65,0.5428570253759272,0.2105674665639277,0.1143080285398387,0.8351646544245033,NEUTRAL1_HIM
0.55,0.7000000000000001,0.5846152580971523,0.1782168858457883,0.1041883107160062,0.8351646544245033,NEUTRAL1_HIM
0.55,0.75,0.6263734908183775,0.1467607434761884,0.0919270392062805,0.8351646544245033,NEUTRAL1_HIM
0.55,0.8,0.6681317235396027,0.1160850930924186,0.0775601333250928,0.8351646544245033,NEUTRAL1_HIM
0.6,0.65,0.52,0.2036951468322454,0.1059214763527676,0.8,NEUTRAL1_HIM
0.6,0.7000000000000001,0.56,0.1725009775649845,0.0966005474363913,0.8,NEUTRAL1_HIM
0.6,0.75,0.6000000000000001,0.1421020401410205,0.0852612240846123,0.8,NEUTRAL1_HIM
0.6,0.8,0.6400000000000001,0.1124369173070969,0.071959627076542,0.8,NEUTRAL1_HIM
0.65,0.65,0.4939572349910465,0.1963132886872236,0.09697036927194,0.7599342076785331,NEUTRAL1_HIM
0.65,0.7000000000000001,0.5319539453749732,0.1663085844268181,0.0884685076355727,0.7599342076785331,NEUTRAL1_HIM
0.65,0.75,0.5699506557588998,0.137055445434954,0.0781148410009801,0.7599342076785331,NEUTRAL1_HIM
0.65,0.8,0.6079473661428265,0.1085267925627368,0.0659785776944447,0.7599342076785331,NEUTRAL1_HIM
0.7,0.65,0.4641928478552852,0.1885852111465077,0.0875399062254877,0.714142842854285,NEUTRAL1_HIM
0.7,0.7000000000000001,0.4998999899979995,0.1597637952986387,0.0798659196718319,0.714142842854285,NEUTRAL1_HIM
0.7,0.75,0.5356071321407138,0.1316713974396367,0.0705241395676039,0.714142842854285,NEUTRAL1_HIM
0.7,0.8,0.571314274283428,0.1042480673850852,0.0595584089635598,0.714142842854285,NEUTRAL1_HIM
0.1,0.65,0.646741834119303,0.2464363800353081,0.1593807164177567,0.99498743710662,NEUTRAL1_LOWM
0.1,0.7000000000000001,0.696491205974634,0.2076580131847796,0.1446319800333636,0.99498743710662,NEUTRAL1_LOWM
0.1,0.75,0.746240577829965,0.170203236948533,0.1270125618890037,0.99498743710662,NEUTRAL1_LOWM
0.1,0.8,0.795989949685296,0.1340469082035713,0.1066999917164302,0.99498743710662,NEUTRAL1_LOWM
0.15,0.65,0.6426458978317687,0.2448610040969358,0.1573589198218637,0.9886859966642596,NEUTRAL1_LOWM
0.15,0.7000000000000001,0.6920801976649817,0.2063532093873736,0.1428129699416169,0.9886859966642596,NEUTRAL1_LOWM
0.15,0.75,0.7415144974981946,0.169194390473152,0.1254600934312127,0.9886859966642596,NEUTRAL1_LOWM
0.15,0.8,0.7909487973314077,0.1332960021470528,0.1054303125872961,0.9886859966642596,NEUTRAL1_LOWM
0.2,0.65,0.6368673331236263,0.2427035414601784,0.1545699571894033,0.9797958971132712,NEUTRAL1_LOWM
0.2,0.7000000000000001,0.6858571279792899,0.2046023127810049,0.1403279546219004,0.9797958971132712,NEUTRAL1_LOWM
0.2,0.75,0.7348469228349535,0.1678343226046937,0.123332535512148,0.9797958971132712,NEUTRAL1_LOWM
0.2,0.8,0.783836717690617,0.1322476293250155,0.1036605476924855,0.9797958971132712,NEUTRAL1_LOWM
0.25,0.65,0.6293597937587053,0.2398882943477193,0.1509760474558082,0.9682458365518544,NEUTRAL1_LOWM
0.25,0.7000000000000001,0.6777720855862981,0.2023244327434885,0.1371298527456189,0.9682458365518544,NEUTRAL1_LOWM
0.25,0.75,0.7261843774138907,0.1660508546548838,0.1205835365066013,0.9682458365518544,NEUTRAL1_LOWM
0.25,0.8,0.7745966692414834,0.130883086346915,0.1013816027443658,0.9682458365518544,NEUTRAL1_LOWM
0.3,0.65,0.6200604809210147,0.2364671662715947,0.1466239448403946,0.9539392014169455,NEUTRAL1_LOWM
0.3,0.7000000000000001,0.6677574409918621,0.1995381602235424,0.1332430912510968,0.9539392014169455,NEUTRAL1_LOWM
0.3,0.75,0.7154544010627093,0.1638049715301847,0.1171949877972224,0.9539392014169455,NEUTRAL1_LOWM
0.3,0.8,0.7631513611335565,0.1292087980493129,0.098605870101764,0.9539392014169455,NEUTRAL1_LOWM
0.35,0.65,0.6088873048438439,0.232452632381144,0.1415374568344116,0.9367496997597596,NEUTRAL1_LOWM
0.35,0.7000000000000001,0.6557247898318319,0.1962395649775392,0.128679147501587,0.9367496997597596,NEUTRAL1_LOWM
0.35,0.75,0.7025622748198198,0.1612227252463079,0.1132690046016969,0.9367496997597596,NEUTRAL1_LOWM
0.35,0.8,0.7493997598078078,0.1272250990857027,0.0953424586963501,0.9367496997597596,NEUTRAL1_LOWM
0.4,0.65,0.5957348403442592,0.2278633697748352,0.1357461482131163,0.916515138991168,NEUTRAL1_LOWM
0.4,0.7000000000000001,0.6415605972938176,0.1925013130317826,0.1235012573685146,0.916515138991168,NEUTRAL1_LOWM
0.4,0.75,0.687386354243376,0.1581995629436817,0.1087442208147528,0.916515138991168,NEUTRAL1_LOWM
0.4,0.8,0.7332121111929344,0.1249161268489547,0.0915900170889665,0.916515138991168,NEUTRAL1_LOWM
0.35,0.8,0.7493997598078078,0.1272250990857027,0.0953424586963501,0.9367496997597596,NEUTRAL2_HIM
0.35,0.8400000000000001,0.7868697477981983,0.1007094242512775,0.0792451992615045,0.9367496997597596,NEUTRAL2_HIM
0.35,0.88,0.8243397357885885,0.0747651795110547,0.0616319083243292,0.9367496997597596,NEUTRAL2_HIM
0.35,0.92,0.861809723778979,0.0493454130293556,0.0425263567725886,0.9367496997597596,NEUTRAL2_HIM
0.4,0.8,0.7332121111929344,0.1249161268489547,0.0915900170889665,0.916515138991168,NEUTRAL2_HIM
0.4,0.8400000000000001,0.7698727167525812,0.0989367452366437,0.0761687008419928,0.916515138991168,NEUTRAL2_HIM
0.4,0.88,0.8065333223122279,0.0734930104546112,0.0592745618886849,0.916515138991168,NEUTRAL2_HIM
0.4,0.92,0.8431939278718746,0.0485264040463945,0.040917169233377,0.916515138991168,NEUTRAL2_HIM
0.45,0.8,0.71442284397967,0.1222931228267289,0.0873690006090268,0.8930285549745876,NEUTRAL2_HIM
0.45,0.8400000000000001,0.7501439861786536,0.0969118664122681,0.0726978537785119,0.8930285549745876,NEUTRAL2_HIM
0.45,0.88,0.785865128377637,0.0720098208705841,0.0565900071229122,0.8930285549745876,NEUTRAL2_HIM
0.45,0.92,0.8215862705766206,0.047581165788823,0.039092032550127,0.8930285549745876,NEUTRAL2_HIM
0.5,0.8,0.6928203230275509,0.1193663232840431,0.0826994146562618,0.8660254037844386,NEUTRAL2_HIM
0.5,0.8400000000000001,0.7274613391789285,0.0946132481725776,0.0688274802196916,0.8660254037844386,NEUTRAL2_HIM
0.5,0.88,0.762102355330306,0.0703344130817948,0.0536020218704105,0.8660254037844386,NEUTRAL2_HIM
0.5,0.92,0.7967433714816835,0.0465108384775673,0.037057202259057,0.8660254037844386,NEUTRAL2_HIM
0.55,0.8,0.6681317235396027,0.1160850930924186,0.0775601333250928,0.8351646544245033,NEUTRAL2_HIM
0.55,0.8400000000000001,0.7015383097165828,0.0920296095457827,0.0645622967246255,0.8351646544245033,NEUTRAL2_HIM
0.55,0.88,0.7349448958935629,0.0684702336281672,0.0503218487256612,0.8351646544245033,NEUTRAL2_HIM
0.55,0.92,0.768351482070543,0.0452740603933108,0.0347863914025516,0.8351646544245033,NEUTRAL2_HIM
0.6,0.8,0.6400000000000001,0.1124369173070969,0.071959627076542,0.8,NEUTRAL2_HIM
0.6,0.8400000000000001,0.6720000000000002,0.0892360129812607,0.0599666007234072,0.8,NEUTRAL2_HIM
0.6,0.88,0.7040000000000001,0.0663848075430297,0.0467349045102929,0.8,NEUTRAL2_HIM
0.6,0.92,0.7360000000000001,0.0439216885856144,0.0323263627990122,0.8,NEUTRAL2_HIM
0.65,0.8,0.6079473661428265,0.1085267925627368,0.0659785776944447,0.7599342076785331,NEUTRAL2_HIM
0.65,0.8400000000000001,0.6383447344499679,0.0861496707007572,0.054993188666427,0.7599342076785331,NEUTRAL2_HIM
0.65,0.88,0.6687421027571092,0.0641128711184635,0.0428749762455568,0.7599342076785331,NEUTRAL2_HIM
0.65,0.92,0.6991394710642506,0.0424247143979729,0.0296607923842506,0.7599342076785331,NEUTRAL2_HIM
0.7,0.8,0.571314274283428,0.1042480673850852,0.0595584089635598,0.714142842854285,NEUTRAL2_HIM
0.7,0.8400000000000001,0.5998799879975995,0.0827484443153431,0.049639135782708,0.714142842854285,NEUTRAL2_HIM
0.7,0.88,0.6284457017117708,0.0616101025265228,0.0387186041148147,0.714142842854285,NEUTRAL2_HIM
0.7,0.92,0.6570114154259422,0.0407645863492276,0.026782798576559,0.714142842854285,NEUTRAL2_HIM
0.1,0.8,0.795989949685296,0.1340469082035713,0.1066999917164302,0.99498743710662,NEUTRAL2_LOWM
0.1,0.8400000000000001,0.8357894471695608,0.1059635823920962,0.0885632439475963,0.99498743710662,NEUTRAL2_LOWM
0.1,0.88,0.8755889446538255,0.078570392308393,0.0687953668823428,0.99498743710662,NEUTRAL2_LOWM
0.1,0.92,0.9153884421380905,0.0517956795109382,0.0474131663770015,0.99498743710662,NEUTRAL2_LOWM
0.15,0.8,0.7909487973314077,0.1332960021470528,0.1054303125872961,0.9886859966642596,NEUTRAL2_LOWM
0.15,0.8400000000000001,0.830496237197978,0.1053928089475029,0.0875283312586266,0.9886859966642596,NEUTRAL2_LOWM
0.15,0.88,0.8700436770645483,0.0781460266685585,0.0679904563906969,0.9886859966642596,NEUTRAL2_LOWM
0.15,0.92,0.9095911169311188,0.0515323308121815,0.0468733503415161,0.9886859966642596,NEUTRAL2_LOWM
0.2,0.8,0.783836717690617,0.1322476293250155,0.1036605476924855,0.9797958971132712,NEUTRAL2_LOWM
0.2,0.8400000000000001,0.8230285535751479,0.1045661365096532,0.0860609160844814,0.9797958971132712,NEUTRAL2_LOWM
0.2,0.88,0.8622203894596786,0.0775625541060357,0.0668760156087935,0.9797958971132712,NEUTRAL2_LOWM
0.2,0.92,0.9014122253442096,0.0511489906251032,0.0461063254634844,0.9797958971132712,NEUTRAL2_LOWM
0.25,0.8,0.7745966692414834,0.130883086346915,0.1013816027443658,0.9682458365518544,NEUTRAL2_LOWM
0.25,0.8400000000000001,0.8133265027035577,0.1035229103101606,0.084197926592257,0.9682458365518544,NEUTRAL2_LOWM
0.25,0.88,0.8520563361656317,0.076825982937973,0.0654600655444526,0.9682458365518544,NEUTRAL2_LOWM
0.25,0.92,0.890786169627706,0.0506911852861019,0.0451550067748951,0.9682458365518544,NEUTRAL2_LOWM
0.3,0.8,0.7631513611335565,0.1292087980493129,0.098605870101764,0.9539392014169455,NEUTRAL2_LOWM
0.3,0.8400000000000001,0.8013089291902344,0.1022578437286516,0.0819401232595082,0.9539392014169455,NEUTRAL2_LOWM
0.3,0.88,0.8394664972469121,0.075866457700726,0.0636873495045595,0.9539392014169455,NEUTRAL2_LOWM
0.3,0.92,0.87762406530359,0.0500760824878995,0.0439479750875083,0.9539392014169455,NEUTRAL2_LOWM
0.35,0.8,0.7493997598078078,0.1272250990857027,0.0953424586963501,0.9367496997597596,NEUTRAL2_LOWM
0.35,0.8400000000000001,0.7868697477981983,0.1007094242512775,0.0792451992615045,0.9367496997597596,NEUTRAL2_LOWM
0.35,0.88,0.8243397357885885,0.0747651795110547,0.0616319083243292,0.9367496997597596,NEUTRAL2_LOWM
0.35,0.92,0.861809723778979,0.0493454130293556,0.0425263567725886,0.9367496997597596,NEUTRAL2_LOWM
0.4,0.8,0.7332121111929344,0.1249161268489547,0.0915900170889665,0.916515138991168,NEUTRAL2_LOWM
0.4,0.8400000000000001,0.7698727167525812,0.0989367452366437,0.0761687008419928,0.916515138991168,NEUTRAL2_LOWM
0.4,0.88,0.8065333223122279,0.0734930104546112,0.0592745618886849,0.916515138991168,NEUTRAL2_LOWM
0.4,0.92,0.8431939278718746,0.0485264040463945,0.040917169233377,0.916515138991168,NEUTRAL2_LOWM
0.35,0.92,0.861809723778979,0.0493454130293556,0.0425263567725886,0.9367496997597596,NEUTRAL3_HIM
0.35,0.94,0.8805447177741742,0.036864016465738,0.0324604149748458,0.9367496997597596,NEUTRAL3_HIM
0.35,0.96,0.8992797117693693,0.0244657303152384,0.0220015349061147,0.9367496997597596,NEUTRAL3_HIM
0.35,0.98,0.9180147057645646,0.0121536202788561,0.0111572021442683,0.9367496997597596,NEUTRAL3_HIM
0.4,0.92,0.8431939278718746,0.0485264040463945,0.040917169233377,0.916515138991168,NEUTRAL3_HIM
0.4,0.94,0.8615242306516979,0.0362558258121279,0.0312352724394354,0.916515138991168,NEUTRAL3_HIM
0.4,0.96,0.8798545334315212,0.0240637954726056,0.0211726395381409,0.916515138991168,NEUTRAL3_HIM
0.4,0.98,0.8981848362113446,0.0119764953759873,0.010757106537667,0.916515138991168,NEUTRAL3_HIM
0.45,0.92,0.8215862705766206,0.047581165788823,0.039092032550127,0.8930285549745876,NEUTRAL3_HIM
0.45,0.94,0.8394468416761124,0.0355156490001972,0.0298134993832929,0.8930285549745876,NEUTRAL3_HIM
0.45,0.96,0.8573074127756041,0.0235786417193273,0.0202141443291594,0.8930285549745876,NEUTRAL3_HIM
0.45,0.98,0.8751679838750958,0.011739358095916,0.0102739103567905,0.8930285549745876,NEUTRAL3_HIM
0.5,0.92,0.7967433714816835,0.0465108384775673,0.037057202259057,0.8660254037844386,NEUTRAL3_HIM
0.5,0.94,0.8140638795573724,0.0347314727336742,0.0282736374363159,0.8660254037844386,NEUTRAL3_HIM
0.5,0.96,0.831384387633061,0.0230364487390441,0.0191521438281506,0.8660254037844386,NEUTRAL3_HIM
0.5,0.98,0.8487048957087499,0.0114947197737511,0.0097556249467827,0.8660254037844386,NEUTRAL3_HIM
0.55,0.92,0.768351482070543,0.0452740603933108,0.0347863914025516,0.8351646544245033,NEUTRAL3_HIM
0.55,0.94,0.7850547751590331,0.0338362156241001,0.0265632826490105,0.8351646544245033,NEUTRAL3_HIM
0.55,0.96,0.8017580682475232,0.0224736353460939,0.0180184184615835,0.8351646544245033,NEUTRAL3_HIM
0.55,0.98,0.8184613613360132,0.0112044956094219,0.0091704467295708,0.8351646544245033,NEUTRAL3_HIM
0.6,0.92,0.7360000000000001,0.0439216885856144,0.0323263627990122,0.8,NEUTRAL3_HIM
0.6,0.94,0.7520000000000001,0.0328385940740329,0.0246946227436727,0.8,NEUTRAL3_HIM
0.6,0.96,0.768,0.021807178031528,0.0167479127282135,0.8,NEUTRAL3_HIM
0.6,0.98,0.784,0.0108706864084888,0.0085226181442552,0.8,NEUTRAL3_HIM
0.65,0.92,0.6991394710642506,0.0424247143979729,0.0296607923842506,0.7599342076785331,NEUTRAL3_HIM
0.65,0.94,0.7143381552178212,0.0317248939403713,0.0226623022118459,0.7599342076785331,NEUTRAL3_HIM
0.65,0.96,0.7295368393713918,0.0210771366740944,0.0153765476722176,0.7599342076785331,NEUTRAL3_HIM
0.65,0.98,0.7447355235249624,0.0105062676413104,0.0078243907321447,0.7599342076785331,NEUTRAL3_HIM
0.7,0.92,0.6570114154259422,0.0407645863492276,0.026782798576559,0.714142842854285,NEUTRAL3_HIM
0.7,0.94,0.671294272283028,0.0304637341045066,0.0204501302167084,0.714142842854285,NEUTRAL3_HIM
0.7,0.96,0.6855771291401136,0.020265885390915,0.0138938275257861,0.714142842854285,NEUTRAL3_HIM
0.7,0.98,0.6998599859971992,0.010102975252769,0.0070706681189329,0.714142842854285,NEUTRAL3_HIM
0.1,0.92,0.9153884421380905,0.0517956795109382,0.0474131663770015,0.99498743710662,NEUTRAL3_LOWM
0.1,0.94,0.9352881908802227,0.0386564141270383,0.0361548876347944,0.99498743710662,NEUTRAL3_LOWM
0.1,0.96,0.9551879396223552,0.0256289729264743,0.0244804858442761,0.99498743710662,NEUTRAL3_LOWM
0.1,0.98,0.9750876883644876,0.0127597747777439,0.0124418992920818,0.99498743710662,NEUTRAL3_LOWM
0.15,0.92,0.9095911169311188,0.0515323308121815,0.0468733503415161,0.9886859966642596,NEUTRAL3_LOWM
0.15,0.94,0.929364836864404,0.0384345378630029,0.0357197080110084,0.9886859966642596,NEUTRAL3_LOWM
0.15,0.96,0.9491385567976892,0.025505820073992,0.0242085572549703,0.9886859966642596,NEUTRAL3_LOWM
0.15,0.98,0.9689122767309742,0.0127008217066098,0.0123059820761055,0.9886859966642596,NEUTRAL3_LOWM
0.2,0.92,0.9014122253442096,0.0511489906251032,0.0461063254634844,0.9797958971132712,NEUTRAL3_LOWM
0.2,0.94,0.921008143286475,0.0381537124799882,0.03513987989068,0.9797958971132712,NEUTRAL3_LOWM
0.2,0.96,0.9406040612287404,0.0253076011333398,0.0238044324059765,0.9797958971132712,NEUTRAL3_LOWM
0.2,0.98,0.9601999791710056,0.01258520004041,0.0120843088166646,0.9797958971132712,NEUTRAL3_LOWM
0.25,0.92,0.890786169627706,0.0506911852861019,0.0451550067748951,0.9682458365518544,NEUTRAL3_LOWM
0.25,0.94,0.9101510863587432,0.0378166790614817,0.0344188915302875,0.9682458365518544,NEUTRAL3_LOWM
0.25,0.96,0.92951600308978,0.0250841084716997,0.0233160802476848,0.9682458365518544,NEUTRAL3_LOWM
0.25,0.98,0.9488809198208172,0.0124805311876344,0.0118425379131749,0.9682458365518544,NEUTRAL3_LOWM
0.3,0.92,0.87762406530359,0.0500760824878995,0.0439479750875083,0.9539392014169455,NEUTRAL3_LOWM
0.3,0.94,0.896702849331929,0.0373597938394716,0.0335006335863076,0.9539392014169455,NEUTRAL3_LOWM
0.3,0.96,0.9157816333602676,0.0247827234854596,0.02269556299263,0.9539392014169455,NEUTRAL3_LOWM
0.3,0.98,0.9348604173886068,0.0123285029475597,0.0115254294113324,0.9539392014169455,NEUTRAL3_LOWM
0.35,0.92,0.861809723778979,0.0493454130293556,0.0425263567725886,0.9367496997597596,NEUTRAL3_LOWM
0.35,0.94,0.8805447177741742,0.036864016465738,0.0324604149748458,0.9367496997597596,NEUTRAL3_LOWM
0.35,0.96,0.8992797117693693,0.0244657303152384,0.0220015349061147,0.9367496997597596,NEUTRAL3_LOWM
0.35,0.98,0.9180147057645646,0.0121536202788561,0.0111572021442683,0.9367496997597596,NEUTRAL3_LOWM
0.4,0.92,0.8431939278718746,0.0485264040463945,0.040917169233377,0.916515138991168,NEUTRAL3_LOWM
0.4,0.94,0.8615242306516979,0.0362558258121279,0.0312352724394354,0.916515138991168,NEUTRAL3_LOWM
0.4,0.96,0.8798545334315212,0.0240637954726056,0.0211726395381409,0.916515138991168,NEUTRAL3_LOWM
0.4,0.98,0.8981848362113446,0.0119764953759873,0.010757106537667,0.916515138991168,NEUTRAL3_LOWM
0.02,0.02,0.0199959995999199,0.9645535212203648,0.0192872118244238,0.999799979995999,ULTRALOW_M002_006_eta002_006
0.02,0.0333333333333333,0.0333266659998666,0.94189880793014,0.0313903469775603,0.999799979995999,ULTRALOW_M002_006_eta002_006
0.02,0.0466666666666666,0.0466573323998132,0.919783798549114,0.0429146584248689,0.999799979995999,ULTRALOW_M002_006_eta002_006
0.02,0.06,0.0599879987997599,0.8981545273713541,0.0538784927099517,0.999799979995999,ULTRALOW_M002_006_eta002_006
0.03,0.02,0.0199909979740882,0.9640827233084486,0.0192729757685126,0.9995498987044118,ULTRALOW_M002_006_eta002_006
0.03,0.0333333333333333,0.0333183299568137,0.9414389258809056,0.0313671727666883,0.9995498987044118,ULTRALOW_M002_006_eta002_006
0.03,0.0466666666666666,0.0466456619395392,0.9193555467826128,0.0428839480374619,0.9995498987044118,ULTRALOW_M002_006_eta002_006
0.03,0.06,0.0599729939222647,0.8977577501415864,0.0538412200929074,0.9995498987044118,ULTRALOW_M002_006_eta002_006
0.04,0.02,0.0199839935948748,0.963443095911878,0.0192534406577293,0.9991996797437436,ULTRALOW_M002_006_eta002_006
0.04,0.0333333333333333,0.0333066559914581,0.9408131021101932,0.0313353383442407,0.9991996797437436,ULTRALOW_M002_006_eta002_006
0.04,0.0466666666666666,0.0466293183880413,0.9187440268757532,0.0428404077463007,0.9991996797437436,ULTRALOW_M002_006_eta002_006
0.04,0.06,0.0599519807846246,0.8971584522133865,0.0537864262878605,0.9991996797437436,ULTRALOW_M002_006_eta002_006
0.05,0.02,0.0199749843554381,0.962606766789044,0.01922805510705,0.998749217771909,ULTRALOW_M002_006_eta002_006
0.05,0.0333333333333333,0.0332916405923969,0.940016834464631,0.0312947026037992,0.998749217771909,ULTRALOW_M002_006_eta002_006
0.05,0.0466666666666666,0.0466082968293557,0.9179596804368384,0.0427845372631807,0.998749217771909,ULTRALOW_M002_006_eta002_006
0.05,0.06,0.0599249530663145,0.8964149331720782,0.0537176227982802,0.998749217771909,ULTRALOW_M002_006_eta002_006
0.06,0.02,0.0199639675415484,0.961563973074029,0.0191966319475722,0.9981983770774224,ULTRALOW_M002_006_eta002_006
0.06,0.0333333333333333,0.033273279235914,0.9390307886396534,0.0312446336415278,0.9981983770774224,ULTRALOW_M002_006_eta002_006
0.06,0.0466666666666666,0.0465825909302797,0.9169954006340968,0.042716021632686,0.9981983770774224,ULTRALOW_M002_006_eta002_006
0.06,0.06,0.0598919026246453,0.8954981992942762,0.053633090952678,0.9981983770774224,ULTRALOW_M002_006_eta002_006
0.1,0.05,0.049749371855331,0.906144816901671,0.045080135450822,0.99498743710662,VLOW_EXTREME_CI_ONLY
0.1,0.0733333333333333,0.0729657453878188,0.869404409192074,0.0634367407601559,0.99498743710662,VLOW_EXTREME_CI_ONLY
0.1,0.0966666666666666,0.0961821189203065,0.8340377113122611,0.0802195143334562,0.99498743710662,VLOW_EXTREME_CI_ONLY
0.1,0.12,0.1193984924527944,0.7999901055612681,0.0955176125811672,0.99498743710662,VLOW_EXTREME_CI_ONLY
0.2,0.05,0.0489897948556635,0.8818685184589334,0.0432025578089711,0.9797958971132712,VLOW_EXTREME_CI_ONLY
0.2,0.0733333333333333,0.0718516991216398,0.8466452433787378,0.0608328992900166,0.9797958971132712,VLOW_EXTREME_CI_ONLY
0.2,0.0966666666666666,0.0947136033876162,0.8127287909723908,0.0769764723698558,0.9797958971132712,VLOW_EXTREME_CI_ONLY
0.2,0.12,0.1175755076535925,0.7800295973952394,0.0917123758985726,0.9797958971132712,VLOW_EXTREME_CI_ONLY
0.3,0.05,0.0476969600708472,0.8448415799902771,0.0402963751069877,0.9539392014169455,VLOW_EXTREME_CI_ONLY
0.3,0.0733333333333333,0.0699555414372426,0.8118143617460005,0.056790913222471,0.9539392014169455,VLOW_EXTREME_CI_ONLY
0.3,0.0966666666666666,0.092214122803638,0.779959500661428,0.0719232811758571,0.9539392014169455,VLOW_EXTREME_CI_ONLY
0.3,0.12,0.1144727041700334,0.7491896813567267,0.0857617687611902,0.9539392014169455,VLOW_EXTREME_CI_ONLY
0.4,0.05,0.0458257569495584,0.7987182735137714,0.036601869473213,0.916515138991168,VLOW_EXTREME_CI_ONLY
0.4,0.0733333333333333,0.0672111101926856,0.7681499957528899,0.0516282140090584,0.916515138991168,VLOW_EXTREME_CI_ONLY
0.4,0.0966666666666666,0.0885964634358129,0.7386767584250199,0.065444148418687,0.916515138991168,VLOW_EXTREME_CI_ONLY
0.4,0.12,0.1099818166789401,0.7101444324897817,0.0781029747896611,0.916515138991168,VLOW_EXTREME_CI_ONLY
0.5,0.05,0.0433012701892219,0.7467305025232821,0.0323343792482941,0.8660254037844386,VLOW_EXTREME_CI_ONLY
0.5,0.0733333333333333,0.0635085296108588,0.7186805627797571,0.0456423458020468,0.8660254037844386,VLOW_EXTREME_CI_ONLY
0.5,0.0966666666666666,0.0837157890324957,0.6916094781343592,0.0578986331643704,0.8660254037844386,VLOW_EXTREME_CI_ONLY
0.5,0.12,0.1039230484541326,0.6654541952102502,0.0691560285728406,0.8660254037844386,VLOW_EXTREME_CI_ONLY
0.6,0.05,0.04,0.6912114131602027,0.0276484565264081,0.8,VLOW_EXTREME_CI_ONLY
0.6,0.0733333333333333,0.0586666666666666,0.6656892632266115,0.0390537701092945,0.8,VLOW_EXTREME_CI_ONLY
0.6,0.0966666666666666,0.0773333333333333,0.641004510838911,0.0495710155048757,0.8,VLOW_EXTREME_CI_ONLY
0.6,0.12,0.096,0.6171118626727803,0.0592427388165869,0.8,VLOW_EXTREME_CI_ONLY
0.7,0.05,0.0357071421427142,0.6338226755671641,0.0226319963697521,0.714142842854285,VLOW_EXTREME_CI_ONLY
0.7,0.0733333333333333,0.0523704751426475,0.6108455467537732,0.0319902715222654,0.714142842854285,VLOW_EXTREME_CI_ONLY
0.7,0.0966666666666666,0.0690338081425808,0.5886000345114928,0.0406333018551828,0.714142842854285,VLOW_EXTREME_CI_ONLY
0.7,0.12,0.0856971411425142,0.5669960150951,0.0485899375328479,0.714142842854285,VLOW_EXTREME_CI_ONLY
0.1,0.12,0.1193984924527944,0.7999901055612681,0.0955176125811672,0.99498743710662,VLOW_MOD_QSCALED
0.1,0.1633333333333333,0.1625146147274146,0.739897100219962,0.1202440921801784,0.99498743710662,VLOW_MOD_QSCALED
0.1,0.2066666666666666,0.2056307370020348,0.6835526349983464,0.1405594321143928,0.99498743710662,VLOW_MOD_QSCALED
0.1,0.25,0.248746859276655,0.6304619915915209,0.1568254403016957,0.99498743710662,VLOW_MOD_QSCALED
