source_path,destination_path,category,subcategory,experiment,file_type,git_tracked,required_for_article,required_for_reproduction,anchor_budget,action,dependency_reason,notes,layer,scope_group,size_bytes,content_sha256,duplicate_of,refinement_reason,actual_destination,migration_status,sha256_source,sha256_destination,validation_status
pinn_subsonic/models/LOWM_EXT_VLOW_MOD/model_state.pt,models_saved/archive/pinn_subsonic/models/LOWM_EXT_VLOW_MOD/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3231586,b290b1c2b438b4157c8bf2ac42f834a6ec27b23226e6294879ff080a4c0ba64e,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LOWM_EXT_VLOW_MOD/model_state.pt,COPY,b290b1c2b438b4157c8bf2ac42f834a6ec27b23226e6294879ff080a4c0ba64e,b290b1c2b438b4157c8bf2ac42f834a6ec27b23226e6294879ff080a4c0ba64e,SHA256_OK
pinn_subsonic/models/MID/metadata.json,models_saved/imported/pinn_subsonic/models/MID/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,668,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/MID/metadata.json,COPY,ef58bad794a11725030470ca6837a396312d87f7a7fe27262e9bfac9bbdb7bed,ef58bad794a11725030470ca6837a396312d87f7a7fe27262e9bfac9bbdb7bed,SHA256_OK
pinn_subsonic/models/MID/model_state.pt,models_saved/archive/pinn_subsonic/models/MID/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3232354,9b765a29da2a5bea69daaf72e3129e542b53a6b573cbded33a4198575952616c,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/MID/model_state.pt,COPY,9b765a29da2a5bea69daaf72e3129e542b53a6b573cbded33a4198575952616c,9b765a29da2a5bea69daaf72e3129e542b53a6b573cbded33a4198575952616c,SHA256_OK
pinn_subsonic/models/NEUTRAL1_HIM/metadata.json,models_saved/imported/pinn_subsonic/models/NEUTRAL1_HIM/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,699,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/NEUTRAL1_HIM/metadata.json,COPY,ada9147bd2541c8f6e2194bac2babb7ee550777fba889bbf459ca4ce46e686a1,ada9147bd2541c8f6e2194bac2babb7ee550777fba889bbf459ca4ce46e686a1,SHA256_OK
pinn_subsonic/models/NEUTRAL1_HIM/model_state.pt,models_saved/archive/pinn_subsonic/models/NEUTRAL1_HIM/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,8411682,82957b2d24c416f984f98884c49ce124d8449292382f7f7e899ba052f1d6c0ee,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/NEUTRAL1_HIM/model_state.pt,COPY,82957b2d24c416f984f98884c49ce124d8449292382f7f7e899ba052f1d6c0ee,82957b2d24c416f984f98884c49ce124d8449292382f7f7e899ba052f1d6c0ee,SHA256_OK
pinn_subsonic/models/NEUTRAL1_LOWM/metadata.json,models_saved/imported/pinn_subsonic/models/NEUTRAL1_LOWM/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,702,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/NEUTRAL1_LOWM/metadata.json,COPY,e6b6723849f0a707a6ac86e56dc2237f6083e40f661706a56237ff1591e8e238,e6b6723849f0a707a6ac86e56dc2237f6083e40f661706a56237ff1591e8e238,SHA256_OK
pinn_subsonic/models/NEUTRAL1_LOWM/model_state.pt,models_saved/archive/pinn_subsonic/models/NEUTRAL1_LOWM/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,8411426,658532850e0bc66103ec92de8d4dec1e7fb421b01868fddd8ad33ffa32f8f90b,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/NEUTRAL1_LOWM/model_state.pt,COPY,658532850e0bc66103ec92de8d4dec1e7fb421b01868fddd8ad33ffa32f8f90b,658532850e0bc66103ec92de8d4dec1e7fb421b01868fddd8ad33ffa32f8f90b,SHA256_OK
pinn_subsonic/models/NEUTRAL2_HIM/metadata.json,models_saved/imported/pinn_subsonic/models/NEUTRAL2_HIM/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,699,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/NEUTRAL2_HIM/metadata.json,COPY,2d43f08eefb3852a551947c35275b049828f6acd33888eb590c51ba6a3314cab,2d43f08eefb3852a551947c35275b049828f6acd33888eb590c51ba6a3314cab,SHA256_OK
pinn_subsonic/models/NEUTRAL2_HIM/model_state.pt,models_saved/archive/pinn_subsonic/models/NEUTRAL2_HIM/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,8411682,36c8c51c21af557bdcead309ef49e7fcd14581033c2a6b8383e872f5a0ee39b4,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/NEUTRAL2_HIM/model_state.pt,COPY,36c8c51c21af557bdcead309ef49e7fcd14581033c2a6b8383e872f5a0ee39b4,36c8c51c21af557bdcead309ef49e7fcd14581033c2a6b8383e872f5a0ee39b4,SHA256_OK
pinn_subsonic/models/NEUTRAL2_LOWM/metadata.json,models_saved/imported/pinn_subsonic/models/NEUTRAL2_LOWM/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,702,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/NEUTRAL2_LOWM/metadata.json,COPY,46fe427ab039470568c365961523511914e8da39ea25f61b8095636c90b68c94,46fe427ab039470568c365961523511914e8da39ea25f61b8095636c90b68c94,SHA256_OK
pinn_subsonic/models/NEUTRAL2_LOWM/model_state.pt,models_saved/archive/pinn_subsonic/models/NEUTRAL2_LOWM/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,8411426,6775e719a3ea66f644270a60c173d18800689bc9dd60b73949027d381b78d38e,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/NEUTRAL2_LOWM/model_state.pt,COPY,6775e719a3ea66f644270a60c173d18800689bc9dd60b73949027d381b78d38e,6775e719a3ea66f644270a60c173d18800689bc9dd60b73949027d381b78d38e,SHA256_OK
pinn_subsonic/models/NEUTRAL3_HIM/metadata.json,models_saved/imported/pinn_subsonic/models/NEUTRAL3_HIM/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,699,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/NEUTRAL3_HIM/metadata.json,COPY,859649c4603fd414d35bb535857be4476d5233c8f3ae1c7b066eb7f0feb63e68,859649c4603fd414d35bb535857be4476d5233c8f3ae1c7b066eb7f0feb63e68,SHA256_OK
pinn_subsonic/models/NEUTRAL3_HIM/model_state.pt,models_saved/archive/pinn_subsonic/models/NEUTRAL3_HIM/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,8411682,013618441b6d194b4248e54bb72c857000aebf7bcecef12b8c2b38f60498d5a5,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/NEUTRAL3_HIM/model_state.pt,COPY,013618441b6d194b4248e54bb72c857000aebf7bcecef12b8c2b38f60498d5a5,013618441b6d194b4248e54bb72c857000aebf7bcecef12b8c2b38f60498d5a5,SHA256_OK
pinn_subsonic/models/NEUTRAL3_LOWM/metadata.json,models_saved/imported/pinn_subsonic/models/NEUTRAL3_LOWM/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,702,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/NEUTRAL3_LOWM/metadata.json,COPY,d78c8ff01fd16bc1dd428d45d6207bd273d77efdcc64be6f56ac12a247ad3922,d78c8ff01fd16bc1dd428d45d6207bd273d77efdcc64be6f56ac12a247ad3922,SHA256_OK
pinn_subsonic/models/NEUTRAL3_LOWM/model_state.pt,models_saved/archive/pinn_subsonic/models/NEUTRAL3_LOWM/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,8411426,434df591be0f6dbf3bf41da5954711cf2eabeebd20fac2d157da4340fb5505cb,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/NEUTRAL3_LOWM/model_state.pt,COPY,434df591be0f6dbf3bf41da5954711cf2eabeebd20fac2d157da4340fb5505cb,434df591be0f6dbf3bf41da5954711cf2eabeebd20fac2d157da4340fb5505cb,SHA256_OK
pinn_subsonic/models/ULTRALOW_M002_006_eta002_006/metadata.json,models_saved/imported/pinn_subsonic/models/ULTRALOW_M002_006_eta002_006/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,771,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/ULTRALOW_M002_006_eta002_006/metadata.json,COPY,7fdb90c92bf49f46212699b99873daf458f5ae4a66f2689e11110e466a37acbb,7fdb90c92bf49f46212699b99873daf458f5ae4a66f2689e11110e466a37acbb,SHA256_OK
pinn_subsonic/models/ULTRALOW_M002_006_eta002_006/model_state.pt,models_saved/archive/pinn_subsonic/models/ULTRALOW_M002_006_eta002_006/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3231842,a92e4fe6699938db7f0bcc95814e2bf9a0376a15e7e63993e5f5badd263a77b4,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/ULTRALOW_M002_006_eta002_006/model_state.pt,COPY,a92e4fe6699938db7f0bcc95814e2bf9a0376a15e7e63993e5f5badd263a77b4,a92e4fe6699938db7f0bcc95814e2bf9a0376a15e7e63993e5f5badd263a77b4,SHA256_OK
pinn_subsonic/models/VLOW_EXTREME_CI_ONLY/metadata.json,models_saved/imported/pinn_subsonic/models/VLOW_EXTREME_CI_ONLY/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,711,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/VLOW_EXTREME_CI_ONLY/metadata.json,COPY,6b8198611e31c44e2dd03c639fa485f649bf6f205d00cff4b51727167c0fcb04,6b8198611e31c44e2dd03c639fa485f649bf6f205d00cff4b51727167c0fcb04,SHA256_OK
pinn_subsonic/models/VLOW_EXTREME_CI_ONLY/model_state.pt,models_saved/archive/pinn_subsonic/models/VLOW_EXTREME_CI_ONLY/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,8411426,aec3675420f250616f8e77b22a8e087c3f2b37bf8fe0fa8e12445c89d4a91c94,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/VLOW_EXTREME_CI_ONLY/model_state.pt,COPY,aec3675420f250616f8e77b22a8e087c3f2b37bf8fe0fa8e12445c89d4a91c94,aec3675420f250616f8e77b22a8e087c3f2b37bf8fe0fa8e12445c89d4a91c94,SHA256_OK
pinn_subsonic/models/VLOW_MOD_QSCALED/metadata.json,models_saved/imported/pinn_subsonic/models/VLOW_MOD_QSCALED/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,699,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/VLOW_MOD_QSCALED/metadata.json,COPY,0aa25839d1618745f6f5af67a517436c9ce7365444fe671ee3d3da64b2a3a147,0aa25839d1618745f6f5af67a517436c9ce7365444fe671ee3d3da64b2a3a147,SHA256_OK
pinn_subsonic/models/VLOW_MOD_QSCALED/model_state.pt,models_saved/archive/pinn_subsonic/models/VLOW_MOD_QSCALED/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,5853986,92ef58d82dde97e2923eaeb0923b073367658fdad9df3ff16788f943ab999158,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/VLOW_MOD_QSCALED/model_state.pt,COPY,92ef58d82dde97e2923eaeb0923b073367658fdad9df3ff16788f943ab999158,92ef58d82dde97e2923eaeb0923b073367658fdad9df3ff16788f943ab999158,SHA256_OK
pinn_subsonic/scripts/.DS_Store,archive/excluded/pinn_subsonic/scripts/.DS_Store,pinn_subsonic,support_file,subsonic_general,file,false,false,false,,EXCLUDE,existing curated subsonic tree,generated cache/OS metadata; recorded for audit but excluded from migration,EXCLUDE,duplicated outputs,6148,,,second-pass scope classification,,ARTICLE_COPY_DEFERRED,7ee46d41ca7239977bb52fbef2217c27806b3136645282e2c275cca00caf48e6,,EXCLUDED_BY_MANIFEST
pinn_subsonic/scripts/figures/asset_common.py,code/plots/scripts/pinn_subsonic/asset_common.py,plotting,figure_generator,subsonic_general,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,7245,,,second-pass scope classification,code/plots/scripts/pinn_subsonic/utils_asset_common.py,COPY,6ef0ffa2e56b400828bff113e62ab2545fef8c1eee338e13dc121913f4feffc7,6ef0ffa2e56b400828bff113e62ab2545fef8c1eee338e13dc121913f4feffc7,SHA256_OK
pinn_subsonic/scripts/figures/build_ci_and_atlas_assets.py,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/build_ci_and_atlas_assets.py,plotting,figure_generator,atlas,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,27813,f650c769382b6b37e9e7b30a6a04d73cb3f63c1f7f92ec978297af8a2d3ce63d,,destination collision resolved conceptually,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/build_ci_and_atlas_assets.py,COPY,f650c769382b6b37e9e7b30a6a04d73cb3f63c1f7f92ec978297af8a2d3ce63d,00016e23ea3bcd6e91e929b82cb368e8747421d90a13449b3976f9dd16f6965a,POST_MIGRATION_REPAIR_VALIDATED
pinn_subsonic/scripts/figures/canonicalize_mode_profiles.py,code/plots/scripts/pinn_subsonic/canonicalize_mode_profiles.py,plotting,figure_generator,subsonic_general,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,1751,,,second-pass scope classification,code/plots/scripts/pinn_subsonic/build_canonicalize_mode_profiles.py,COPY,4609b97acb2ecb6d5897cec51b931369e9a66f22225db02c34ac98a388af70ba,4609b97acb2ecb6d5897cec51b931369e9a66f22225db02c34ac98a388af70ba,SHA256_OK
pinn_subsonic/scripts/figures/check_assets_v2.py,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/check_assets_v2.py,plotting,figure_generator,subsonic_general,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,2420,2b31f31d032ad677d3fc0d43c7eb1de06b34019f97988e7081188a5e9fdb36f5,,destination collision resolved conceptually,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/audit_assets_v2.py,COPY,2b31f31d032ad677d3fc0d43c7eb1de06b34019f97988e7081188a5e9fdb36f5,2b31f31d032ad677d3fc0d43c7eb1de06b34019f97988e7081188a5e9fdb36f5,SHA256_OK
pinn_subsonic/scripts/figures/inventory_missing_inputs.py,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/inventory_missing_inputs.py,plotting,figure_generator,subsonic_general,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,1565,b25a83d68a0b525cc1350476089f2ccfa6e46c7d3a96e09a07b8c7886b593282,,destination collision resolved conceptually,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/audit_missing_inputs.py,COPY,b25a83d68a0b525cc1350476089f2ccfa6e46c7d3a96e09a07b8c7886b593282,b25a83d68a0b525cc1350476089f2ccfa6e46c7d3a96e09a07b8c7886b593282,SHA256_OK
pinn_subsonic/scripts/figures/make_blumen_classical_pinn_overlay.py,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/make_blumen_classical_pinn_overlay.py,plotting,figure_generator,subsonic_general,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,6756,69694cbf70989e8fbb4aff3817bc579ccd2d4cb22c7239f013d93cdee9992f29,,destination collision resolved conceptually,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/plot_blumen_classical_pinn_overlay.py,COPY,69694cbf70989e8fbb4aff3817bc579ccd2d4cb22c7239f013d93cdee9992f29,a4c42a92006d386a41a2e800c4707c2c844d0ce71929fd7c15b579169106197c,POST_MIGRATION_REPAIR_VALIDATED
pinn_subsonic/scripts/figures/make_blumen_isoline_assets.py,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/make_blumen_isoline_assets.py,plotting,figure_generator,subsonic_general,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,17118,2e4abb7e49c9793f7464d7e7d84e346d87e02c6f81d3922a92833ca1246fa849,,destination collision resolved conceptually,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/plot_blumen_isoline_assets.py,COPY,2e4abb7e49c9793f7464d7e7d84e346d87e02c6f81d3922a92833ca1246fa849,2e4abb7e49c9793f7464d7e7d84e346d87e02c6f81d3922a92833ca1246fa849,SHA256_OK
pinn_subsonic/scripts/figures/make_longwave_mapping_audit.py,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/make_longwave_mapping_audit.py,plotting,figure_generator,subsonic_general,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,12861,0ad9245468b41c5147d34a0228c9c77400bc8c7355aa14f250c47621144920fc,,destination collision resolved conceptually,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/plot_longwave_mapping_audit.py,COPY,0ad9245468b41c5147d34a0228c9c77400bc8c7355aa14f250c47621144920fc,0ad9245468b41c5147d34a0228c9c77400bc8c7355aa14f250c47621144920fc,SHA256_OK
pinn_subsonic/scripts/figures/make_mode_pdfs.py,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/make_mode_pdfs.py,plotting,figure_generator,subsonic_general,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,5067,df1a7717db4d2dbd49fa7279844ed3a33d39fa9b67f3886ec17733a5f93749c4,,destination collision resolved conceptually,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/plot_mode_pdfs.py,COPY,df1a7717db4d2dbd49fa7279844ed3a33d39fa9b67f3886ec17733a5f93749c4,e9e453150242d9666d93fdad420081388323a99de463facbc782c44553d52c03,POST_MIGRATION_REPAIR_VALIDATED
pinn_subsonic/scripts/figures/make_numerical_audits.py,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/make_numerical_audits.py,plotting,figure_generator,subsonic_general,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,8175,ac83e215b9dbf3895dd89a13869fe010735da23b36e297d0dee63c6a6e29b7ac,,destination collision resolved conceptually,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/plot_numerical_audits.py,COPY,ac83e215b9dbf3895dd89a13869fe010735da23b36e297d0dee63c6a6e29b7ac,670e3573aa33336abbf534475e10975440184e267557d74f45d0ec5115dd4f5a,POST_MIGRATION_REPAIR_VALIDATED
pinn_subsonic/scripts/figures/make_representative_mode_figure.py,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/make_representative_mode_figure.py,plotting,figure_generator,subsonic_general,python,false,false,true,,COPY,existing curated subsonic tree,untracked source: copy only,SUPPORTING,active supporting software,2247,85891d1980e735882badd68fa615d567e23c156f092f0cff56bab8b2fb3931db,,destination collision resolved conceptually,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/plot_representative_mode_figure.py,COPY,85891d1980e735882badd68fa615d567e23c156f092f0cff56bab8b2fb3931db,2628e164818206582624aab6ed06209bf764f8d7f1c18188999e17530a78b80c,POST_MIGRATION_REPAIR_VALIDATED
