condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,source_file,status_completed,actual_box_solves
generic,54,C31,1.7,0.12,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8475512695312502,0.0007686692708333,0.0370515720077694,2.9173339685116535e-19,0.0370515720077694,True,True,True,0.0524529927304184,81.87749214598443,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,2.0
generic,54,C31,1.7,0.12,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.1599414062499999,9.526269531249998e-05,0.0331572804165432,8.04717009415954e-27,0.0331572804165432,True,True,True,0.0599716617030694,35.74374065594748,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,54,C31,1.7,0.12,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375,0.0254334960937499,0.003410300976272,8.016922090495836e-21,0.003410300976272,True,True,True,0.064359155699895,36.34521946799941,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,54,C31,1.7,0.12,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.000671205078125,0.0278993612536391,3.0060667217559217e-19,0.0278993612536391,True,True,True,0.0599561329571209,50.13020635093562,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,54,C31,1.7,0.12,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2198828124999999,7.407174117476852e-05,0.0280551450047312,1.99431925448924e-26,0.0280551450047312,True,True,True,0.1198828153038822,36.87188598199282,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,54,C31,1.7,0.12,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.4246484375,0.0225853515624999,0.0018967460388365,6.448409161426882e-21,0.0018967460388365,True,True,True,0.0786349095890663,30.13757776992861,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,54,C31,1.7,0.12,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,5.771668233989199e-06,0.0007576711709576,4.719185626123039e-14,0.0007576711710048,True,True,True,0.1198828495319018,40.638615304022096,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,54,C31,1.7,0.12,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2998046875000002,0.0008011855468749,0.0206774542692867,6.497768390214952e-26,0.0206774542692867,True,True,True,0.1998082838699781,34.215116612031125,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,54,C31,1.7,0.12,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.4244140624999999,0.0254334960937499,0.001225940161958,6.598046041625453e-21,0.001225940161958,True,True,True,0.0791350913750006,29.97850054700393,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,54,C31,1.7,0.12,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,1e-06,3.2093066679180514e-08,3.9219260379357697e-19,3.20930666795727e-08,True,True,True,0.1385560875738695,23.906910288031213,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.470029296875,0.0120921875,0.0056790416521401,1.0160154652773528e-20,0.0056790416521401,True,True,True,0.0322808860913395,32.74970978300553,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,0.0005900974934895,0.0431856416170582,2.3488873052826345e-19,0.0431856416170582,True,True,True,0.0524510202316093,97.47865026805084,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,2.0
generic,55,C31,1.75,0.14,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,2.8377658420138892e-05,0.0499295052243447,5.31724593416076e-25,0.0499295052243447,True,True,True,0.0300354846883598,44.33863892394584,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.4496289062499999,0.0149403320312499,0.0025194574624096,8.450801823523989e-21,0.0025194574624096,True,True,True,0.0520067233985212,38.98842233594041,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,0.0005382157118055,0.0324968877483652,2.3859745058263303e-19,0.0324968877483652,True,True,True,0.0599592277846602,52.0008351750439,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.1599414062499999,9.376123046875004e-05,0.0475926801141383,1.174140571330954e-26,0.0475926801141383,True,True,True,0.059941406574669,44.17936100997031,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.4502734375,0.0120921875,0.0033472978650244,8.886567613324858e-21,0.0033472978650244,True,True,True,0.0511521610403858,34.79125824698713,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,6.220540364583332e-06,0.0008726200816084,6.345145408889879e-15,0.0008726200816147,True,True,True,0.1198828491799271,42.32832770899404,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.2195703124999999,1.1951063368055557e-05,0.0345898796203203,3.2311742677852644e-27,0.0345898796203203,True,True,True,0.1195868386149667,36.52465977100656,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.4496744791666666,0.0149403320312499,0.0025194797707282,8.458641914475084e-21,0.0025194797707282,True,True,True,0.0519625850033008,32.01600593503099,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1.9767361111111115e-05,4.062223128980687e-08,3.039457739061778e-19,4.0622231290110825e-08,True,True,True,0.1385558180809522,25.03757199901156,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,55,C31,1.75,0.14,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2998046875000002,0.0001075036349826,0.030271932486802,1.3915506368098648e-27,0.030271932486802,True,True,True,0.1998046876408991,36.271407958935015,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,0.0005984902343749,0.043024986719482,2.3057145291957964e-19,0.043024986719482,True,True,True,0.0524510993240116,87.95971248892602,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,2.0
generic,56,C31,1.8,0.14,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129912109375,1.0774667245370368e-05,0.0364431430445044,6.911683707184417e-26,0.0364431430445044,True,True,True,0.0299781804765805,36.55596461798996,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.470029296875,0.0216678059895833,0.0014270053473626,8.439538061255877e-21,0.0014270053473626,True,True,True,0.0358478121822067,31.980970971053463,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.0005456289062499,0.0323629358414878,2.3470625157076653e-19,0.0323629358414878,True,True,True,0.0599590475116633,43.14810039906297,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.1598242187499999,3.145315212673611e-05,0.0497113576951854,4.0894549326657245e-27,0.0497113576951854,True,True,True,0.059824258020624,45.254518743022345,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.46431640625,0.021496484375,2.5657190585185194e-06,8.127362541496132e-21,2.5657190585185275e-06,True,True,True,0.0416068312483017,38.59627780690789,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,1.1438820167824072e-05,0.0008839049587635,1.2884580907782761e-18,0.0008839049587635,True,True,True,0.1198828452114508,52.326378862024285,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.2198828124999999,7.724240451388891e-05,0.0429779289613845,1.6910732339132308e-25,0.0429779289613845,True,True,True,0.1198982307195612,45.21193306997884,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.4643359375000001,0.02150166015625,7.602367315439601e-06,8.128483573584741e-21,7.60236731543961e-06,True,True,True,0.0406477564307523,38.68014454399236,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1.2171875e-05,3.9692068321021593e-08,3.079496359120698e-19,3.9692068321329536e-08,True,True,True,0.1385559268433954,30.14679949602578,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,7.826399739583334e-05,0.0327282486034462,2.3609818032359662e-26,0.0327282486034462,True,True,True,0.1998046886822893,36.57426815200597,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,56,C31,1.8,0.14,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.4642578125,0.021496484375,1.2747018095350654e-05,8.123199384866814e-21,1.2747018095350664e-05,True,True,True,0.041657094364523,31.55598813900724,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129912109375,2.7533203125000007e-05,0.0415010123397215,3.810395387443792e-25,0.0415010123397215,True,True,True,0.0299770731147444,36.17185607599095,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.4720019531250001,0.0222207356770833,1.2188827564618862e-06,6.6386539749082776e-21,1.2188827564618928e-06,True,True,True,0.0345364847680994,30.68410531897098,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.8700292968749999,1.0410664876302083e-06,0.0449277236890884,9.483298914774888e-07,0.0449286720189799,True,True,True,0.0300372915327724,43.61151014303323,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.1599414062499999,8.117377387152777e-06,0.0246376427316584,1.262177448353619e-29,0.0246376427316584,True,True,True,0.0599414766721998,36.74835179699585,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.47201171875,0.0222240234374999,2.9596979536856112e-06,6.640680403957054e-21,2.959697953685618e-06,True,True,True,0.035676551128047,30.63269202504307,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8508789062499998,1.077301025390625e-06,0.0149479526391288,6.637105422608808e-07,0.0149486163496711,True,True,True,0.0491211933578234,43.245905281975865,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2198828124999999,6.73330078125e-05,0.0343916870944441,3.6805094393991527e-26,0.0343916870944441,True,True,True,0.1198983900417884,36.296947449911386,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.4719921875,0.0222207356770833,1.7270107348235986e-06,6.6386539749082776e-21,1.7270107348236052e-06,True,True,True,0.0345444020408173,30.660389741999097,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.8001171875000003,0.0002222114800347,0.0040712531049106,3.554644752740799e-19,0.0040712531049106,True,True,True,0.0998986324477559,40.8815519179916,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,9,generic,0,0.1,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2972005208333335,8.117377387152777e-06,0.0090811016737726,1.199857436841159e-25,0.0090811016737726,True,True,True,0.1972005422389967,36.57294235995505,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,10,generic,1,0.5,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.4719401041666666,0.0222240234374999,1.3152644638510468e-05,6.6301174215409296e-21,1.3152644638510477e-05,True,True,True,0.0357327604201042,30.820023608976044,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,57,C31,1.85,0.12,11,generic,2,0.9,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.398177083333332e-05,3.569502320203277e-08,3.895594231092472e-19,3.569502320242233e-08,True,True,True,0.1385416823962535,24.347840124974027,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,0,generic,4,0.5,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.474150390625,0.0149403320312499,0.0016325944130883,6.899369903998279e-21,0.0016325944130883,True,True,True,0.0289076892524996,31.21607382793445,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,1,generic,5,0.9,0.002,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,0.0007714880099826,0.0382053389055008,2.558056325162609e-19,0.0382053389055008,True,True,True,0.052463116276992,93.80613127991091,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,2.0
generic,58,C31,1.85,0.125,2,generic,0,0.1,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,3.192041015625001e-05,0.0454377670892613,1.956406599384318e-25,0.0454377670892613,True,True,True,0.0299707804475865,36.20573190797586,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.4746679687499999,0.0120921875,0.0023948694301862,7.085337223350754e-21,0.0023948694301862,True,True,True,0.0280272076433978,31.526477845967747,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,4,generic,2,0.9,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,0.0006800878906249,0.0287326781596561,2.6545608720606066e-19,0.0287326781596561,True,True,True,0.0599442131084261,41.45186348201241,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.1590820312499999,2.8377658420138892e-05,0.0420165574489177,3.636972206040005e-25,0.0420165574489177,True,True,True,0.0591149195320757,36.286338359932415,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.4741796875000001,0.0149403320312499,0.0016326116432373,6.904830280066222e-21,0.0016326116432373,True,True,True,0.0288814946060041,31.24695944704581,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,3.715185345936216e-06,0.0007227000121471,3.896486791922954e-17,0.0007227000121472,True,True,True,0.1198994323838579,41.49263506801799,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.2180078125,6.684902162905096e-05,0.0372343816354508,2.983669158772172e-25,0.0372343816354508,True,True,True,0.1180078171564177,36.07811670191586,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.4746744791666666,0.0120921875,0.0023948731725198,7.087580258615746e-21,0.0023948731725198,True,True,True,0.0280213234254693,31.60555545904208,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1e-06,2.1893556064057665e-08,3.5611822726445553e-19,2.1893556064413783e-08,True,True,True,0.1385417020386923,24.437715809908696,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,58,C31,1.85,0.125,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2982421875000002,4.662943070023149e-05,0.0287354121173346,1.1549712513340834e-26,0.0287354121173346,True,True,True,0.198251810991391,36.08670505299233,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,59,C31,1.85,0.18,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.85100341796875,1.1381429036458332e-06,0.0407404407115187,2.593389556211015e-07,0.0407407000504743,True,True,True,0.0490373378097625,92.2071808950277,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,2.0
generic,59,C31,1.85,0.18,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,3,0.080390625,0.080390625,0.1911273193359374,8.27359159493152e-06,0.0517150850161588,3.5287523227572605e-24,0.0517150850161588,False,True,False,0.0911273655006437,154.50358640705235,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,4.0
generic,59,C31,1.85,0.18,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.490537109375,0.0108910156249999,2.5961805235791626e-06,8.924788283903389e-21,2.5961805235791715e-06,True,True,True,0.0143524324488815,34.868431165930815,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,59,C31,1.85,0.18,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.0001684007161458,0.0416497663181028,1.5650287144208465e-19,0.0416497663181028,True,True,True,0.0599414452769161,49.63660544808954,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,59,C31,1.85,0.18,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,3,0.16078125,0.080390625,0.3909172058105467,0.0102964537963867,0.0350624630833203,4.472555141755332e-22,0.0350624630833203,True,True,True,0.291035481998693,176.6256967189256,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,4.0
generic,59,C31,1.85,0.18,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.49052734375,0.0108890950520833,4.348147363816816e-06,8.924788283903389e-21,4.348147363816825e-06,True,True,True,0.0129902743341176,34.86343863501679,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
