stage,step,Mach,loss,riccati_kappa,riccati_q,log_amp_compatibility,boundary_kappa,boundary_q,spectral,modal_kappa,modal_q,modal_log_amp,spectral_global,physics
joint,3967,1.05,0.010737119242548943,0.00039119203574955463,0.00033657485619187355,0.00024218301405198872,2.754068555077538e-05,0.0007889760890975595,0.0,0.0,0.0,0.0,1.266538765776204e-05,0.010103849694132805
joint,3968,1.1,0.004480576142668724,0.0002844685805030167,0.0002470760955475271,8.802317461231723e-05,1.5695368347223848e-05,0.00027168617816641927,0.0,0.0,0.0,0.0,1.2702002095466014e-05,0.003845475846901536
joint,3969,1.2,0.0016134651377797127,0.0001524836989119649,0.00021855598606634885,5.4067306336946785e-05,1.0431161172164138e-05,2.364036481594667e-05,0.0,0.0,0.0,0.0,1.2627474461623933e-05,0.0009820914128795266
joint,3970,1.3,0.0017469319282099605,0.0001064514071913436,0.00019163283286616206,6.4267405832652e-05,2.9853703381377272e-05,1.9538114429451525e-05,0.0,0.0,0.0,0.0,1.2671849617618136e-05,0.0011133394436910748
joint,3971,1.35,0.0027875597588717937,0.00013734740787185729,0.000183247058885172,0.00014031089085619897,4.834422725252807e-05,6.472483073594049e-05,0.0,0.0,0.0,0.0,1.2694405995716807e-05,0.002152839442715049
joint,3972,1.4,0.0036211374681442976,0.000182631571078673,0.00017513612692710012,0.00018815747171174735,5.938074173172936e-05,0.00011037441436201334,0.0,0.0,0.0,0.0,1.2500617231125943e-05,0.002996106632053852
joint,3973,1.5,0.0038486558478325605,0.0001824012870201841,0.0001843893842305988,0.00016937110922299325,6.159124313853681e-05,0.00013917984324507415,0.0,0.0,0.0,0.0,1.2545971912913956e-05,0.0032213572412729263
joint,3974,1.6,0.0032370027620345354,0.0001989872835110873,0.00021206412930041552,9.450517245568335e-05,3.780119004659355e-05,0.00013426858640741557,0.0,0.0,0.0,0.0,1.2654555575863924e-05,0.0026042750105261803
joint,3975,1.65,0.0023177762050181627,0.00011067539162468165,0.00017761933850124478,5.4117605031933635e-05,1.3232905985205434e-05,9.99088806565851e-05,0.0,0.0,0.0,0.0,1.2549511666293256e-05,0.0016903006471693516
joint,3976,1.7,0.0017247465439140797,0.00010410127288196236,0.00016656142543070018,4.1986219002865255e-05,5.2583027354558e-06,5.630589657812379e-05,0.0,0.0,0.0,0.0,1.2570213584695011e-05,0.0010962358210235834
joint,3977,1.8,0.001483979052864015,7.93343861005269e-05,0.00012883610907010734,4.682677536038682e-05,1.4779279808863066e-05,2.671237598406151e-05,0.0,0.0,0.0,0.0,1.2535162568383384e-05,0.0008572209044359624
joint,3978,1.9,0.0016820551827549934,0.00012131856783526018,0.0001591138425283134,7.801447645761073e-05,2.071277231152635e-05,1.809619971027132e-05,0.0,0.0,0.0,0.0,1.2469214198063128e-05,0.0010585944401100278
joint,3979,1.0,0.012650822289288044,0.0003276461793575436,0.0004585536662489176,0.00023563657305203378,0.00036450638435781,0.0006413505179807544,0.0,0.0,0.0,0.0,1.2557414265756961e-05,0.012022951617836952
joint,3980,1.05,0.004193386994302273,0.0002402996615273878,0.00029004731914028525,0.0002623146283440292,0.00010509505227673799,6.651617877651006e-05,0.0,0.0,0.0,0.0,1.2707095265795942e-05,0.0035580324474722147
joint,3981,1.1,0.002707007573917508,0.00014213385293260217,0.00020483115804381669,9.335834329249337e-05,5.988618067931384e-05,6.340286927297711e-05,0.0,0.0,0.0,0.0,1.3207205483922735e-05,0.002046647248789668
joint,3982,1.2,0.0027716762851923704,0.00016070459969341755,0.00016822200268507004,8.36218532640487e-05,1.9585340851335786e-05,0.00011716740118572488,0.0,0.0,0.0,0.0,1.3142259376763832e-05,0.002114563249051571
joint,3983,1.3,0.0037402587477117777,0.00017984019359573722,0.0002076433738693595,0.00010692286741686985,1.9895207515219226e-05,0.00019736251852009445,0.0,0.0,0.0,0.0,1.2911668818560429e-05,0.003094675252214074
joint,3984,1.35,0.004653905518352985,0.00018882990116253495,0.0002538129047024995,0.00011753061698982492,3.8395985029637814e-05,0.0002587603230495006,0.0,0.0,0.0,0.0,1.3040934391028713e-05,0.00400185864418745
joint,3985,1.4,0.004892577882856131,0.00013317944831214845,0.0002612457610666752,0.00012014691310469061,6.45146647002548e-05,0.0002609258226584643,0.0,0.0,0.0,0.0,1.2860270544479135e-05,0.0042495643720030785
joint,3986,1.5,0.0046079121530056,0.00014534228830598295,0.0002923061838373542,0.00011454574996605515,8.757368777878582e-05,0.00020701483299490064,0.0,0.0,0.0,0.0,1.303300723520806e-05,0.003956262022256851
joint,3987,1.6,0.0031162984669208527,0.00012075195263605565,0.00022899339091964066,6.807813770137727e-05,7.750399527139962e-05,0.0001017119939206168,0.0,0.0,0.0,0.0,1.2680052350333426e-05,0.0024822959676384926
joint,3988,1.65,0.001900342060253024,8.974306547315791e-05,0.0001658211403992027,5.7740238844417036e-05,4.5966247853357345e-05,2.659343954292126e-05,0.0,0.0,0.0,0.0,1.2609596524271183e-05,0.0012698621721938252
joint,3989,1.7,0.0013264499139040709,7.799502782290801e-05,0.00010368634684709832,3.0752089514862746e-05,1.8069511497742496e-05,1.7216947526321746e-05,0.0,0.0,0.0,0.0,1.2762867299898062e-05,0.0006883064634166658
joint,3990,1.8,0.0018342500552535057,0.00010187894804403186,0.00011181586160091683,4.0600469219498336e-05,9.369656254420988e-06,6.890622898936272e-05,0.0,0.0,0.0,0.0,1.2695881196123082e-05,0.0011994560481980443
joint,3991,1.9,0.0027237897738814354,0.0001518446661066264,0.00016709913325030357,5.222687104833312e-05,1.8738224753178656e-05,0.00013333553215488791,0.0,0.0,0.0,0.0,1.2459479876270052e-05,0.002100815763697028
joint,3992,1.0,0.010660229250788689,0.0005152218509465456,0.000508648983668536,0.00014626767369918525,8.54761601658538e-05,0.0007423181086778641,0.0,0.0,0.0,0.0,1.2541550859168638e-05,0.01003315206617117
joint,3993,1.05,0.0038369903340935707,0.0003584078513085842,0.00046028837095946074,0.00014627017662860453,6.029962241882458e-05,0.00010323349852114916,0.0,0.0,0.0,0.0,1.3032243259658571e-05,0.0031853781547397375
joint,3994,1.1,0.0034972717985510826,0.00020738987950608134,0.0003247720014769584,9.464121831115335e-05,8.421274833381176e-05,0.00010152228060178459,0.0,0.0,0.0,0.0,1.2691067240666598e-05,0.0028627184219658375
joint,3995,1.2,0.0025443690828979015,0.00010030213161371648,0.00018228823319077492,7.526425906689838e-05,7.834730786271393e-05,4.626737063517794e-05,0.0,0.0,0.0,0.0,1.2786211300408468e-05,0.0019050583941861987
joint,3996,1.3,0.0020953435450792313,8.508085738867521e-05,0.00013852602569386363,6.340786057990044e-05,7.638648094143718e-05,1.4546689271810465e-05,0.0,0.0,0.0,0.0,1.290731415792834e-05,0.001449977862648666
joint,3997,1.35,0.0021128938533365726,0.00013055105227977037,0.00015584910579491407,8.901514956960455e-05,4.9667436542222276e-05,2.4659813789185137e-05,0.0,0.0,0.0,0.0,1.276290731766494e-05,0.0014747483655810356
joint,3998,1.4,0.0023687826469540596,0.00019330356735736132,0.00017769540136214346,8.426018757745624e-05,2.5525210730847903e-05,6.917647260706872e-05,0.0,0.0,0.0,0.0,1.2589315701916348e-05,0.0017393168527632952
joint,3999,1.5,0.0026490814052522182,0.0002165808400604874,0.000203905365196988,7.291171641554683e-05,1.5204836927296128e-05,0.00010763372119981796,0.0,0.0,0.0,0.0,1.2713016985799186e-05,0.0020134304650127888
joint,4000,1.6,0.0027653982397168875,0.00017453767941333354,0.00018212235590908676,8.146009349729866e-05,1.8883974917116575e-05,0.00011787700350396335,0.0,0.0,0.0,0.0,1.2676558981183916e-05,0.002131570363417268
joint,4001,1.65,0.0023959192913025618,0.00011970326886512339,0.00015781668480485678,5.0151924369856715e-05,2.7339832740835845e-05,9.648151899455115e-05,0.0,0.0,0.0,0.0,1.2588523532031104e-05,0.0017664930783212185
joint,4002,1.7,0.001982402056455612,8.416730270255357e-05,0.00014318741159513593,4.677216929849237e-05,2.9860255381208844e-05,5.9367110225139186e-05,0.0,0.0,0.0,0.0,1.2578258065332193e-05,0.0013534892350435257
joint,4003,1.8,0.001556467730551958,8.895441715139896e-05,0.0001225188170792535,3.8767298974562436e-05,2.645915446919389e-05,2.632852192618884e-05,0.0,0.0,0.0,0.0,1.2465623512980528e-05,0.0009331865003332496
joint,4004,1.9,0.0014772890135645866,0.00012221577344462276,0.0001284856698475778,4.209583130432293e-05,2.8386260964907706e-05,1.0402692169009242e-05,0.0,0.0,0.0,0.0,1.2564377357193734e-05,0.0008490701438859105
joint,4005,1.0,0.004407871980220079,0.0002712894347496331,0.0004685926251113415,0.00012092627730453387,0.0002094806986860931,3.449759606155567e-05,0.0,0.0,0.0,0.0,1.2471507943700999e-05,0.0037842965684831142
joint,4006,1.05,0.008261920884251595,0.00020059134112671018,0.00024186488008126616,7.023738726275042e-05,0.00019469908147584647,0.0004897986073046923,0.0,0.0,0.0,0.0,1.2466013686207589e-05,0.007638620212674141
joint,4007,1.1,0.002957121003419161,0.00015749441809020936,0.00017668749205768108,7.25208010408096e-05,6.322451372398064e-05,9.689610305940732e-05,0.0,0.0,0.0,0.0,1.318257909588283e-05,0.002297992119565606
joint,4008,1.2,0.0030712932348251343,0.0001342535251751542,0.00015884717868175358,7.93530052760616e-05,3.609399209381081e-05,0.00013580787344835699,0.0,0.0,0.0,0.0,1.3248174582258798e-05,0.0024088844656944275
joint,4009,1.3,0.005534584634006023,0.0001243489678017795,0.00018171723058912903,0.00011873389303218573,0.00012300456000957638,0.00027637556195259094,0.0,0.0,0.0,0.0,1.2820964002457913e-05,0.004893536679446697
joint,4010,1.35,0.005832217633724213,0.00010964839020743966,0.00020603960729204118,0.00010352359095122665,0.00016194995259866118,0.00027065491303801537,0.0,0.0,0.0,0.0,1.3457256500259973e-05,0.005159354768693447
joint,4011,1.4,0.005093395709991455,0.00011266736692050472,0.0002320730418432504,8.593413804192096e-05,0.00014559354167431593,0.00021954887779429555,0.0,0.0,0.0,0.0,1.3351212146517355e-05,0.0044258348643779755
joint,4012,1.5,0.003778474871069193,8.282973431050777e-05,0.00018280145013704896,4.2313353333156556e-05,0.00010390114039182663,0.00016043921641539782,0.0,0.0,0.0,0.0,1.3157467037672177e-05,0.0031206016428768635
joint,4013,1.6,0.002384789288043976,9.151635458692908e-05,0.00017618382116779685,3.35102085955441e-05,5.641395546263084e-05,7.397178706014529e-05,0.0,0.0,0.0,0.0,1.2913611499243416e-05,0.0017391087021678686
joint,4014,1.65,0.0014125725720077753,8.356642501894385e-05,0.0001418162719346583,4.471242937142961e-05,1.6184636479010805e-05,1.6123865862027742e-05,0.0,0.0,0.0,0.0,1.2810853149858303e-05,0.0007720299181528389
joint,4015,1.7,0.001370070967823267,8.019935194170102e-05,0.00010287004988640547,6.015250983182341e-05,8.103754225885496e-06,1.5591882402077317e-05,0.0,0.0,0.0,0.0,1.2985653484065551e-05,0.0007207883172668517
joint,4016,1.8,0.0019025872461497784,8.23150621727109e-05,0.000111207235022448,5.425540803116746e-05,2.3493124899687245e-05,5.5331503972411156e-05,0.0,0.0,0.0,0.0,1.299083396588685e-05,0.001253045629709959
joint,4017,1.9,0.002632203744724393,0.00010666118760127574,0.000162765005370602,5.134475213708356e-05,4.6904759074095637e-05,0.00010077805200126022,0.0,0.0,0.0,0.0,1.2584511750901584e-05,0.0020029782317578793
joint,4018,1.0,0.005148278549313545,0.0003172587021254003,0.0005103672738187015,0.00014244380872696638,0.00021042056323494762,8.691911352798343e-05,0.0,0.0,0.0,0.0,1.2700739716819953e-05,0.004513241816312075
joint,4019,1.05,0.008906902745366096,0.00021718477364629507,0.00033770286245271564,8.262177288997918e-05,0.00027095095720142126,0.0004587500006891787,0.0,0.0,0.0,0.0,1.2837938811571803e-05,0.008265005424618721
joint,4020,1.1,0.005153581500053406,0.0001398686581524089,0.000218033223063685,5.30343568243552e-05,0.00020987394964322448,0.0001790067763067782,0.0,0.0,0.0,0.0,1.2834009794460144e-05,0.0045118811540305614
joint,4021,1.2,0.002466377103701234,9.284121915698051e-05,0.00020053813932463527,8.839329530019313e-05,6.46169064566493e-05,4.276081017451361e-05,0.0,0.0,0.0,0.0,1.3145084267307539e-05,0.00180912297219038
joint,4022,1.3,0.0017984315054491162,0.00013485104136634618,0.00016504080849699676,0.00011380873911548406,1.6575888366787694e-05,1.0352252502343617e-05,0.0,0.0,0.0,0.0,1.3204289643908851e-05,0.0011382170487195253
joint,4023,1.35,0.0019135712645947933,0.0001488764537498355,0.00015967627405188978,0.00011150017962791026,2.0021181626361795e-05,2.0382984075695276e-05,0.0,0.0,0.0,0.0,1.2869519196101464e-05,0.0012700952356681228
joint,4024,1.4,0.002416372299194336,0.00015675970644224435,0.00018665779498405755,0.00011220305896131322,4.6144825319061056e-05,4.232272112858482e-05,0.0,0.0,0.0,0.0,1.2545279787445907e-05,0.0017891082679852843
joint,4025,1.5,0.0027633709833025932,0.00015682449156884104,0.00020821805810555816,6.54189643682912e-05,7.680032285861671e-05,6.647642294410616e-05,0.0,0.0,0.0,0.0,1.2769327440764755e-05,0.002124904654920101
joint,4026,1.6,0.0030089830979704857,9.607399988453835e-05,0.00019338418496772647,4.523179086390883e-05,0.00010305854812031612,8.214441186282784e-05,0.0,0.0,0.0,0.0,1.2826723832404241e-05,0.002367646899074316
joint,4027,1.65,0.002910651732236147,8.442554099019617e-05,0.00015123042976483703,5.637027061311528e-05,9.465489711146802e-05,8.114254887914285e-05,0.0,0.0,0.0,0.0,1.2703398169833235e-05,0.0022754818201065063
joint,4028,1.7,0.0024676236789673567,7.552581519121304e-05,0.00011236964201088995,6.562420458067209e-05,6.764981662854552e-05,6.449136708397418e-05,0.0,0.0,0.0,0.0,1.2603906725416891e-05,0.0018374283099547029
joint,4029,1.8,0.0020696299616247416,8.527766476618126e-05,0.00010382280015619472,6.835781096015126e-05,4.480026473174803e-05,4.557585998554714e-05,0.0,0.0,0.0,0.0,1.2699583749054e-05,0.0014346507377922535
joint,4030,1.9,0.0017519788816571236,0.0001234255323652178,0.00013872902491129935,7.58706228225492e-05,2.214250707766041e-05,2.598380160634406e-05,0.0,0.0,0.0,0.0,1.2584162504936103e-05,0.001122770830988884
joint,4031,1.0,0.01276535727083683,0.0003416866238694638,0.000398416246753186,0.00018807922606356442,0.00020493267220444977,0.0008406827691942453,0.0,0.0,0.0,0.0,1.257407529919874e-05,0.012136653065681458
joint,4032,1.05,0.0033194974530488253,0.00019966154650319368,0.0002258718595840037,0.00012646759569179267,4.496867040870711e-05,0.0001174158533103764,0.0,0.0,0.0,0.0,1.2755614079651423e-05,0.002681716810911894
joint,4033,1.1,0.003136688144877553,0.0001368737721350044,0.0001433491997886449,7.500204083044082e-05,0.00011121893476229161,7.173134508775547e-05,0.0,0.0,0.0,0.0,1.3039042642049026e-05,0.002484736032783985
joint,4034,1.2,0.003556082956492901,0.00012338277883827686,0.00012065862392773852,8.433286711806431e-05,0.00013003047206439078,9.49745299294591e-05,0.0,0.0,0.0,0.0,1.2806545782950707e-05,0.0029157556127756834
joint,4035,1.3,0.004949707537889481,0.00014119825209490955,0.00016928128025028855,0.00011420207738410681,0.00014989548071753234,0.00019227364100515842,0.0,0.0,0.0,0.0,1.2930525372212287e-05,0.004303181078284979
joint,4036,1.35,0.005539776291698217,0.00013918051263317466,0.00019151000014971942,0.0001236630923813209,0.00011835934856208041,0.00027412179042585194,0.0,0.0,0.0,0.0,1.3319182471605018e-05,0.004873817320913076
joint,4037,1.4,0.0052023823373019695,0.00012545919162221253,0.00018578812887426466,0.00012862845323979855,7.165070564951748e-05,0.0002876009966712445,0.0,0.0,0.0,0.0,1.3109508472552989e-05,0.004546906799077988
joint,4038,1.5,0.004088507033884525,0.00010822704643942416,0.00019177800277248025,8.947467722464353e-05,3.579376789275557e-05,0.00023313959536608309,0.0,0.0,0.0,0.0,1.3035897609370295e-05,0.003436712082475424
joint,4039,1.6,0.0026016777846962214,8.647847425891086e-05,0.00018836019444279373,5.663098636432551e-05,1.1700918548740447e-05,0.00012923649046570063,0.0,0.0,0.0,0.0,1.2686201444012113e-05,0.0019673677161335945
joint,4040,1.65,0.0017939816461876035,9.729658631840721e-05,0.00012336086365394294,6.143865175545216e-05,1.9606635760283098e-05,4.3796535464935005e-05,0.0,0.0,0.0,0.0,1.2641984540096018e-05,0.001161882421001792
joint,4041,1.7,0.0018482161685824394,0.00010103370732394978,7.979926886036992e-05,7.339769217651337e-05,4.788026853930205e-05,1.7671800378593616e-05,0.0,0.0,0.0,0.0,1.289747979171807e-05,0.0012033421080559492
joint,4042,1.8,0.002478940412402153,9.948606748366728e-05,0.00010571302846074104,8.107433677650988e-05,6.918694271007553e-05,5.4603155149379745e-05,0.0,0.0,0.0,0.0,1.2609371879079845e-05,0.0018484718166291714
joint,4043,1.9,0.0028967030812054873,0.00011558974802028388,0.00013760285219177604,7.464731606887653e-05,5.2957970183342695e-05,0.00011183211609022692,0.0,0.0,0.0,0.0,1.2447455446817912e-05,0.0022743302397429943
joint,4044,1.0,0.013260425068438053,0.00036003204877488315,0.00031327642500400543,0.00024385086726397276,0.0005739482585340738,0.0004994800547137856,0.0,0.0,0.0,0.0,1.2671601325564552e-05,0.012626845389604568
joint,4045,1.05,0.003854857524856925,0.0001963271788554266,0.00026287452783435583,0.00012030397192575037,0.00015972208348102868,5.43915739399381e-05,0.0,0.0,0.0,0.0,1.3059992852504365e-05,0.0032018579076975584
joint,4046,1.1,0.0027122225146740675,0.00011936958617297933,0.00019372851238586009,5.7019093219423667e-05,5.213463373365812e-05,9.512671385891736e-05,0.0,0.0,0.0,0.0,1.2828307262680028e-05,0.0020708071533590555
joint,4047,1.2,0.002327876864001155,0.0001029222912620753,0.00015822850400581956,8.732468995731324e-05,7.426211595884524e-06,9.028126078192145e-05,0.0,0.0,0.0,0.0,1.3060556739219464e-05,0.0016748489579185843
joint,4048,1.3,0.0025854387786239386,0.00014458372606895864,0.0001430956181138754,0.00013699561532121152,4.2908570321742445e-05,5.2957446314394474e-05,0.0,0.0,0.0,0.0,1.3082421901344787e-05,0.0019313176162540913
joint,4049,1.35,0.002998040523380041,0.00017268108786083758,0.000111213797936216,0.00015228711708914489,0.00011308018292766064,1.9201310351490974e-05,0.0,0.0,0.0,0.0,1.2597902241395786e-05,0.002368145389482379
joint,4050,1.4,0.0035869553685188293,0.00017885284614749253,0.00015915470430627465,0.00012742425315082073,0.0001704365568002686,2.7933441742789e-05,0.0,0.0,0.0,0.0,1.2562530173454434e-05,0.002958828816190362
joint,4051,1.5,0.003982561640441418,0.00013664216385222971,0.00016068917466327548,9.624117956263945e-05,0.00020023842807859182,5.549141496885568e-05,0.0,0.0,0.0,0.0,1.2934517144458368e-05,0.0033358356449753046
joint,4052,1.6,0.003483064007014036,9.955454879673198e-05,0.00013658871466759592,5.592858724412508e-05,0.0001538676006020978,7.938127964735031e-05,0.0,0.0,0.0,0.0,1.269577751372708e-05,0.0028482750058174133
joint,4053,1.65,0.002562296111136675,7.064829696901143e-05,0.00011943283607251942,4.451715722098015e-05,6.616076279897243e-05,8.641336171422154e-05,0.0,0.0,0.0,0.0,1.2477759810280986e-05,0.0019384081242606044
joint,4054,1.7,0.001968769822269678,7.177072984632105e-05,7.509218994528055e-05,6.808636680943891e-05,1.0599203960737213e-05,7.465784437954426e-05,0.0,0.0,0.0,0.0,1.2578091627801768e-05,0.0013398651499301195
joint,4055,1.8,0.0018363066483289003,0.00010033664875663817,8.197908755391836e-05,7.97783286543563e-05,1.112418613047339e-05,5.157898340257816e-05,0.0,0.0,0.0,0.0,1.256135328731034e-05,0.0012082390021532774
joint,4056,1.9,0.0018791058100759983,0.00015690142754465342,0.00010283880692441016,7.753327372483909e-05,3.596663736971095e-05,2.458875678712502e-05,0.0,0.0,0.0,0.0,1.2522908946266398e-05,0.0012529604136943817
joint,4057,1.0,0.005356190726161003,0.00044938037171959877,0.0003146489034406841,0.00024297488562297076,0.00014645830378867686,0.00012899274588562548,0.0,0.0,0.0,0.0,1.2455530850274954e-05,0.004733414389193058
joint,4058,1.05,0.01176467351615429,0.00029906872077845037,0.000220432790229097,0.00015021760191302747,0.0001408315438311547,0.0008461474790237844,0.0,0.0,0.0,0.0,1.2485862498579081e-05,0.011140380054712296
joint,4059,1.1,0.005145400762557983,0.0001703597663436085,0.0001552113244542852,0.00010654572542989627,0.0001748107315506786,0.0001900637726066634,0.0,0.0,0.0,0.0,1.276712373510236e-05,0.004507044795900583
joint,4060,1.2,0.004269401542842388,9.627547115087509e-05,0.00013875076547265053,8.023947157198563e-05,0.00017919737729243934,0.00012082947796443477,0.0,0.0,0.0,0.0,1.265819082618691e-05,0.0036364919506013393
joint,4061,1.3,0.005860357545316219,0.0001267704355996102,0.00014816383190918714,0.00010787568317027763,0.00012176933523733169,0.0003191680880263448,0.0,0.0,0.0,0.0,1.2733409676002339e-05,0.005223686806857586
joint,4062,1.35,0.006087229121476412,0.00017083283455576748,0.00015478424029424787,0.00020076867076568305,4.175660797045566e-05,0.00036672354326583445,0.0,0.0,0.0,0.0,1.3459340152621735e-05,0.005414261948317289
joint,4063,1.4,0.005324595607817173,0.000194007225218229,0.00018262871890328825,0.00016576398047618568,7.640544936293736e-06,0.00033905371674336493,0.0,0.0,0.0,0.0,1.3043941180512775e-05,0.004672398325055838
joint,4064,1.5,0.004637534264475107,0.00016883036005310714,0.000159544448251836,0.00011732954590115696,2.8939426556462422e-05,0.00027951039373874664,0.0,0.0,0.0,0.0,1.2760277058987413e-05,0.003999520558863878
joint,4065,1.6,0.003531331429257989,0.00013115933688823134,0.00013274767843540758,6.873450911371037e-05,6.872248195577413e-05,0.00015953733236528933,0.0,0.0,0.0,0.0,1.2823076758650132e-05,0.0028901775367558002
joint,4066,1.65,0.0024551970418542624,6.813643267378211e-05,0.00011129524500574917,4.2888757889159024e-05,9.02409665286541e-05,5.242650513537228e-05,0.0,0.0,0.0,0.0,1.2692939890257549e-05,0.0018205500673502684
joint,4067,1.7,0.002050921553745866,6.445498729590327e-05,9.390819468535483e-05,5.091239290777594e-05,7.88101606303826e-05,2.106382089550607e-05,0.0,0.0,0.0,0.0,1.278512991120806e-05,0.0014116649981588125
joint,4068,1.8,0.0023011474404484034,8.640340092824772e-05,8.970567432697862e-05,7.480112253688276e-05,5.0805843784473836e-05,6.064165791030973e-05,0.0,0.0,0.0,0.0,1.2731154129141942e-05,0.0016645897412672639
joint,4069,1.9,0.002974211936816573,0.00015203710063360631,0.0001290079962927848,9.457394480705261e-05,2.930305345216766e-05,0.0001298410352319479,0.0,0.0,0.0,0.0,1.2577124834933784e-05,0.0023453556932508945
joint,4070,1.0,0.005456822458654642,0.00043283833656460047,0.0003834431408904493,0.00028628535801544785,0.00013435851724352688,0.00012321620306465775,0.0,0.0,0.0,0.0,1.2667334885918535e-05,0.004823455587029457
joint,4071,1.05,0.008238454349339008,0.0002818047069013119,0.00028725340962409973,0.000171920022694394,0.00013971018779557198,0.0004773839609697461,0.0,0.0,0.0,0.0,1.2777095435012598e-05,0.007599599659442902
joint,4072,1.1,0.004093264229595661,0.0001826220250222832,0.0001811533875297755,9.55803770921193e-05,5.241976032266393e-05,0.00020847897394560277,0.0,0.0,0.0,0.0,1.2851988685724791e-05,0.0034506646916270256
joint,4073,1.2,0.0026984689757227898,8.367903501493856e-05,0.00013492105063050985,6.619966734433547e-05,6.348070746753365e-05,8.731897105462849e-05,0.0,0.0,0.0,0.0,1.2817478818760719e-05,0.0020575951784849167
joint,4074,1.3,0.0034211338497698307,8.792955486569554e-05,0.00012934583355672657,0.00011109803745057434,0.0001587632141308859,4.252027429174632e-05,0.0,0.0,0.0,0.0,1.2710665032500401e-05,0.0027856004890054464
joint,4075,1.35,0.003908613231033087,0.0001299968862440437,0.00019346832414157689,0.00012885036994703114,0.0001866677775979042,4.404900755616836e-05,0.0,0.0,0.0,0.0,1.2674560821324121e-05,0.003274885006248951
joint,4076,1.4,0.003964871633797884,0.00014579383423551917,0.00017904391279444098,0.00017650659719947726,0.00015435800014529377,5.847880311193876e-05,0.0,0.0,0.0,0.0,1.2582651834236458e-05,0.0033357390202581882
joint,4077,1.5,0.00347940344363451,0.0001554954214952886,0.00015538088337052613,0.0001509377034381032,0.00010410598770249635,7.384424679912627e-05,0.0,0.0,0.0,0.0,1.2686729860433843e-05,0.0028450670652091503
joint,4078,1.6,0.002863658359274268,0.00014939907123334706,0.00013752211816608906,0.00010005607327912003,5.719962791772559e-05,8.751614950597286e-05,0.0,0.0,0.0,0.0,1.2585981494339649e-05,0.00223435927182436
joint,4079,1.65,0.002151777036488056,9.547447552904487e-05,8.688396337674931e-05,3.7374098610598594e-05,1.7611255316296592e-05,9.839498670771718e-05,0.0,0.0,0.0,0.0,1.2449715541151818e-05,0.0015292912721633911
joint,4080,1.7,0.002090193796902895,7.315376569749787e-05,0.00010337123967474326,4.4005460949847475e-05,9.986519216909073e-06,9.679501818027347e-05,0.0,0.0,0.0,0.0,1.2516518836491741e-05,0.0014643677277490497
joint,4081,1.8,0.002225795527920127,7.791277312207967e-05,9.899912402033806e-05,5.923618300585076e-05,2.1889762138016522e-05,9.09806985873729e-05,0.0,0.0,0.0,0.0,1.2479959877964575e-05,0.00160179752856493
joint,4082,1.9,0.0024090586230158806,0.00011050455941585824,0.00012585020158439875,8.017203072085977e-05,4.4015192543156445e-05,7.128246943466365e-05,0.0,0.0,0.0,0.0,1.237734431924764e-05,0.001790191512554884
joint,4083,1.0,0.018032683059573174,0.00028018682496622205,0.000242361260461621,0.00024696276523172855,0.00026607385370880365,0.0012992405099794269,0.0,0.0,0.0,0.0,1.2443543710105587e-05,0.017410505563020706
joint,4084,1.05,0.007833384908735752,0.00021278778149280697,0.0001824655191740021,0.0001869841362349689,0.00035004070377908647,0.00023766962112858891,0.0,0.0,0.0,0.0,1.2522160432126839e-05,0.0072072772309184074
joint,4085,1.1,0.005250014830380678,0.0001472457661293447,0.00014020857634022832,0.00010526241385377944,0.0002860198146663606,9.473507816437632e-05,0.0,0.0,0.0,0.0,1.2573987987707369e-05,0.004621315281838179
joint,4086,1.2,0.0030498262494802475,0.00010135769844055176,0.00012288530706427991,4.810648169950582e-05,8.384114335058257e-05,0.00011218830331927165,0.0,0.0,0.0,0.0,1.2495124792621937e-05,0.00242506992071867
joint,4087,1.3,0.004187777638435364,9.403753210790455e-05,0.00013625415158458054,9.119755850406364e-05,1.1246384929108899e-05,0.00027444236911833286,0.0,0.0,0.0,0.0,1.28922119984054e-05,0.003543166909366846
joint,4088,1.35,0.0056110890582203865,9.650542051531374e-05,0.00015151285333558917,9.67498344834894e-05,1.6777863493189216e-05,0.0004065154353156686,0.0,0.0,0.0,0.0,1.2927779607707635e-05,0.0049646999686956406
joint,4089,1.4,0.006492665968835354,9.79692122200504e-05,0.0001595273643033579,0.00013659964315593243,5.6097807828336954e-05,0.00043585748062469065,0.0,0.0,0.0,0.0,1.2652374607569072e-05,0.005860047414898872
joint,4090,1.5,0.006101979874074459,0.00011293559509795159,0.0001561198732815683,0.00012129423703299835,0.00010187211591983214,0.0003568833926692605,0.0,0.0,0.0,0.0,1.2777956726495177e-05,0.005463081877678633
joint,4091,1.6,0.004748943727463484,0.0001214935546158813,0.00015470066864509135,9.774383943295106e-05,0.0001373103732476011,0.00019744632299989462,0.0,0.0,0.0,0.0,1.2729274203593377e-05,0.004112480208277702
joint,4092,1.65,0.0031177157070487738,8.397619967581704e-05,0.00010874142753891647,8.328324474859983e-05,0.000121384444355499,6.540018512168899e-05,0.0,0.0,0.0,0.0,1.2814714864362031e-05,0.0024769799783825874
joint,4093,1.7,0.0019772122614085674,6.451830267906189e-05,9.32929542614147e-05,3.30489783664234e-05,7.987576827872545e-05,2.0952855265932158e-05,0.0,0.0,0.0,0.0,1.2917394997202791e-05,0.0013313423842191696
