alpha,ci_reference,ci_historical,error_historical,ci_seed_1234,error_seed_1234,ci_seed_2345,error_seed_2345,ci_seed_3456,error_seed_3456,seed_prediction_std,seed_prediction_range
0.758,0.07319028077140048,0.06009015,0.01310013077140048,0.059548333,0.01364194777140048,0.057106625,0.01608365577140048,0.05969959,0.013490690771400485,0.0014553512822533018,0.0025929649999999957
0.7603333333333334,0.07155387536639393,0.05900635,0.012547525366393933,0.058514792,0.013039083366393929,0.056232773,0.015321102366393932,0.058699604,0.01285427136639393,0.0013739857698357011,0.0024668310000000027
0.7626666666666667,0.06993503458341772,0.057949424,0.011985610583417725,0.05750511,0.012429924583417726,0.05538089,0.014554144583417722,0.05771772,0.012217314583417724,0.0012921743993104526,0.002336829999999998
0.765,0.06832287989106028,0.05691884,0.011404039891060286,0.05651885,0.011804029891060282,0.054550324,0.013772555891060287,0.056753628,0.011569251891060284,0.0012100112835821018,0.002203304000000003
0.7673333333333333,0.06672428630922746,0.055914123,0.010810163309227454,0.05555571,0.011168576309227456,0.05374056,0.012983726309227457,0.055807132,0.010917154309227455,0.0011275860924831133,0.0020665720000000026
0.7696666666666667,0.06509179005037763,0.05493486,0.010156930050377627,0.05461529,0.010476500050377632,0.05295096,0.012140830050377631,0.054878023,0.010213767050377631,0.001045035468629175,0.0019270629999999997
0.772,0.06349403278315736,0.05398042,0.009513612783157363,0.053697176,0.009796856783157365,0.052180953,0.011313079783157362,0.053966016,0.009528016783157366,0.0009624324257922369,0.0017850629999999965
0.7743333333333333,0.061885438709392684,0.053050395,0.008835043709392684,0.05280104,0.009084398709392684,0.05143002,0.010455418709392685,0.053070977,0.008814461709392686,0.0008798959881919752,0.0016409569999999984
0.7766666666666667,0.060265949304966794,0.052144203,0.008121746304966794,0.05192646,0.008339489304966793,0.050697558,0.009568391304966797,0.052192632,0.008073317304966791,0.0007975267941856279,0.001495074000000006
0.779,0.0586497342988232,0.051261324,0.0073884102988232,0.05107299,0.007576744298823199,0.049983017,0.0086667172988232,0.051330667,0.007319067298823194,0.0007153785827049921,0.0013476500000000058
0.7813333333333333,0.057059353931023085,0.050401174,0.006658179931023085,0.050240256,0.006819097931023088,0.04928587,0.007773483931023083,0.05048493,0.006574423931023088,0.000633569634014549,0.0011990599999999949
0.7836666666666667,0.05545408296602299,0.049563177,0.005890905966022993,0.04942782,0.006026262966022995,0.04860556,0.0068485229660229935,0.04965514,0.005798942966022992,0.000552178121382343,0.0010495800000000013
0.786,0.0538648894561044,0.04874689,0.005117999456104402,0.04863529,0.005229599456104406,0.047941618,0.005923271456104405,0.048841108,0.005023781456104402,0.0004712791375267962,0.0008994900000000028
0.7883333333333333,0.05224358527128865,0.047951676,0.004291909271288655,0.047862235,0.00438135027128865,0.047293514,0.004950071271288652,0.048042558,0.004201027271288654,0.0003909447689265062,0.0007490439999999973
0.7906666666666667,0.05066396517574456,0.047176987,0.0034869781757445664,0.047108237,0.003555728175744566,0.046660744,0.004003221175744566,0.04725928,0.0034046851757445623,0.0003112633708490838,0.0005985360000000037
0.793,0.0490701052413687,0.046422288,0.0026478172413686996,0.04637288,0.0026972252413687003,0.04604283,0.0030272752413686987,0.04649099,0.0025791152413686957,0.00023228228523357905,0.000448160000000003
0.7953333333333333,0.04745758256068495,0.045687012,0.001770570560684949,0.04565571,0.0018018725606849459,0.04543932,0.0020182625606849497,0.045737486,0.0017200965606849472,0.00015406433171027555,0.0002981660000000025
0.7976666666666667,0.04585948840580253,0.04497063,0.0008888584058025298,0.044956353,0.0009031354058025298,0.04484975,0.0010097384058025266,0.044998504,0.0008609844058025257,7.666883213535986e-05,0.00014875400000000094
0.8,0.0442736588328293,0.0442726,1.0588328292968074e-06,0.04427436,7.011671706996792e-07,0.044273663,4.167170698787803e-09,0.04427385,1.9116717069750377e-07,3.6075799829502073e-07,6.970000000008914e-07
