curve_stem,curve_label,curve_family,curve_level,point_index,alpha,Mach,ref_cr,ref_ci,ref_source,target_cr,target_ci,target_source,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success,gep_cr,gep_ci,gep_omega_i,distance_to_target,distance_to_shooting,selection_source,n_finite_modes,success,accepted,ci_abs_err,cr_abs_err
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,20,0.0820123566361878,0.1859687506450081,0.0,0.01,curve_ci_special,-7.273320670294397e-13,0.7276674867671722,curve_continuation,0.5096874999999998,0.005407637152777777,0.0004434930667327103,True,-9.475411260942768e-13,0.7350895755134002,0.06028642842654888,0.014844177492455923,1.5458086143944456,target_then_overlap,1,True,False,0.7250895755134001,9.475411260942768e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,21,0.0571580424776568,0.1887070252567992,0.0,0.01,curve_ci_special,-9.475411260942768e-13,0.7350895755134002,curve_continuation,0.5096874999999998,0.0037957204861111113,0.000216955952778451,True,-4.652311062778336e-12,0.7458088111516253,0.04262897170801532,0.021438471276450377,1.5691128240304923,target_then_overlap,3,True,False,0.7358088111516253,4.652311062778336e-12
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,22,0.0419857306996359,0.1963301616132427,0.0,0.01,curve_ci_special,-4.652311062778336e-12,0.7458088111516253,curve_continuation,0.5096874999999998,0.0027869608289930554,0.00011701258683653643,True,-2.6033927887093262e-12,0.7473507397531951,0.031378066897451325,0.0030838572031395284,1.5739384458111618,target_then_overlap,3,True,False,0.7373507397531951,2.6033927887093262e-12
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,23,0.018512593999188,0.1990546760511052,0.0,0.01,curve_ci_special,-2.6033927887093262e-12,0.7473507397531951,curve_continuation,0.5096874999999998,0.0008518024088541664,1.5769072162647525e-05,True,-3.0402019221426183e-12,0.7510376634217294,0.013903655341025285,0.007373847337068584,1.5845809073423374,target_then_overlap,138,True,False,0.7410376634217294,3.0402019221426183e-12
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,24,-0.003586245330141,0.1992748388339628,0.0,0.01,curve_ci_special,-3.0402019221426183e-12,0.7510376634217294,curve_continuation,0.5096874999999998,0.0001052650010850694,-3.7750611856861745e-07,True,1.3214240512072188e-12,0.7521204560520549,-0.0026972884732202012,0.002165585260651026,1.5880455717455368,target_then_overlap,141,True,False,0.7421204560520549,1.3214240512072188e-12
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,25,0.1123638602791938,0.1732130694131973,0.0,0.01,curve_ci_special,1.3214240512072188e-12,0.7521204560520549,curve_continuation,0.5096874999999998,0.007422532986111111,0.0008340244593690961,True,-1.1691530464276688e-13,0.7210697526631967,0.08102218093980026,0.06210140677771636,1.5155694521425624,target_then_overlap,1,True,False,0.7110697526631967,1.1691530464276688e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,26,0.1634261457064816,0.1577603940913812,0.0,0.01,curve_ci_special,-1.1691530464276688e-13,0.7210697526631967,curve_continuation,0.5096874999999998,0.02094954427083333,0.003423703274489594,True,-1.2909245690257734e-12,0.6847981704498118,0.11191392558346297,0.07254316442676978,1.4221678317190396,target_then_overlap,1,True,False,0.6747981704498118,1.2909245690257734e-12
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,0,0.4254301774374427,0.003219880699292,0.0,0.02,curve_ci_special,0.0,0.02,curve_ci_special,0.5096874999999998,0.06061621093749999,0.025787965374726076,False,5.297810412901702e-14,0.4429624883515476,0.18844961001753005,0.8459249767030952,0.9189864259420351,nearest_to_target,1,True,False,0.4229624883515476,5.297810412901702e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,1,0.415803215752647,0.0182597508032501,0.0,0.02,curve_ci_special,5.297810412901702e-14,0.4429624883515476,curve_continuation,0.5096874999999998,0.06061621093749999,0.02520441543455327,False,5.26232190927177e-14,0.4520025947387942,0.1879441324209311,0.01808021277449312,0.9340848748140674,target_then_overlap,1,True,False,0.43200259473879415,5.26232190927177e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,2,0.3978823092323886,0.0308915904697035,0.0,0.02,curve_ci_special,5.26232190927177e-14,0.4520025947387942,curve_continuation,0.5096874999999998,0.06061621093749999,0.024118117984730066,False,2.0381947022310238e-13,0.4689914992802417,0.18660342074398267,0.03397780908289505,0.9627371667137983,target_then_overlap,1,True,False,0.4489914992802417,2.0381947022310238e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,3,0.3841049350863794,0.0434821496143711,0.0,0.02,curve_ci_special,2.0381947022310238e-13,0.4689914992802417,curve_continuation,0.5096874999999998,0.06061621093749999,0.023282985767330715,False,2.94716622673677e-13,0.4819524906829321,0.1851203301484865,0.025921982805380828,0.9848240402096374,target_then_overlap,141,True,False,0.4619524906829321,2.94716622673677e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,4,0.3689463834822871,0.0560864689329673,0.0,0.02,curve_ci_special,2.94716622673677e-13,0.4819524906829321,curve_continuation,0.5096874999999998,0.06061621093749999,0.022364131805790076,False,-8.757292305935349e-14,0.49621505784537556,0.1830767510215052,0.028525134324886903,1.0093397690402486,target_then_overlap,1,True,False,0.47621505784537554,8.757292305935349e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,5,0.3759417119032383,0.0883953573173165,0.0,0.02,curve_ci_special,-8.757292305935349e-14,0.49621505784537556,curve_continuation,0.5096874999999998,0.06061621093749999,0.02278816210893154,False,-1.757796607808162e-13,0.48676522097903185,0.1829953504698153,0.018899673732687416,0.9930726371690741,target_then_overlap,1,True,False,0.46676522097903184,1.757796607808162e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,6,0.381542102692178,0.1157368229134416,0.0,0.02,curve_ci_special,-1.757796607808162e-13,0.48676522097903185,curve_continuation,0.5096874999999998,0.06061621093749999,0.02312763657832634,False,-2.2115209402716068e-13,0.4782917697979955,0.18248844754909033,0.016946902362072747,0.9785667261531962,target_then_overlap,2,True,False,0.45829176979799546,2.2115209402716068e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,7,0.396810735687699,0.1429819672920665,0.0,0.02,curve_ci_special,-2.2115209402716068e-13,0.4782917697979955,curve_continuation,0.5096874999999998,0.06061621093749999,0.024053163256710117,False,-2.5711513598532414e-13,0.45987293751420544,0.18248251865787507,0.036837664567580086,0.9473146692221632,target_then_overlap,3,True,False,0.4398729375142054,2.5711513598532414e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,8,0.4107119513990656,0.1752220548067727,0.0,0.02,curve_ci_special,-2.5711513598532414e-13,0.45987293751420544,curve_continuation,0.5096874999999998,0.06061621093749999,0.024895802280558002,False,-2.6312766479568178e-14,0.4414794979209828,0.18132090609380655,0.0367868791864453,0.9165198967527807,target_then_overlap,3,True,False,0.42147949792098277,2.6312766479568178e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,9,0.4191022174520285,0.2124983659793459,0.0,0.02,curve_ci_special,-2.6312766479568178e-14,0.4414794979209828,curve_continuation,0.5096874999999998,0.06061621093749999,0.02540438841744615,False,5.1436055174787466e-14,0.4264854435776186,0.17874099511439195,0.02998810868672841,0.8917525044690788,target_then_overlap,4,True,False,0.40648544357761857,5.1436055174787466e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,10,0.4343708504475495,0.2397435103579709,0.0,0.02,curve_ci_special,5.1436055174787466e-14,0.4264854435776186,curve_continuation,0.5096874999999998,0.06061621093749999,0.026329915095829923,False,5.997279096172726e-14,0.4065586115964699,0.17659720987593358,0.03985366396229739,0.8593520384283462,target_then_overlap,5,True,False,0.38655861159646987,5.997279096172726e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,11,0.4427404762396196,0.2695480470873151,0.0,0.02,curve_ci_special,5.997279096172726e-14,0.4065586115964699,curve_continuation,0.5096874999999998,0.06061621093749999,0.026837250098309985,False,8.426923445990741e-14,0.39184126435580907,0.17348398799122558,0.029434694481321633,0.8358358042725921,target_then_overlap,4,True,False,0.37184126435580905,8.426923445990741e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,12,0.4497289245736065,0.2993663439905881,0.0,0.02,curve_ci_special,8.426923445990741e-14,0.39184126435580907,curve_continuation,0.5096874999999998,0.06061621093749999,0.027260863356648755,False,4.431382320759713e-14,0.37774259787118997,0.16988177230625057,0.02819733296923821,0.8136694223176084,target_then_overlap,7,True,False,0.35774259787118995,4.431382320759713e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,13,0.459514128258581,0.3416100779513852,0.0,0.02,curve_ci_special,4.431382320759713e-14,0.37774259787118997,curve_continuation,0.5096874999999998,0.06061621093749999,0.027854005327283573,False,1.3340107408719118e-13,0.35682415686875946,0.16396574138515116,0.04183688200486102,0.7814972402941532,target_then_overlap,149,True,False,0.33682415686875944,1.3340107408719118e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,14,0.4637746221112234,0.3839088526078969,0.0,0.02,curve_ci_special,1.3340107408719118e-13,0.35682415686875946,curve_continuation,0.5096874999999998,0.06061621093749999,0.028112260321353263,False,8.627665300267423e-14,0.3393183347072744,0.1573672324542758,0.035011644322970104,0.755301822340773,target_then_overlap,6,True,False,0.3193183347072744,8.627665300267423e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,15,0.465307161482521,0.4386881050176474,0.0,0.02,curve_ci_special,8.627665300267423e-14,0.3393183347072744,curve_continuation,0.5096874999999998,0.06061621093749999,0.028205157051153864,False,8.973863151637424e-14,0.31781433386761765,0.1478812855703994,0.04300800167931351,0.7241442158929823,target_then_overlap,9,True,False,0.29781433386761763,8.973863151637424e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,16,0.4653897225260926,0.4685752027905632,0.0,0.02,curve_ci_special,8.973863151637424e-14,0.31781433386761765,curve_continuation,0.5096874999999998,0.06061621093749999,0.028210161588786222,False,1.1020422534545969e-13,0.3055985687057002,0.14222243309431687,0.024431530323834938,0.7069984230016382,target_then_overlap,9,True,False,0.28559856870570016,1.1020422534545969e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,17,0.4666195380709611,0.4137684300329556,0.0,0.02,curve_ci_special,1.1020422534545969e-13,0.3055985687057002,curve_continuation,0.5096874999999998,0.06061621093749999,0.02828470834726819,False,4.245004644827866e-14,0.32624738017479016,0.15223340183402181,0.041297622938179956,0.7362207684775581,target_then_overlap,149,True,False,0.30624738017479014,4.245004644827866e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,18,0.4627236888274266,0.5034710038734889,0.0,0.02,curve_ci_special,4.245004644827866e-14,0.32624738017479016,curve_continuation,0.5096874999999998,0.06061621093749999,0.028048556727741397,False,-5.088495613361851e-14,0.29249810460705017,0.13534580193880474,0.06749855113547998,0.6890995560174219,target_then_overlap,154,True,False,0.27249810460705015,5.088495613361851e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,19,0.4600782953896536,0.5458385793996434,0.0,0.02,curve_ci_special,-5.088495613361851e-14,0.29249810460705017,curve_continuation,0.5096874999999998,0.02094954427083333,0.009638430617315081,False,1.5234626028150436e-13,0.2744438480756795,0.1262656578028357,0.03610851306274132,0.718901103005211,target_then_overlap,154,True,False,0.2544438480756795,1.5234626028150436e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,20,0.4560242041459403,0.5782575491754216,0.0,0.02,curve_ci_special,1.5234626028150436e-13,0.2744438480756795,curve_continuation,0.0240625,0.1793837890625,0.08180334964390978,False,1.0196706248710473e-13,0.26085463502096573,0.11895602733321563,0.027178426109427556,0.1647088305798973,target_then_overlap,117,True,False,0.24085463502096574,1.0196706248710473e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,21,0.4505889354441439,0.6106902791251281,0.0,0.02,curve_ci_special,1.0196706248710473e-13,0.26085463502096573,curve_continuation,0.017259114583333325,0.1793837890625,0.08082835054960874,False,1.5918012453198865e-13,0.24697258254158758,0.11128311305130491,0.027764104958756308,0.1362749318547991,target_then_overlap,113,True,False,0.2269725825415876,1.5918012453198865e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,22,0.4437931295451573,0.6506085436919924,0.0,0.02,curve_ci_special,1.5918012453198865e-13,0.24697258254158758,curve_continuation,0.00996636284722222,0.1793837890625,0.07960929313771524,False,2.09635620006546e-13,0.22783835195776822,0.10111309524574898,0.03826846116763871,0.0974202599559472,target_then_overlap,153,True,False,0.20783835195776823,2.09635620006546e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,23,0.4383647409303253,0.6855318651227751,0.0,0.02,curve_ci_special,2.09635620006546e-13,0.22783835195776822,curve_continuation,0.004762369791666666,0.1793837890625,0.07863552821948293,False,1.923562726559462e-13,0.20844549596044923,0.0913751558347955,0.038785711994637984,0.058318190964055015,target_then_overlap,159,True,False,0.18844549596044924,1.923562726559462e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,24,0.4315414146834815,0.7154877637653339,0.0,0.02,curve_ci_special,1.923562726559462e-13,0.20844549596044923,curve_continuation,0.0019129682453483084,0.1793837890625,0.07741153410331449,True,4.166172735551452e-14,0.19129948609147773,0.08255365085613929,0.03429201973794299,0.02390804865004895,target_then_overlap,121,True,False,0.17129948609147774,4.166172735551452e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,25,0.419207138778234,0.7504798860657598,0.0,0.02,curve_ci_special,4.166172735551452e-14,0.19129948609147773,curve_continuation,0.0002934252570397803,0.1793837890625,0.0751989649560889,True,2.6539195564828216e-13,0.17115420843287374,0.07174906600699849,0.04029055531720799,0.016461776566925934,target_then_overlap,120,True,True,0.15115420843287375,2.6539195564828216e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,26,0.4137787501634019,0.7854032074965427,0.0,0.02,curve_ci_special,2.6539195564828216e-13,0.17115420843287374,curve_continuation,0.0,0.16512858072916667,0.068326697750371,True,2.695191160848819e-13,0.14155107648943652,0.05857082751408314,0.059206263886874444,0.0471550084794603,target_then_overlap,115,True,False,0.12155107648943651,2.695191160848819e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,27,0.4083641217224985,0.825307711889478,0.0,0.02,curve_ci_special,2.695191160848819e-13,0.14155107648943652,curve_continuation,0.0,0.13158235677083338,0.05373351355689782,True,4.782472249614961e-14,0.0985203426263261,0.040232173188399285,0.08606146772622084,0.06612402828901456,target_then_overlap,153,True,False,0.0785203426263261,4.782472249614961e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,28,0.401547675562619,0.8577542020131133,0.0,0.02,curve_ci_special,4.782472249614961e-14,0.0985203426263261,curve_continuation,0.0,0.10012792968749999,0.040206137424912976,True,-4.898152347362342e-14,0.05378551435794197,0.021597448269371468,0.08946965653676826,0.09268483065911605,target_then_overlap,163,True,False,0.03378551435794197,4.898152347362342e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,29,0.3919895147474663,0.8976999869278346,0.0,0.02,curve_ci_special,-4.898152347362342e-14,0.05378551435794197,curve_continuation,0.0,0.04752311197916665,0.018628561604003037,True,0.006447767048932897,8.555354662850479e-11,3.353609322783232e-11,0.10776409365878382,0.09526467527960608,target_then_overlap,126,True,False,0.019999999914446454,0.006447767048932897
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,30,0.3783222219928859,0.9501400097697236,0.0,0.02,curve_ci_special,0.006447767048932897,8.555354662850479e-11,curve_continuation,0.138804548720225,2.0308333534272113e-05,7.683093867658464e-06,True,0.005372242746177716,1.6637821051943637e-15,6.294457429491331e-16,0.0010755243027551944,0.13343231215588452,target_then_overlap,123,True,False,0.019999999999998335,0.005372242746177716
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,31,0.3715264160938993,0.9900582743365876,0.0,0.02,curve_ci_special,0.005372242746177716,1.6637821051943637e-15,curve_continuation,0.16911516180262434,2.0308333534272113e-05,7.5450823748276696e-06,True,-1.772783820557524e-11,1.116206193546398e-14,4.147000867101066e-15,0.005372242763905554,0.16911516669783805,target_then_overlap,135,True,False,0.01999999999998884,1.772783820557524e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,32,0.3647237301079484,1.0274859474223752,0.0,0.02,curve_ci_special,-1.772783820557524e-11,1.116206193546398e-14,curve_continuation,0.19455449463808305,2.0308333534272113e-05,7.40693115889606e-06,True,-1.6476881266964484e-11,9.626894604281537e-14,3.511156909429644e-14,1.262484055007523e-12,0.19455449889428109,target_then_overlap,140,True,False,0.01999999999990373,1.6476881266964484e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,33,0.3592884614061521,1.0599186773720817,0.0,0.02,curve_ci_special,-1.6476881266964484e-11,9.626894604281537e-14,curve_continuation,0.21439255557658987,3.961666706854422e-05,1.4233811357097028e-05,True,2.325775729169375e-11,6.875366387873021e-12,2.4702398111024716e-12,4.198411782913302e-11,0.21439257019450944,target_then_overlap,160,True,False,0.019999999993124636,2.325775729169375e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,34,0.3538531927043556,1.0923514073217884,0.0,0.02,curve_ci_special,2.325775729169375e-11,6.875366387873021e-12,curve_continuation,0.23381547153016427,3.57550003616898e-05,1.2652021033129326e-05,True,-8.160375372857076e-12,3.953077390792708e-14,1.3988090557394033e-14,3.426388265056851e-11,0.23381548247361486,target_then_overlap,155,True,False,0.01999999999996047,8.160375372857076e-12
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,35,0.3456624491733574,1.1273022491004283,0.0,0.02,curve_ci_special,-8.160375372857076e-12,3.953077390792708e-14,curve_continuation,0.25322320802312015,2.0308333534272113e-05,7.019828308085925e-06,True,-9.495548422726446e-14,8.409341993640749e-14,2.9067937494582253e-14,8.06591230410978e-12,0.25322321128064484,target_then_overlap,157,True,False,0.019999999999915908,9.495548422726446e-14
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,36,0.3374717056423592,1.1622530908790687,0.0,0.02,curve_ci_special,-9.495548422726446e-14,8.409341993640749e-14,curve_continuation,0.2705796541127654,3.57550003616898e-05,1.2066300957302627e-05,True,0.006705562935972696,0.0020531993132664305,0.0006928966742717429,0.007863020028473404,0.263904938037546,target_then_overlap,157,True,False,0.01794680068673357,0.006705562935972696
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,37,0.3293016023722539,1.2046757071009375,0.0,0.02,curve_ci_special,0.006705562935972696,0.0020531993132664305,curve_continuation,0.7616311038062143,6.792500060281637e-06,2.2367811539643746e-06,True,0.0065646765576697986,0.0028714535445197972,0.0009455742533478574,0.001642561694259141,0.755088163520976,target_then_overlap,154,True,False,0.017128546455480204,0.0065646765576697986
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,38,0.3225126765602316,1.247084563148878,0.0,0.02,curve_ci_special,0.0065646765576697986,0.0028714535445197972,curve_continuation,0.7614944915497482,1e-06,3.225126765602316e-07,True,0.006335986100212915,0.0040803525967110475,0.0013159654372747712,0.0024285895081070106,0.7552025773414767,target_then_overlap,160,True,False,0.015919647403288953,0.006335986100212915
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,39,0.3088316236317227,1.294543403028614,0.0,0.02,curve_ci_special,0.006335986100212915,0.0040803525967110475,curve_continuation,0.7616036019575493,2.73775001808449e-06,8.455037831828112e-07,True,1.0917564567773979e-12,1.1776761779535178e-13,3.637036461497865e-14,0.010331593734674174,0.7616036019761404,target_then_overlap,157,True,False,0.019999999999882234,1.0917564567773979e-12
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,40,0.3047912925619379,1.3319435557665449,0.0,0.02,curve_ci_special,1.0917564567773979e-12,1.1776761779535178e-13,curve_continuation,0.761615971041499,7.951000072337961e-06,2.4233955892079486e-06,True,-1.814296205895286e-11,1.6117686676157578e-12,4.912530555134393e-13,1.9465419413072876e-11,0.7616159712256532,target_then_overlap,158,True,False,0.01999999999838823,1.814296205895286e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,41,0.2979748464020584,1.36439004589018,0.0,0.02,curve_ci_special,-1.814296205895286e-11,1.6117686676157578e-12,curve_continuation,0.7615963701395768,1e-06,2.979748464020584e-07,True,-1.3312743289879446e-11,6.265030429498961e-13,1.8668214799341748e-13,5.216704588310702e-12,0.7615963701555156,target_then_overlap,162,True,False,0.019999999999373498,1.3312743289879446e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,42,0.2939551555931666,1.4092619730713396,0.0,0.02,curve_ci_special,-1.3312743289879446e-11,6.265030429498961e-13,curve_continuation,0.7615039062499999,1e-06,2.939551555931666e-07,True,-4.418070339359508e-12,7.05557817883239e-14,2.074023581358426e-14,8.963900731572347e-12,0.7615039062570443,target_then_overlap,159,True,False,0.019999999999929446,4.418070339359508e-12
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,43,0.28715934969418,1.4491802376382037,0.0,0.02,curve_ci_special,-4.418070339359508e-12,7.05557817883239e-14,curve_continuation,0.7615039062499999,2.251180013020833e-06,6.464473885835981e-07,True,-2.2844560560601795e-12,6.700533373132847e-14,1.9241208060329787e-14,2.133626099536779e-12,0.7615039062655944,target_then_overlap,163,True,False,0.019999999999932995,2.2844560560601795e-12
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,44,0.281730961079348,1.4841035590689866,0.0,0.02,curve_ci_special,-2.2844560560601795e-12,6.700533373132847e-14,curve_continuation,0.7615039062499999,1e-06,2.8173096107934794e-07,True,-1.800762067521512e-13,0.006998291736376137,0.0019716354568029082,0.013996583472618264,0.7616324885408045,target_then_overlap,163,True,False,0.013001708263623863,1.800762067521512e-13
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,45,0.2776975100965275,1.5239943032879937,0.0,0.02,curve_ci_special,-1.800762067521512e-13,0.006998291736376137,curve_continuation,0.7615039062499999,7.951000072337963e-06,2.2079729228655623e-06,True,-3.1034396592312025e-12,0.00475679726390195,0.001320950756219546,0.004482988944948375,0.7615631329063173,target_then_overlap,161,True,False,0.015243202736098051,3.1034396592312025e-12
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,46,0.2722691214816954,1.5589176247187764,0.0,0.02,curve_ci_special,-3.1034396592312025e-12,0.00475679726390195,curve_continuation,0.7615039062499999,7.951000072337961e-06,2.164811804596353e-06,True,-2.9216049708350604e-12,0.004130232839348406,0.0011245348666842389,0.0012531288491070876,0.7615485355961942,target_then_overlap,164,True,False,0.015869767160651596,2.9216049708350604e-12
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,47,0.2682631908467322,1.6087707348620883,0.0,0.02,curve_ci_special,-2.9216049708350604e-12,0.004130232839348406,curve_continuation,0.7610677083333333,1e-06,2.682631908467322e-07,True,-4.083102603352946e-12,0.0036304791823174344,0.0009739239297511102,0.0009995073140619433,0.7611023250197743,target_then_overlap,162,True,False,0.016369520817682566,4.083102603352946e-12
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,48,0.264257260211769,1.6586238450054007,0.0,0.02,curve_ci_special,-4.083102603352946e-12,0.0036304791823174344,curve_continuation,0.7615039062499999,2.4170000241126537e-05,6.3870980430378946e-06,True,-2.348592683431773e-11,0.0034826817253232577,0.0009203239309235207,0.0002955949139883541,0.7615353205749474,target_then_overlap,156,True,False,0.016517318274676743,2.348592683431773e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,49,0.2629792840581504,1.695996477395474,0.0,0.02,curve_ci_special,-2.348592683431773e-11,0.0034826817253232577,curve_continuation,0.7615039062499999,1e-06,2.629792840581504e-07,True,-2.6342989291670892e-11,0.0035825837590959023,0.0009421453120453976,0.0001998040675452893,0.7615375960798146,target_then_overlap,159,True,False,0.0164174162409041,2.6342989291670892e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,50,0.2575852958781398,1.7433727562316386,0.0,0.02,curve_ci_special,-2.6342989291670892e-11,0.0035825837590959023,curve_continuation,0.48037434895833314,2.0308333534272113e-05,5.23112810221743e-06,True,-2.5143236467353764e-11,0.0036530889424265323,0.0009409819961040991,0.00014101036666125995,0.48042929088587855,target_then_overlap,159,True,False,0.01634691105757347,2.5143236467353764e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,51,0.2549743028751882,1.798193289163175,0.0,0.02,curve_ci_special,-2.5143236467353764e-11,0.0036530889424265323,curve_continuation,0.7615039062499999,7.951000072337964e-06,2.0273007006049434e-06,True,-4.2537043895598836e-11,0.004074609085353431,0.0010389206110268993,0.0008430402858537972,0.7615473393891696,target_then_overlap,166,True,False,0.01592539091464657,4.2537043895598836e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,52,0.2536894466346054,1.833075330072172,0.0,0.02,curve_ci_special,-4.2537043895598836e-11,0.004074609085353431,curve_continuation,0.7615039062499999,1e-06,2.536894466346054e-07,True,-3.462945472736298e-11,0.004476625111081488,0.0011356725472208417,0.0008040320514561151,0.761556514099439,target_then_overlap,164,True,False,0.015523374888918511,3.462945472736298e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,53,0.2552013457450101,1.8803828080386935,0.0,0.02,curve_ci_special,-3.462945472736298e-11,0.004476625111081488,curve_continuation,0.7615039062499999,7.951000072337964e-06,2.029105918479321e-06,True,-2.1084156012634045e-11,0.0057028208584830415,0.0014553675576275858,0.0024523914948031064,0.7615890791213703,target_then_overlap,165,True,False,0.014297179141516958,2.1084156012634045e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,54,0.2512022951970112,1.932726509663082,0.0,0.02,curve_ci_special,-2.1084156012634045e-11,0.0057028208584830415,curve_continuation,0.7615039062499999,7.951000072337964e-06,1.997309467282899e-06,True,-5.2621780393858165e-12,0.006640055359796408,0.0016679971466160737,0.0018744690026267323,0.7616194183941057,target_then_overlap,164,True,False,0.013359944640203594,5.2621780393858165e-12
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,55,0.2471619641272264,1.9701266624010123,0.0,0.02,curve_ci_special,-5.2621780393858165e-12,0.006640055359796408,curve_continuation,0.7615039062499999,7.951000072337964e-06,1.9651847946547704e-06,True,-2.324907213449258e-11,0.007161715089760023,0.001770103568104683,0.001043319459927231,0.7616383030231744,target_then_overlap,162,True,False,0.012838284910239977,2.324907213449258e-11
ci02,"$c_r = 0,\; c_i = 0.02$",ci_special,0.02,56,0.2486188225419168,1.997509408518924,0.0,0.02,curve_ci_special,-2.324907213449258e-11,0.007161715089760023,curve_continuation,0.7615039062499999,7.951000072337964e-06,1.97676827601536e-06,True,-1.0786371382316111e-11,0.012408155088751477,0.0030849009080828856,0.010492879997982908,0.7619076449913073,target_then_overlap,165,True,False,0.007591844911248523,1.0786371382316111e-11
cr0,"$c_i = 0,\; c_r = 0.00$",cr_special,0.0,0,0.3675789661981327,0.0610814120690486,0.0,0.0,curve_cr_special,0.0,0.0,curve_cr_special,0.5096874999999998,0.06061621093749999,0.02228124415125419,False,-9.112318595681966e-14,0.49724627940640376,0.18277727333007374,0.9944925588128075,1.0111204747313651,nearest_to_target,1,True,False,0.49724627940640376,9.112318595681966e-14
