alpha,Mach,rank_cr,candidate_cr,candidate_ci,y,p_real,p_imag,p_abs,rho_real,rho_imag,rho_abs
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.4310649250256944,0.2626416538408694,-0.0029022648106853616,0.26265768877628237,0.42695683852506333,-0.004717994232870385,0.42698290531694405
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.4110850437270344,0.26003713305552306,-0.0029205652263828387,0.260053533467587,0.42272286442338464,-0.004747743846138571,0.42274952534324606
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.3913689814608996,0.2574166409671603,-0.0029395242366858755,0.25743342411107767,0.41846292697224,-0.004778564087262462,0.4184902100705707
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.3719113888958203,0.2548749870107331,-0.002957291538568744,0.25489214302713503,0.41433115075932286,-0.004807447057385819,0.4143590400084862
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.352707059683641,0.2523166827829946,-0.0029757248604622743,0.2523342294439252,0.4101723074491055,-0.004837412726288982,0.41020083173978084
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.3337509257105307,0.24983626898266043,-0.0029929772001314704,0.24985419590572572,0.40614008476493735,-0.004865458560963732,0.40616922721924537
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.3150380525359995,0.24733854611103873,-0.0030109026028559147,0.24735687159811492,0.4020797240217573,-0.004894598543767614,0.4021095143916855
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.296563635011306,0.24491778572300704,-0.0030276575052426025,0.24493649885925506,0.3981444754159632,-0.004921835731960029,0.39817489595807637
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.278322993069062,0.24247907769362392,-0.003045092144267219,0.24249819732385144,0.39418005067569734,-0.004950177917024391,0.39421113202458596
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.2603115676762795,0.2401164242969957,-0.003061366519332623,0.2401359389640388,0.3903392622478036,-0.004976633947990104,0.3903709857784155
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.2425249169435215,0.23773520484115582,-0.0030783269484216886,0.23775513394597328,0.386468292369904,-0.00500420524552799,0.3865006896209229
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.224958712383163,0.23542915243257553,-0.0030941371047021357,0.23544948396533721,0.3827195159232056,-0.005029906630831391,0.38275256737115126
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.2076087353101372,0.23310393550879857,-0.00311063928966982,0.2331246894399659,0.3789395851614907,-0.005056732995269532,0.37897332327084454
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.1904708733788905,0.2308530183522458,-0.003126000949243427,0.23087418210851776,0.3752804379588695,-0.005081705293113867,0.3753148422901591
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.173541117250549,0.22858235790564924,-0.003142060282964662,0.22860395204048442,0.37158919557037096,-0.005107811747494399,0.37162429953581244
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.1568155573846415,0.22638515018287236,-0.0031569885974460496,0.22640716154822949,0.36801735976603184,-0.00513207958872321,0.3680531419918405
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.1402903809499594,0.22416763972395784,-0.00317261991578231,0.2241900894699411,0.36441251932625895,-0.005157490250593651,0.364449014194573
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.123961868849449,0.22202275502418128,-0.0031871294830478148,0.22204562941627407,0.3609257411361847,-0.005181077365879604,0.3609629263198305
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.1078263928542293,0.2198570270627011,-0.0032023470813983186,0.21988034786146538,0.3574050796188034,-0.005205815474198153,0.35744299049229455
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.0918804128421202,0.21776311774418483,-0.003216451962762652,0.21778687061642735,0.35400116828289035,-0.00522874472196603,0.3540397815458296
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.0761204741362316,0.21564784310807142,-0.0032312696130136816,0.21567205043879786,0.3505625249525586,-0.005252832664655391,0.35060187699457074
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.060543204939434,0.21360359955896577,-0.003244983350678695,0.21362824640363734,0.34723935153304364,-0.005275126059447077,0.34727941805991286
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.045145313860697,0.2115374866235727,-0.003259414318341038,0.21156259600580815,0.34388062669244535,-0.005298585401253115,0.3439214451319419
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.0299235875294737,0.2095416364450911,-0.0032727499529180957,0.2095671927958693,0.3406361227460512,-0.00532026414221251,0.340677667788785
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-2.014874888294502,0.20752343029406037,-0.0032868070143181856,0.2075494572899749,0.3373552763717818,-0.005343115652650996,0.33739758650701535
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.9999961520035563,0.20557473742547464,-0.0032997771022980197,0.2056012188594165,0.33418743252728716,-0.005364200151923188,0.3342304814083389
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.9852843858608535,0.20360321896097197,-0.0033134725616709294,0.20363017917707196,0.33098248282343,-0.005386463833066284,0.33102631002472754
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.9707366663589514,0.20170048276252486,-0.0033260891927270556,0.20172790490151224,0.3278893472908295,-0.0054069737439268965,0.32793392540552085
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.9563501372821388,0.19977446777984598,-0.0033394348991264483,0.19980237686815996,0.3247583691846121,-0.005428668857892444,0.3248037388963025
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.9421220077784558,0.19791652208718047,-0.003351709713171172,0.19794490059884534,0.32173804621797275,-0.005448623102473925,0.321784179035998
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.9280495504976098,0.19603486032600387,-0.003364717077100425,0.19606373398475502,0.31867916981746,-0.0054697681984613505,0.3187261075589673
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.9141300997921527,0.19422057248736851,-0.0033766612809975924,0.19424992308551314,0.31572981814977846,-0.005489184994921718,0.3157775312158873
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.900361049979458,0.1923821466701596,-0.0033893412907263177,0.19241200064394068,0.31274122718067815,-0.005509797935736964,0.312789758546806
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.8867398536620923,0.19061041657571776,-0.0034009656746369172,0.19064075502024405,0.30986105844590117,-0.0055286948248316516,0.3099103773797842
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.8732640201043014,0.18881414144160524,-0.0034133289121057947,0.1888449915210693,0.3069409886810095,-0.005548792812741977,0.30699113934143824
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.8599311136624574,0.18708390055246926,-0.0034246438654093585,0.1871152426488315,0.30412826583560787,-0.005567186683706094,0.30417921633100675
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.8467387522673668,0.18532872189372035,-0.003436700521739083,0.1853605839148012,0.3012750035284791,-0.005586786285652103,0.30132679922649863
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.8336846059564538,0.1836389322770906,-0.003447716048499425,0.18367129387528405,0.2985280392829454,-0.005604693401341874,0.2985806471060086
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.8207663954539282,0.18192382598379586,-0.003459475939037338,0.18195671582647124,0.2957399196149081,-0.005623810573397579,0.29579338616540723
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.8079818907970997,0.18027347935905233,-0.0034702016729998716,0.18030687635215126,0.29305707488305943,-0.005641246594670418,0.2931113658699659
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.795328910007117,0.17859745047676528,-0.0034816742519083455,0.17863138406337511,0.29033248043129156,-0.005659896705758511,0.29038764371802417
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.78280531780245,0.1769855672769258,-0.0034921194710111083,0.17702001559918315,0.2877121628045525,-0.005676876715062451,0.28776816285842205
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.77040902435353,0.17534764908068312,-0.003503313845371183,0.1753826423738152,0.28504952203678546,-0.005695074569881529,0.28510640800893333
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.7581379840770086,0.173773277532204,-0.003513487485757813,0.17380879315672432,0.28249018428828915,-0.005711613094035061,0.28254791937539997
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.7459901944681833,0.17217253062006482,-0.0035244124291976733,0.17220859962001966,0.2798879700892429,-0.005729372955214452,0.27994660475729444
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.733963694970186,0.17063474584354732,-0.0035343230987397584,0.17067134477954485,0.2773881087119166,-0.005745483987388823,0.27744760485724757
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.722056565878581,0.16907025725168853,-0.003544987064573813,0.1691074179935349,0.2748448369447761,-0.005762819596847806,0.27490524637574015
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.7102669272800992,0.16756816038547842,-0.0035546430558922627,0.16760585867513172,0.2724029907266433,-0.005778516617734844,0.27246427400876094
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.6985929380242635,0.16603904272666076,-0.003565054189778084,0.16607731127689276,0.26991721883252784,-0.005795441217258005,0.26997942914449874
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.6870327947267238,0.16457176007459523,-0.0035744634927857553,0.16461057378950902,0.2675319674712638,-0.005810737215459831,0.2675950640165705
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.6755847308031775,0.16307715070109807,-0.003584629644908366,0.16311654315390517,0.2651022931084725,-0.00582726356650417,0.26516633046456706
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.6642470155327667,0.16164383290555184,-0.0035937999588565974,0.16168377814283735,0.26277225586708775,-0.0058421710581162455,0.26283719184345
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.6530179531499214,0.1601828930974001,-0.0036037286956386947,0.16022342557056032,0.260397315591461,-0.005858311460847669,0.26046320619314206
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.641895881963647,0.1587827143380464,-0.003612667440703949,0.15882380721603032,0.2581211499957866,-0.005872842508294357,0.25818795160555924
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.6308791735032833,0.15735462851706206,-0.0036223660560627986,0.15739631714746924,0.25579961798304895,-0.005888608819887093,0.25586738806285464
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.6199662316898182,0.15598678573583957,-0.0036310803844692846,0.15602904238941287,0.2535760185618242,-0.0059027750500028845,0.25364471203428934
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.6091554920318687,0.15459076070565222,-0.0036405559106213346,0.15463362164448774,0.2513066053721259,-0.005918178702203809,0.2513762811858204
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.5984454208454726,0.15325447285789331,-0.0036490527173084933,0.15329790943350943,0.2491343024396128,-0.005931991323574624,0.24920491402284875
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.5878345144968762,0.15188973706997722,-0.0036583119351454,0.15193378647753647,0.2469157538243817,-0.005947043339570746,0.2469873616425452
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.5773212986675273,0.1505842444016896,-0.003666597868009296,0.15062887705202307,0.24479351230549667,-0.005960513159182617,0.24486606825769502
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.5669043276405241,0.1492500472471598,-0.003675647317042907,0.14929530128734364,0.24262460805616415,-0.005975224169767877,0.242698174155238
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.5565821836077811,0.1479746105980079,-0.0036837287867530683,0.14802045547628348,0.24055122635338663,-0.0059883616089654625,0.2406257529336334
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.546353475997224,0.14667022172488786,-0.0036925747746587973,0.14671669655936986,0.23843077919152084,-0.00600274186805471,0.23850632984432565
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.5362168408193395,0.14542412185666354,-0.0037004579640660543,0.1454711951106663,0.2364050880932386,-0.006015556977834873,0.23648161155177685
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.526170940032428,0.14414883051216004,-0.0037091065758320866,0.14419654229423923,0.23433194260133017,-0.00602961637733702,0.23440950406707264
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.5162144609259407,0.14293136746204946,-0.003716797448987952,0.14297968522782603,0.23235280423049412,-0.006042118853011049,0.23243135079848465
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.5063461155213071,0.1416844818592163,-0.003725254555681279,0.14173344672736643,0.23032583582238852,-0.0060558669370793594,0.23040543433617508
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.4965646399896677,0.14049497431730423,-0.003732758866474332,0.1405445527125659,0.2283921426245677,-0.006068066132312313,0.22847273850336494
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.4868687940859655,0.13927582102560254,-0.003741030133639752,0.13932605509672796,0.22641025655474512,-0.0060815121109981125,0.22649191831661833
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.4772573605988588,0.13811360573606224,-0.003748353434074894,0.13816446085330042,0.22452093032468617,-0.006093417051268004,0.22460360167464652
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.4677291448159429,0.13692152909496716,-0.0037564443297880756,0.13697304845737623,0.22258306073500597,-0.006106569813611722,0.22266681189852222
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.4582829740037844,0.13578596028003573,-0.0037635919779137224,0.13583810817936057,0.22073705168023305,-0.0061181892090960074,0.220821824609073
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.448917696902295,0.1346203218350899,-0.0037715077804905206,0.1346731425411967,0.21884216068316797,-0.006131057335659895,0.21892802734353284
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.4396321832329795,0.13351077064122638,-0.003778484947987541,0.13356422734293913,0.2170384465236436,-0.006142399593572235,0.21712534707436537
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.4304253232206214,0.13237094860180146,-0.003786230753370094,0.1324250866605664,0.2151855233208035,-0.006154991368447254,0.2152735315025833
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.4212960271279762,0.13128680256722078,-0.003793042432828304,0.13134158404413146,0.21342310842333828,-0.006166064604866515,0.2135121625617412
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.4122432248030623,0.1301721912851044,-0.0038006231616609415,0.1302276626542255,0.21161116845784786,-0.006178388027175061,0.21170134410227534
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.4032658652386558,0.12911285382787022,-0.0038072741735386186,0.12916897599737126,0.20988908300393153,-0.006189200078358702,0.20998031660572664
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.394362916143599,0.1280228632960541,-0.0038146945779482743,0.12807968387391963,0.2081171671456479,-0.006201262873277153,0.20820953609754056
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.385533363525569,0.1269877532220476,-0.003821189577244424,0.12704523193795547,0.20643446633159113,-0.006211821306507965,0.20652790516913885
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.3767762112849298,0.12592180859283034,-0.0038284542473290923,0.12597999421024472,0.2047016400937198,-0.00622363093581434,0.20479622808802905
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.3680904808193501,0.12491035962270337,-0.003834797729969805,0.12496921066687931,0.2030574033616572,-0.006233943059782186,0.20315307309034575
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.359475210638833,0.12386790074439054,-0.0038419111000209216,0.12392746715608549,0.20136275614759988,-0.006245506731971506,0.2014595887956115
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.3509294559908527,0.12287956105881162,-0.003848107408975661,0.12293980013257393,0.19975608644623064,-0.006255579606716057,0.1998540125905155
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.3424522884952845,0.12186004203026395,-0.0038550737634349694,0.12192100490620646,0.1980987308254478,-0.006266904286683973,0.19819783360065185
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.3340427957888334,0.12089427383271292,-0.003861127094575402,0.12095591654805249,0.19652875389930394,-0.0062767447331191425,0.19662896183842782
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.3257000811786719,0.11989716257498184,-0.003867950573743903,0.1199595374914915,0.19490782491095485,-0.0062878371514424386,0.19500922313460586
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.3174232633050083,0.11895344167126806,-0.0038738649814604596,0.11901650354188009,0.1933736886168551,-0.006297451760486665,0.1934762035702688
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.3092114758123252,0.11797821951556704,-0.0038805495869644133,0.11804202194625528,0.1917883430999937,-0.0063083184223090465,0.19189206192638128
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.3010638670290213,0.11705603490943808,-0.0038863289895403035,0.11712053134158217,0.19028921674965524,-0.0063177135636214524,0.19039406376215945
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.2929795996552058,0.11610219620084283,-0.003892878589575165,0.11616744150738696,0.1887386326989951,-0.006328360757178134,0.18884469710044596
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.2849578504584167,0.11520104970492163,-0.0038985267743402723,0.11526699598812347,0.1872737064265632,-0.006337542587536913,0.1873809103531932
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.2769978099770147,0.11426810142097113,-0.0039049451086892576,0.1143348048437361,0.1857570823724662,-0.006347976392312977,0.1858655171240985
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.2690986822310348,0.11338750728242353,-0.003910465736954876,0.11345491858003137,0.18432556652598972,-0.006356950863637255,0.18443515201666347
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.2612596844402773,0.11247496866605397,-0.003916756421806071,0.11254314531457515,0.18284212093775398,-0.006367177158198496,0.18295295060200625
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.253480046749426,0.11161445320621603,-0.003922153033598184,0.11168334454582543,0.18144324549335494,-0.006375950025243052,0.18155523697730747
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.245759011959992,0.11072185541238427,-0.00392831956615476,0.11079152025572518,0.17999221620475717,-0.006385974494730337,0.18010546511571324
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.2380958352688807,0.10988095667984907,-0.003933595584746785,0.1099513429436094,0.17862523020267965,-0.006394551322453991,0.17873965187270505
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.2304897840134024,0.10900784243520825,-0.003939641347651144,0.10907901029220658,0.1772058738587354,-0.006404379465775381,0.1773215661062683
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.2229401374225277,0.10818610987163221,-0.003944800083911852,0.1082580057864494,0.17587004486007213,-0.006412765636409215,0.1759869206565968
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.215446186374224,0.10733203314664623,-0.003950728349489853,0.10740471867606297,0.17448163638401676,-0.0064224027731394386,0.17459979579777485
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.208007233158688,0.10652902726484116,-0.003955773006049321,0.1066024473924903,0.17317624994740738,-0.006430603492958933,0.173295603542417
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.200622591247317,0.10569355295783887,-0.003961586940370796,0.10576777064842392,0.17181808202708682,-0.006440054769940274,0.17193873216034414
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1932915850672505,0.10490884503143051,-0.003966520615619706,0.10498380375859334,0.17054244120421921,-0.006448075075766776,0.1706642959850633
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1860135497813324,0.10409154866399414,-0.003972223282405697,0.10416731282448419,0.16921382379690544,-0.006457345473460769,0.16933698791030208
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1787878310733342,0.10332472042829087,-0.003977048974325699,0.10340123195653259,0.16796724864624032,-0.006465190238888224,0.16809162769933828
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1716137849382995,0.10252518785148408,-0.003982643338685958,0.10260251260054638,0.1666675085010688,-0.006474284577451352,0.16679320954626317
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1644907774778692,0.1017758312148819,-0.003987363948525372,0.10185390955058196,0.16544933561869238,-0.006481958518821553,0.16557626171316478
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1574181847004363,0.10099365832586289,-0.003992852880549579,0.10107255758200069,0.16417781581598084,-0.006490881463943408,0.16430607641923986
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1503953923260208,0.10026137509142491,-0.003997471216352982,0.10034103403567739,0.16298739788299763,-0.006498389146083814,0.16311689345424807
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.143421795595709,0.09949616755987216,-0.0040028574945563415,0.09957665503130683,0.16174345738951718,-0.006507145214588153,0.16187429983526816
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1364967990855543,0.09878056915657273,-0.004007376274545638,0.09886182229507122,0.1605801627351535,-0.006514491056308248,0.16071224986842508
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1296198165248077,0.09803194216059148,-0.004012662589172891,0.09811403133513626,0.15936317597481153,-0.0065230846215241795,0.1594966221891809
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1227902706183581,0.09733264938376253,-0.004017084444994968,0.09741551007668477,0.15822638815447895,-0.006530272900894946,0.15836108856841066
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1160075928732809,0.09660022735478509,-0.004022273401197355,0.09668393148972661,0.1570357445936225,-0.006538708197821451,0.1571718161279868
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.109271223429368,0.09591687011538814,-0.00402660088104416,0.0960013514872966,0.15592486198132782,-0.006545743057247415,0.1560621970115365
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.1025806108935523,0.09520028649165643,-0.004031695001920162,0.09528561860365901,0.15475996572799902,-0.0065540241874964674,0.1548986837425732
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0959352121781,0.09453250357398056,-0.004035930573516864,0.09461861850375376,0.15367440112245212,-0.006560909638573337,0.1538143917051647
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0893344923424928,0.09383140056223632,-0.004040932303042861,0.09391837341728518,0.15253467053898542,-0.006569040575134054,0.15267605578647422
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0827779244388864,0.09317883938961687,-0.004045078356524864,0.09326660050042804,0.15147385078274592,-0.0065757805033257385,0.15161651743850832
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0762649893610587,0.09249286773466887,-0.004049990062362274,0.09258149383806778,0.15035871811117107,-0.006583765095127666,0.15050279092050892
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0697951756967543,0.09185518414290099,-0.004054048913030869,0.09194460379225906,0.14932208372230338,-0.006590363264245801,0.14946744653979108
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0633679795833346,0.09118400290462636,-0.004058872889224432,0.09127429449106571,0.1482309947218332,-0.006598205240545486,0.1483777749820387
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0569829045666521,0.09056086092269972,-0.004062846780198715,0.09065195119256911,0.14721799953746373,-0.0066046652970605385,0.14736607815742017
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0506394614630563,0.08990413726029535,-0.004067585249767435,0.08999610628400627,0.14615041313376761,-0.006612368271653191,0.14629992027793767
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.044337168224464,0.08929520889817277,-0.004071476354529752,0.08938798158518743,0.1451605239650921,-0.006618693748832424,0.1453113375644203
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0380755498063994,0.0886526178612154,-0.004076131471961154,0.08874627598622604,0.14411591191063827,-0.006626261224106864,0.14426816490010871
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0318541380389379,0.0880575829042971,-0.004079941896803117,0.08815204951008483,0.14314860820879793,-0.006632455545990557,0.1433021754848316
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0256724715004768,0.08742880723034563,-0.004084515750441681,0.08752416582085511,0.14212645475383065,-0.006639890916811749,0.14228147206252761
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0195300953942612,0.08684735304038346,-0.004088247536812781,0.08694352476201582,0.14118122828627333,-0.006645957402031284,0.14133756744125192
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.013426561427591,0.08623208295891747,-0.004092742151165311,0.08632915306980343,0.14018102986009023,-0.006653263959488095,0.1403388294590992
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.007361427693648,0.08566390428105711,-0.004096397277933575,0.08576179200164125,0.13925738439689342,-0.006659205824940766,0.139416513122668
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-1.0013342585558715,0.0850618373233742,-0.00410081461587748,0.08516062969084935,0.13827864929881015,-0.006666386759935834,0.13843924864118692
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9953446245348205,0.08450663609912872,-0.004104395001499869,0.08460625037855596,0.1373761003086461,-0.006672207124313216,0.13753803577164003
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9893921021974598,0.08391747691403366,-0.0041087369664094976,0.08401800194646689,0.13641834840837594,-0.006679265531019446,0.1365817644142252
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9834762740488097,0.0833749620998586,-0.004112244471020292,0.08347631316572561,0.13553642276358266,-0.006684967418202368,0.13570118159003272
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9775967284259018,0.08279842227487712,-0.0041165129088131,0.08290069004379452,0.1345991852105971,-0.006691906297389285,0.13476543425244347
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9717530593939796,0.0822683096661865,-0.004119949336229154,0.08237140740490387,0.13373742090109442,-0.0066974926397075215,0.13390501916259684
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9659448666448928,0.08170410755405734,-0.004124146037330195,0.08180812778533803,0.1328202398425644,-0.006704314901934892,0.13298933773104007
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9601717553976298,0.08118611961441081,-0.004127513136983075,0.08129097356251425,0.13197818569817657,-0.0067097885433081055,0.1321486388975622
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9544333363009361,0.08063398016469595,-0.004131639838217056,0.08073976222997763,0.13108061400523385,-0.006716497012001592,0.1312525759751074
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9487292253379648,0.08012784585999277,-0.004134939307009881,0.08023446519567147,0.13025782942615072,-0.006721860710957939,0.1304311524837134
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9430590437329166,0.07958750045553492,-0.004138997693420778,0.07969505336384382,0.12937943042802896,-0.006728458125367144,0.1295542711245986
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9374224178596123,0.07909295509298954,-0.004142231177512382,0.07920134862784607,0.12857548512304107,-0.006733714557943567,0.1287516923631422
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9318189791519582,0.07856414139105082,-0.004146222884112622,0.07867347378066995,0.12771583234882697,-0.006740203575985573,0.12789356581470157
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9262483640162544,0.07808092646276814,-0.0041493919806385665,0.07819110263382396,0.12693030608103748,-0.006745355338525577,0.1271094112191101
0.2,1.275,1,0.23209501490046516,0.003378427290626888,-0.9207102137453046,0.07756338824073446,-0.004153318594096076,0.07767450837132454,0.12608898300884394,-0.006751738539527444,0.12626962267113448
