alpha,Mach,y,p_real,p_imag,point_id,cr_ref,ci_ref,omega_i_ref,q_real,q_imag,gamma_real,gamma_imag,Q_real,Q_imag
0.07,1.8,-0.2388892342992356,0.308451816822429,0.0025822707313785,nan,0.434396576,0.027510992,0.00192576944,0.00020318727453627616,-0.011326260967170598,0.00035130105988779746,-0.03672265003430447,0.0029026753505182307,-0.1618037281024371
0.07,1.8,-0.2372967034674365,0.3084521404894252,0.0025642736240764,nan,0.434396576,0.027510992,0.00192576944,0.00020330103154719836,-0.011275671263033082,0.00035517583916744625,-0.036558611696377474,0.002904300450674262,-0.16108101804332975
0.07,1.8,-0.235704564763503,0.3084524642689834,0.0025463614247916,nan,0.434396576,0.027510992,0.00192576944,0.00020342872622336472,-0.011225168744752656,0.0003590643013333014,-0.03639485610479345,0.0029061246603337815,-0.1603595534964665
0.07,1.8,-0.2341128154818951,0.3084527881836502,0.0025285339245245,nan,0.434396576,0.027510992,0.00192576944,0.00020357023967676469,-0.011174753745291532,0.00036296626110344664,-0.03623138433471475,0.002908146281096638,-0.15963933921845044
0.07,1.8,-0.2325214529192358,0.308453112255767,0.0025107909143087,nan,0.434396576,0.027510992,0.00192576944,0.0002037254527067489,-0.011124426585572889,0.0003668815318332713,-0.03606819742238356,0.0029103636100964126,-0.1589203797938984
0.07,1.8,-0.2309304743742934,0.3084534365074707,0.0024931321851931,nan,0.434396576,0.027510992,0.00192576944,0.00020389424658162625,-0.011074187596677887,0.00037080992745764225,-0.03590529643709897,0.002912774951166089,-0.15820267995254123
0.07,1.8,-0.2293398771479674,0.3084537609606949,0.0024755575282244,nan,0.434396576,0.027510992,0.00192576944,0.00020407650272602496,-0.011024037114140017,0.00037475126163644666,-0.03574268246271065,0.002915378610371785,-0.15748624448771453
0.07,1.8,-0.2277496585432724,0.3084540856371698,0.0024580667344474,nan,0.434396576,0.027510992,0.00192576944,0.00020427210252194072,-0.010973975472441944,0.0003787053472549266,-0.035580356579772515,0.0029181728931705815,-0.15677107817774205
0.07,1.8,-0.2261598158653222,0.3084544105584232,0.002440659594905,nan,0.434396576,0.027510992,0.00192576944,0.00020448092695346531,-0.010924002988562553,0.0003826719956920803,-0.03541831981219568,0.0029211560993352187,-0.1560571855508936
0.07,1.8,-0.2245703464213156,0.3084547357457792,0.0024233359006908,nan,0.434396576,0.027510992,0.00192576944,0.00020470285649309972,-0.010874119973004248,0.0003866510161483851,-0.035256573162992945,0.0029243265213299958,-0.15534457104291782
0.07,1.8,-0.222981247520519,0.3084550612203583,0.002406095442914,nan,0.434396576,0.027510992,0.00192576944,0.00020493777299179783,-0.01082432674629319,0.00039064222135312736,-0.035095117667815784,0.0029276824713113975,-0.15463323923275984
0.07,1.8,-0.2213925164742521,0.3084553870030827,0.0023889380126995,nan,0.434396576,0.027510992,0.00192576944,0.0002051855583147244,-0.01077462362231374,0.00039464542356864056,-0.03493395434089128,0.00293122226163892,-0.15392319460448198
0.07,1.8,-0.2198041505958717,0.3084557131146718,0.0023718634012058,nan,0.434396576,0.027510992,0.00192576944,0.000205446092877537,-0.010725010913971711,0.000398660429695402,-0.034773084193343906,0.0029349441839648144,-0.15321444162816727
0.07,1.8,-0.2182161472007579,0.3084560395756427,0.0023548713996071,nan,0.434396576,0.027510992,0.00192576944,0.00020571925679746528,-0.010675488949810963,0.00040268704459284915,-0.03461250828709121,0.002938846525678075,-0.15250698499729945
0.07,1.8,-0.2166285036062964,0.3084563664063098,0.0023379617990584,nan,0.434396576,0.027510992,0.00192576944,0.00020600493009226284,-0.010626058046238618,0.0004067250724239561,-0.03445222764480856,0.002942927572746612,-0.15180082923198024
0.07,1.8,-0.2150412171318643,0.3084566936267854,0.0023211343907658,nan,0.434396576,0.027510992,0.00192576944,0.0002063029932912741,-0.010576718524234141,0.00041077431820916684,-0.0342922433041098,0.0029471856184467727,-0.15109597891763057
0.07,1.8,-0.2134542850988147,0.3084570212569814,0.0023043889658986,nan,0.434396576,0.027510992,0.00192576944,0.00020661332681015665,-0.010527470703651898,0.0004148345859505788,-0.034132556299060555,0.002951618954430809,-0.15039243862359852
0.07,1.8,-0.2118677048304611,0.3084573493166084,0.0022877253156776,nan,0.434396576,0.027510992,0.00192576944,0.0002069358112350983,-0.010478314897854446,0.0004189056796708297,-0.03397316764278655,0.0029562258747871184,-0.1496902128264921
0.07,1.8,-0.2102814736520629,0.3084576778251773,0.0022711432313043,nan,0.434396576,0.027510992,0.00192576944,0.0002072703272091303,-0.010429251419228014,0.0004229874029144596,-0.03381407834534934,0.0029610046744161468,-0.14898930598897162
0.07,1.8,-0.2086955888908085,0.3084580068019992,0.0022546425040316,nan,0.434396576,0.027510992,0.00192576944,0.00020761675538949476,-0.010380280584560309,0.00042707955847305407,-0.03365528943117764,0.0029659536484213534,-0.14828972263657583
0.07,1.8,-0.2071100478758012,0.3084583362661858,0.002238222925076,nan,0.434396576,0.027510992,0.00192576944,0.00020797497572289103,-0.010331402698592118,0.00043118194643555513,-0.0334968018857274,0.002971071081755586,-0.14759146712274454
0.07,1.8,-0.2055248479380437,0.3084586662366477,0.0022218842857404,nan,0.434396576,0.027510992,0.00192576944,0.00020834486954868225,-0.010282618042951719,0.0004352943712404161,-0.033338616619658666,0.002976355279266889,-0.14689454347073883
0.07,1.8,-0.2039399864104224,0.3084589967321011,0.0022056263773614,nan,0.434396576,0.027510992,0.00192576944,0.00020872631843360523,-0.010233926942382676,0.0004394166363484819,-0.03318073468350006,0.0029818045490515033,-0.1461989563197525
0.07,1.8,-0.2023554606276936,0.3084593277710626,0.0021894489912221,nan,0.434396576,0.027510992,0.00192576944,0.00020911920202593137,-0.010185329692936618,0.00044354853898478117,-0.03302315703481689,0.0029874171717990195,-0.14550470989909453
0.07,1.8,-0.2007712679264661,0.3084596593718492,0.002173351918727,nan,0.434396576,0.027510992,0.00192576944,0.00020952339998814296,-0.010136826589727144,0.00044768987572618507,-0.032865884628227496,0.0029931914284020422,-0.14481180842467348
0.07,1.8,-0.1991874056451879,0.3084599915525784,0.0021573349512269,nan,0.434396576,0.027510992,0.00192576944,0.00020993879206798738,-0.010088417959916773,0.00045184044200155315,-0.03270891852233906,0.002999125600971248,-0.1441202565702396
0.07,1.8,-0.1976038711241295,0.3084603243311699,0.0021413978800892,nan,0.434396576,0.027510992,0.00192576944,0.0002103652581837423,-0.010040104101979752,0.00045600003375394845,-0.03255225968285316,0.0030052179740534613,-0.14343005859971072
0.07,1.8,-0.196020661705371,0.3084606577253445,0.0021255404967153,nan,0.434396576,0.027510992,0.00192576944,0.00021080267825368537,-0.00999188531895756,0.00046016844611863157,-0.03239590909036708,0.003011466832195505,-0.14274121884225086
0.07,1.8,-0.1944377747327846,0.308460991752626,0.0021097625925055,nan,0.434396576,0.027510992,0.00192576944,0.00021125093245188964,-0.009943761907141524,0.0004643454745103896,-0.03223986770368991,0.0030178704635984233,-0.1420537415305932
0.07,1.8,-0.1928552075520204,0.3084613264303409,0.0020940639589122,nan,0.434396576,0.027510992,0.00192576944,0.00021170990105190413,-0.00989573417299039,0.0004685309137329743,-0.03208413651468048,0.0030244271578843446,-0.14136763104271982
0.07,1.8,-0.1912729575104918,0.3084616617756196,0.0020784443873513,nan,0.434396576,0.027510992,0.00192576944,0.00021217946404306076,-0.009847802416301121,0.00047272455712018977,-0.0319287164936815,0.0030311352006151537,-0.14068289166144457
0.07,1.8,-0.1896910219573598,0.3084619978053952,0.0020629036693086,nan,0.434396576,0.027510992,0.00192576944,0.00021265950168469772,-0.00979996692472418,0.0004769261984345627,-0.03177360857175092,0.003037992881209967,-0.1399995274960597
0.07,1.8,-0.1881093982435188,0.3084623345364056,0.0020474415962686,nan,0.434396576,0.027510992,0.00192576944,0.00021314989527354555,-0.009752227973790606,0.000481135634351697,-0.031618813640764694,0.0030449985039077932,-0.13931754248272293
0.07,1.8,-0.1865280837215805,0.3084626719851956,0.0020320579598207,nan,0.434396576,0.027510992,0.00192576944,0.0002136505253673704,-0.009704585854530934,0.0004853526580911014,-0.03146433264291032,0.0030521503623910052,-0.13863694077901334
0.07,1.8,-0.1849470757458595,0.3084630101681136,0.0020167525515007,nan,0.434396576,0.027510992,0.00192576944,0.00021416127130180485,-0.009657040873617628,0.0004895770578755809,-0.03131016657113795,0.003059446732882926,-0.1379577267659661
0.07,1.8,-0.1833663716723583,0.3084633491013108,0.0020015251628965,nan,0.434396576,0.027510992,0.00192576944,0.0002146820123272164,-0.009609593308860243,0.0004938086215543086,-0.03115631632491116,0.0030668858903888053,-0.13727990441228918
0.07,1.8,-0.1817859688587521,0.308463688800743,0.0019863755856304,nan,0.434396576,0.027510992,0.00192576944,0.00021521262813450903,-0.009562243459258601,0.0004980471372410428,-0.03100278287247622,0.0030744661162072718,-0.13660347798940858
0.07,1.8,-0.1802058646643748,0.3084640292821703,0.0019713036113065,nan,0.434396576,0.027510992,0.00192576944,0.00021575299828668904,-0.009514991617160296,0.0005022923920702671,-0.030849567160590653,0.0030821856898098432,-0.1359284516737185
0.07,1.8,-0.1786260564502028,0.3084643705611581,0.001956309031581,nan,0.434396576,0.027510992,0.00192576944,0.0002163030026878232,-0.009467838068236256,0.0005065441737053957,-0.03069667011445272,0.0030900428955403314,-0.13525482954623222
0.07,1.8,-0.1770465415788407,0.3084647126530774,0.0019413916381097,nan,0.434396576,0.027510992,0.00192576944,0.00021686252117092408,-0.009420783108243236,0.0005108022686607142,-0.030544092692031122,0.0030980360167274868,-0.13458261583204623
0.07,1.8,-0.1754673174145064,0.3084650555731051,0.0019265512225653,nan,0.434396576,0.027510992,0.00192576944,0.00021743143389585384,-0.009373827020741299,0.0005150664640484678,-0.030391835811838065,0.0031061633413693402,-0.13391181458201853
0.07,1.8,-0.173888381323016,0.3084653993362251,0.0019117875766553,nan,0.434396576,0.027510992,0.00192576944,0.00021800962058193818,-0.009326970082660924,0.0005193365449679812,-0.030239900370959544,0.003114423151170545,-0.1332424297522989
0.07,1.8,-0.1723097306717702,0.3084657439572265,0.0018971004921217,nan,0.434396576,0.027510992,0.00192576944,0.00021859696229853398,-0.00928021255319944,0.000523612300526492,-0.030088287209095843,0.0031228137471219137,-0.13257446504570627
0.07,1.8,-0.1707313628297374,0.3084660894507103,0.0018824897607939,nan,0.434396576,0.027510992,0.00192576944,0.00021919334029973925,-0.009233554718108272,0.0005278935191667472,-0.029936997252103068,0.0031313334328534176,-0.1319079245444039
0.07,1.8,-0.1691532751674405,0.3084664358310836,0.0018679551744486,nan,0.434396576,0.027510992,0.00192576944,0.00021979863358012608,-0.009186996856674123,0.000532179981425716,-0.02978603140490629,0.0031399804797160864,-0.13124281223820175
0.07,1.8,-0.167575465056941,0.3084667831125593,0.0018534965249669,nan,0.434396576,0.027510992,0.00192576944,0.00022041272144690538,-0.009140539235880651,0.000536471468366383,-0.0296353905326243,0.0031487531635272193,-0.13057913194115214
0.07,1.8,-0.1659979298718261,0.3084671313091573,0.0018391136042127,nan,0.434396576,0.027510992,0.00192576944,0.0002210354834772943,-0.009094182154937291,0.000540767760581494,-0.02948507560491743,0.0031576497639613467,-0.12991688792767558
0.07,1.8,-0.1644206669871915,0.3084674804347052,0.0018248062040492,nan,0.434396576,0.027510992,0.00192576944,0.00022166679906376885,-0.009047925878763907,0.000545068638017694,-0.02933508748035313,0.0031666685580538406,-0.12925608398234154
0.07,1.8,-0.1628436737796283,0.3084678305028374,0.0018105741164272,nan,0.434396576,0.027510992,0.00192576944,0.0002223065479682873,-0.009001770687635746,0.0005493738807934106,-0.029185427067351007,0.00317580782811839,-0.12859672410908207
0.07,1.8,-0.1612669476272077,0.3084681815269974,0.001796417133245,nan,0.434396576,0.027510992,0.00192576944,0.00022295461012333817,-0.008955716855313711,0.0005536832689917514,-0.029036095253281803,0.003185065858904831,-0.1279388122187673
0.07,1.8,-0.1596904859094664,0.3084685335204372,0.0017823350465056,nan,0.434396576,0.027510992,0.00192576944,0.0002236108654756208,-0.008909764660015806,0.00055799658192863,-0.02888709294002994,0.0031944409353660114,-0.1272823522859401
0.07,1.8,-0.1581142860073927,0.3084688864962179,0.0017683276481421,nan,0.434396576,0.027510992,0.00192576944,0.0002242751939718346,-0.008863914362107095,0.0005623135985412004,-0.028738420971669093,0.0032039313424547795,-0.12662734803010134
0.07,1.8,-0.1565383453034102,0.3084692404672098,0.0017543947302451,nan,0.434396576,0.027510992,0.00192576944,0.00022494747689449923,-0.008818166204252131,0.0005666341016811508,-0.0285900801349805,0.003213535384207132,-0.1259738029178876
0.07,1.8,-0.1549626611813643,0.3084695954460971,0.0017405360848877,nan,0.434396576,0.027510992,0.00192576944,0.00022562759535560417,-0.008772520466845402,0.000570957872221496,-0.028442071339112134,0.0032232513622229165,-0.1253217209549343
0.07,1.8,-0.1533872310265076,0.3084699514453731,0.0017267515041781,nan,0.434396576,0.027510992,0.00192576944,0.00022631542864814946,-0.008726977406852465,0.0005752846848454268,-0.028294395417289085,0.0032330775521164207,-0.12467110581217807
0.07,1.8,-0.1518120522254843,0.3084703084773396,0.0017130407802774,nan,0.434396576,0.027510992,0.00192576944,0.00022701085612197858,-0.00868153729144705,0.000579614313503354,-0.028147053235889435,0.0032430122303139792,-0.12402196130638642
0.07,1.8,-0.1502371221663177,0.3084706665541084,0.0016994037053462,nan,0.434396576,0.027510992,0.00192576944,0.0002277137572122001,-0.008636200386639703,0.000583946531720701,-0.028000045657580852,0.0032530536744600014,-0.12337429123771003
0.07,1.8,-0.1486624382383931,0.3084710256876005,0.0016858400715982,nan,0.434396576,0.027510992,0.00192576944,0.0002284240116239289,-0.008590966957218171,0.0005882811131923881,-0.02785337354112971,0.0032632001660561267,-0.12272809938883102
0.07,1.8,-0.1470879978324445,0.3084713858895479,0.001672349671247,nan,0.434396576,0.027510992,0.00192576944,0.0002291414991475449,-0.008545837261343725,0.0005926178312832001,-0.027707037723879342,0.0032734499878220697,-0.12208338944776749
0.07,1.8,-0.1455137983405399,0.3084717471714933,0.0016589322965767,nan,0.434396576,0.027510992,0.00192576944,0.00022986609998554286,-0.008500811567231703,0.0005969564597858135,-0.027561039075828093,0.0032838014283648976,-0.12144016524616717
0.07,1.8,-0.1439398371560677,0.3084721095447912,0.0016455877398362,nan,0.434396576,0.027510992,0.00192576944,0.0002305976940419896,-0.008455890141954248,0.0006012967708280039,-0.027415378463317302,0.0032942527720284226,-0.12079843059934639
0.07,1.8,-0.1423661116737202,0.308472473020607,0.001632315793345,nan,0.434396576,0.027510992,0.00192576944,0.00023133616201675977,-0.00841107321243384,0.0006056385390789556,-0.0272700566226027,0.0033048023145251394,-0.12015818874905485
0.07,1.8,-0.1407926192894805,0.3084728376099205,0.0016191162495103,nan,0.434396576,0.027510992,0.00192576944,0.00023208138567554215,-0.008366361021221125,0.0006099815416465506,-0.027125074340671906,0.0033154483667934592,-0.11951944316030177
0.07,1.8,-0.1392193574006079,0.3084732033235265,0.0016059889007572,nan,0.434396576,0.027510992,0.00192576944,0.00023283324577505482,-0.00832175382633149,0.0006143255513720023,-0.026980432454677628,0.0033261892253579257,-0.11888219751902128
0.07,1.8,-0.1376463234056225,0.3084735701720312,0.0015929335395463,nan,0.434396576,0.027510992,0.00192576944,0.00023359162166514125,-0.008277251884832637,0.0006186703358243412,-0.02683613179872701,0.0033370231666448747,-0.1182464554976091
0.07,1.8,-0.1360735147042928,0.3084739381658518,0.0015799499583556,nan,0.434396576,0.027510992,0.00192576944,0.00023435639289459687,-0.008232855441484277,0.0006230156626960078,-0.02669217316708183,0.003347948469922812,-0.11761222059263252
0.07,1.8,-0.1345009286976188,0.3084743073152182,0.0015670379497338,nan,0.434396576,0.027510992,0.00192576944,0.00023512743950959702,-0.00818856475646268,0.0006273613003011949,-0.02654855740403643,0.0033589634215656717,-0.11697949652089541
0.07,1.8,-0.1329285627878188,0.3084746776301729,0.001554197306195,nan,0.434396576,0.027510992,0.00192576944,0.00023590464122946742,-0.008144380072221402,0.0006317070154652906,-0.026405285296475883,0.003370066303278106,-0.11634828674602002
0.07,1.8,-0.1313564143783152,0.3084750491205708,0.0015414278203762,nan,0.434396576,0.027510992,0.00192576944,0.00023668787819985937,-0.008100301635699692,0.0006360525755816982,-0.026262357645880273,0.0033812554028551335,-0.11571859479570987
0.07,1.8,-0.1297844808737191,0.308475421796081,0.0015287292848622,nan,0.434396576,0.027510992,0.00192576944,0.00023747703104959328,-0.008056329714905053,0.0006403977485483405,-0.0261197753220791,0.0033925290149941895,-0.11509042449864361
0.07,1.8,-0.1282127596798177,0.3084757956661871,0.0015161014922909,nan,0.434396576,0.027510992,0.00192576944,0.00023827198025117013,-0.008012464520960827,0.0006447423019421036,-0.0259775390105439,0.003403885432159573,-0.11446377887086895
0.07,1.8,-0.1266412482035579,0.3084761707401864,0.0015035442354233,nan,0.434396576,0.027510992,0.00192576944,0.00023907260774080896,-0.007968706286124394,0.0006490860069948394,-0.025835649465322748,0.003415322967725842,-0.11383866123034848
0.07,1.8,-0.125069943853033,0.308476547027196,0.0014910573070035,nan,0.434396576,0.027510992,0.00192576944,0.00023987879544051793,-0.007925055258342473,0.0006534286339143155,-0.02569410749136432,0.0034268399348645418,-0.11321507511917818
0.07,1.8,-0.1234988440374678,0.3084769245361471,0.0014786404998458,nan,0.434396576,0.027510992,0.00192576944,0.00024069042331120727,-0.00788151166197032,0.0006577699461870776,-0.02555291381715221,0.0034384346187315324,-0.11259302374243313
0.07,1.8,-0.1219279461672059,0.3084773032757846,0.0014662936068182,nan,0.434396576,0.027510992,0.00192576944,0.00024150737114325693,-0.007838075748168138,0.0006621097055930967,-0.02541206925810099,0.0034501053020465273,-0.11197251068811626
0.07,1.8,-0.1203572476536927,0.3084776832546675,0.0014540164207711,nan,0.434396576,0.027510992,0.00192576944,0.0002423295190681074,-0.007794747755879017,0.0006664476744844009,-0.02527157459006671,0.003461850272401534,-0.11135353936970023
0.07,1.8,-0.1187867459094633,0.3084780644811701,0.0014418087346434,nan,0.434396576,0.027510992,0.00192576944,0.0002431567474872054,-0.007751527905947353,0.0006707836156278667,-0.0251314305302789,0.003473667821245791,-0.11073611294210503
0.07,1.8,-0.117216438348127,0.3084784469634816,0.0014296703414097,nan,0.434396576,0.027510992,0.00192576944,0.00024398893680199762,-0.007708416451757294,0.0006751172905627486,-0.024991637901487618,0.0034855562400285373,-0.1101202350251042
0.07,1.8,-0.1156463223843533,0.3084788307096072,0.0014176010340273,nan,0.434396576,0.027510992,0.00192576944,0.00024482596784025645,-0.007665413634347973,0.0006794484616770868,-0.024852197486467765,0.0034975138262893775,-0.1095059090621139
0.07,1.8,-0.1140763954338588,0.3084792157273684,0.0014056006055244,nan,0.434396576,0.027510992,0.00192576944,0.00024566772148659766,-0.007622519659921223,0.000683776891327862,-0.024713109955100804,0.0035095388783799664,-0.10889313799887461
0.07,1.8,-0.1125066549133908,0.3084796020244036,0.0013936688490177,nan,0.434396576,0.027510992,0.00192576944,0.0002465140802314636,-0.007579734744828537,0.0006881023461809577,-0.024574376010228518,0.0035216297175923368,-0.10828192492612194
0.07,1.8,-0.1109370982407143,0.3084799896081726,0.0013818055576593,nan,0.434396576,0.027510992,0.00192576944,0.00024736492680688116,-0.00753705912105801,0.0006924245927207262,-0.024435996405417364,0.0035337846686697306,-0.10767227315797155
0.07,1.8,-0.1093677228345978,0.3084803784859529,0.0013700105246371,nan,0.434396576,0.027510992,0.00192576944,0.0002482201416995622,-0.007494493008168623,0.0006967433896030166,-0.024297971853942946,0.0035460020242794594,-0.10706418583098033
0.07,1.8,-0.1077985261147986,0.3084807686648372,0.0013582835432098,nan,0.434396576,0.027510992,0.00192576944,0.0002490796050267363,-0.007452036630143988,0.0007010584934858357,-0.02416030308345138,0.0035582800718105185,-0.1064576661449141
0.07,1.8,-0.1062295055020496,0.3084811601517348,0.0013466244066544,nan,0.434396576,0.027510992,0.00192576944,0.00024994319760196504,-0.007409690215483156,0.0007053696624908397,-0.02402299083626778,0.0035706171085995004,-0.10585271736404507
0.07,1.8,-0.1046606584180436,0.3084815529533727,0.0013350329083009,nan,0.434396576,0.027510992,0.00192576944,0.000250810800224599,-0.007367453991437178,0.0007096766539817926,-0.02388603585070203,0.0035830114317799856,-0.10524934273481683
0.07,1.8,-0.10309198228542,0.3084819470762949,0.0013235088414979,nan,0.434396576,0.027510992,0.00192576944,0.0002516822939071517,-0.007325328178489909,0.0007139792253811954,-0.023749438843159873,0.003595461341530738,-0.1046475454069987
0.07,1.8,-0.1015234745277505,0.3084823425268636,0.0013120519996646,nan,0.434396576,0.027510992,0.00192576944,0.0002525575597047691,-0.007283313001644642,0.0007182771334546765,-0.023613200544726706,0.0036079651386395585,-0.10404732859492345
0.07,1.8,-0.0999551325695247,0.3084827393112589,0.001300662176221,nan,0.434396576,0.027510992,0.00192576944,0.00025343647958209203,-0.007241408667876037,0.0007225701374382532,-0.023477321628086117,0.003620521136887029,-0.10344869525537195
0.07,1.8,-0.0983869538361371,0.308483137435482,0.0012893391647106,nan,0.434396576,0.027510992,0.00192576944,0.0002543189369959009,-0.007199615371835999,0.0007268580008305519,-0.02334180272602297,0.003633127671370013,-0.1028516481690857
0.07,1.8,-0.0968189357538708,0.3084835369053572,0.0012780827587127,nan,0.434396576,0.027510992,0.00192576944,0.0002552048146355901,-0.007157933329321742,0.0007311404836193591,-0.023206644539881537,0.0036457830662227153,-0.10225619041888202
0.07,1.8,-0.0952510757498851,0.3084839377265274,0.0012668927518601,nan,0.434396576,0.027510992,0.00192576944,0.000256093993613149,-0.007116362754999606,0.0007354173399647083,-0.02307184776734378,0.0036584856230449853,-0.10166232507142293
0.07,1.8,-0.0936833712522004,0.3084843399044541,0.0012557689378213,nan,0.434396576,0.027510992,0.00192576944,0.00025698635505477796,-0.007074903856786996,0.000739688323434146,-0.022937413084238925,0.003671233643639685,-0.10107005509695707
0.07,1.8,-0.0921158196896856,0.3084847434444178,0.0012447111103358,nan,0.434396576,0.027510992,0.00192576944,0.0002578817801719424,-0.007033556852596601,0.0007439531870085546,-0.022803341198821717,0.0036840254310277483,-0.10047938360852286
0.07,1.8,-0.0905484184920416,0.3084851483515178,0.0012337190631438,nan,0.434396576,0.027510992,0.00192576944,0.0002587801503040055,-0.006992321947937419,0.0007482116835228395,-0.022669632779163385,0.0036968592900572207,-0.09989031354196312
0.07,1.8,-0.0889811650897892,0.3084855546306733,0.0012227925900917,nan,0.434396576,0.027510992,0.00192576944,0.00025968134714560165,-0.006951199352737136,0.0007524635661729452,-0.022536288507685295,0.003709733530651452,-0.0993028478962448
0.07,1.8,-0.0874140569142539,0.3084859622866237,0.0012119314850091,nan,0.434396576,0.027510992,0.00192576944,0.00026058525266137167,-0.00691018928700593,0.0007567085881800563,-0.022403309099516183,0.0037226464665910237,-0.09871698981437042
0.07,1.8,-0.0858470913975523,0.3084863713239291,0.0012011355417965,nan,0.434396576,0.027510992,0.00192576944,0.0002614917501233549,-0.006869291930338028,0.0007609465067911342,-0.022270695138809277,0.0037355964303336414,-0.09813274186197182
0.07,1.8,-0.0842802659725786,0.3084867817469744,0.0011904045544606,nan,0.434396576,0.027510992,0.00192576944,0.0002624007238409831,-0.006828507466726752,0.0007651770818188444,-0.022138447224009462,0.0037485817691569013,-0.09755010666752502
0.07,1.8,-0.082713578072989,0.3084871935599685,0.0011797383170615,nan,0.434396576,0.027510992,0.00192576944,0.0002633120566741809,-0.006787836101415035,0.0007694000673788786,-0.02200656602244323,0.0037616008096311554,-0.09696908716307191
0.07,1.8,-0.0811470251331889,0.3084876067669407,0.0011691366236952,nan,0.434396576,0.027510992,0.00192576944,0.0002642256301328416,-0.006747278032786352,0.0007736152125721897,-0.021875052179202138,0.0037746518590405943,-0.09638968618266217
0.07,1.8,-0.0795806045883183,0.3084880213717406,0.0011585992685289,nan,0.434396576,0.027510992,0.00192576944,0.0002651413261531843,-0.006706833463756945,0.0007778222670993855,-0.021743906354093276,0.0037877332307597756,-0.09581190662509921
0.07,1.8,-0.0780143138742377,0.3084884373780393,0.0011481260457478,nan,0.434396576,0.027510992,0.00192576944,0.000266059026671428,-0.00666650259593371,0.0007820209799567513,-0.021613129202695227,0.003800843238163257,-0.09523575137048157
0.07,1.8,-0.0764481504275154,0.3084888547893288,0.0011377167496087,nan,0.434396576,0.027510992,0.00192576944,0.0002669786139506414,-0.00662628561856643,0.0007862111006245402,-0.021482721340549335,0.0038139801992948764,-0.09466122312237757
0.07,1.8,-0.0748821116854113,0.3084892736089236,0.0011273711744214,nan,0.434396576,0.027510992,0.00192576944,0.0002678999705807428,-0.006586182742225444,0.0007903923786638636,-0.021352683452326982,0.0038271424368677537,-0.0940883248889349
0.07,1.8,-0.0733161950858641,0.30848969383996,0.0011170891144968,nan,0.434396576,0.027510992,0.00192576944,0.00026882297967745217,-0.006546194142481865,0.0007945645650391231,-0.021223016109266735,0.0038403282811064593,-0.09351705917831235
0.07,1.8,-0.0717503980674772,0.3084901154853994,0.0011068703643047,nan,0.434396576,0.027510992,0.00192576944,0.000269747526559172,-0.006506319988291154,0.000798727417195076,-0.0210937198612005,0.003853536093702457,-0.09294742840415933
0.07,1.8,-0.0701847180695052,0.3084905385480314,0.001096714718333,nan,0.434396576,0.027510992,0.00192576944,0.0002706734957627077,-0.006466560469729599,0.0008028806890711628,-0.02096479532642587,0.0038667642251815387,-0.0923794352818514
0.07,1.8,-0.0686191525318388,0.3084909630304686,0.0010866219711586,nan,0.434396576,0.027510992,0.00192576944,0.00027160076977850167,-0.006426915770063268,0.0008070241273284864,-0.020836243101151807,0.003880010996835738,-0.09181308242947525
0.07,1.8,-0.0670536988949914,0.3084913889351455,0.0010765919173941,nan,0.434396576,0.027510992,0.00192576944,0.0002725292311680505,-0.006387386082639279,0.000811157478023888,-0.020708063814276725,0.00389327473097215,-0.09124837260913256
0.07,1.8,-0.0654883546000853,0.3084918162643202,0.0010666243517058,nan,0.434396576,0.027510992,0.00192576944,0.00027345876270601366,-0.006347971593926305,0.0008152804872661247,-0.0205802580724142,0.003906553752943052,-0.0906853084846615
0.07,1.8,-0.0639231170888371,0.3084922450200734,0.0010567190688135,nan,0.434396576,0.027510992,0.00192576944,0.00027438924720968316,-0.006308672483673505,0.0008193929006591114,-0.020452826460405592,0.003919846388709759,-0.09012389262390721
0.07,1.8,-0.0623579838035451,0.3084926752043096,0.001046875863508,nan,0.434396576,0.027510992,0.00192576944,0.00027532056809320693,-0.006269488941581802,0.0008234944649118353,-0.02032576959536592,0.003933150972760099,-0.08956412773688288
0.07,1.8,-0.0607929521870736,0.3084931068187576,0.0010370945305987,nan,0.434396576,0.027510992,0.00192576944,0.00027625260905494997,-0.006230421144906462,0.0008275849270790301,-0.020199088054077243,0.003946465843642142,-0.08900601635580659
0.07,1.8,-0.0592280196828398,0.3084935398649718,0.0010273748650012,nan,0.434396576,0.027510992,0.00192576944,0.00027718525616649003,-0.0061914692474053235,0.0008316640414412666,-0.02007278233718611,0.003959789373807,-0.0884495606772189
0.07,1.8,-0.0576631837348001,0.3084939743443377,0.0010177166617195,nan,0.434396576,0.027510992,0.00192576944,0.0002781183952151878,-0.006152633423900489,0.0008357315604050733,-0.01994685301362089,0.003973119931645539,-0.0878947631985784
0.07,1.8,-0.0560984417874355,0.308494410258066,0.0010081197157941,nan,0.434396576,0.027510992,0.00192576944,0.0002790519098709865,-0.0061139138481077215,0.0008397872288111276,-0.019821300648705287,0.0039864558552998065,-0.08734162640153888
0.07,1.8,-0.0545337912857388,0.3084948476071919,0.0009985838223536,nan,0.434396576,0.027510992,0.00192576944,0.000279985683462769,-0.006075310686947999,0.0008438307897496966,-0.019696125785738386,0.003999795478039556,-0.0867901526706857
