grid_index,i_cr,i_ci,Mach,alpha,cr_center,ci_center,cr_target,ci_target,cr_pinn,ci_pinn,cr_failure_reference,ci_failure_reference,status,technical_success,root_class,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,distance_target,distance_failure,error,seconds,_source_file,cr0,ci0,_cr_key,_ci_key,target_error,failure_branch_error,technical_success_norm,target_recovery_recomputed,worker_class,distance_to_pinn_seed
721,21,28,1.15,0.06,0.105,0.228,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.075029296875,0.2120156249999999,0.0023508596282959,4.080826195379575e-21,0.0023508596282959,0.0760096424362983,0.1331109350649693,,20.673340021981858,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.105,0.228,0.105,0.228,0.0760096424362983,0.13311093506496927,True,False,UNAVAILABLE,0.1373498361193052
746,21,29,1.15,0.06,0.105,0.234,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.075029296875,0.218015625,0.0024681408959402,4.035900529750776e-21,0.0024681408959402,0.0771977107788211,0.1381083913231577,,20.660593829932623,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.105,0.234,0.105,0.234,0.0771977107788211,0.13810839132315778,True,False,UNAVAILABLE,0.14230251396936036
771,21,30,1.15,0.06,0.105,0.24,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.075029296875,0.2240156249999999,0.0026032888746373,3.963887994921727e-21,0.0026032888746373,0.0788258038695901,0.143182870741826,,25.150947183021344,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.105,0.24,0.105,0.24,0.07882580386959015,0.14318287074182603,True,False,UNAVAILABLE,0.14733306988588812
22,22,0,1.15,0.06,0.11,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.075984375,0.0031254312746799,1.888338533953304e-21,0.0031254312746799,0.1474676040648098,0.0841717930733507,,22.53883300803136,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.11,0.06,0.11,0.06,0.14746760406480988,0.08417179307335079,True,False,UNAVAILABLE,0.10064940875136824
47,22,1,1.15,0.06,0.11,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.081984375,0.0029479292362236,2.118337970665208e-21,0.0029479292362236,0.1424652240190991,0.0825101355542637,,22.465996716055088,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.11,0.066,0.11,0.066,0.1424652240190992,0.08251013555426379,True,False,UNAVAILABLE,0.0974645139627752
72,22,2,1.15,0.06,0.11,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.087984375,0.002791344153285,2.3415666142276e-21,0.002791344153285,0.1375426692376177,0.0812585637898122,,22.33917701500468,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.11,0.072,0.11,0.072,0.1375426692376177,0.08125856378981224,True,False,UNAVAILABLE,0.09455347419317812
97,22,3,1.15,0.06,0.11,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.093984375,0.0026547962921315,2.537890487663382e-21,0.0026547962921315,0.132708822868735,0.0804362226188114,,27.002431222004816,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.11,0.078,0.11,0.078,0.13270882286873506,0.08043622261881139,True,False,UNAVAILABLE,0.09194230518102099
122,22,4,1.15,0.06,0.11,0.0839999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.099984375,0.0025371611903023,2.6895361382593664e-21,0.0025371611903023,0.1279737374362485,0.0800563403434293,,21.774582597077824,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.11,0.0839999999999999,0.11,0.084,0.12797373743624854,0.0800563403434293,True,False,UNAVAILABLE,0.08965721098718166
147,22,5,1.15,0.06,0.11,0.09,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.105984375,0.0024371100931538,2.830346311794458e-21,0.0024371100931538,0.1233487871022592,0.0801252104470433,,21.6810147089418,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.11,0.09,0.11,0.09,0.12334878710225922,0.08012521044704335,True,False,UNAVAILABLE,0.08772367686092507
172,22,6,1.15,0.06,0.11,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.111984375,0.0023531672598872,3.0124103751952465e-21,0.0023531672598872,0.1188468303565351,0.0806416831990936,,21.605286650010385,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.11,0.096,0.11,0.096,0.1188468303565352,0.08064168319909366,True,False,UNAVAILABLE,0.08616537287100892
197,22,7,1.15,0.06,0.11,0.102,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.117984375,0.0022837826147996,3.186948485270819e-21,0.0022837826147996,0.114482378084977,0.081597259691628,,26.155103883938864,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.11,0.102,0.11,0.102,0.1144823780849771,0.08159725969162804,True,False,UNAVAILABLE,0.0850029380786335
222,22,8,1.15,0.06,0.11,0.108,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.123984375,0.0022274143757132,3.3483378615809517e-21,0.0022274143757132,0.1102717583889376,0.0829767709011563,,21.880552312009968,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.11,0.108,0.11,0.108,0.11027175838893762,0.08297677090115634,True,False,UNAVAILABLE,0.08425275949190032
247,22,9,1.15,0.06,0.11,0.1139999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.129984375,0.0021826139626405,3.492475691214057e-21,0.0021826139626405,0.1062332645849915,0.0847595199914616,,21.801344502018765,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.11,0.1139999999999999,0.11,0.114,0.10623326458499155,0.08475951999146164,True,False,UNAVAILABLE,0.0839258927983492
272,22,10,1.15,0.06,0.11,0.12,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.135984375,0.0021481051805153,3.6097594001266175e-21,0.0021481051805153,0.102387266349783,0.0869206991986545,,21.61984063393902,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.11,0.12,0.11,0.12,0.10238726634978303,0.08692069919865454,True,False,UNAVAILABLE,0.08402727820178398
297,22,11,1.15,0.06,0.11,0.126,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.141984375,0.0021228510849636,3.7132137697505405e-21,0.0021228510849636,0.0987562560893131,0.0894328780101758,,21.865777325932868,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.11,0.126,0.11,0.126,0.09875625608931313,0.0894328780101758,True,False,UNAVAILABLE,0.08455537524013479
322,22,12,1.15,0.06,0.11,0.132,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.147984375,0.0021061042292397,3.815770213124286e-21,0.0021061042292397,0.0953647939387202,0.0922673907140707,,21.965273672016338,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.11,0.132,0.11,0.132,0.0953647939387203,0.09226739071407072,True,False,UNAVAILABLE,0.08550227764217747
347,22,13,1.15,0.06,0.11,0.138,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.153984375,0.0020974382289057,3.9117759588937336e-21,0.0020974382289057,0.0922393068554353,0.0953955088522672,,21.902899462962523,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.11,0.138,0.11,0.138,0.0922393068554354,0.09539550885226718,True,False,UNAVAILABLE,0.08685428879450917
372,22,14,1.15,0.06,0.11,0.144,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1574947916666667,0.0020960641239437,3.954108175665721e-21,0.0020960641239437,0.0905451121371471,0.0973506186762481,,21.734876467031427,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.11,0.144,0.11,0.144,0.09054511213714712,0.09735061867624811,True,False,UNAVAILABLE,0.0885928636065005
397,22,15,1.15,0.06,0.11,0.15,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1574947916666666,0.0020960641239437,3.954219876792178e-21,0.0020960641239437,0.0905451121371471,0.0973506186762481,,21.279037293046716,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.11,0.15,0.11,0.15,0.09054511213714717,0.09735061867624806,True,False,UNAVAILABLE,0.09069577433375824
422,22,16,1.15,0.06,0.11,0.156,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1574947916666667,0.0020960641239437,3.954108175665721e-21,0.0020960641239437,0.0905451121371471,0.0973506186762481,,21.27537370100617,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.11,0.156,0.11,0.156,0.09054511213714712,0.09735061867624811,True,False,UNAVAILABLE,0.09313834592690597
447,22,17,1.15,0.06,0.11,0.162,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1574947916666666,0.0020960641239437,3.954219876792178e-21,0.0020960641239437,0.0905451121371471,0.0973506186762481,,21.27799629198853,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.11,0.162,0.11,0.162,0.09054511213714717,0.09735061867624806,True,False,UNAVAILABLE,0.09589462697148365
472,22,18,1.15,0.06,0.11,0.1679999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1574947916666666,0.0020960641239437,3.954219876792178e-21,0.0020960641239437,0.0905451121371471,0.0973506186762481,,21.17436332604848,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.11,0.1679999999999999,0.11,0.168,0.09054511213714717,0.09735061867624806,True,False,UNAVAILABLE,0.09893840246335084
497,22,19,1.15,0.06,0.11,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1580156249999999,0.0020960942415772,3.960086401644264e-21,0.0020960942415772,0.0903026659726722,0.0976481106966257,,22.275455576949756,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.11,0.174,0.11,0.174,0.09030266597267221,0.09764811069662575,True,False,UNAVAILABLE,0.10224399973592582
522,22,20,1.15,0.06,0.11,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1640156249999999,0.0021008952573959,4.025863154311748e-21,0.0021008952573959,0.0876846183088493,0.1012055346442104,,22.173111153999344,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.11,0.18,0.11,0.18,0.08768461830884935,0.10120553464421041,True,False,UNAVAILABLE,0.10578687764557568
547,22,21,1.15,0.06,0.11,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1700156249999999,0.0021142475548334,4.0680701222573056e-21,0.0021142475548334,0.0854085071533578,0.1049855559713834,,21.99879154097289,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.11,0.186,0.11,0.186,0.08540850715335789,0.10498555597138337,True,False,UNAVAILABLE,0.10954401618527596
572,22,22,1.15,0.06,0.11,0.192,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1760156249999999,0.0021368679646903,4.086388416545826e-21,0.0021368679646903,0.0835022987729186,0.1089650112771089,,21.918207845068537,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.11,0.192,0.11,0.192,0.08350229877291865,0.1089650112771089,True,False,UNAVAILABLE,0.1134941385358733
597,22,23,1.15,0.06,0.11,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1820156249999999,0.0021696963150408,4.09672830594251e-21,0.0021696963150408,0.0819917965808675,0.1131228553503688,,20.67031812504865,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.11,0.198,0.11,0.198,0.08199179658086751,0.11312285535036884,True,False,UNAVAILABLE,0.11761780257256978
622,22,24,1.15,0.06,0.11,0.204,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1880156249999999,0.0022138287960356,4.1157376962237604e-21,0.0022138287960356,0.0808991688013847,0.1174401427222416,,20.49850805697497,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.11,0.204,0.11,0.204,0.08089916880138476,0.11744014272224157,True,False,UNAVAILABLE,0.12189739735531681
647,22,25,1.15,0.06,0.11,0.21,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.1940156249999999,0.0022704419799019,4.146278557595995e-21,0.0022704419799019,0.0802414875170664,0.1218999337268912,,20.668102191993967,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.11,0.21,0.11,0.21,0.08024148751706645,0.12189993372689122,True,False,UNAVAILABLE,0.12631707517988214
672,22,26,1.15,0.06,0.11,0.216,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.2000156249999999,0.0023407139475032,4.172857749049802e-21,0.0023407139475032,0.0800294766017379,0.126487155721917,,20.26999821793288,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.11,0.216,0.11,0.216,0.08002947660173793,0.12648715572191693,True,False,UNAVAILABLE,0.13086264356950764
697,22,27,1.15,0.06,0.11,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.2060156249999999,0.0024257503398811,4.162307564324144e-21,0.0024257503398811,0.0802666676232713,0.1311884418789265,,20.80433887592517,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.11,0.222,0.11,0.222,0.08026666762327127,0.13118844187892645,True,False,UNAVAILABLE,0.13552143550745024
722,22,28,1.15,0.06,0.11,0.228,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.2120156249999999,0.0025265230787952,4.122350054549068e-21,0.0025265230787952,0.080949112024415,0.135991963007453,,20.66231482697185,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.11,0.228,0.11,0.228,0.08094911202441502,0.135991963007453,True,False,UNAVAILABLE,0.14028217093415685
747,22,29,1.15,0.06,0.11,0.234,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.218015625,0.0026438276493371,4.05392012698513e-21,0.0026438276493371,0.0820657026030843,0.1408872624569747,,20.68636137805879,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.11,0.234,0.11,0.234,0.08206570260308432,0.14088726245697475,True,False,UNAVAILABLE,0.14513481829664446
772,22,30,1.15,0.06,0.11,0.24,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.080029296875,0.2240156249999999,0.0027782615978508,3.956677700737861e-21,0.0027782615978508,0.0835990451496574,0.1458651001529169,,25.16838944097981,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.11,0.24,0.11,0.24,0.08359904514965745,0.14586510015291684,True,False,UNAVAILABLE,0.15007046172381824
23,23,0,1.15,0.06,0.115,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.075984375,0.0033389935372044,1.99002081137012e-21,0.0033389935372044,0.1502397658506658,0.0889392136120675,,22.60659694299102,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.115,0.06,0.115,0.06,0.15023976585066584,0.08893921361206755,True,False,UNAVAILABLE,0.10485424875511722
48,23,1,1.15,0.06,0.115,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.081984375,0.0031581541411356,2.2223536426305427e-21,0.0031581541411356,0.145332835412578,0.0873682747794242,,22.46552900504321,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.115,0.066,0.115,0.066,0.145332835412578,0.08736827477942427,True,False,UNAVAILABLE,0.10180098959243962
73,23,2,1.15,0.06,0.115,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.087984375,0.0029979976406528,2.440583299091238e-21,0.0029979976406528,0.140510778430895,0.0861872795598804,,22.43129606090952,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.115,0.072,0.115,0.072,0.14051077843089502,0.08618727955988043,True,False,UNAVAILABLE,0.09901752108591692
98,23,3,1.15,0.06,0.115,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.093984375,0.002857605654172,2.6078992179744168e-21,0.002857605654172,0.1357826375552215,0.0854124047075891,,22.97276565199718,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.115,0.078,0.115,0.078,0.13578263755522155,0.08541240470758907,True,False,UNAVAILABLE,0.09652718519671026
123,23,4,1.15,0.06,0.115,0.0839999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.099984375,0.0027358702683743,2.7460248110743417e-21,0.0027358702683743,0.1311585699359719,0.0850547505900345,,21.7992765030358,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.115,0.0839999999999999,0.115,0.084,0.13115856993597197,0.08505475059003456,True,False,UNAVAILABLE,0.0943531953989901
148,23,5,1.15,0.06,0.115,0.09,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.105984375,0.002631532073467,2.9193011767861977e-21,0.002631532073467,0.126649975419839,0.0851195765845495,,21.71333581698127,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.115,0.09,0.115,0.09,0.12664997541983905,0.08511957658454948,True,False,UNAVAILABLE,0.092517854936223
173,23,6,1.15,0.06,0.115,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.111984375,0.002543229464703,3.112330277199155e-21,0.002543229464703,0.122269628608426,0.0856059229138556,,21.73300906002987,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.115,0.096,0.115,0.096,0.122269628608426,0.08560592291385558,True,False,UNAVAILABLE,0.09104164696445248
198,23,7,1.15,0.06,0.115,0.102,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.117984375,0.0024695583423149,3.283232525982057e-21,0.0024695583423149,0.1180318087899995,0.0865066804237279,,25.774386652978137,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.115,0.102,0.115,0.102,0.11803180878999954,0.08650668042372787,True,False,UNAVAILABLE,0.08994225637596603
223,23,8,1.15,0.06,0.115,0.108,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.123984375,0.0024091385705477,3.4412781433737334e-21,0.0024091385705477,0.113952418545793,0.0878090967834938,,21.937977602006868,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.115,0.108,0.115,0.108,0.11395241854579305,0.08780909678349381,True,False,UNAVAILABLE,0.08923361183993395
248,23,9,1.15,0.06,0.115,0.1139999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.129984375,0.0023606818307586,3.5689991433250215e-21,0.0023606818307586,0.1100490776818787,0.0894956378709766,,21.819380183005705,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.115,0.1139999999999999,0.115,0.114,0.11004907768187876,0.08949563787097661,True,False,UNAVAILABLE,0.0889250554230921
273,23,10,1.15,0.06,0.115,0.12,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.135984375,0.00232305509985,3.675532579845847e-21,0.00232305509985,0.106341174080545,0.0915450758803169,,21.638564725988545,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.115,0.12,0.115,0.12,0.10634117408054501,0.09154507588031692,True,False,UNAVAILABLE,0.08902074748057331
298,23,11,1.15,0.06,0.115,0.126,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.141984375,0.0022953347335951,3.779481747878644e-21,0.0022953347335951,0.1028498474039964,0.0939336608353629,,21.91191758401692,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.115,0.126,0.115,0.126,0.1028498474039965,0.09393366083536286,True,False,UNAVAILABLE,0.08951939165342893
323,23,12,1.15,0.06,0.115,0.132,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.147984375,0.0022768475498338,3.883717949854338e-21,0.0022768475498338,0.0995978760678256,0.0966362476399668,,21.964040808030404,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.115,0.132,0.115,0.132,0.09959787606782562,0.09663624763996677,True,False,UNAVAILABLE,0.09041432122180645
348,23,13,1.15,0.06,0.115,0.138,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.153984375,0.0022671968292016,3.9691461417634506e-21,0.0022671968292016,0.0966094339255672,0.099627285810329,,21.992239172919653,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.115,0.138,0.115,0.138,0.09660943392556721,0.09962728581032901,True,False,UNAVAILABLE,0.09169393372519254
373,23,14,1.15,0.06,0.115,0.144,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.1576197916666666,0.0022655900343211,4.016119703121194e-21,0.0022655900343211,0.0949375470663303,0.1015692324577917,,21.785567832994275,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.115,0.144,0.115,0.144,0.09493754706633033,0.10156923245779166,True,False,UNAVAILABLE,0.09334240987889696
398,23,15,1.15,0.06,0.115,0.15,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.1576197916666666,0.0022655900343211,4.016119703121194e-21,0.0022655900343211,0.0949375470663303,0.1015692324577917,,21.29955122701358,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.115,0.15,0.115,0.15,0.09493754706633033,0.10156923245779166,True,False,UNAVAILABLE,0.09534061821700131
423,23,16,1.15,0.06,0.115,0.156,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.1576197916666666,0.0022655900343211,4.016119703121194e-21,0.0022655900343211,0.0949375470663303,0.1015692324577917,,21.24887486803345,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.115,0.156,0.115,0.156,0.09493754706633033,0.10156923245779166,True,False,UNAVAILABLE,0.09766709518563557
448,23,17,1.15,0.06,0.115,0.162,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.1576197916666666,0.0022655900343211,4.015613141415717e-21,0.0022655900343211,0.0949375470663303,0.1015692324577917,,21.22821687499527,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.115,0.162,0.115,0.162,0.09493754706633033,0.10156923245779166,True,False,UNAVAILABLE,0.10029900040379267
473,23,18,1.15,0.06,0.115,0.1679999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.1576197916666666,0.0022655900343211,4.015613141415717e-21,0.0022655900343211,0.0949375470663303,0.1015692324577917,,21.181916966917925,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.115,0.1679999999999999,0.115,0.168,0.09493754706633033,0.10156923245779166,True,False,UNAVAILABLE,0.10321297148130167
498,23,19,1.15,0.06,0.115,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.085029296875,0.1580156249999999,0.0022656089086663,4.0205112428711825e-21,0.0022656089086663,0.0947621468521021,0.1017862785024115,,22.317333649029024,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.115,0.174,0.115,0.174,0.09476214685210219,0.10178627850241148,True,False,UNAVAILABLE,0.10638583308880933
