script,line,literal,suffix,exists,status
code/scripts/data_preparation/prepare_build_supersonic_reference_tables.py,202,_modal.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_reference_tables.py,203,_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_shooting_reference_package.py,771,_grid_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_shooting_reference_package.py,790,_ci_blumen_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_shooting_reference_package.py,791,_cr_blumen_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_shooting_reference_package.py,806,_mode_candidates.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_shooting_reference_package.py,807,_mode_topk_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_shooting_reference_package.py,808,_mode_topk_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_spectral_article_assets.py,449,Tab_supersonic_reference_grid_by_mach.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_spectral_article_assets.py,453,Tab_supersonic_global_residual_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_spectral_article_assets.py,457,Tab_supersonic_reference_dataset_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_spectral_article_assets.py,480,classical_supersonic_final_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_validated_modal_package.py,25,supersonic_reference_core_local_modal.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_validated_modal_package.py,26,supersonic_reference_core_local_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_validated_modal_package.py,36,supersonic_shooting_core_band_M12_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_validated_modal_package.py,47,supersonic_shooting_core_band_M12_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_validated_modal_package.py,58,supersonic_shooting_point_batch_M140_branch_guided_reconfirm_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_validated_modal_package.py,69,supersonic_shooting_point_batch_M140_branch_guided_reconfirm_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_validated_modal_package.py,80,supersonic_shooting_core_band_M17_manual_summary_corrected.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_validated_modal_package.py,91,supersonic_shooting_core_band_M17_manual_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_true_blumen_isoline_assets.py,180,blumen_classical_pointwise_comparison.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_true_blumen_isoline_assets.py,209,metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_true_blumen_isoline_assets.py,203,metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_validated50_primary_assets.py,25,data/spectral/supersonic_modal_spectral_validated_50pts.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_validated50_primary_assets.py,47,primary_assets_build_report.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_canonical_lowM_full_branches.py,41,dense_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_canonical_lowM_full_branches.py,72,spectral_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_canonical_lowM_full_branches.py,192,dense_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_canonical_lowM_full_branches.py,194,lowM_canonical_full_branch_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_canonical_lowM_full_branches.py,205,classical_neutral_boundary_lowM.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_canonical_lowM_full_branches.py,225,canonical_lowM_metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_classical_cost_benchmark_N76.py,9,assets/pinn_supersonic/csv/computational_cost/cost500/table_cost500_coordinates.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_classical_cost_benchmark_N76.py,13,assets/pinn_supersonic/csv/computational_cost/cost1/table_cost1_input.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_classical_cost_benchmark_N76.py,87,classical_COST1_input.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_generate_supersonic_atlas_modal_mach.py,1130,config.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_generate_supersonic_atlas_modal_mach.py,2049,report.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_lowM_full_branches.py,37,code/configs/legacy/dense_supersonic_campaign_config.json,.json,yes,EXISTS
code/scripts/data_preparation/prepare_lowM_full_branches.py,40,classic_supersonic/data/spectral/lowM_full_branch_anchor_alpha_0p05.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_lowM_full_branches.py,44,classic_supersonic/configs/dense_supersonic_lowM_full_branches_config.json,.json,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_lowM_full_branches.py,54,lowM_lowalpha_dense_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_lowM_full_branches.py,55,lowM_lowalpha_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_lowM_full_branches.py,56,dense_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_lowM_full_branches.py,57,all_spectral_rows.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_lowM_full_branches.py,61,*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_modal_reference.py,23,assets/classic_supersonic/csv/pinn_direct/spectral/table_supersonic_reference_v2_spectral.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_modal_reference.py,27,modal_reference_metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_modal_reference.py,60,supersonic_sparse_PINN_reference_v2_FINAL_modal_fields_raw_confirmed.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_modal_reference.py,65,supersonic_sparse_PINN_reference_v2_FINAL_modal_fields_tail_polished_v1.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_pinn_supersonic_fixedM_pq_modal_anchors.py,186,supersonic_sparse_PINN_reference_v2_FINAL_spectral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_pinn_supersonic_fixedM_pq_modal_anchors.py,291,.spectral_subset.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_pinn_supersonic_fixedM_pq_modal_anchors.py,582,.modal_subset_head.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_pinn_supersonic_fixedM_pq_modal_anchors.py,612,.metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_pinn_supersonic_fixedM_pq_modal_anchors.py,189,supersonic_sparse_PINN_reference_v2_FINAL_modal_fields_raw_confirmed.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_pinn_supersonic_fixedM_pq_modal_anchors.py,191,supersonic_sparse_PINN_reference_v2_FINAL_modal_fields_tail_polished_v1.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_supersonic_modal_surface_branch_guided_inputs.py,17,supersonic_reference_core_local_spectral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_supersonic_modal_surface_branch_guided_inputs.py,18,supersonic_reference_core_local_modal.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_supersonic_modal_surface_branch_guided_inputs.py,19,supersonic_reference_core_local_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_supersonic_modal_surface_branch_guided_inputs.py,20,supersonic_shooting_point_batch_M140_branch_guided_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_supersonic_modal_surface_branch_guided_inputs.py,21,supersonic_shooting_point_batch_M140_branch_guided_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_supersonic_modal_surface_branch_guided_inputs.py,22,supersonic_reference_core_local_spectral_M140_branch_guided.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_supersonic_modal_surface_branch_guided_inputs.py,23,supersonic_reference_core_local_modal_M140_branch_guided.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_supersonic_modal_surface_branch_guided_inputs.py,24,supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_supersonic_modal_surface_branch_guided_inputs.py,25,supersonic_reference_core_local_M140_branch_guided_report.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_campaign.py,36,spectral_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_campaign.py,41,mode_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_campaign.py,49,all_spectral_rows.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_campaign.py,52,dense_spectral_targets.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_campaign.py,54,dense_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_campaign.py,61,all_mode_summaries.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_lowM_lowalpha_extension.py,240,mode_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_lowM_lowalpha_extension.py,278,all_spectral_rows.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_lowM_lowalpha_extension.py,279,lowM_lowalpha_spectral_targets.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_lowM_lowalpha_extension.py,280,lowM_lowalpha_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_lowM_lowalpha_extension.py,281,all_mode_summaries.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_lowM_lowalpha_extension.py,282,lowM_lowalpha_dense_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_lowM_lowalpha_extension.py,324,extension_summary.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_lowM_lowalpha_extension.py,32,classic_supersonic/reproducibility/results/dense_kappa_q_campaign_v1/dense_spectral_retained.csv,.csv,no,LIKELY_OUTPUT_OR_RUNTIME_PATH
code/scripts/evaluation/aggregate_dense_supersonic_lowM_lowalpha_extension.py,236,spectral_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_dense_supersonic_lowM_lowalpha_extension.py,284,overlap_consistency.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_lowM_lowalpha_repaired.py,117,mode_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_lowM_lowalpha_repaired.py,191,all_spectral_rows.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_lowM_lowalpha_repaired.py,192,lowM_lowalpha_spectral_targets.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_lowM_lowalpha_repaired.py,193,lowM_lowalpha_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_lowM_lowalpha_repaired.py,194,all_mode_summaries.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_lowM_lowalpha_repaired.py,195,lowM_lowalpha_dense_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_lowM_lowalpha_repaired.py,213,extension_summary.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_lowM_lowalpha_repaired.py,27,classic_supersonic/reproducibility/results/dense_kappa_q_campaign_v1/dense_spectral_retained.csv,.csv,no,LIKELY_OUTPUT_OR_RUNTIME_PATH
code/scripts/evaluation/aggregate_lowM_lowalpha_repaired.py,114,spectral_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/aggregate_lowM_lowalpha_repaired.py,197,overlap_consistency.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/assemble_supersonic_atlas_certified_v2.py,444,M_*/catalog_M_*.csv,.csv,,DYNAMIC_OR_GLOB
code/scripts/evaluation/assemble_supersonic_atlas_certified_v2.py,471,catalog_all_raw.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/assemble_supersonic_atlas_certified_v2.py,801,atlas_certified_v2.npz,.npz,,BASENAME_FRAGMENT
code/scripts/evaluation/assemble_supersonic_atlas_certified_v2.py,876,catalog_modal_certified.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/assemble_supersonic_atlas_certified_v2.py,886,catalog_not_modal_certified.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/assemble_supersonic_atlas_certified_v2.py,934,assembly_report.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/assemble_supersonic_atlas_certified_v2.py,517,assembly_report.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/blumen_reference.py,137,*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/calibrate_witness_modal_reproduction.py,37,witness_M150_a01625.yaml,.yaml,,BASENAME_FRAGMENT
code/scripts/evaluation/calibrate_witness_modal_reproduction.py,51,witness_M150_a01625_modal_calibration.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/calibrate_witness_modal_reproduction.py,58,witness_M150_a01625_modal_comparison.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/calibrate_witness_spectral_reproduction.py,29,witness_M150_a01625_expected.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/calibrate_witness_spectral_reproduction.py,36,witness_M150_a01625_spectral_calibration.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/calibrate_witness_spectral_reproduction.py,43,witness_M150_a01625_spectral_calibration.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/collect_KH_shoot_inventory.py,69,KH_shoot_csv_inventory.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/collect_KH_shoot_inventory.py,21,*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_neutral_point.py,19,summary.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_neutral_point.py,52,neutral_result.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_neutral_point.py,52,metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_pointwise_classical.py,304,attempts.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_pointwise_classical.py,305,spectral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_pointwise_classical.py,306,spectral.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_pointwise_classical.py,284,mode.csv.gz,.gz,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_true_positive_isoline_point.py,627,result.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_true_positive_isoline_point.py,628,evaluations.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_true_positive_isoline_point.py,629,solver_attempts.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_blumen_true_positive_isoline_point.py,630,metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_supersonic_blumen_true_isoline_point.py,555,result.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_supersonic_blumen_true_isoline_point.py,556,evaluations.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_supersonic_blumen_true_isoline_point.py,557,solver_attempts.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_supersonic_blumen_true_isoline_point.py,558,metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_true_blumen_isolines.py,253,summary.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_true_blumen_isolines.py,662,blumen_true_classical_isolines.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_true_blumen_isolines.py,663,blumen_true_classical_isolines_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_true_blumen_isolines.py,676,metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/compute_true_blumen_isolines.py,681,metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/create_witness_case.py,21,data/spectral/supersonic_reference_v2_spectral.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/evaluation/create_witness_case.py,23,data/modal/modal_reference_metadata.json,.json,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/evaluation/create_witness_case.py,26,_expected.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/curate_KH_shoot_FINAL23.py,91,KH_shoot_FINAL23_curated_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/curate_KH_shoot_FINAL23.py,10,assets/classic_supersonic/csv/modal_reconstruction/validated_modal_points/table_supersonic_validated_modal_points.csv,.csv,yes,EXISTS
code/scripts/evaluation/curate_KH_shoot_FINAL23.py,11,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/evaluation/curate_KH_shoot_FINAL23.py,12,assets/classic_supersonic/shooting/supersonic_reference_core_local_spectral.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/evaluation/debug_supersonic_twosided_reference.py,188,twosided_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/debug_supersonic_twosided_reference.py,196,twosided_reference_info.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/dedup_supersonic_curated_fields_and_plot_modes.py,48,supersonic_reference_core_local_modal_fields_CURATED_SINGLE_SOURCE.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/dedup_supersonic_curated_fields_and_plot_modes.py,15,supersonic_reference_core_local_modal_fields_CURATED.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_refined_M18_M19_modal_fields.py,18,refined_near_valid_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_refined_M18_M19_modal_fields.py,19,refined_near_valid_candidates.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_refined_M18_M19_modal_fields.py,24,refined_near_valid_modal_fields_dense_y_24001.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_refined_M18_M19_modal_fields.py,25,refined_near_valid_candidates_dense_y_24001.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_refined_M18_M19_modal_fields.py,26,summary_dense_y_24001.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_refined_M18_M19_modal_fields.py,142,dense_y_diagnostics.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_refined_M18_M19_modal_fields.py,162,dense_y_diagnostics.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_intermediate_mach_spectral.py,34,supersonic_reference_core_local_modal.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_intermediate_mach_spectral.py,35,supersonic_reference_core_local_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_intermediate_mach_spectral.py,368,_anchor_report.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_intermediate_mach_spectral.py,416,_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_intermediate_mach_spectral.py,417,_candidates.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_intermediate_mach_spectral.py,418,_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_modal_front_spectral.py,32,supersonic_reference_core_local_spectral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_modal_front_spectral.py,33,supersonic_shooting_modal_surface_core_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_modal_front_spectral.py,34,supersonic_reference_core_local_modal.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_modal_front_spectral.py,35,supersonic_reference_core_local_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_modal_front_spectral.py,328,_frontiers.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_modal_front_spectral.py,385,_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_modal_front_spectral.py,386,_candidates.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_modal_front_spectral.py,387,_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_modal_front_spectral.py,281,_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/densify_supersonic_modal_front_spectral.py,281,_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_COST500_continuousM.py,24,assets/pinn_supersonic/csv/computational_cost/cost500/table_cost500_runtime_frame_500.csv,.csv,yes,EXISTS
code/scripts/evaluation/evaluate_atlas2d_COST500_continuousM.py,757,_cost500_predictions_500.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_COST500_continuousM.py,762,_cost500_metrics_global.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_COST500_continuousM.py,767,_cost500_metrics_by_chart.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_COST500_continuousM.py,772,_cost500_worst_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_COST500_continuousM.py,398,/best_joint_checkpoint.pt,.pt,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_T401_continuousM.py,24,article/tables/table_test_reference_401_SEALED.csv,.csv,yes,EXISTS
code/scripts/evaluation/evaluate_atlas2d_T401_continuousM.py,757,_test401_predictions_401.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_T401_continuousM.py,762,_test401_metrics_global.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_T401_continuousM.py,767,_test401_metrics_by_chart.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_T401_continuousM.py,772,_test401_worst_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_T401_continuousM.py,398,/best_joint_checkpoint.pt,.pt,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation.py,24,assets/pinn_supersonic/csv/pinn_direct/atlas2d_v1/table_validation_reference_64.csv,.csv,yes,EXISTS
code/scripts/evaluation/evaluate_atlas2d_validation.py,750,_validation_predictions_64.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation.py,755,_validation_metrics_global.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation.py,760,_validation_metrics_by_chart.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation.py,765,_validation_worst_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation.py,391,/best_joint_checkpoint.pt,.pt,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM.py,24,assets/pinn_supersonic/csv/pinn_direct/atlas2d_v1/table_validation_reference_64.csv,.csv,yes,EXISTS
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM.py,750,_validation_predictions_64.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM.py,755,_validation_metrics_global.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM.py,760,_validation_metrics_by_chart.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM.py,765,_validation_worst_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM.py,391,/best_joint_checkpoint.pt,.pt,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM_fullc_v1.py,24,assets/pinn_supersonic/csv/pinn_direct/atlas2d_v1/table_validation_reference_64.csv,.csv,yes,EXISTS
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM_fullc_v1.py,750,_validation_predictions_64.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM_fullc_v1.py,755,_validation_metrics_global.json,.json,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM_fullc_v1.py,760,_validation_metrics_by_chart.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM_fullc_v1.py,765,_validation_worst_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_atlas2d_validation_continuousM_fullc_v1.py,391,/best_joint_checkpoint.pt,.pt,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_compare_KH_shoot_candidates_to_FINAL23.py,7,KH_shoot_FINAL23_curated_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_compare_KH_shoot_candidates_to_FINAL23.py,149,KH_shoot_candidates_vs_FINAL23_all.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_compare_KH_shoot_candidates_to_FINAL23.py,153,KH_shoot_candidates_vs_FINAL23_keep_or_review.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_compare_KH_shoot_candidates_to_FINAL23.py,157,KH_shoot_candidates_vs_FINAL23_reject.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_compare_KH_shoot_candidates_to_FINAL23.py,41,supersonic_validated_modal_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_compare_KH_shoot_candidates_to_FINAL23.py,43,supersonic_reference_core_local_modal.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_compare_KH_shoot_candidates_to_FINAL23.py,45,supersonic_reference_core_local_spectral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_compare_KH_shoot_candidates_to_FINAL23.py,61,*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/evaluation/evaluate_compare_KH_shoot_to_validated.py,7,KH_shoot_best_point_per_alpha_mach.csv,.csv,,BASENAME_FRAGMENT
