point_id,seam_id,chart_a,checkpoint_a,chart_b,checkpoint_b,Mach,eta,alpha,overlap_mach_min,overlap_mach_max,overlap_eta_min,overlap_eta_max
SEAM_0036_NEUTRAL1_HIM__NEUTRAL1_LOWM_P3,SEAM_0036_NEUTRAL1_HIM__NEUTRAL1_LOWM,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,NEUTRAL1_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_LOWM/model_state.pt,0.39,0.68,0.62615410243805,0.35,0.4,0.65,0.8
SEAM_0036_NEUTRAL1_HIM__NEUTRAL1_LOWM_P4,SEAM_0036_NEUTRAL1_HIM__NEUTRAL1_LOWM,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,NEUTRAL1_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_LOWM/model_state.pt,0.39,0.77,0.7090274395254389,0.35,0.4,0.65,0.8
SEAM_0037_NEUTRAL2_HIM__NEUTRAL2_LOWM_P0,SEAM_0037_NEUTRAL2_HIM__NEUTRAL2_LOWM,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,NEUTRAL2_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_LOWM/model_state.pt,0.375,0.8600000000000001,0.7972413373627839,0.35,0.4,0.8,0.92
SEAM_0037_NEUTRAL2_HIM__NEUTRAL2_LOWM_P1,SEAM_0037_NEUTRAL2_HIM__NEUTRAL2_LOWM,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,NEUTRAL2_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_LOWM/model_state.pt,0.36,0.8240000000000001,0.7687526978164045,0.35,0.4,0.8,0.92
SEAM_0037_NEUTRAL2_HIM__NEUTRAL2_LOWM_P2,SEAM_0037_NEUTRAL2_HIM__NEUTRAL2_LOWM,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,NEUTRAL2_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_LOWM/model_state.pt,0.36,0.896,0.8359252636450224,0.35,0.4,0.8,0.92
SEAM_0037_NEUTRAL2_HIM__NEUTRAL2_LOWM_P3,SEAM_0037_NEUTRAL2_HIM__NEUTRAL2_LOWM,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,NEUTRAL2_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_LOWM/model_state.pt,0.39,0.8240000000000001,0.7587514417778723,0.35,0.4,0.8,0.92
SEAM_0037_NEUTRAL2_HIM__NEUTRAL2_LOWM_P4,SEAM_0037_NEUTRAL2_HIM__NEUTRAL2_LOWM,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,NEUTRAL2_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_LOWM/model_state.pt,0.39,0.896,0.8250501114477835,0.35,0.4,0.8,0.92
SEAM_0038_NEUTRAL3_HIM__NEUTRAL3_LOWM_P0,SEAM_0038_NEUTRAL3_HIM__NEUTRAL3_LOWM,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,NEUTRAL3_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_LOWM/model_state.pt,0.375,0.95,0.88067357034261,0.35,0.4,0.92,0.98
SEAM_0038_NEUTRAL3_HIM__NEUTRAL3_LOWM_P1,SEAM_0038_NEUTRAL3_HIM__NEUTRAL3_LOWM,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,NEUTRAL3_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_LOWM/model_state.pt,0.36,0.932,0.8695115465593313,0.35,0.4,0.92,0.98
SEAM_0038_NEUTRAL3_HIM__NEUTRAL3_LOWM_P2,SEAM_0038_NEUTRAL3_HIM__NEUTRAL3_LOWM,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,NEUTRAL3_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_LOWM/model_state.pt,0.36,0.968,0.90309782947364,0.35,0.4,0.92,0.98
SEAM_0038_NEUTRAL3_HIM__NEUTRAL3_LOWM_P3,SEAM_0038_NEUTRAL3_HIM__NEUTRAL3_LOWM,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,NEUTRAL3_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_LOWM/model_state.pt,0.39,0.932,0.8581994462827391,0.35,0.4,0.92,0.98
SEAM_0038_NEUTRAL3_HIM__NEUTRAL3_LOWM_P4,SEAM_0038_NEUTRAL3_HIM__NEUTRAL3_LOWM,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,NEUTRAL3_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_LOWM/model_state.pt,0.39,0.968,0.8913487811176946,0.35,0.4,0.92,0.98
