median_delta_e,fraction_physics_better
-1.037324118102756e-06,0.5520833333333334
-6.828849969248152e-07,0.5543478260869565
-3.305149210042213e-06,0.6588235294117647
-1.4680752756790483e-06,0.5906432748538012
-2.810424472365902e-06,0.6265060240963856
-2.2813841975277693e-06,0.631578947368421
-2.9572500145624847e-06,0.6150627615062761
-2.5784325986787093e-06,0.6271676300578035
-5.347634399743839e-07,0.5488126649076517
-2.521173593228454e-06,0.6379821958456974
-1.244723297197381e-06,0.5886524822695035
-5.223428491990534e-06,0.649746192893401
-1.463388962646972e-06,0.5981308411214953
-5.897427204467481e-06,0.7361809045226131
-9.523714760706348e-07,0.5770114942528736
-3.6760149215164795e-06,0.623015873015873
-9.523714760706348e-07,0.5817490494296578
-3.604696947351327e-06,0.694078947368421
-2.7413331977477196e-06,0.631578947368421
-1.8252627708159608e-06,0.6217008797653959
-2.53289247943711e-06,0.6633333333333333
-1.6975639375027551e-06,0.5840163934426229
8.116345671937977e-08,0.4986737400530504
-1.3673114909185102e-06,0.6121212121212121
-9.973272352414853e-07,0.5403846153846154
-3.5873632983074444e-06,0.6430155210643016
-2.0465051521565553e-06,0.6358695652173914
-1.4895875823095484e-06,0.6181318681318682
-3.961046370515309e-06,0.7228915662650602
-2.0589430420742127e-06,0.6331521739130435
-6.008880645667555e-06,0.7216216216216216
8.116345671937977e-08,0.4967741935483871
-1.037324118102756e-06,0.5602240896358543
-2.866412677840491e-06,0.6771428571428572
-8.828023568829835e-07,0.6094890510948905
-3.5873632983074444e-06,0.6516290726817042
-1.8252627708159608e-06,0.6314199395770392
-5.11164474898719e-06,0.6742857142857143
-5.676259712428244e-06,0.6455696202531646
-2.6506887873447432e-06,0.5933147632311978
-3.147700892158767e-07,0.5431309904153354
-1.4680752756790483e-06,0.625
-7.426343641148136e-07,0.5467775467775468
-7.445770243419414e-08,0.5025380710659898
-2.866412677840491e-06,0.6329479768786127
-2.436293191295652e-06,0.6345029239766082
-4.257250318384642e-06,0.6448763250883393
-5.38757746304519e-07,0.5495495495495496
-1.1061226799329027e-06,0.5846867749419954
-6.068972504547077e-07,0.546742209631728
-2.0589430420742127e-06,0.6149425287356322
-2.1118441787607023e-06,0.6140776699029126
-4.524757978435767e-07,0.5291005291005291
-2.4956960027328057e-06,0.6432038834951457
