normal_axis,chart_minus_grid,chart_plus_grid,Mach_minus_grid,Mach_plus_grid,alpha_minus_grid,alpha_plus_grid,Mach_mid,alpha_mid,pair_id
Mach,C02,C12,1.2489999999999999,1.252,0.33313333333333334,0.33313333333333334,1.2505,0.33313333333333334,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.33416666666666667,0.33416666666666667,1.2505,0.33416666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3352,0.3352,1.2505,0.3352,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.33623333333333333,0.33623333333333333,1.2505,0.33623333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.33726666666666666,0.33726666666666666,1.2505,0.33726666666666666,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3383,0.3383,1.2505,0.3383,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3393333333333333,0.3393333333333333,1.2505,0.3393333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.34036666666666665,0.34036666666666665,1.2505,0.34036666666666665,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3414,0.3414,1.2505,0.3414,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3424333333333333,0.3424333333333333,1.2505,0.3424333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.34346666666666664,0.34346666666666664,1.2505,0.34346666666666664,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3445,0.3445,1.2505,0.3445,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.34553333333333336,0.34553333333333336,1.2505,0.34553333333333336,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3465666666666667,0.3465666666666667,1.2505,0.3465666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3476,0.3476,1.2505,0.3476,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.34863333333333335,0.34863333333333335,1.2505,0.34863333333333335,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3496666666666667,0.3496666666666667,1.2505,0.3496666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3507,0.3507,1.2505,0.3507,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.35173333333333334,0.35173333333333334,1.2505,0.35173333333333334,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3527666666666667,0.3527666666666667,1.2505,0.3527666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3538,0.3538,1.2505,0.3538,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.35483333333333333,0.35483333333333333,1.2505,0.35483333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.35586666666666666,0.35586666666666666,1.2505,0.35586666666666666,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3569,0.3569,1.2505,0.3569,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3579333333333333,0.3579333333333333,1.2505,0.3579333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.35896666666666666,0.35896666666666666,1.2505,0.35896666666666666,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.36,0.36,1.2505,0.36,C02--C12
Mach,C10,C20,1.3479999999999999,1.351,0.05,0.05,1.3495,0.05,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.05103333333333333,0.05103333333333333,1.3495,0.05103333333333333,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.05206666666666667,0.05206666666666667,1.3495,0.05206666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.0531,0.0531,1.3495,0.0531,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.05413333333333334,0.05413333333333334,1.3495,0.05413333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.05516666666666667,0.05516666666666667,1.3495,0.05516666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.0562,0.0562,1.3495,0.0562,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.05723333333333334,0.05723333333333334,1.3495,0.05723333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.05826666666666667,0.05826666666666667,1.3495,0.05826666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.059300000000000005,0.059300000000000005,1.3495,0.059300000000000005,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.060333333333333336,0.060333333333333336,1.3495,0.060333333333333336,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.06136666666666667,0.06136666666666667,1.3495,0.06136666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.062400000000000004,0.062400000000000004,1.3495,0.062400000000000004,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.06343333333333334,0.06343333333333334,1.3495,0.06343333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.06446666666666667,0.06446666666666667,1.3495,0.06446666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.0655,0.0655,1.3495,0.0655,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.06653333333333333,0.06653333333333333,1.3495,0.06653333333333333,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.06756666666666666,0.06756666666666666,1.3495,0.06756666666666666,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.06860000000000001,0.06860000000000001,1.3495,0.06860000000000001,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.06963333333333334,0.06963333333333334,1.3495,0.06963333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.07066666666666667,0.07066666666666667,1.3495,0.07066666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.0717,0.0717,1.3495,0.0717,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.07273333333333334,0.07273333333333334,1.3495,0.07273333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.07376666666666667,0.07376666666666667,1.3495,0.07376666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.0748,0.0748,1.3495,0.0748,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.07583333333333334,0.07583333333333334,1.3495,0.07583333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.07686666666666667,0.07686666666666667,1.3495,0.07686666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.0779,0.0779,1.3495,0.0779,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.07893333333333334,0.07893333333333334,1.3495,0.07893333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.07996666666666667,0.07996666666666667,1.3495,0.07996666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.081,0.081,1.3495,0.081,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.08203333333333335,0.08203333333333335,1.3495,0.08203333333333335,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.08306666666666668,0.08306666666666668,1.3495,0.08306666666666668,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.08410000000000001,0.08410000000000001,1.3495,0.08410000000000001,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.08513333333333334,0.08513333333333334,1.3495,0.08513333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.08616666666666667,0.08616666666666667,1.3495,0.08616666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.0872,0.0872,1.3495,0.0872,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.08823333333333333,0.08823333333333333,1.3495,0.08823333333333333,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.08926666666666666,0.08926666666666666,1.3495,0.08926666666666666,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.0903,0.0903,1.3495,0.0903,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.09133333333333334,0.09133333333333334,1.3495,0.09133333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.09236666666666668,0.09236666666666668,1.3495,0.09236666666666668,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.09340000000000001,0.09340000000000001,1.3495,0.09340000000000001,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.09443333333333334,0.09443333333333334,1.3495,0.09443333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.09546666666666667,0.09546666666666667,1.3495,0.09546666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.0965,0.0965,1.3495,0.0965,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.09753333333333333,0.09753333333333333,1.3495,0.09753333333333333,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.09856666666666666,0.09856666666666666,1.3495,0.09856666666666666,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.09960000000000001,0.09960000000000001,1.3495,0.09960000000000001,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.10063333333333334,0.10063333333333334,1.3495,0.10063333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.10166666666666667,0.10166666666666667,1.3495,0.10166666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.10270000000000001,0.10270000000000001,1.3495,0.10270000000000001,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.10373333333333334,0.10373333333333334,1.3495,0.10373333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.10476666666666667,0.10476666666666667,1.3495,0.10476666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.1058,0.1058,1.3495,0.1058,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.10683333333333334,0.10683333333333334,1.3495,0.10683333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.10786666666666667,0.10786666666666667,1.3495,0.10786666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.1089,0.1089,1.3495,0.1089,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.10993333333333334,0.10993333333333334,1.3495,0.10993333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.11096666666666667,0.11096666666666667,1.3495,0.11096666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.112,0.112,1.3495,0.112,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.11303333333333333,0.11303333333333333,1.3495,0.11303333333333333,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.11406666666666668,0.11406666666666668,1.3495,0.11406666666666668,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.11510000000000001,0.11510000000000001,1.3495,0.11510000000000001,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.11613333333333334,0.11613333333333334,1.3495,0.11613333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.11716666666666667,0.11716666666666667,1.3495,0.11716666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.1182,0.1182,1.3495,0.1182,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.11923333333333334,0.11923333333333334,1.3495,0.11923333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.12026666666666667,0.12026666666666667,1.3495,0.12026666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.1213,0.1213,1.3495,0.1213,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.12233333333333334,0.12233333333333334,1.3495,0.12233333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.12336666666666667,0.12336666666666667,1.3495,0.12336666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.12440000000000001,0.12440000000000001,1.3495,0.12440000000000001,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.12543333333333334,0.12543333333333334,1.3495,0.12543333333333334,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.12646666666666667,0.12646666666666667,1.3495,0.12646666666666667,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.1275,0.1275,1.3495,0.1275,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.12853333333333333,0.12853333333333333,1.3495,0.12853333333333333,C10--C20
Mach,C10,C20,1.3479999999999999,1.351,0.12956666666666666,0.12956666666666666,1.3495,0.12956666666666666,C10--C20
Mach,C11,C21,1.3479999999999999,1.351,0.1306,0.1306,1.3495,0.1306,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.13163333333333332,0.13163333333333332,1.3495,0.13163333333333332,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.13266666666666665,0.13266666666666665,1.3495,0.13266666666666665,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.13369999999999999,0.13369999999999999,1.3495,0.13369999999999999,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.13473333333333334,0.13473333333333334,1.3495,0.13473333333333334,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.13576666666666667,0.13576666666666667,1.3495,0.13576666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1368,0.1368,1.3495,0.1368,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.13783333333333334,0.13783333333333334,1.3495,0.13783333333333334,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.13886666666666667,0.13886666666666667,1.3495,0.13886666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.13990000000000002,0.13990000000000002,1.3495,0.13990000000000002,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.14093333333333335,0.14093333333333335,1.3495,0.14093333333333335,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.14196666666666669,0.14196666666666669,1.3495,0.14196666666666669,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.14300000000000002,0.14300000000000002,1.3495,0.14300000000000002,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.14403333333333335,0.14403333333333335,1.3495,0.14403333333333335,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.14506666666666668,0.14506666666666668,1.3495,0.14506666666666668,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1461,0.1461,1.3495,0.1461,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.14713333333333334,0.14713333333333334,1.3495,0.14713333333333334,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.14816666666666667,0.14816666666666667,1.3495,0.14816666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1492,0.1492,1.3495,0.1492,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.15023333333333333,0.15023333333333333,1.3495,0.15023333333333333,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.15126666666666666,0.15126666666666666,1.3495,0.15126666666666666,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1523,0.1523,1.3495,0.1523,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.15333333333333332,0.15333333333333332,1.3495,0.15333333333333332,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.15436666666666668,0.15436666666666668,1.3495,0.15436666666666668,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1554,0.1554,1.3495,0.1554,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.15643333333333334,0.15643333333333334,1.3495,0.15643333333333334,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.15746666666666667,0.15746666666666667,1.3495,0.15746666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1585,0.1585,1.3495,0.1585,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.15953333333333336,0.15953333333333336,1.3495,0.15953333333333336,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1605666666666667,0.1605666666666667,1.3495,0.1605666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.16160000000000002,0.16160000000000002,1.3495,0.16160000000000002,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.16263333333333335,0.16263333333333335,1.3495,0.16263333333333335,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.16366666666666668,0.16366666666666668,1.3495,0.16366666666666668,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1647,0.1647,1.3495,0.1647,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.16573333333333334,0.16573333333333334,1.3495,0.16573333333333334,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.16676666666666667,0.16676666666666667,1.3495,0.16676666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1678,0.1678,1.3495,0.1678,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.16883333333333334,0.16883333333333334,1.3495,0.16883333333333334,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.16986666666666667,0.16986666666666667,1.3495,0.16986666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1709,0.1709,1.3495,0.1709,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.17193333333333333,0.17193333333333333,1.3495,0.17193333333333333,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.17296666666666666,0.17296666666666666,1.3495,0.17296666666666666,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.174,0.174,1.3495,0.174,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.17503333333333332,0.17503333333333332,1.3495,0.17503333333333332,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.17606666666666665,0.17606666666666665,1.3495,0.17606666666666665,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.17709999999999998,0.17709999999999998,1.3495,0.17709999999999998,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.17813333333333337,0.17813333333333337,1.3495,0.17813333333333337,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1791666666666667,0.1791666666666667,1.3495,0.1791666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.18020000000000003,0.18020000000000003,1.3495,0.18020000000000003,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.18123333333333336,0.18123333333333336,1.3495,0.18123333333333336,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1822666666666667,0.1822666666666667,1.3495,0.1822666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.18330000000000002,0.18330000000000002,1.3495,0.18330000000000002,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.18433333333333335,0.18433333333333335,1.3495,0.18433333333333335,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.18536666666666668,0.18536666666666668,1.3495,0.18536666666666668,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1864,0.1864,1.3495,0.1864,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.18743333333333334,0.18743333333333334,1.3495,0.18743333333333334,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.18846666666666667,0.18846666666666667,1.3495,0.18846666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1895,0.1895,1.3495,0.1895,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.19053333333333333,0.19053333333333333,1.3495,0.19053333333333333,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.19156666666666666,0.19156666666666666,1.3495,0.19156666666666666,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1926,0.1926,1.3495,0.1926,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.19363333333333332,0.19363333333333332,1.3495,0.19363333333333332,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.19466666666666665,0.19466666666666665,1.3495,0.19466666666666665,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.19569999999999999,0.19569999999999999,1.3495,0.19569999999999999,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.19673333333333332,0.19673333333333332,1.3495,0.19673333333333332,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.1977666666666667,0.1977666666666667,1.3495,0.1977666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.19880000000000003,0.19880000000000003,1.3495,0.19880000000000003,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.19983333333333336,0.19983333333333336,1.3495,0.19983333333333336,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.2008666666666667,0.2008666666666667,1.3495,0.2008666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.20190000000000002,0.20190000000000002,1.3495,0.20190000000000002,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.20293333333333335,0.20293333333333335,1.3495,0.20293333333333335,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.20396666666666668,0.20396666666666668,1.3495,0.20396666666666668,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.20500000000000002,0.20500000000000002,1.3495,0.20500000000000002,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.20603333333333335,0.20603333333333335,1.3495,0.20603333333333335,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.20706666666666668,0.20706666666666668,1.3495,0.20706666666666668,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.2081,0.2081,1.3495,0.2081,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.20913333333333334,0.20913333333333334,1.3495,0.20913333333333334,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.21016666666666667,0.21016666666666667,1.3495,0.21016666666666667,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.2112,0.2112,1.3495,0.2112,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.21223333333333333,0.21223333333333333,1.3495,0.21223333333333333,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.21326666666666666,0.21326666666666666,1.3495,0.21326666666666666,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.2143,0.2143,1.3495,0.2143,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.21533333333333332,0.21533333333333332,1.3495,0.21533333333333332,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.21636666666666665,0.21636666666666665,1.3495,0.21636666666666665,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.21739999999999998,0.21739999999999998,1.3495,0.21739999999999998,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.21843333333333337,0.21843333333333337,1.3495,0.21843333333333337,C11--C21
Mach,C11,C21,1.3479999999999999,1.351,0.2194666666666667,0.2194666666666667,1.3495,0.2194666666666667,C11--C21
Mach,C12,C22,1.3479999999999999,1.351,0.22050000000000003,0.22050000000000003,1.3495,0.22050000000000003,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.22153333333333336,0.22153333333333336,1.3495,0.22153333333333336,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2225666666666667,0.2225666666666667,1.3495,0.2225666666666667,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.22360000000000002,0.22360000000000002,1.3495,0.22360000000000002,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.22463333333333335,0.22463333333333335,1.3495,0.22463333333333335,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.22566666666666668,0.22566666666666668,1.3495,0.22566666666666668,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2267,0.2267,1.3495,0.2267,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.22773333333333334,0.22773333333333334,1.3495,0.22773333333333334,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.22876666666666667,0.22876666666666667,1.3495,0.22876666666666667,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2298,0.2298,1.3495,0.2298,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.23083333333333333,0.23083333333333333,1.3495,0.23083333333333333,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.23186666666666667,0.23186666666666667,1.3495,0.23186666666666667,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2329,0.2329,1.3495,0.2329,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.23393333333333333,0.23393333333333333,1.3495,0.23393333333333333,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.23496666666666666,0.23496666666666666,1.3495,0.23496666666666666,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.236,0.236,1.3495,0.236,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.23703333333333332,0.23703333333333332,1.3495,0.23703333333333332,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.23806666666666665,0.23806666666666665,1.3495,0.23806666666666665,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.23910000000000003,0.23910000000000003,1.3495,0.23910000000000003,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.24013333333333337,0.24013333333333337,1.3495,0.24013333333333337,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2411666666666667,0.2411666666666667,1.3495,0.2411666666666667,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.24220000000000003,0.24220000000000003,1.3495,0.24220000000000003,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.24323333333333336,0.24323333333333336,1.3495,0.24323333333333336,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2442666666666667,0.2442666666666667,1.3495,0.2442666666666667,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.24530000000000002,0.24530000000000002,1.3495,0.24530000000000002,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.24633333333333335,0.24633333333333335,1.3495,0.24633333333333335,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.24736666666666668,0.24736666666666668,1.3495,0.24736666666666668,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2484,0.2484,1.3495,0.2484,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.24943333333333334,0.24943333333333334,1.3495,0.24943333333333334,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.25046666666666667,0.25046666666666667,1.3495,0.25046666666666667,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2515,0.2515,1.3495,0.2515,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.25253333333333333,0.25253333333333333,1.3495,0.25253333333333333,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.25356666666666666,0.25356666666666666,1.3495,0.25356666666666666,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2546,0.2546,1.3495,0.2546,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2556333333333333,0.2556333333333333,1.3495,0.2556333333333333,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.25666666666666665,0.25666666666666665,1.3495,0.25666666666666665,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2577,0.2577,1.3495,0.2577,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.25873333333333337,0.25873333333333337,1.3495,0.25873333333333337,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2597666666666667,0.2597666666666667,1.3495,0.2597666666666667,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.26080000000000003,0.26080000000000003,1.3495,0.26080000000000003,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.26183333333333336,0.26183333333333336,1.3495,0.26183333333333336,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2628666666666667,0.2628666666666667,1.3495,0.2628666666666667,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2639,0.2639,1.3495,0.2639,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.26493333333333335,0.26493333333333335,1.3495,0.26493333333333335,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.2659666666666667,0.2659666666666667,1.3495,0.2659666666666667,C12--C22
Mach,C12,C22,1.3479999999999999,1.351,0.267,0.267,1.3495,0.267,C12--C22
