cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status,_source_file,_technical_success,mach_index,alpha_index,primary_chart
273,1.486,0.25925,True,0.395500324407095,0.0053038725500514,0.0013750289586008,1.97146940291216e-13,-1.9115958815874026e-13,4.821750637651334e-14,linear_ci,nominal,1,0.5,0.0001,6,2,32,2333,0,206.7035900290357,COMPLETED,classical_COST500_chunk_054.csv,True,13,13,C22
274,1.486,0.27475,True,0.4004624361146423,5.983909526043756e-05,1.644079142280522e-05,3.294170764499384e-09,3.287798450157808e-09,-2.047983809075956e-10,linear_ci,nominal,1,0.5,0.0001,6,1,41,2835,0,262.1042628249852,COMPLETED,classical_COST500_chunk_054.csv,True,13,14,C22
275,1.486,0.29025,False,0.9051207354359782,6.171702860907965e-06,1.7913367553785368e-06,2.757571373310824e-08,2.7573667273781208e-08,-3.3594786074839936e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3515,0,293.72536869405303,COMPLETED,classical_COST500_chunk_055.csv,False,13,15,C22
276,1.486,0.3057499999999999,False,0.905120740643675,6.168040620231358e-06,1.8858784196357367e-06,2.9221502515188105e-08,2.9220095224059928e-08,2.867827435792394e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3207,0,272.8324280640809,COMPLETED,classical_COST500_chunk_055.csv,False,13,16,C22
277,1.486,0.32125,True,0.7616229835589162,3.3853477391821083e-06,1.0875429612122523e-06,4.490476528628312e-09,3.3086342769020742e-09,3.036003734495474e-09,linear_ci,strict_L30,5,0.9,0.002,6,1,39,2668,0,220.42103304807097,COMPLETED,classical_COST500_chunk_055.csv,True,13,17,C22
278,1.486,0.33675,True,0.905140698779188,4.973557780206757e-06,1.6748455824846257e-06,3.357653524729494e-09,2.631013615478213e-09,-2.086049986768451e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,2945,0,258.35116673994344,COMPLETED,classical_COST500_chunk_055.csv,True,13,18,C22
279,1.486,0.3522499999999999,True,0.9051407306687166,4.953426131028558e-06,1.744844354654809e-06,3.507008790795227e-09,2.793563967884056e-09,-2.1201676858340463e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3155,0,264.71205032395665,COMPLETED,classical_COST500_chunk_055.csv,True,13,19,C22
280,1.522,0.05775,True,0.3073720616896682,0.0547410735757245,0.003161296998998,2.9740555403076333e-13,2.43310580017031e-13,-1.710263874965534e-13,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,4011,0,316.10507526795845,COMPLETED,classical_COST500_chunk_056.csv,True,14,0,C20
281,1.522,0.07325,True,0.3223941359506773,0.0548064575416962,0.0040145730149292,1.685993740292412e-11,1.51440006368464e-11,-7.410582564260082e-12,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,4170,0,345.0736246369779,COMPLETED,classical_COST500_chunk_056.csv,True,14,1,C20
282,1.522,0.08875,True,0.3351326959904424,0.0533114835847996,0.0047313941681509,1.5950188940035887e-11,1.5247261786477395e-11,-4.6828981664637226e-12,linear_ci,nominal,4,0.5,0.002,6,1,37,3287,0,272.78655011509545,COMPLETED,classical_COST500_chunk_056.csv,True,14,2,C20
283,1.522,0.10425,True,0.3461144419521946,0.0507611355157644,0.0052918483775184,1.0672025490950884e-12,1.051631004500564e-12,-1.8164116044605552e-13,log_ci,nominal,4,0.5,0.002,6,2,36,3455,0,298.1846297989832,COMPLETED,classical_COST500_chunk_056.csv,True,14,3,C20
284,1.522,0.11975,True,0.3557084278368873,0.0474572575577962,0.0056830065925461,2.896520726705904e-16,2.8796409701215003e-16,3.122502256758253e-17,log_ci,nominal,4,0.5,0.002,6,1,36,3589,0,306.63976164802443,COMPLETED,classical_COST500_chunk_056.csv,True,14,4,C21
285,1.522,0.13525,True,0.3641835720841433,0.0435944894207129,0.0058961546941514,5.154605850317622e-12,5.085865756315755e-12,8.390059480500868e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3425,0,287.70293347898405,COMPLETED,classical_COST500_chunk_057.csv,True,14,5,C21
286,1.522,0.15075,True,0.3717421677024734,0.0393057723438125,0.0059253451808297,3.4292753958888894e-14,3.2463615129429974e-14,1.105018854197226e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3200,0,257.484127665055,COMPLETED,classical_COST500_chunk_057.csv,True,14,6,C21
287,1.522,0.16625,True,0.3785402947833155,0.034686115689718,0.0057665667334156,1.6965027986874756e-15,1.054711873393899e-15,1.3287981825982342e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3632,0,311.9733549930388,COMPLETED,classical_COST500_chunk_057.csv,True,14,7,C21
288,1.522,0.18175,True,0.3847008318997186,0.0298059495765634,0.0054172313355404,1.0097700039153532e-15,-2.498001805406602e-16,-9.783840404509192e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3636,0,317.02040799101815,COMPLETED,classical_COST500_chunk_057.csv,True,14,8,C21
289,1.522,0.19725,True,0.3903220922400608,0.0247190633004862,0.0048758352360209,6.270172492972617e-11,7.591621775659974e-12,6.224044977326537e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3250,0,276.18448227492627,COMPLETED,classical_COST500_chunk_057.csv,True,14,9,C21
290,1.522,0.21275,True,0.3954837654296644,0.0194675474213171,0.0041417207138852,2.2731772213830383e-14,7.924216838262055e-15,2.1305873731947145e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3445,0,283.3340538049815,COMPLETED,classical_COST500_chunk_058.csv,True,14,10,C22
291,1.522,0.2282499999999999,True,0.4002511363915504,0.0140849943858321,0.0032148999685661,1.7222054459251584e-10,-1.764521168068356e-11,1.7131422148930486e-10,log_ci,nominal,4,0.5,0.002,6,1,36,3136,0,269.35068518994376,COMPLETED,classical_COST500_chunk_058.csv,True,14,11,C22
292,1.522,0.24375,True,0.4046781627578141,0.0085986363690517,0.0020959176149563,5.332381966465276e-12,-1.1086687123906813e-12,5.215855742105036e-12,log_ci,nominal,4,0.5,0.002,6,2,32,2808,0,224.34895106905608,COMPLETED,classical_COST500_chunk_058.csv,True,14,12,C22
293,1.522,0.25925,True,0.4088097712136478,0.0030308240743749,0.0007857411412817,1.8460915730299395e-10,-5.583922907392847e-11,1.75961704517065e-10,log_ci,nominal,4,0.5,0.002,6,2,32,2630,0,224.6260287660407,COMPLETED,classical_COST500_chunk_058.csv,True,14,13,C22
294,1.522,0.27475,False,0.7616563816756325,2.17466147235555e-05,5.974882395296874e-06,2.149165721156317e-08,7.739202334627624e-09,2.0049839822877125e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,3194,0,270.8323659170419,COMPLETED,classical_COST500_chunk_058.csv,False,14,14,C22
295,1.522,0.29025,False,0.9051207225572194,6.212257050872384e-06,1.8031076090157092e-06,2.7587422828034124e-08,2.758449176301842e-08,-4.021348886967399e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3292,0,275.88126506400295,COMPLETED,classical_COST500_chunk_059.csv,False,14,15,C22
296,1.522,0.3057499999999999,False,0.7616649265777717,6.250500994638199e-06,1.911090679110629e-06,2.528588300413777e-08,2.0202801792181352e-08,1.520600799173726e-08,linear_ci,strict_L30,5,0.9,0.002,6,0,45,3360,0,292.00025910302065,COMPLETED,classical_COST500_chunk_059.csv,False,14,16,C22
297,1.522,0.32125,False,0.9051207664668212,6.151233417628033e-06,1.976083735413005e-06,3.080656648503023e-08,3.0790311119307016e-08,1.0006396818369163e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3240,0,275.8307667810004,COMPLETED,classical_COST500_chunk_059.csv,False,14,17,C22
298,1.522,0.33675,True,0.9051407208404352,4.984335540656923e-06,1.6784749933162187e-06,3.3446384221536207e-09,2.611660718734701e-09,-2.089457935725056e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3134,0,272.9700253329938,COMPLETED,classical_COST500_chunk_059.csv,True,14,18,C22
299,1.522,0.3522499999999999,True,0.905140725093904,4.993903963925188e-06,1.7591026712926468e-06,3.5240144419432582e-09,2.7932065502888476e-09,-2.148644911205229e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3170,0,278.2852482320741,COMPLETED,classical_COST500_chunk_059.csv,True,14,19,C22
300,1.558,0.05775,True,0.3255646881397028,0.0491433003857204,0.0028380255972753,1.7689208311295489e-13,1.511533953557631e-13,-9.188830252249148e-14,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3947,0,323.15467312699184,COMPLETED,classical_COST500_chunk_060.csv,True,15,0,C20
301,1.558,0.07325,True,0.3394550701973672,0.04968459227764,0.0036393963843371,3.10029220538827e-14,7.53563877964325e-15,3.0073166179533934e-14,linear_ci,nominal,4,0.5,0.002,6,1,37,3374,0,268.6852867630077,COMPLETED,classical_COST500_chunk_060.csv,True,15,1,C20
302,1.558,0.08875,True,0.3513577982554364,0.0486034585307504,0.0043135569446041,4.6348204217858953e-14,2.7576899097603302e-14,3.725145192312596e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3527,0,285.90983851999044,COMPLETED,classical_COST500_chunk_060.csv,True,15,2,C20
303,1.558,0.10425,True,0.3616907547954789,0.0464142814984568,0.0048386888462141,3.843498995259101e-16,-3.694961003830599e-16,-1.0581813203458523e-16,log_ci,nominal,4,0.5,0.002,6,2,36,3732,0,311.7560252099065,COMPLETED,classical_COST500_chunk_060.csv,True,15,3,C20
304,1.558,0.11975,True,0.3707632877312427,0.0434296560704464,0.0052007013144359,1.6575251965969725e-12,6.185295331473384e-13,1.537794197536968e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3539,0,299.4309005830437,COMPLETED,classical_COST500_chunk_060.csv,True,15,4,C21
305,1.558,0.13525,True,0.3788085532096261,0.0398531760463747,0.0053901420602721,2.2604215389371476e-14,6.186023915333294e-15,2.1741289324417323e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3409,0,287.25507606496103,COMPLETED,classical_COST500_chunk_061.csv,True,15,5,C21
306,1.558,0.15075,True,0.3860059127238607,0.0358247876412902,0.0054005867369245,5.842262544023588e-15,4.767020111984266e-15,3.377506607726844e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3636,0,296.5273893380072,COMPLETED,classical_COST500_chunk_061.csv,True,15,6,C21
307,1.558,0.16625,True,0.3924959170172799,0.0314449207901731,0.0052277180813662,9.545145487079933e-16,-9.228728892196614e-16,-2.437286483747414e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3330,0,280.16740266699344,COMPLETED,classical_COST500_chunk_061.csv,True,15,7,C21
308,1.558,0.18175,True,0.3983904416957971,0.026788211665876,0.0048687574702729,9.470964829486698e-11,1.741613797623387e-11,9.309455203249105e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3671,0,316.8031701450236,COMPLETED,classical_COST500_chunk_061.csv,True,15,8,C21
309,1.558,0.19725,True,0.4037797049000498,0.0219117335480008,0.0043220894423431,2.85897430370736e-12,2.626301953689847e-13,2.8468859214481057e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3474,0,292.595241455012,COMPLETED,classical_COST500_chunk_061.csv,True,15,9,C21
310,1.558,0.21275,True,0.4087372486713316,0.0168601580310443,0.0035869986211046,4.968667842953156e-15,-3.774758283725532e-15,3.2309224740068032e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3518,0,305.3612161919009,COMPLETED,classical_COST500_chunk_062.csv,True,15,10,C22
311,1.558,0.2282499999999999,True,0.4133235623546524,0.0116691081627863,0.0026634739381559,4.047255232655397e-15,-3.462508058049707e-15,2.095545958979983e-15,log_ci,nominal,4,0.5,0.002,6,2,28,1932,0,155.403082346078,COMPLETED,classical_COST500_chunk_062.csv,True,15,11,C22
312,1.558,0.24375,True,0.4175887814214324,0.0063674182840552,0.0015520582067384,1.1591988890712792e-11,3.5512634499745847e-12,-1.1034615278807114e-11,linear_ci,nominal,1,0.5,0.0001,6,2,32,2485,0,271.0396594060585,COMPLETED,classical_COST500_chunk_062.csv,True,15,12,C22
313,1.558,0.25925,True,0.4215747451042497,0.0009788211060984,0.000253759371756,2.4275719867228306e-12,-1.0996759058912176e-12,2.164213171737886e-12,log_ci,nominal,4,0.5,0.002,6,2,34,2298,0,255.33804601093289,COMPLETED,classical_COST500_chunk_062.csv,True,15,13,C22
314,1.558,0.27475,False,0.4300896536148501,2.967299961441579e-05,8.152656644060738e-06,1.2284573973160532e-08,-1.1903648906852473e-08,-3.035440726557368e-09,linear_ci,nominal,4,0.5,0.002,6,0,45,3092,0,347.2077598189935,COMPLETED,classical_COST500_chunk_062.csv,False,15,14,C22
315,1.558,0.29025,False,0.905120758544462,6.176875976954785e-06,1.7928382523111265e-06,2.7473336404518893e-08,2.747120002019822e-08,-3.4261150903663586e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3260,0,277.2313803379657,COMPLETED,classical_COST500_chunk_063.csv,False,15,15,C22
316,1.558,0.3057499999999999,False,0.7616672625040161,6.1342593508555024e-06,1.8755497965240691e-06,2.6748812301880448e-08,2.1482187900571782e-08,1.5937834312282152e-08,linear_ci,strict_L30,5,0.9,0.002,6,0,45,3134,0,266.9895012610359,COMPLETED,classical_COST500_chunk_063.csv,False,15,16,C22
317,1.558,0.32125,False,0.905120780684848,6.167685259595828e-06,1.9813688896451595e-06,3.074911664640346e-08,3.073395522817205e-08,9.654898067003446e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2960,0,259.3369623259641,COMPLETED,classical_COST500_chunk_063.csv,False,15,17,C22
318,1.558,0.33675,True,0.9051407480353753,4.965897280741464e-06,1.672265909289688e-06,3.316447794749499e-09,2.590428211868552e-09,-2.0708712307756628e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,2967,0,265.3518237869721,COMPLETED,classical_COST500_chunk_063.csv,True,15,18,C22
319,1.558,0.3522499999999999,True,0.9051407507065165,4.986154620816634e-06,1.7563729651826587e-06,3.499973668990482e-09,2.771188271907197e-09,-2.1378333062403867e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,2,41,2713,0,236.3667746180436,COMPLETED,classical_COST500_chunk_063.csv,True,15,19,C22
320,1.594,0.05775,True,0.3429488887079665,0.0442688805563265,0.0025565278521278,1.659419696462769e-10,8.924579738417425e-11,1.3989969599448315e-10,log_ci,nominal,4,0.5,0.002,6,1,36,3347,0,276.06702544598375,COMPLETED,classical_COST500_chunk_064.csv,True,16,0,C20
321,1.594,0.07325,True,0.3557792638619346,0.0451549691727989,0.0033076014919075,1.970999657626725e-13,1.153417639176979e-13,1.5982701273564714e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3178,0,271.9701423859224,COMPLETED,classical_COST500_chunk_064.csv,True,16,1,C20
322,1.594,0.08875,True,0.366892048106566,0.0443993983068782,0.0039404465997354,6.886240431179649e-16,-5.04804531509251e-16,-4.683753385137379e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3565,0,289.8244176839944,COMPLETED,classical_COST500_chunk_064.csv,True,16,2,C20
323,1.594,0.10425,True,0.3766094533018349,0.0425077101621799,0.0044314287844072,4.92200754472021e-12,2.553452241316201e-12,4.20785455090833e-12,log_ci,nominal,4,0.5,0.002,6,2,36,3886,0,323.80835908302106,COMPLETED,classical_COST500_chunk_064.csv,True,16,3,C20
324,1.594,0.11975,True,0.3851865296619676,0.0397939777564542,0.0047653288363354,1.2851823383269552e-13,5.81305836799828e-14,1.1462011895169158e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3422,0,286.5834241639823,COMPLETED,classical_COST500_chunk_064.csv,True,16,4,C21
325,1.594,0.13525,True,0.3928232575681673,0.0364656229674493,0.0049319755063475,1.5542076828922296e-15,8.81239525796218e-16,1.2802259252708836e-15,log_ci,nominal,4,0.5,0.002,6,1,36,2982,0,249.95799595699648,COMPLETED,classical_COST500_chunk_065.csv,True,16,5,C21
326,1.594,0.15075,True,0.3996774532705522,0.0326665484546924,0.0049244821795448,8.729227815201125e-16,-5.204170427930421e-16,7.008282842946302e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3440,0,292.45814838504884,COMPLETED,classical_COST500_chunk_065.csv,True,16,6,C21
327,1.594,0.16625,True,0.4058749487935655,0.0285006768696567,0.0047382375295804,1.0190775270698302e-10,2.722005953970097e-11,9.820518530323508e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3339,0,281.55128498596605,COMPLETED,classical_COST500_chunk_065.csv,True,16,7,C21
328,1.594,0.18175,True,0.4115171272109,0.0240455652806448,0.0043702814897572,9.689014258397407e-12,1.765101953488113e-12,9.526878418097962e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3932,0,324.68185759405605,COMPLETED,classical_COST500_chunk_065.csv,True,16,8,C21
329,1.594,0.19725,True,0.4166864529062416,0.0193606778552546,0.0038188937069489,5.2398245395765063e-14,4.7531423241764514e-15,5.2182216880858334e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3780,0,317.6587946739746,COMPLETED,classical_COST500_chunk_065.csv,True,16,9,C21
330,1.594,0.21275,True,0.4214505604684309,0.0144926139995722,0.0030833036284089,4.2609268480483467e-13,-1.6250889522950732e-14,4.257826730080794e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3300,0,290.32247089908924,COMPLETED,classical_COST500_chunk_066.csv,True,16,10,C22
331,1.594,0.2282499999999999,True,0.4258653245780627,0.0094785419688803,0.0021634772043969,6.302567195297116e-15,-4.850286838831153e-15,4.024558464266193e-15,log_ci,nominal,4,0.5,0.002,6,2,32,3123,0,273.07016116101295,COMPLETED,classical_COST500_chunk_066.csv,True,16,11,C22
332,1.594,0.24375,True,0.429977199008761,0.0043485182931473,0.0010599513339546,6.061125758253854e-13,-2.0012463908258842e-13,5.721211265158345e-13,log_ci,nominal,4,0.5,0.002,6,2,32,2331,0,204.364997109049,COMPLETED,classical_COST500_chunk_066.csv,True,16,12,C22
333,1.594,0.25925,True,0.4328745989807156,3.551080923985994e-05,9.20617729543369e-06,5.516520934808429e-09,2.0864174277157588e-09,-5.106747060654523e-09,linear_ci,nominal,4,0.5,0.002,6,1,37,2623,0,223.81370783399325,COMPLETED,classical_COST500_chunk_066.csv,True,16,13,C22
334,1.594,0.27475,False,0.7616500764957604,1.931706252908237e-05,5.307362929865381e-06,1.5423518441971897e-08,7.24193732047374e-09,1.3617608636474206e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,2869,0,246.5666007050313,COMPLETED,classical_COST500_chunk_066.csv,False,16,14,C22
335,1.594,0.29025,False,0.9051207645029482,6.222494767687838e-06,1.806079106321395e-06,2.7450138649464496e-08,2.744683780875332e-08,-4.256831859657873e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2968,0,254.7579618350137,COMPLETED,classical_COST500_chunk_067.csv,False,16,15,C22
336,1.594,0.3057499999999999,False,0.7616696879159707,6.023635755809844e-06,1.8417266323388597e-06,2.829989477098601e-08,2.283413013603344e-08,1.6717851087372765e-08,linear_ci,strict_L30,5,0.9,0.002,6,0,45,2837,0,246.99469775694888,COMPLETED,classical_COST500_chunk_067.csv,False,16,16,C22
337,1.594,0.32125,False,0.7616686894418938,1.5875716372205828e-05,5.100073884571122e-06,3.0093717578129504e-08,1.8331724469418658e-08,2.386586926239097e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,2965,0,263.5816064151004,COMPLETED,classical_COST500_chunk_067.csv,False,16,17,C22
338,1.594,0.33675,False,0.9051208028368828,6.117507545606161e-06,2.0600706659828748e-06,3.233579570585462e-08,3.2284388907845053e-08,1.8226126241684122e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2938,0,260.2070255599683,COMPLETED,classical_COST500_chunk_067.csv,False,16,18,C22
339,1.594,0.3522499999999999,True,0.9051407511337348,5.030024114964417e-06,1.7718259944962152e-06,3.5144641077549683e-09,2.7658137850824093e-09,-2.1683477744462584e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3252,0,283.1115300860256,COMPLETED,classical_COST500_chunk_067.csv,True,16,19,C22
340,1.63,0.05775,True,0.3595287171908169,0.0400345727231776,0.0023119965747635,3.501286470553347e-12,2.029347176413232e-12,2.8532011822623997e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3140,0,263.8803345540073,COMPLETED,classical_COST500_chunk_068.csv,True,17,0,C30
341,1.63,0.07325,True,0.3713820063756708,0.0411560830691017,0.0030146830848117,2.6852936678150003e-16,2.0643209364124002e-16,-1.717376241217039e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3323,0,273.2143947699806,COMPLETED,classical_COST500_chunk_068.csv,True,17,1,C30
342,1.63,0.08875,True,0.3817571152974299,0.0406496068237626,0.0036076526056089,2.108398854936609e-11,1.3762459921684568e-11,1.5972766512217795e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3537,0,288.6825480069965,COMPLETED,classical_COST500_chunk_068.csv,True,17,2,C30
343,1.63,0.10425,True,0.3908958427130859,0.0389991612495956,0.0040656625602703,2.6350825764023096e-13,1.5669757158498498e-13,2.1185483922714357e-13,log_ci,nominal,4,0.5,0.002,6,2,36,3473,0,289.3869435779052,COMPLETED,classical_COST500_chunk_068.csv,True,17,3,C30
344,1.63,0.11975,True,0.3990055309076622,0.0365131556234834,0.0043724503859121,3.0466056044590146e-15,9.15933995315754e-16,2.905661822261152e-15,log_ci,nominal,4,0.5,0.002,6,1,36,4153,0,322.933256526012,COMPLETED,classical_COST500_chunk_068.csv,True,17,4,C31
345,1.63,0.13525,True,0.4062562081125829,0.033398655541822,0.0045171681620314,3.077570078206231e-16,-5.551115123125783e-17,3.0270924655795284e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3260,0,279.7632146679098,COMPLETED,classical_COST500_chunk_069.csv,True,17,5,C31
346,1.63,0.15075,True,0.4127858884399816,0.0298009436959738,0.004492492262168,1.1174178450951178e-10,4.574061615580938e-11,1.0195107865568208e-10,log_ci,nominal,4,0.5,0.002,6,1,36,2922,0,253.8947902779328,COMPLETED,classical_COST500_chunk_069.csv,True,17,6,C31
347,1.63,0.16625,True,0.418706704113907,0.025825763397957,0.0042935331649103,1.0307021460874044e-11,3.0071986567570264e-12,9.858572291854271e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3310,0,295.9131061179796,COMPLETED,classical_COST500_chunk_069.csv,True,17,7,C31
348,1.63,0.18175,True,0.4241101840556519,0.0215524637661841,0.0039171602895039,2.950822086200328e-13,5.393255286811893e-14,2.901116846754093e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3852,0,330.69103663100395,COMPLETED,classical_COST500_chunk_069.csv,True,17,8,C31
349,1.63,0.19725,True,0.4290714611500775,0.0170420979276855,0.0033615538162359,1.1197946645414024e-10,3.105272983194851e-12,1.1193640242143643e-10,log_ci,nominal,4,0.5,0.002,6,1,36,3592,0,321.2692562399898,COMPLETED,classical_COST500_chunk_069.csv,True,17,9,C31
350,1.63,0.21275,True,0.4336525590103503,0.0123426087869616,0.002625890019426,6.370587350313605e-12,-3.3725106041160297e-13,6.36165425893509e-12,log_ci,nominal,4,0.5,0.002,6,1,36,2948,0,256.10765848099254,COMPLETED,classical_COST500_chunk_070.csv,True,17,10,C32
351,1.63,0.2282499999999999,True,0.4379049561517501,0.0074922672292744,0.0017101099950818,9.109562046926761e-14,-1.1657341758564144e-15,9.108816131919717e-14,log_ci,nominal,4,0.5,0.002,6,3,24,1582,0,126.16876639705151,COMPLETED,classical_COST500_chunk_070.csv,True,17,11,C32
352,1.63,0.24375,True,0.4418715921886442,0.0025220141791621,0.0006147409561707,9.298549686554582e-12,-2.1140728057034157e-12,9.055038511542046e-12,linear_ci,strict_L30,1,0.5,0.0001,6,2,33,2374,0,204.685777900042,COMPLETED,classical_COST500_chunk_070.csv,True,17,12,C32
353,1.63,0.25925,False,0.9051207672937746,6.233394284686037e-06,1.6160074683048548e-06,2.419565506944925e-08,2.415154919114317e-08,-1.4602725456423143e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2902,0,249.90140339301436,COMPLETED,classical_COST500_chunk_070.csv,False,17,13,C32
354,1.63,0.27475,False,0.7616513642004098,1.930426427189631e-05,5.303846608703511e-06,1.5917517818140014e-08,7.631697785609332e-09,1.3968699381113851e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,2783,0,238.25899981998373,COMPLETED,classical_COST500_chunk_070.csv,False,17,14,C32
355,1.63,0.29025,False,0.9051208115883798,6.130019123205486e-06,1.7792380505103922e-06,2.7289420194288644e-08,2.7288160712952685e-08,-2.6218208274882347e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3085,0,272.21313132497016,COMPLETED,classical_COST500_chunk_071.csv,False,17,15,C32
356,1.63,0.3057499999999999,False,0.9051208317707656,6.091543632263222e-06,1.86248946556448e-06,2.8870787341131666e-08,2.8867676854250416e-08,4.2378619069434944e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3453,0,296.4040323300287,COMPLETED,classical_COST500_chunk_071.csv,False,17,16,C32
357,1.63,0.32125,False,0.905120812196158,6.130968550911595e-06,1.96957364698035e-06,3.059193625230768e-08,3.0574231873146533e-08,1.0406291521609656e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3092,0,271.0374783149455,COMPLETED,classical_COST500_chunk_071.csv,False,17,17,C32
358,1.63,0.33675,False,0.7616664406093051,2.540193931556304e-05,8.554103064515853e-06,3.181545690171944e-08,1.1419766994771088e-08,2.9695323194912428e-08,linear_ci,nominal,2,0.9,0.0001,6,0,45,2950,0,265.259459360037,COMPLETED,classical_COST500_chunk_071.csv,False,17,18,C32
359,1.63,0.3522499999999999,True,0.9051408017527044,4.958873124373729e-06,1.7467630580606456e-06,3.447100243739806e-09,2.7281691940544022e-09,-2.107034157056688e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,2,43,2855,0,252.33893246401567,COMPLETED,classical_COST500_chunk_071.csv,True,17,19,C22
360,1.666,0.05775,True,0.3753212634827039,0.0363553988757698,0.0020995242850757,1.0904681260812562e-14,7.02476271596808e-15,8.340550472496489e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3586,0,278.6057955950964,COMPLETED,classical_COST500_chunk_072.csv,True,18,0,C30
361,1.666,0.07325,True,0.3862844748999576,0.0376256134144999,0.0027560761826121,1.0903571772460286e-10,7.219056689239389e-11,8.171480766344663e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3631,0,299.42967940995004,COMPLETED,classical_COST500_chunk_072.csv,True,18,1,C30
362,1.666,0.08875,True,0.3959772167876826,0.0373045428272876,0.0033107781759217,1.3209241605099181e-12,7.365167503659009e-13,1.0965325869527476e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3960,0,330.281538866926,COMPLETED,classical_COST500_chunk_072.csv,True,18,2,C30
363,1.666,0.10425,True,0.4045760294652568,0.0358471882419591,0.0037370693742242,1.4714405951230852e-14,3.930883396563445e-15,1.417962969263442e-14,log_ci,nominal,4,0.5,0.002,6,2,36,3645,0,304.98023172596004,COMPLETED,classical_COST500_chunk_072.csv,True,18,3,C30
364,1.666,0.11975,True,0.4122474743934376,0.0335513398945186,0.0040177729523686,5.305142043651593e-16,4.0939474033052647e-16,-3.37403716077489e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3556,0,297.5226693790173,COMPLETED,classical_COST500_chunk_072.csv,True,18,4,C31
