dataset,source_id,chart,Mach,alpha,r_kappa_normalized_rms_stage2,r_q_normalized_rms_stage2,r_logamp_normalized_rms_stage2,bc_kappa_rmse_stage2,bc_q_rmse_stage2,r_kappa_normalized_rms_stage3,r_q_normalized_rms_stage3,r_logamp_normalized_rms_stage3,bc_kappa_rmse_stage3,bc_q_rmse_stage3,r_kappa_normalized_rms_delta,r_kappa_normalized_rms_ratio,r_q_normalized_rms_delta,r_q_normalized_rms_ratio,r_logamp_normalized_rms_delta,r_logamp_normalized_rms_ratio,bc_kappa_rmse_delta,bc_kappa_rmse_ratio,bc_q_rmse_delta,bc_q_rmse_ratio
V64,53,C30,1.9,0.075,0.0236667679755795,0.0234618470273365,0.0219960578173142,0.0008516713450095,0.0013720082958196,0.0150615088817627,0.0144103207357774,0.0074250997538076,0.0003777070668883,0.0006085243432053,-0.0086052590938168,0.636399059529543,-0.009051526291559099,0.6142023140372221,-0.014570958063506598,0.33756502258158877,-0.00047396427812120007,0.4434892275072221,-0.0007634839526143,0.44352818059440696
T401,302,C30,1.65,0.06,0.0186193275088142,0.0172027384196362,0.0120432367020486,0.0003118814504493,0.0006666385135274,0.0106235017809278,0.0095951094805769,0.0059145964634157,0.0004323681491201,0.0003041842210581,-0.0079958257278864,0.5705631299464894,-0.007607628939059299,0.5577664001229298,-0.0061286402386329,0.491113527845019,0.00012048669867079998,1.386322105714288,-0.0003624542924693,0.4562956008175449
T401,303,C30,1.65,0.065,0.016921419180246,0.0159731373315655,0.0117404712843246,0.000226493297397,0.0003669983778574,0.0107235163745823,0.0092308611639089,0.0050758048463258,0.0004284688170972,0.0003123439218914,-0.006197902805663699,0.6337244093037357,-0.006742276167656599,0.577899067183704,-0.006664666437998799,0.43233399438596715,0.0002019755197002,1.8917505375277177,-5.465445596599999e-05,0.851077118419209
T401,304,C30,1.65,0.07,0.0168820788337378,0.0137901469714646,0.011880706066945,0.0002709387725862,0.0002648231348902,0.009911642465846,0.0081905747773805,0.0054632318438811,0.000486698229494,0.0004059072107993,-0.006970436367891799,0.5871103057544188,-0.0055995721940841,0.5939439800263862,-0.006417474223063899,0.4598406705036777,0.0002157594569078,1.7963402758796934,0.0001410840759091,1.5327483037597744
T401,305,C30,1.65,0.075,0.0144968895790086,0.0138857521830347,0.0110965406092218,0.0003010470056661,0.0003705920023183,0.0086535669667943,0.0077039565604499,0.0055082316510733,0.0005690135490556,0.0005231822879801,-0.0058433226122143,0.5969257694646862,-0.0061817956225848,0.5548101722470908,-0.0055883089581485,0.4963917895722992,0.00026796654338949997,1.8901152921172366,0.00015259028566180002,1.4117473790779242
T401,306,C30,1.65,0.08,0.0135709741114194,0.014542389996723,0.0106953244194637,0.0002385546176946,0.0005037817862383,0.0084081600260931,0.0082770140572327,0.004854392064849,0.0006140406977058,0.0005905463850131,-0.0051628140853263,0.6195693807283877,-0.0062653759394903,0.5691646324364739,-0.0058409323546147005,0.45387983332369225,0.0003754860800112,2.574004660399829,8.676459877480006e-05,1.1722265495596114
T401,307,C30,1.65,0.085,0.0153591673830978,0.0155884853447526,0.0098715277641217,0.0001301980481184,0.0006227447418683,0.0090953930979251,0.0086127509699423,0.0048510106279465,0.0006368935217238,0.0006723184108522,-0.006263774285172699,0.5921800883512895,-0.0069757343748103,0.5525072371987396,-0.0050205171361752,0.4914143731204011,0.0005066954736054001,4.89172864668923,4.957366898389998e-05,1.079605118519626
T401,308,C30,1.65,0.09,0.0139726086183258,0.0156252440046093,0.0101304354906253,8.712146092551195e-05,0.0007528797429058,0.0079841294814273,0.0075670138247388,0.0043161177656785,0.0007133705806977,0.0008675973144427,-0.005988479136898499,0.5714129479699088,-0.0080582301798705,0.4842813221032966,-0.005814317724946799,0.42605451361618496,0.000626249119772188,8.188230237640589,0.00011471757153690002,1.1523717069264452
T401,309,C30,1.65,0.095,0.0142067080326065,0.0134183292612914,0.010320888517538,1.1356813716655403e-05,0.0009179346279854,0.0081436013916186,0.0074068015699765,0.0046552388510105,0.0008810608831848,0.0011485286914796,-0.006063106640987899,0.5732222674618095,-0.0060115276913148994,0.5519913415259016,-0.005665649666527501,0.4510502020344451,0.0008697040694681446,77.57993616578167,0.0002305940634941999,1.251209679277801
T401,310,C30,1.65,0.105,0.0140514828155764,0.0147982358761752,0.0102102661605986,0.000298603803649,0.0009369415171186,0.0084333121607545,0.007464797486375,0.0048252365674957,0.0010543314369269,0.0011938502233455,-0.0056181706548219,0.6001723996990534,-0.0073334383898002,0.5044383363555613,-0.0053850295931029,0.47258675646637693,0.0007557276332779,3.5308707526252268,0.0002569087062269001,1.2741992979636316
T401,311,C30,1.65,0.115,0.0158353344584759,0.0157734793620666,0.0102290589706304,0.000318534817166,0.000347290400003,0.0076280545011537,0.0087439518487017,0.0051403158891938,0.0006237037092534,0.0005245943180597,-0.008207279957322199,0.48171098129668904,-0.007029527513364898,0.5543451541661695,-0.0050887430814366,0.5025208969811042,0.0003051688920874,1.958039359095761,0.00017730391805669996,1.510535039422824
T401,312,C30,1.7,0.055,0.0209433390476217,0.0211558488093058,0.0120886257664306,0.0002153503112797,0.0010464840834277,0.0124542609992164,0.0109736830074419,0.0055440164851756,0.0005164907248378,0.0003492427743924,-0.0084890780484053,0.594664536103697,-0.010182165801863902,0.5187068175026339,-0.006544609281255,0.45861428687543676,0.0003011404135581,2.398374637903238,-0.0006972413090352999,0.3337296571663803
T401,313,C30,1.7,0.07,0.0153595108268641,0.0136677483521192,0.0103967427266726,0.0005225585404763,0.0005629422137145,0.0089084865449029,0.0075762634381216,0.0051985270732895,0.0006518260177813,0.0003652386070758,-0.006451024281961199,0.5799980640868962,-0.0060914849139976,0.5543168664608089,-0.005198215653383099,0.5000149768016093,0.00012926747730499996,1.2473741548404809,-0.00019770360663869997,0.648803017748165
T401,314,C30,1.7,0.085,0.0131245090454529,0.0143161964726398,0.0090364936686268,0.0003182510624166,0.0007487958609309,0.0085128411871531,0.0076878161000716,0.0046757522598939,0.0006516156855443,0.0003370382257161,-0.004611667858299799,0.6486216861652778,-0.0066283803725682,0.5370012988271056,-0.0043607414087328995,0.5174299270664386,0.00033336462312769994,2.047489427360704,-0.00041175763521480004,0.4501069561163111
T401,315,C30,1.7,0.1,0.0137535406493111,0.0140228883744024,0.0101845383847753,0.0005136379001885,0.0010898275724663,0.00859127838859,0.0077572640367568,0.0046550960332418,0.0003112580231882,0.0004901300341506,-0.0051622622607211,0.6246593955441087,-0.006265624337645601,0.553185893636366,-0.0055294423515335,0.4570748184523146,-0.00020237987700029995,0.6059872588723914,-0.0005996975383157001,0.4497317250300674
T401,316,C30,1.7,0.115,0.0188486233954764,0.016281668663877,0.0097978629773323,0.0002994156970098,0.0006542353734396,0.008906118896266,0.0087790647572563,0.0051116032378776,0.0002480256056669,0.0003808166456725,-0.0099425044992104,0.4725076579546619,-0.0075026039066207004,0.5391993252346301,-0.0046862597394547,0.5217059321714821,-5.1390091342899994e-05,0.828365406836977,-0.00027341872776709994,0.5820789598556575
T401,317,C30,1.75,0.05,0.0291028072103789,0.0263124931818507,0.0166330144777214,0.0005129309073726,0.0009016631954931,0.0177922894900921,0.0160246991627866,0.0088128419730854,0.0007349340004414,0.0003995854665177,-0.011310517720286798,0.6113599063305089,-0.0102877940190641,0.6090148528319541,-0.007820172504635998,0.5298403356102108,0.00022200309306879998,1.4328128601295884,-0.0005020777289754001,0.44316488519770997
T401,318,C30,1.75,0.065,0.0135726703559984,0.0147085634718274,0.0099845031731126,0.0005542402307914,0.0005912165936683,0.009159870185813,0.0085700894870806,0.0046258758919277,0.0005459597013794,0.0001861552013065,-0.0044128001701854,0.6748760520633158,-0.0061384739847468,0.5826598568579211,-0.0053586272811848995,0.4633055658076991,-8.280529411999965e-06,0.9850596745743697,-0.0004050613923618,0.3148680251876383
T401,319,C30,1.75,0.075,0.0124262485512217,0.0150850904707287,0.0106281094239261,0.0004939159811854,0.0007749363055079,0.0086210617963147,0.0083343819792584,0.0050152302402641,0.0005989815210998,0.0002169769619802,-0.003805186754907,0.6937783161811222,-0.0067507084914703,0.5524913486883317,-0.005612879183661999,0.4718835721594818,0.00010506553991439997,1.2127194582006484,-0.0005579593435277,0.27999328517456856
T401,320,C30,1.75,0.085,0.0131313050862701,0.0138343413639607,0.0094364303583832,0.0002801871136326,0.001225630772107,0.0077835170317292,0.0082534005797333,0.0051640036784245,0.0004716217207117,0.0007325301332485,-0.0053477880545409,0.5927451217219476,-0.0055809407842273995,0.5965878940383754,-0.004272426679958701,0.5472412217652692,0.00019143460707909997,1.6832384423293705,-0.0004931006388585,0.5976760292899603
T401,321,C30,1.75,0.095,0.0136116138802664,0.0142332121385385,0.0097052503457011,0.000384720533361,0.0016087516185624,0.0080989427894747,0.0075699286410613,0.0051970581404946,0.0004396165132809,0.0011342479686714,-0.005512671090791699,0.5950023899235226,-0.006663283497477201,0.5318496322108917,-0.0045081922052065,0.5354893439504748,5.489597991989995e-05,1.142690538090902,-0.000474503649891,0.7050485330264828
T401,322,C30,1.75,0.11,0.0183106072742737,0.0166972728761136,0.0103029097693551,0.0001617847446868,0.0007469988911926,0.0086226495884026,0.0089922383677856,0.0052723287508463,0.0004178204481232,0.0003728438001221,-0.0096879576858711,0.47091008284129243,-0.007705034508328001,0.5385453321931097,-0.0050305810185088,0.5117320124969236,0.0002560357034364,2.582570123852289,-0.0003741550910705,0.49912229391244045
T401,323,C30,1.8,0.05,0.0284079191456616,0.0280473841402467,0.0207447867080524,0.0009125577554138,0.0005038441510477,0.0159107524656855,0.015573293097012,0.0096698211631642,0.0007772697257434,0.0002226512018905,-0.0124971666799761,0.560081587958031,-0.012474091043234702,0.5552493957775207,-0.0110749655448882,0.46613259028644116,-0.00013528802967040004,0.8517485289366111,-0.0002811929491572,0.44190490537106814
T401,324,C30,1.8,0.065,0.0179716108923823,0.0180941598914035,0.0121442467661408,0.0005785732450581,0.0003544190415381,0.0107027499643762,0.0099387652858058,0.0057575829384661,0.0006375209599588,0.0001573402652231,-0.007268860928006099,0.5955364840951914,-0.008155394605597702,0.5492802841057952,-0.0063866638276746995,0.4740996332945683,5.89477149007e-05,1.1018846194569203,-0.00019707877631500002,0.44393852130596073
T401,325,C30,1.8,0.08,0.0147167436151673,0.0184279026861241,0.0123123194001569,0.0005212855260047,0.0001924802781461,0.009384463855663,0.009687467831464,0.0056193417060515,0.0005314393982464,0.0003661712765327,-0.0053322797595043,0.637672579006624,-0.008740434854660101,0.5256956256209503,-0.006692977694105399,0.4563999294868757,1.0153872241700033e-05,1.0194785232567698,0.00017369099838659998,1.9023833509569317
T401,326,C30,1.8,0.095,0.0150630256857391,0.017533767881792,0.0129739665439682,0.0006025148128219,0.0003112757144581,0.0079485531623196,0.0089539388121147,0.0052998553691299,0.0004790029662787,0.0001646246083647,-0.007114472523419501,0.5276863578507259,-0.0085798290696773,0.5106682643730529,-0.0076741111748383,0.4084992319942343,-0.00012351184654320005,0.7950061244723132,-0.00014665110609340002,0.52887071081435
T401,327,C30,1.8,0.11,0.0217641808304735,0.0173597094554468,0.0126424609737885,0.0012067865793843,0.0012012547805188,0.0095278190820565,0.0093004611568351,0.0060956218456852,0.0008305335072203,0.00106045560828,-0.012236361748417,0.4377752214186696,-0.0080592482986117,0.5357498165913703,-0.006546839128103301,0.4821546895278694,-0.00037625307216399993,0.688219045031174,-0.0001407991722388001,0.882789917241377
T401,328,C30,1.85,0.055,0.0219524827378305,0.025807723628117,0.0183345676854878,0.0006638673824358,0.0006081660264044,0.0107016564159157,0.0124541634350429,0.0060551572408846,0.0007304984189292,0.0002046134825375,-0.0112508263219148,0.48749184972475296,-0.0133535601930741,0.4825750466993663,-0.012279410444603202,0.33025906826684465,6.663103649340004e-05,1.1003679925483365,-0.0004035525438669,0.3364434605912075
T401,329,C30,1.85,0.065,0.0171705325117,0.0182410981485574,0.0129827559790268,0.0003552544635378,0.0003675600730571,0.0094614651349864,0.0086962556771414,0.0055389834499527,0.0004736751831655,0.0004551806096754,-0.007709067376713601,0.5510292198881634,-0.009544842471416,0.4767397009937773,-0.007443772529074099,0.42664157432372135,0.00011842071962769998,1.3333405538340257,8.762053661830004e-05,1.238384261624326
T401,330,C30,1.85,0.075,0.0174122423941408,0.0190446391351176,0.0134297835347019,0.0010043745359781,0.0006369625759842,0.0098150225848962,0.0104607481581229,0.005239916472415,0.0006468863511564,0.0008813395526228,-0.007597219809244601,0.5636851568410823,-0.008583890976994699,0.5492752098848476,-0.0081898670622869,0.39017132769678037,-0.0003574881848216999,0.6440688488049294,0.0002443769766386,1.3836598661404902
T401,331,C30,1.85,0.09,0.0191897162026288,0.0180612650205921,0.0139705547079295,0.0012440806194862,0.001575378035433,0.0097687421979443,0.0099803700822461,0.0053544942829784,0.0007816648289984,0.0012659615709351,-0.009420974004684501,0.5090613167382891,-0.008080894938346002,0.5525842221387721,-0.0086160604249511,0.383269984257623,-0.0004624157904878,0.6283072147858265,-0.00030941646449789985,0.803592244186104
T401,332,C30,1.85,0.1,0.0199241079453457,0.0161600301736252,0.0152937460067878,0.001437868116453,0.001692068732983,0.0089043593955423,0.0089536365203547,0.005984839989322,0.0007376557560737,0.001217784223025,-0.011019748549803402,0.44691383021855036,-0.0072063936532705,0.5540606313327272,-0.0093089060174658,0.3913259698876755,-0.0007002123603792999,0.5130204555153386,-0.00047428450995800004,0.719701392317634
T401,333,C30,1.85,0.11,0.021384293274972,0.0184338360819213,0.0171443190196467,0.0018229106003095,0.0015445258293437,0.0099643602053889,0.0102792374469022,0.0057139380551392,0.0007747951993668,0.0010300168273213,-0.011419933069583098,0.4659663088820011,-0.008154598635019102,0.5576287757589101,-0.011430380964507499,0.33328463198749725,-0.0010481154009427001,0.4250319238010095,-0.0005145090020224001,0.6668822286765995
T401,334,C30,1.9,0.05,0.0429160800446903,0.0563616769063833,0.0346985182011306,0.0014144960987643,0.0010409166764228,0.0253396623186555,0.0339331197213715,0.016727387048662,0.0013662691453269,0.0004783540083939,-0.017576417726034802,0.5904468043742171,-0.0224285571850118,0.6020601512218025,-0.0179711311524686,0.48207784988688546,-4.822695343739995e-05,0.9659052057622988,-0.0005625626680289,0.45955072027263977
T401,335,C30,1.9,0.065,0.0260448008131482,0.028157318027898,0.0199075787218134,0.000578073809001,0.0017158979671901,0.0129336769329018,0.0151125311834528,0.0081936904568383,0.0003797654923052,0.0004587962288205,-0.0131111238802464,0.49659342859602484,-0.0130447868444452,0.5367177075771012,-0.0117138882649751,0.4115864903178908,-0.00019830831669580002,0.6569498330351498,-0.0012571017383695999,0.26737966801826224
T401,336,C30,1.9,0.08,0.0234051856653166,0.0245490111530008,0.0213823061358002,0.0007222893509972,0.000909062279338,0.0147919661532763,0.0145396044067476,0.0080044084603048,0.0003807147198793,0.0005631547019723,-0.0086132195120403,0.6319952494628592,-0.010009406746253198,0.5922684346074087,-0.0133778976754954,0.3743472948833658,-0.00034157463111790005,0.5270944661632923,-0.00034590757736569996,0.6194896815896951
T401,337,C30,1.9,0.09,0.0256487978268096,0.0252431197854682,0.0187796589416756,0.0006859699459212,0.0007614935271435,0.016026505257747,0.015274930998949,0.0079867977850915,0.0006613320112333,0.0004161321059418,-0.0096222925690626,0.6248443052171113,-0.009968188786519198,0.6051126456937537,-0.010792861156584099,0.42528982075213795,-2.4637934687899983e-05,0.9640830697694586,-0.0003453614212017,0.5464683429454572
T401,338,C30,1.9,0.1,0.0287319189401951,0.0259060110443803,0.0178958276092973,0.0005359286927271,0.0008474044313484,0.0161480447345259,0.0152594728316645,0.0091349746264679,0.0007214521384716,0.0009693070289974,-0.012583874205669202,0.5620245820732588,-0.0106465382127158,0.5890321287026041,-0.008760852982829399,0.5104527617220713,0.00018552344574449995,1.3461718849208364,0.00012190259764899996,1.1438540950925016
T401,339,C30,1.9,0.11,0.0304018764641287,0.0270719225670957,0.0177128844980962,0.0006331952205768,0.0017831743611365,0.0169529515647037,0.0163110727578962,0.0097467448594237,0.0011774268157041,0.0017599761725763,-0.013448924899424997,0.5576284603585756,-0.010760849809199498,0.60250884352489,-0.0079661396386725,0.5502629941764308,0.0005442315951273,1.8595004785910105,-2.3198188560200105e-05,0.9869905102575528
T401,340,C30,1.9,0.125,0.0494835024531809,0.0369613874550553,0.0255172294256369,0.0005845185582666,0.0009499940492207,0.0271663509760686,0.0214556629511841,0.011269288504629,0.0014284550667987,0.0001808387536076,-0.0223171514771123,0.5489981434069304,-0.015505724503871197,0.5804885700590646,-0.014247940921007899,0.4416344861212425,0.0008439365085321,2.4438147370971564,-0.0007691552956131001,0.1903577751417978
V64,54,C31,1.7,0.12,0.0159766043135508,0.0151117526555959,0.0133866064986603,0.0012819815107584,0.0010484642910353,0.008017289446014,0.0083843223304145,0.0068986811990228,0.0008428609675942,0.0012419278481037,-0.007959314867536798,0.5018143585877016,-0.0067274303251814,0.5548213050793798,-0.006487925299637499,0.515342047270397,-0.0004391205431641999,0.6574673351533571,0.00019346355706839993,1.1845208832790723
V64,55,C31,1.75,0.14,0.0175449626422205,0.0134857992207333,0.0114419089460772,0.0008275918598742,0.0009593002257423,0.0079019637642884,0.0072302595493059,0.0076596390154968,0.0005935337030862,0.0010418355587526,-0.0096429988779321,0.4503836186731443,-0.006255539671427399,0.5361387509158504,-0.0037822699305803996,0.6694371587463881,-0.000234058156788,0.7171816590564598,8.253533301030001e-05,1.0860370203149226
V64,56,C31,1.8,0.14,0.0163871216170333,0.0141860718597141,0.0095194232066863,0.0014476423516835,0.0008877352752996,0.0087580090867262,0.0072520741079994,0.00718976098103,0.0007986998558008,0.0011533432166821,-0.007629112530307101,0.5344446261766218,-0.0069339977517147,0.5112108679354705,-0.0023296622256563006,0.7552727539185378,-0.0006489424958827001,0.5517245712464627,0.0002656079413825,1.2991972368033482
V64,57,C31,1.85,0.12,0.0193590041950877,0.0162339227807767,0.0106675388229645,0.0013450592435055,0.0006326904090046,0.0090118975303304,0.0082994961445033,0.0069383502481601,0.0002271770808556,0.0012717792311921,-0.010347106664757298,0.4655145192136044,-0.007934426636273402,0.5112440324239497,-0.003729188574804399,0.6504171546321065,-0.0011178821626499,0.1688974533668346,0.0006390888221874999,2.0101130238294056
V64,58,C31,1.85,0.125,0.020039664588494,0.015847396625614,0.0108454694519239,0.0008767924852983,0.0007906414474479,0.0088120142616521,0.0083972777630466,0.0068931062376597,0.0004310632800298,0.001147079332984,-0.0112276503268419,0.4397286303240633,-0.0074501188625674016,0.5298837380945055,-0.0039523632142642,0.6355747225342023,-0.00044572920526849997,0.4916366041654027,0.0003564378855361,1.4508211486845783
V64,59,C31,1.85,0.18,0.017120336678771,0.0168122195485563,0.009450304837522,0.0005982007434293,0.0004081602476267,0.0088245359772096,0.0090226118559725,0.0062014559761433,0.0002602874986328,0.001226042733106,-0.008295800701561402,0.5154417312453856,-0.0077896076925838015,0.5366698804945887,-0.0032488488613786996,0.6562175594083172,-0.00033791324479650003,0.4351173105213012,0.0008178824854793,3.003826904346963
V64,60,C31,1.85,0.2,0.0236779669733949,0.0165991053796473,0.0106320612023031,0.0012922632733607,0.0002355460783588,0.0084414583259017,0.009244005635475,0.006476688125924,0.0022946387037624,0.0018626024813533,-0.0152365086474932,0.35651111159107174,-0.007355099744172299,0.5568978221446426,-0.0041553730763791,0.6091658054527593,0.0010023754304016998,1.775674315803227,0.0016270564029945,7.907592834197204
V64,61,C31,1.9,0.145,0.0251365405856667,0.0219071763612441,0.016799970067217,0.0011644442485381,0.0017021340726772,0.0122662437328084,0.0110112477184385,0.0085762021889647,0.0002415408493655,0.0014986262878738,-0.012870296852858301,0.48798456139994173,-0.010895928642805601,0.502631993136206,-0.0082237678782523,0.5104891350788812,-0.0009229033991726,0.20743015362800077,-0.00020350778480340012,0.8804396268953637
T401,341,C31,1.65,0.125,0.0163161563256534,0.0146759004249815,0.0145121562992558,0.0014674544043406,0.0012375306454675,0.0096473064096249,0.0090776522652028,0.0077127780499016,0.0006026035128665,0.0010975715234802,-0.006668849916028499,0.591273227411822,-0.005598248159778701,0.6185414184025606,-0.0067993782493542005,0.5314701613499794,-0.0008648508914741001,0.41064547633238363,-0.00013995912198729987,0.8869045203042808
T401,342,C31,1.65,0.135,0.0144792813431548,0.0140498143420322,0.0153671995882232,0.0016245382211201,0.000296034471561,0.0079153584847368,0.0093956578322963,0.0080627189090053,0.0003986110341573,0.0012651424844309,-0.006563922858418,0.5466679110064293,-0.004654156509735901,0.6687389316019452,-0.007304480679217901,0.5246706703272235,-0.0012259271869628,0.24536882479900188,0.0009691080128699,4.273632316398019
T401,343,C31,1.65,0.145,0.0172469361084397,0.0129209500849408,0.0137121626637357,0.0015975742819197,0.000341513726293,0.0071968679547922,0.0076810068539323,0.007541927348219,0.0003605867411064,0.0012795640607498,-0.0100500681536475,0.4172838531749677,-0.0052399432310085,0.5944614601432765,-0.0061702353155167,0.5500173483330236,-0.0012369875408133001,0.22570890454815448,0.0009380503344567999,3.746742699448643
T401,344,C31,1.65,0.155,0.0155263933454706,0.013157938237806,0.0155750319458396,0.0015314413548091,0.0002664205475808,0.0075812671939451,0.0074437906224601,0.006837801487571,0.0005010222779646,0.0010857576856917,-0.0079451261515255,0.48828256667584213,-0.005714147615345899,0.5657262169746515,-0.0087372304582686,0.4390232720773014,-0.0010304190768445,0.32715733866743746,0.0008193371381109,4.075352654105672
T401,345,C31,1.65,0.17,0.0157114863331246,0.0130106585082329,0.01584908612058,0.0013551311869555,0.0007355025751208,0.0084322810948184,0.0083343924553125,0.0072470172514654,0.0008956238589638,0.0011423158872443,-0.0072792052383062016,0.5366953142453863,-0.004676266052920399,0.6405819082899343,-0.008602068869114599,0.45725142739019925,-0.00045950732799170005,0.6609130301074021,0.0004068133121235,1.553109296805228
T401,346,C31,1.65,0.175,0.0170068933098258,0.0145852953294925,0.016905512575965,0.0012820349396822,0.0008284910804694,0.0087262202606277,0.0084993372678098,0.0075585285584862,0.000992216091257,0.0012623638096146,-0.0082806730491981,0.5130990182425671,-0.006085958061682701,0.5827332992444477,-0.009346984017478799,0.4471043705135776,-0.00028981884842519995,0.7739384166105159,0.0004338727291452,1.5236902839067137
T401,347,C31,1.65,0.185,0.0170778521973415,0.0149889426459207,0.0151701157866481,0.0012115549699426,0.0006458491752492,0.0086719362838293,0.0079351764227377,0.0081658435598745,0.0010289353140381,0.0015548278579975,-0.008405915913512198,0.5077884609622781,-0.007053766223183001,0.5294020138837003,-0.0070042722267736005,0.5382848539008268,-0.00018261965590450017,0.8492683696282042,0.0009089786827483,2.407416340506391
T401,348,C31,1.65,0.195,0.0164821896288059,0.0149336472362717,0.0163204358558685,0.000975769214833,0.0003852066090405,0.0090482190696203,0.009461018714376,0.0088471358374622,0.0014049899854823,0.001956485231696,-0.0074339705591856,0.548969479989888,-0.0054726285218957005,0.6335370432078062,-0.0074733000184062995,0.5420894341054592,0.00042922077064930003,1.4398793937383645,0.0015712786226555,5.07905416412598
T401,349,C31,1.65,0.205,0.0197706746730042,0.0171727578855036,0.0151651513414674,0.0007056323607211,0.0006914179078346,0.0094580408845578,0.0096695894089505,0.0086210926013344,0.0023626183620023,0.0023819091417477,-0.0103126337884464,0.4783873611289679,-0.007503168476553102,0.563077257212896,-0.006544058740133,0.5684804857674577,0.0016569860012812,3.3482284735182675,0.0016904912339131002,3.444963045876875
T401,350,C31,1.7,0.125,0.0163247882505657,0.0165439924080468,0.0132545212310817,0.0014660114735147,0.0007951085533398,0.0082394749985356,0.0088108334514269,0.0071923911648337,0.0009397724902804,0.0012053747794599,-0.0080853132520301,0.504721707385704,-0.007733158956619902,0.532569964619992,-0.006062130066248001,0.5426368134646482,-0.0005262389832343,0.641040337854475,0.0004102662261201,1.5159876904817642
T401,351,C31,1.7,0.135,0.0164145674228399,0.0151434525770308,0.0127586894190211,0.0014919825499822,0.0009246472520722,0.0078824661671943,0.0085007145595875,0.0074119101585221,0.0009850507046131,0.0010913177559255,-0.0085321012556456,0.48021162934981243,-0.006642738017443299,0.561345869863334,-0.005346779260498999,0.5809303694995637,-0.0005069318453691,0.6602293737449222,0.00016667050385329996,1.1802530678372531
T401,352,C31,1.7,0.145,0.0152173978173136,0.0140032668147283,0.0141415751566751,0.0009651806023502,0.0020531371053243,0.0075554059103656,0.0078489864398624,0.0063537599259448,0.0007018749798477,0.0010442735941986,-0.007661991906947999,0.49649789018260626,-0.0061542803748659,0.5605110967111635,-0.0077878152307303,0.4492964790379593,-0.0002633056225025001,0.7271954887392527,-0.0010088635111257002,0.5086234092650395
T401,353,C31,1.7,0.155,0.0166026046720332,0.0124652539822009,0.0145732779335954,0.0005066817770861,0.0022295581837073,0.0077099934440456,0.0072901040548275,0.0064639262861311,0.0004787662198881,0.0011486652823273,-0.0088926112279876,0.46438457075551226,-0.0051751499273734,0.5848339765268336,-0.0081093516474643,0.443546490747286,-2.7915557198000026e-05,0.9449051486348278,-0.0010808929013800001,0.5151986123175777
T401,354,C31,1.7,0.165,0.0165541274474783,0.0140844687995634,0.0126769294975461,0.0008620792841135,0.0013200879544274,0.0082431150542728,0.0076222686868533,0.0068740569525875,0.0006960131328745,0.0013476333431842,-0.008311012393205499,0.4979492323244424,-0.0064622001127100995,0.5411825462022096,-0.0058028725449586,0.5422493636111273,-0.00016606615123899993,0.8073655703143704,2.7545388756800102e-05,1.020866328386996
T401,355,C31,1.7,0.175,0.0142999273431484,0.0146613069467234,0.0127903573905399,0.0010403631216271,0.0005582049798795,0.0078615209677245,0.0072062142965994,0.0067587549430651,0.0005959022347511,0.0015051260474531,-0.006438406375423901,0.5497595043020433,-0.007455092650124,0.49151240900865867,-0.0060316024474748,0.5284258083409038,-0.000444460886876,0.5727829277715313,0.0009469210675735999,2.696368004058316
T401,356,C31,1.7,0.185,0.0161177275042969,0.0148794925765207,0.012395315074722,0.0010442286311975,0.0007281464223328,0.008162184197898,0.0072358072778933,0.0072857582064753,0.0007119048622663,0.0016865262474537,-0.007955543306398902,0.5064103606244742,-0.0076436852986274005,0.4862939539558722,-0.0051095568682467,0.5877832199145373,-0.0003323237689312,0.681751908535492,0.0009583798251209,2.3161910787812285
T401,357,C31,1.7,0.195,0.0166516407723827,0.015890718425288,0.0119614588114186,0.0010510439622229,0.0003581611908443,0.0077035660228463,0.0085827106824955,0.0074831522074782,0.0012692947024755,0.0018376888974207,-0.008948074749536399,0.46263104808403754,-0.007308007742792501,0.5401084112620885,-0.0044783066039404,0.6256053149917352,0.00021825074025260001,1.2076513905193953,0.0014795277065763998,5.130899004129068
T401,358,C31,1.7,0.205,0.0197194745294158,0.0159018225853274,0.0118606127904138,0.0007178132110944,0.0004191992421178,0.0083065608884301,0.0093407674614447,0.0071602482455199,0.000957058980013,0.0017518868053917,-0.0114129136409857,0.4212364216926315,-0.006561055123882701,0.5874023189054706,-0.0047003645448939,0.6036996883758895,0.00023924576891860003,1.333298085380511,0.0013326875632739,4.179126843219336
T401,359,C31,1.75,0.12,0.0178072977573456,0.0186814609228306,0.0106557591907239,0.0014253504955714,0.0014846967951539,0.0081232251831683,0.0081646722256179,0.0073333635957177,0.0008396699227984,0.0012355327873043,-0.0096840725741773,0.45617394024971747,-0.0105167886972127,0.4370467737691682,-0.0033223955950061994,0.6882065805411194,-0.000585680572773,0.589097155687163,-0.00024916400784959995,0.8321785238151792
T401,360,C31,1.75,0.13,0.01691689083154,0.0170873503909715,0.0112951375939714,0.0012719856204801,0.0004658717948031,0.0078356546878528,0.0079094880058747,0.0075712606998614,0.0005495601258673,0.0010247283228032,-0.0090812361436872,0.4631852723931951,-0.0091778623850968,0.462885574702902,-0.0037238768941099997,0.6703115067763707,-0.0007224254946128,0.4320490082740662,0.0005588565280001,2.1995929657778484
