condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds
generic,26,C11,1.25,0.16,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.006029329427083332,0.018211410117374975,4.0878748127181313e-22,0.018211410117374975,True,True,True,0.11995050741260783,35.24371677893214
generic,26,C11,1.25,0.16,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1e-06,5.281975308701301e-08,1.7106260788419024e-19,5.281975308718407e-08,True,True,True,0.13855608757386956,24.94400158303324
generic,26,C11,1.25,0.16,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2552734375000001,0.022585351562499995,0.013845587313329896,8.163594907095715e-21,0.013845587313329896,True,True,True,0.15689305729685954,30.081265964894556
generic,26,C11,1.25,0.16,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6998046874999995,0.0006499537760416666,0.006117452166400713,1.5953283086647844e-19,0.006117452166400713,True,True,True,0.19980544436057848,37.740426644915715
generic,27,C11,1.25,0.17,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,0.014940332031249998,0.03575119096834325,5.504711281439588e-22,0.03575119096834325,True,True,True,0.03264498795965285,30.422912721987814
generic,27,C11,1.25,0.17,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.025257454427083333,0.028443750266966977,3.628300069571154e-21,0.028443750266966977,True,True,True,0.037936159956362646,33.79518830799498
generic,27,C11,1.25,0.17,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8475512695312502,1e-06,0.04741069446347841,6.525206601108175e-08,0.047410759715544426,True,True,True,0.052486810998417226,88.29831886594184
generic,27,C11,1.25,0.17,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.0120921875,0.03234965619048744,6.292929107250664e-22,0.03234965619048744,True,True,True,0.06112924622684866,30.56609761004802
generic,27,C11,1.25,0.17,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.016677148437500004,0.026269085419875823,2.8582936302382166e-21,0.026269085419875823,True,True,True,0.06219143054751542,34.45758584095165
generic,27,C11,1.25,0.17,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,1e-06,0.034365759637097516,5.341044212303021e-08,0.03436581304753964,True,True,True,0.059941488004783175,44.31194023299031
generic,27,C11,1.25,0.17,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.21988281249999997,0.014940332031249998,0.021126768792705246,8.880875066815038e-21,0.021126768792705246,True,True,True,0.12057918943992427,29.74315260106232
generic,27,C11,1.25,0.17,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.008566503906250005,0.019295653130465513,1.1697750655685588e-21,0.019295653130465513,True,True,True,0.12006251582596844,35.446143583976664
generic,27,C11,1.25,0.17,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,1e-06,0.0006901660715795046,1.894189758936779e-10,0.0006901662609984805,True,True,True,0.11989947762150635,42.31301093404181
generic,27,C11,1.25,0.17,9,generic,0,0.1,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.26490885416666665,0.0120921875,0.01663281060192059,8.818711054124307e-21,0.01663281060192059,True,True,True,0.1653443157281135,31.688638589112088
generic,27,C11,1.25,0.17,10,generic,1,0.5,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6998046874999995,0.0026146484375000004,0.006502758100679087,1.404095778899599e-20,0.006502758100679087,True,True,True,0.19982051096856066,37.0736266260501
generic,27,C11,1.25,0.17,11,generic,2,0.9,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.3981770833333326e-05,5.5933744264092625e-08,1.750440517355885e-19,5.593374426426767e-08,True,True,True,0.13854168239625356,24.87719672289677
generic,28,C11,1.25,0.195,0,generic,4,0.5,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.014940332031249998,0.03208639051952995,1.0784323441758084e-20,0.03208639051952995,True,True,True,0.03264498795965269,35.326023547910154
generic,28,C11,1.25,0.195,1,generic,5,0.9,0.002,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.8082147216796877,0.00010458304624204287,0.01144182403039906,1.0785850196527617e-19,0.01144182403039906,True,True,True,0.09180484694048455,132.61311246093828
generic,28,C11,1.25,0.195,2,generic,0,0.1,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,0.045070703124999986,0.04523612664837344,4.2403134231406e-21,0.04523612664837344,True,True,True,0.05404264228702893,28.569335712934844
generic,28,C11,1.25,0.195,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.0120921875,0.02973178244046603,1.1234796811073879e-20,0.02973178244046603,True,True,True,0.06112924622684858,35.84148361394182
generic,28,C11,1.25,0.195,4,generic,2,0.9,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,8.278846571180555e-05,0.04745562824903497,1.084929915855668e-19,0.04745562824903497,True,True,True,0.05994140872105424,44.25775152002461
generic,28,C11,1.25,0.195,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.04791884765624998,0.036986723462756436,5.418825407421623e-21,0.036986723462756436,True,True,True,0.07550836214158951,28.403216439066455
generic,28,C11,1.25,0.195,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.0067096679687499985,0.021975826776443004,8.42779257870941e-21,0.021975826776443004,True,True,True,0.1199752878941576,36.85880984610412
generic,28,C11,1.25,0.195,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,5.8873336226851875e-06,0.001316018949946986,1.391303104213352e-13,0.0013160189500861163,True,True,True,0.1198993962379974,43.79433762701228
generic,28,C11,1.25,0.195,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.21988281249999997,0.045070703124999986,0.01693622999518419,4.631831417066248e-21,0.01693622999518419,True,True,True,0.12804004401931074,29.144635175005533
generic,28,C11,1.25,0.195,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.0041078124999999995,0.007470809552784805,1.753064985414671e-21,0.007470809552784805,True,True,True,0.19984487911379564,38.78708431206178
generic,28,C11,1.25,0.195,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,5.668576388888889e-05,7.109109137819068e-08,1.1081526721535784e-19,7.10910913783015e-08,True,True,True,0.13854167343763701,25.48991336498875
generic,28,C11,1.25,0.195,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.26595052083333337,0.04791884765624998,0.0031357771532529548,5.7691279353185455e-22,0.0031357771532529548,True,True,True,0.17218628265611782,30.117489625001326
generic,29,C11,1.35,0.155,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,0.00035243554687500016,0.04921206514453519,2.1175940423384036e-19,0.04921206514453519,True,True,True,0.05247460144118078,88.17655490792822
generic,29,C11,1.35,0.155,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129970703125,0.012585351562499996,0.03569601169819691,2.2087575941634837e-22,0.03569601169819691,True,True,True,0.03246732279455924,31.552366734016687
generic,29,C11,1.35,0.155,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.029406640624999994,0.024036323885695106,3.617395802261604e-22,0.024036323885695106,True,True,True,0.04191804182604162,33.20703449600842
generic,29,C11,1.35,0.155,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.0003521998697916667,0.03712879968684552,2.11145141571984e-19,0.03712879968684552,True,True,True,0.05994193680556117,42.749748721020296
generic,29,C11,1.35,0.155,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15994140624999997,0.025433496093749994,0.03136994081001577,1.0702238367226296e-21,0.03136994081001577,True,True,True,0.06435915569989503,30.25718705705367
generic,29,C11,1.35,0.155,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.019736360677083335,0.02254744418668431,1.9865502446388704e-22,0.02254744418668431,True,True,True,0.06251040452032856,33.82150556391571
generic,29,C11,1.35,0.155,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,6.8186848958333334e-06,0.0010284320274187794,6.167760962338325e-14,0.001028432027480457,True,True,True,0.11989938075179947,42.464275968959555
generic,29,C11,1.35,0.155,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21988281249999997,0.022585351562499995,0.022639309288345223,1.9048161382681197e-21,0.022639309288345223,True,True,True,0.12197327480968677,30.14471351390239
generic,29,C11,1.35,0.155,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.006867578124999999,0.01690674006549342,4.460916911159816e-22,0.01690674006549342,True,True,True,0.12007368090713347,35.27753527497407
generic,29,C11,1.35,0.155,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1e-06,4.449720898479056e-08,2.8040787386682314e-19,4.4497208985070967e-08,True,True,True,0.13854170203869234,25.043412635102868
generic,29,C11,1.35,0.155,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.025433496093749994,0.009167942326849402,8.380404583161437e-21,0.009167942326849402,True,True,True,0.20117415809727784,29.867515123914927
generic,29,C11,1.35,0.155,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6998046874999995,0.0007299338107638887,0.00578714954568793,1.530089197181612e-19,0.00578714954568793,True,True,True,0.19980872407154168,37.70373607892543
generic,30,C11,1.4,0.19,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,8.117377387152777e-06,0.04656369437132383,7.97727701795696e-26,0.04656369437132383,True,True,True,0.029970843969151468,36.783177163102664
generic,30,C11,1.4,0.19,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.47002929687500006,0.022585351562499995,0.02542902027489959,1.8297486078438314e-21,0.02542902027489959,True,True,True,0.03746777389565735,34.47801795206033
generic,30,C11,1.4,0.19,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,0.00011398313847294559,0.010973857320313161,1.2349118148787661e-19,0.010973857320313161,True,True,True,0.09178527938545136,132.0355392639758
generic,30,C11,1.4,0.19,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15865234374999998,9.72802734375e-06,0.034322775556393056,1.00729648987671e-26,0.034322775556393056,True,True,True,0.05868610235731542,36.64801034901757
generic,30,C11,1.4,0.19,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375000006,0.025433496093749994,0.022554755264272926,6.405274646293015e-22,0.022554755264272926,True,True,True,0.064359155699895,34.106698037008755
generic,30,C11,1.4,0.19,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,8.495815248842595e-05,0.04571640346570829,1.2300039705966904e-19,0.04571640346570829,True,True,True,0.05997198986614739,44.15099562599789
generic,30,C11,1.4,0.19,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.21988281249999997,0.003145400390625,0.04243163874568686,2.5909632349865697e-23,0.04243163874568686,True,True,True,0.11992148763440756,34.10412561101839
generic,30,C11,1.4,0.19,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3801171874999999,0.022585351562499995,0.012886408232111459,1.1003608594898825e-21,0.012886408232111459,True,True,True,0.12197327480968691,33.73579964309465
generic,30,C11,1.4,0.19,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,9.58900282118056e-06,0.001281874523710799,4.760497411788046e-15,0.0012818745237155595,True,True,True,0.11988284659223984,43.22893382294569
generic,30,C11,1.4,0.19,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2998046875000002,0.014940332031249998,0.01830376052279048,8.649381398175457e-21,0.01830376052279048,True,True,True,0.2002232887055143,31.327848957036622
generic,30,C11,1.4,0.19,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.33795572916666666,0.025433496093749994,0.004604581766026347,4.580233072863024e-21,0.004604581766026347,True,True,True,0.16372988257823456,33.08250346593559
generic,30,C11,1.4,0.19,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.604340277777777e-05,6.164478523853249e-08,1.2954439191637992e-19,6.164478523866204e-08,True,True,True,0.13855558642037347,25.46175040199887
generic,31,C12,1.25,0.235,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.0120921875,0.03772576745163007,3.945864088416349e-20,0.03772576745163007,True,True,True,0.032280886091339424,36.95505599491298
generic,31,C12,1.25,0.235,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.8082147216796877,2.3092464870876734e-06,0.013065225363140984,8.261277004893137e-10,0.013065226189268685,True,True,True,0.09178533030839146,140.10924265906215
generic,31,C12,1.25,0.235,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.19178527832031245,0.05800728352864582,0.043411546077715406,1.3026978953843323e-21,0.043411546077715406,True,True,True,0.10752373284347665,86.14397712692153
generic,31,C12,1.25,0.235,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.010422167968750002,0.03519625808474053,4.337891844495609e-20,0.03519625808474053,True,True,True,0.0605301998718108,37.43492787599098
generic,31,C12,1.25,0.235,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,1e-06,0.03910336319058735,2.419030481441596e-06,0.03910578222106879,True,True,True,0.05997472954693139,46.99402168497909
generic,31,C12,1.25,0.235,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,1,0.0525,0.0525,0.20489746093749997,0.05429189453125001,0.03707696700403832,1.1251590319865787e-21,0.03707696700403832,True,True,True,0.11806878818731247,58.757871962036006
generic,31,C12,1.25,0.235,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.0041078124999999995,0.02627063078972299,3.1736767940437796e-20,0.02627063078972299,True,True,True,0.11994978655231231,38.873341024969704
generic,31,C12,1.25,0.235,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,8.250750506365741e-06,0.0016265146752964302,1.239314782432964e-14,0.0016265146753088233,True,True,True,0.11988284760896734,45.47862203803379
generic,31,C12,1.25,0.235,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.21988281249999997,0.04791884765624998,0.029549375833044976,1.0729859473936375e-21,0.029549375833044976,True,True,True,0.1283761243494601,30.3412366110133
generic,31,C12,1.25,0.235,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.001759667968750001,0.008988913443872691,2.597839653455847e-21,0.008988913443872691,True,True,True,0.1998048320398125,40.05714494700078
generic,31,C12,1.25,0.235,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,6.355787037037038e-05,8.951232471512308e-08,4.045247364752366e-20,8.951232471516353e-08,True,True,True,0.1385551991478458,26.23184642510023
generic,31,C12,1.25,0.235,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2831380208333333,0.03870351562499999,8.611588662087316e-06,1.296358352770182e-21,8.611588662087318e-06,True,True,True,0.18716240566246212,31.15824330295436
