Mach,alpha,analytic_tail_points,ci,cr,delta_kappa_at_match,delta_q_at_match,far_left,far_right,gamma_left_imag,gamma_left_real,gamma_mismatch_at_match,gamma_right_imag,gamma_right_real,left_distance,left_far_amplitude,left_interface_amplitude,matching_y,modal_dy,mu_left,mu_right,n_coordinates,numerical_extent,omega_i,right_distance,right_far_amplitude,right_interface_amplitude,right_log_amplitude_shift,tail_tolerance,timestamp,status,error,updated,mach_directory
1.7,0.08,300,0.0347444091807322,0.4038309634965792,-1.4327303232697376e-11,-4.061620484385742e-11,-2655.886862237066,779.8369131259536,-0.1733654619570083,0.0052037327441594,4.306910393588248e-11,-0.0215932702012083,-0.017742456318645,2615.886862237066,1.0000000000000004e-06,0.8161685100489526,1.0,0.025,0.0052037327441594,0.017742456318645,3801,40.0,0.0027795527344585,739.8369131259536,1.0000000000000004e-06,0.5020847022681166,-0.4858520059810678,1e-06,2026-07-23T12:05:47.195853+00:00,converged,,2026-07-23T12:05:47.206218+00:00,M1p700000
1.7,0.085,300,0.0346371917969951,0.4067322472926893,-7.61437267404741e-12,-3.1534177179215466e-11,-2508.5967228337668,707.6891563549054,-0.184662229317585,0.00550949429291,3.244045316559918e-11,-0.0219424874477479,-0.01955434407876,2468.5967228337668,1.0000000000000004e-06,0.8067100233290898,1.0,0.025,0.00550949429291,0.01955434407876,3801,40.0,0.0029441613027445,667.6891563549054,1.0000000000000004e-06,0.4679999654246637,-0.5444960549281577,1e-06,2026-07-23T12:05:47.356582+00:00,converged,,2026-07-23T12:05:47.367062+00:00,M1p700000
1.7,0.09,300,0.0344056712495281,0.4095286433248272,-6.824318887765912e-12,-1.7150165836088416e-11,-2386.274237554449,646.1127474568228,-0.1959953087482924,0.0057921676832339,1.845804747223424e-11,-0.0222005507886548,-0.0214214065088026,2346.274237554449,1.0000000000000004e-06,0.7981196597620636,1.0,0.025,0.0057921676832339,0.0214214065088026,3801,40.0,0.0030965104124575,606.1127474568228,1.0000000000000004e-06,0.4352986183162324,-0.606226261327293,1e-06,2026-07-23T12:05:47.518916+00:00,converged,,2026-07-23T12:05:47.529238+00:00,M1p700000
1.7,0.095,300,0.0340615906188966,0.4122247805750896,-5.674615291551e-12,-1.768873502533408e-11,-2284.5347386316075,593.0551178146441,-0.2073625667204909,0.006050391067745,1.8576668310103e-11,-0.0223711014974094,-0.023341775210736,2244.5347386316075,1.0000000000000004e-06,0.7904146292097478,1.0,0.025,0.006050391067745,0.023341775210736,3801,40.0,0.0032358511087951,553.0551178146441,1.0000000000000004e-06,0.4040477080389338,-0.6710246946834968,1e-06,2026-07-23T12:05:47.685275+00:00,converged,,2026-07-23T12:05:47.695665+00:00,M1p700000
1.7,0.1,300,0.0336152959532578,0.4148252797640019,-1.1408101893706224e-11,-2.299233720082228e-11,-2200.0682811499005,546.9483527642594,-0.2187620458586295,0.0062829791250864,2.5666950710466162e-11,-0.0224575822019397,-0.0253137997445792,2160.0682811499005,9.99999999999999e-07,0.7836078001292885,1.0,0.025,0.0062829791250864,0.0253137997445792,3801,40.0,0.0033615295953257,506.9483527642595,1.0000000000000004e-06,0.3742910875837701,-0.7388748365074039,1e-06,2026-07-24T06:53:10.847873+00:00,converged,,2026-07-24T06:53:10.858662+00:00,M1p700000
1.7,0.105,300,0.0330759368401351,0.4173346821643851,-1.2635495080792758e-11,-2.163230705676256e-11,-2130.356512778528,506.5767198560214,-0.2301919498645431,0.0064888969562888,2.5052194405576467e-11,-0.0224632508836267,-0.0273360119384385,2090.356512778528,1.0000000000000004e-06,0.777709245853496,1.0,0.025,0.0064888969562888,0.0273360119384385,3801,40.0,0.0034729733682141,466.5767198560214,1.0000000000000004e-06,0.3460528486647609,-0.8097612291454725,1e-06,2026-07-23T12:05:47.845917+00:00,converged,,2026-07-23T12:05:47.856283+00:00,M1p700000
1.7,0.11,300,0.0324516348625227,0.4197574022504138,-5.837630726035492e-12,-1.897134272593748e-11,-2073.4776691940133,470.98480788462376,-0.241650629457644,0.006667238711915,1.9849175733982877e-11,-0.0223911941356434,-0.0294070965374862,2033.4776691940133,1.000000000000002e-06,0.7727269537478308,1.0,0.025,0.006667238711915,0.0294070965374862,3801,40.0,0.0035696798348774,430.98480788462376,1.0000000000000004e-06,0.3193400660265506,-0.8836691842120814,1e-06,2026-07-23T12:05:48.013170+00:00,converged,,2026-07-23T12:05:48.023474+00:00,M1p700000
1.7,0.115,300,0.0317496256303763,0.4220976974978769,-4.6994370200836855e-12,-1.691234652323459e-11,-2027.9707768540895,439.4126394166327,-0.2531365694388362,0.0068172100462943,1.755312431528069e-11,-0.0222443395612609,-0.0315258671449679,1987.9707768540895,1.0000000000000004e-06,0.7686679430895997,1.0,0.025,0.0068172100462943,0.0315258671449679,3801,40.0,0.0036512069474932,399.4126394166327,1.0000000000000004e-06,0.2941454954146639,-0.9605845454394856,1e-06,2026-07-23T12:05:48.177681+00:00,converged,,2026-07-23T12:05:48.188207+00:00,M1p700000
1.7,0.12,300,0.0309763785020722,0.4243596505971577,-9.851426965856724e-12,-2.0146384560604247e-11,-1992.740531954193,411.2490158626351,-0.2646483769233139,0.0069381135741696,2.242604343452857e-11,-0.0220254670610818,-0.0336912464608788,1952.740531954193,1.0000000000000004e-06,0.7655391161376606,1.0,0.025,0.0069381135741696,0.0336912464608788,3801,40.0,0.0037171654202486,371.2490158626351,1.0000000000000004e-06,0.270449884920084,-1.0404934997957949,1e-06,2026-07-23T12:05:48.344380+00:00,converged,,2026-07-23T12:05:48.354741+00:00,M1p700000
1.7,0.125,300,0.0301376975396052,0.4265471598376808,-4.691810134849206e-11,-4.940089830263173e-11,-1966.9910556610705,385.9974406436776,-0.2761847705513498,0.0070293366855606,6.813044097357902e-11,-0.0217372191547276,-0.035902249678801,1926.9910556610705,1.0000000000000004e-06,0.7633477096637185,1.0,0.025,0.0070293366855606,0.035902249678801,3801,40.0,0.0037672121924506,345.9974406436776,1.0000000000000004e-06,0.2482239153369769,-1.123382418090104,1e-06,2026-07-23T12:05:48.533858+00:00,converged,,2026-07-23T12:05:48.544208+00:00,M1p700000
1.7,0.13,300,0.029238807814941,0.4286639360949106,-2.377523872221232e-11,-3.561742567548265e-11,-1950.1545915677316,363.24597452671566,-0.2877445708209138,0.0070903414806032,4.282362651675725e-11,-0.0213821105402983,-0.0381579712223191,1910.1545915677316,1.0000000000000004e-06,0.7619592343105084,1.0,0.025,0.0070903414806032,0.0381579712223191,3801,40.0,0.0038010450159423,323.24597452671566,1.0000000000000004e-06,0.2273874327275215,-1.2092377412366,1e-06,2026-07-23T12:05:48.695860+00:00,converged,,2026-07-23T12:05:48.706479+00:00,M1p700000
1.7,0.135,300,0.0282844270120357,0.4307135025933534,-1.2046551256528204e-11,-2.6879481279662443e-11,-1941.8999849111997,342.6560583243664,-0.2993266909979812,0.0071206558481643,2.945549033779416e-11,-0.0209625363195674,-0.0404575724027841,1901.8999849111997,1.0000000000000004e-06,0.7612942696306488,1.0,0.025,0.0071206558481643,0.0404575724027841,3801,40.0,0.0038183976466248,302.6560583243664,1.000000000000002e-06,0.2078827281678659,-1.298045857382251,1e-06,2026-07-23T12:05:48.878569+00:00,converged,,2026-07-23T12:05:48.889042+00:00,M1p700000
1.7,0.14,300,0.0272788284589627,0.4326991990780491,-2.2255565446105408e-11,-2.385898510010032e-11,-1942.155847749472,323.9538538746721,-0.3109301292088313,0.0071198663218998,3.262761657450158e-11,-0.0204807799613211,-0.0428002724845684,1902.155847749472,1.0000000000000004e-06,0.7615380059505505,1.0,0.025,0.0071198663218998,0.0428002724845684,3801,40.0,0.0038190359842547,283.9538538746721,1.0000000000000004e-06,0.1897195710222746,-1.3897930405170529,1e-06,2026-07-23T12:05:49.064500+00:00,converged,,2026-07-23T12:05:49.074794+00:00,M1p700000
1.7,0.145,300,0.0262258940125742,0.4346241871849611,-1.7308772470858713e-11,-2.6872865911686805e-11,-1951.0273466934996,306.9041394609628,-0.3225539611241171,0.0070876117254947,3.1964738803178966e-11,-0.0199390202363113,-0.0451853405676502,1911.0273466934996,1.0000000000000004e-06,0.7626998337418407,1.0,0.025,0.0070876117254947,0.0451853405676502,3801,40.0,0.0038027546318232,266.9041394609628,1.000000000000002e-06,0.1728456779587032,-1.4844653897067837,1e-06,2026-07-23T12:05:49.228047+00:00,converged,,2026-07-23T12:05:49.238762+00:00,M1p700000
1.7,0.15,300,0.0251291595710998,0.4364914566474787,-5.949931519699803e-12,-2.6343448256138654e-11,-1968.840213566073,291.3082440081277,-0.3341973332077168,0.0070235777180694,2.7007016701460606e-11,-0.0193393376983757,-0.0476120885640723,1928.840213566073,1.0000000000000004e-06,0.7647919734659027,1.0,0.025,0.0070235777180694,0.0476120885640723,3801,40.0,0.0037693739356649,251.3082440081277,1.0000000000000004e-06,0.1572056925696118,-1.582048775122566,1e-06,2026-07-23T12:05:49.392498+00:00,converged,,2026-07-23T12:05:49.402728+00:00,M1p700000
1.7,0.155,300,0.0239918542277745,0.4383038326670098,-2.5175337509120155e-11,-2.2524824019876096e-11,-1996.165389059346,276.997269434522,-0.345859456674998,0.0069274920484317,3.3781138462528156e-11,-0.0186837204235491,-0.0500798654770313,1956.165389059346,1.0000000000000004e-06,0.7678273468950217,1.0,0.025,0.0069274920484317,0.0500798654770313,3801,40.0,0.003718737405305,236.997269434522,1.000000000000002e-06,0.1427416128540007,-1.6825288064214916,1e-06,2026-07-23T12:05:49.594915+00:00,converged,,2026-07-23T12:05:49.605458+00:00,M1p700000
1.7,0.16,300,0.0228169341517216,0.4400639840039697,-3.1087930840723026e-11,-4.0421833415182906e-11,-2033.862269283835,263.8268622249167,-0.3575396021002042,0.0067991204258156,5.0993961020912814e-11,-0.0179740691981628,-0.0525880528478805,1993.862269283835,1.0000000000000004e-06,0.7718223464535632,1.0,0.025,0.0067991204258156,0.0525880528478805,3801,40.0,0.0036507094642754,223.82686222491668,1.0000000000000004e-06,0.1293942028041506,-1.785890821891633,1e-06,2026-07-23T12:05:49.769868+00:00,converged,,2026-07-23T12:05:49.780227+00:00,M1p700000
1.7,0.165,300,0.0216071120197366,0.4417744301561991,-6.58164460431987e-11,-8.230644377854589e-11,-2083.1448060648872,251.6729501867132,-0.3692370942147986,0.0066382629166392,1.0538574503806586e-10,-0.017212202618287,-0.0551360602738761,2043.1448060648872,1.0000000000000004e-06,0.7767954972648906,1.0,0.025,0.0066382629166392,0.0551360602738761,3801,40.0,0.0035651734832565,211.6729501867132,1.0000000000000004e-06,0.1171033948084189,-1.892119859580744,1e-06,2026-07-23T12:05:49.938633+00:00,converged,,2026-07-23T12:05:49.949070+00:00,M1p700000
1.7,0.17,300,0.0203648828704671,0.4434375499103153,-4.447591947509544e-11,-2.8843255908683748e-11,-2145.6813565669618,240.42836286879825,-0.3809513075584077,0.0064447508499368,5.3009818190303134e-11,-0.0163998616022436,-0.0577233225643481,2105.6813565669618,9.99999999999999e-07,0.7827680607888261,1.0,0.025,0.0064447508499368,0.0577233225643481,3801,40.0,0.0034620300879794,200.42836286879825,1.0000000000000004e-06,0.1058090190423286,-2.0012006715111603,1e-06,2026-07-23T12:05:50.138877+00:00,converged,,2026-07-23T12:05:50.149171+00:00,M1p700000
1.7,0.175,300,0.0190925449656912,0.4450555880576098,-3.956664509918717e-11,-4.1969524210150315e-11,-2223.744158747367,230.00009684844665,-0.3926816620221016,0.0062184435396816,5.767980900481057e-11,-0.0155387127307315,-0.0603492958288626,2183.744158747367,1.0000000000000004e-06,0.7897642453354715,1.0,0.025,0.0062184435396816,0.0603492958288626,3801,40.0,0.0033411953689959,190.00009684844665,1.0000000000000004e-06,0.0954513576012622,-2.113117704060575,1e-06,2026-07-23T12:05:50.304594+00:00,converged,,2026-07-23T12:05:50.315075+00:00,M1p700000
1.7,0.18,300,0.017792221109122,0.4466306636295581,-2.4528924030819965e-11,-3.6217695509321857e-12,-2320.434869134532,220.30708174779824,-0.4044276192914157,0.0059592263215237,2.4794864968170255e-11,-0.01463035318286,-0.0630134560657737,2280.434869134532,1.000000000000002e-06,0.7978113912401353,1.0,0.025,0.0059592263215237,0.0630134560657737,3801,40.0,0.0032025997996419,180.30708174779824,1.0000000000000004e-06,0.0859716073870275,-2.227855122604278,1e-06,2026-07-23T12:05:50.471487+00:00,converged,,2026-07-23T12:05:50.481706+00:00,M1p700000
1.7,0.185,300,0.0164658740674279,0.4481647764917723,-4.7497381028271946e-11,-1.2078438076101872e-11,-2440.0328648318573,211.2783577111934,-0.4161886791915428,0.0056670077476206,4.900907947414515e-11,-0.0136763131594437,-0.0657152962956646,2400.0328648318573,1.0000000000000004e-06,0.8069401972973841,1.0,0.025,0.0056670077476206,0.0657152962956646,3801,40.0,0.0030461867024741,171.2783577111934,1.0000000000000004e-06,0.0773122755537164,-2.345396813520395,1e-06,2026-07-23T12:05:50.659184+00:00,converged,,2026-07-23T12:05:50.669896+00:00,M1p700000
1.7,0.19,300,0.015115322697238,0.4496598147311717,-6.643287309149315e-11,-2.0865934414332488e-11,-2588.546907829633,202.8515381084669,-0.4279643766929459,0.0053417178885968,6.963270672732506e-11,-0.0126780598668836,-0.0684543254890553,2548.546907829633,1.0000000000000004e-06,0.8171832194247153,1.0,0.025,0.0053417178885968,0.0684543254890553,3801,40.0,0.0028719113124752,162.8515381084669,1.0000000000000004e-06,0.0694173556103237,-2.4657264114113846,1e-06,2026-07-23T12:05:50.853808+00:00,converged,,2026-07-23T12:05:50.864626+00:00,M1p700000
1.7,0.195,300,0.0137422547294503,0.4511175608667579,-2.8122629225357798e-11,3.272227063963462e-11,-2774.6237321345407,194.97164217898575,-0.4397542789092729,0.0049833063208107,4.314660207201075e-11,-0.011637000280409,-0.0712300667628391,2734.6237321345407,1.0000000000000004e-06,0.8285792196020703,1.0,0.025,0.0049833063208107,0.0712300667628391,3801,40.0,0.0026797396722428,154.97164217898575,1.000000000000004e-06,0.062232983451937,-2.5888273106291666,1e-06,2026-07-23T12:05:51.070653+00:00,converged,,2026-07-23T12:05:51.081169+00:00,M1p700000
1.7,0.2,300,0.0123482379413871,0.452539697415948,-1.0421060542276095e-10,-1.0034147991666575e-12,-3011.1057733931484,187.58994924541247,-0.4515579822095686,0.0045917402249902,1.0421543611115179e-10,-0.0105544836025338,-0.0740420555520113,2971.1057733931484,1.0000000000000004e-06,0.8411673364842911,1.0,0.025,0.0045917402249902,0.0740420555520113,3801,40.0,0.0024696475882774,147.58994924541247,1.0000000000000004e-06,0.055707118638135,-2.7146826714426364,1e-06,2026-07-23T12:05:51.235543+00:00,converged,,2026-07-23T12:05:51.246157+00:00,M1p700000
1.7,0.205,300,0.0109347319530853,0.4539278147332475,-7.860177786422895e-12,9.211336467890295e-11,-3317.8587629339145,180.66322500781556,-0.46337511051481,0.0041670033418427,9.244811705655636e-11,-0.0094318047691433,-0.0768898404289274,3277.8587629339145,1.0000000000000004e-06,0.8549928790042667,1.0,0.025,0.0041670033418427,0.0768898404289274,3801,40.0,0.0022416200503824,140.66322500781553,1.000000000000002e-06,0.049790173540013,-2.8432754941649736,1e-06,2026-07-23T12:05:51.401827+00:00,converged,,2026-07-23T12:05:51.412294+00:00,M1p700000
1.7,0.21,300,0.0095030958822338,0.4552834131668948,-1.8020149261666063e-10,1.7769045609905554e-10,-3727.252690495204,174.15292095520996,-0.4752053118167096,0.0037090939694988,2.5307405266040763e-10,-0.0082702060855964,-0.07977297917708,3687.252690495204,1.0000000000000004e-06,0.8701028641826057,1.0,0.025,0.0037090939694988,0.07977297917708,3801,40.0,0.001995650135269,134.15292095520996,1.0000000000000004e-06,0.0444347975426862,-2.974588548429815,1e-06,2026-07-23T12:05:51.594229+00:00,converged,,2026-07-23T12:05:51.605010+00:00,M1p700000
1.7,0.215,300,0.0080545975156262,0.4566079133063973,1.927111248356539e-12,3.9909505214485996e-10,-4295.745226222711,168.0245761889242,-0.4870482580572734,0.0032180239870693,3.9909970484112365e-10,-0.0070708797084457,-0.0826910424648762,4255.745226222711,1.0000000000000004e-06,0.886547709472851,1.0,0.025,0.0032180239870693,0.0826910424648762,3801,40.0,0.0017317384658596,128.0245761889242,1.0000000000000004e-06,0.039596090443165,-3.1086045546544288,1e-06,2026-07-23T12:05:51.783168+00:00,converged,,2026-07-23T12:05:51.794010+00:00,M1p700000
1.7,0.22,300,0.006590418920113,0.4579026542666269,-3.387311958702455e-11,4.396525027719478e-12,-5131.29067041134,162.24729136787658,-0.4989036406906715,0.0026938169378054,3.4157249053110666e-11,-0.005834969020811,-0.0856436074179288,5091.29067041134,1.0000000000000004e-06,0.9043801249964452,1.0,0.025,0.0026938169378054,0.0856436074179288,3801,40.0,0.0014498921624248,122.2472913678766,1.0000000000000004e-06,0.0352316121081443,-3.245306013429347,1e-06,2026-07-23T12:05:51.971756+00:00,converged,,2026-07-23T12:05:51.982599+00:00,M1p700000
1.7,0.225,300,0.0051116684727593,0.4591689061072109,3.056674080514909e-10,3.012284692516243e-11,-6469.221942616004,156.793240407579,-0.510771172066951,0.0021365090997733,3.0714809172741646e-10,-0.004563574724979,-0.0886302642856793,6429.221942616004,1.0000000000000004e-06,0.923652488200806,1.0,0.025,0.0021365090997733,0.0886302642856793,3801,40.0,0.0011501254063708,116.793240407579,1.0000000000000004e-06,0.0313013267592592,-3.384675420756965,1e-06,2026-07-23T12:05:52.159129+00:00,converged,,2026-07-23T12:05:52.170188+00:00,M1p700000
1.7,0.23,300,0.0036193799030056,0.460407864505971,-2.353279585087797e-10,-1.292880082506831e-10,-8938.46185200895,151.63726737082402,-0.5226505799223845,0.0015461456816109,2.685044452766819e-10,-0.0032577514840199,-0.0916506069382248,8898.46185200895,1.0000000000000004e-06,0.944412542914791,1.0,0.025,0.0015461456816109,0.0916506069382248,3801,40.0,0.0008324573776912,111.637267370824,1.0000000000000004e-06,0.0277675488824952,-3.5266950540027016,1e-06,2026-07-23T12:05:52.329474+00:00,converged,,2026-07-23T12:05:52.339818+00:00,M1p700000
1.7,0.235,300,0.0021145234432839,0.4616206622806005,-2.8537781929238726e-09,1.41482836785254e-10,-14974.870571262574,146.75642682457317,-0.5345416089374173,0.0009227822434047,2.8572832144386118e-09,-0.0019185142759307,-0.0947042393944987,14934.870571262574,1.0000000000000004e-06,0.9666902192262856,1.0,0.025,0.0009227822434047,0.0947042393944987,3801,40.0,0.0004969130091717,106.75642682457315,9.99999999999999e-07,0.0245946988032649,-3.6713471678129657,1e-06,2026-07-23T12:05:52.501742+00:00,converged,,2026-07-23T12:05:52.512286+00:00,M1p700000
1.7,0.24,300,0.0005983786311341,0.4628080238673403,-1.8670102090029286e-07,1.0969880810186069e-07,-51815.73716489314,142.12956359048732,-0.546443863841637,0.0002666479090529,2.165435284283057e-07,-0.0005471790211435,-0.0977904582054038,51775.73716489314,1.0000000000000004e-06,0.9904276065788664,1.0,0.025,0.0002666479090529,0.0977904582054038,3801,40.0,0.0001436108714721,102.12956359048732,1.0000000000000004e-06,0.0217484293438126,-3.818595234863208,1e-06,2026-07-23T12:05:52.684631+00:00,converged,,2026-07-23T12:05:52.695805+00:00,M1p700000
1.75,0.05,300,0.028092539405828,0.4043340347931455,-9.699354167058694e-12,-4.7135212399851405e-11,-5135.179983185655,1776.6144593243114,-0.112251961763983,0.0026908134290306,4.8122819111489564e-11,-0.0164646007363094,-0.0077814169656502,5095.179983185655,1.0000000000000004e-06,0.9000258121702683,1.0,0.025,0.0026908134290306,0.0077814169656502,3801,40.0,0.0014046269702914,1736.6144593243114,1.0000000000000004e-06,0.7391980908485181,-0.1968575055046617,1e-06,2026-07-23T12:05:46.083415+00:00,converged,,2026-07-23T12:05:46.093976+00:00,M1p750000
1.75,0.055,300,0.029060765945644,0.4075496013880763,-9.375454405879946e-12,-3.829066577698548e-11,-4515.009944711484,1508.5238942218723,-0.1238162568235303,0.0030605154113879,3.942174819768322e-11,-0.0174023954621685,-0.009165401521566,4475.009944711484,1.0000000000000004e-06,0.8872099250603048,1.0,0.025,0.0030605154113879,0.009165401521566,3801,40.0,0.0015983421270104,1468.5238942218723,1.0000000000000004e-06,0.7005430749278623,-0.2362257673465057,1e-06,2026-07-23T12:05:46.341577+00:00,converged,,2026-07-23T12:05:46.351891+00:00,M1p750000
1.75,0.06,300,0.0298090916521314,0.4106729454768166,-4.867748565340335e-12,-3.5333686497496235e-11,-4036.769507021545,1301.2558934516123,-0.135431353475922,0.0034232172272604,3.5667413385311816e-11,-0.0182258508400877,-0.0106266385201353,3996.769507021545,1.0000000000000004e-06,0.8748521939102375,1.0,0.025,0.0034232172272604,0.0106266385201353,3801,40.0,0.0017885454991278,1261.2558934516123,1.0000000000000004e-06,0.6619269365643797,-0.2788997687248518,1e-06,2026-07-23T12:05:46.501750+00:00,converged,,2026-07-23T12:05:46.511983+00:00,M1p750000
1.75,0.065,300,0.0303596785574145,0.4137013753212534,-3.343873788974605e-12,-3.326038489764871e-11,-3660.349807749844,1137.274768624474,-0.1470942259373781,0.0037753918588841,3.3428052522639266e-11,-0.018939467736437,-0.0121604902936455,3620.349807749844,1.0000000000000004e-06,0.8630597392950483,1.0,0.025,0.0037753918588841,0.0121604902936455,3801,40.0,0.0019733791062319,1097.274768624474,1.0000000000000004e-06,0.6236840402238348,-0.3248400171712783,1e-06,2026-07-23T12:05:46.662983+00:00,converged,,2026-07-23T12:05:46.673243+00:00,M1p750000
1.75,0.07,300,0.030732164094019,0.4166341689629784,-3.5789426977572707e-12,-1.8154697363492733e-11,-3359.192493745426,1004.9965653285842,-0.1588020172250054,0.0041140258732461,1.8504104063527094e-11,-0.0195476130605882,-0.0137629830532514,3319.192493745426,1.0000000000000004e-06,0.8519165010557473,1.0,0.025,0.0041140258732461,0.0137629830532514,3801,40.0,0.0021512514865813,964.9965653285842,1.0000000000000004e-06,0.5860916027702027,-0.3740124224899708,1e-06,2026-07-23T12:05:46.843676+00:00,converged,,2026-07-23T12:05:46.853980+00:00,M1p750000
1.75,0.075,300,0.0309439168181252,0.4194720100334108,-1.3273300861205149e-11,-2.4051411903758254e-11,-3115.132004155473,896.5097683988158,-0.1705520515679887,0.0044365337992531,2.7470910620442013e-11,-0.020054490155283,-0.0154306935960474,3075.132004155473,9.99999999999999e-07,0.8414880347863226,1.0,0.025,0.0044365337992531,0.0154306935960474,3801,40.0,0.0023207937613593,856.5097683988158,1.0000000000000004e-06,0.5493767858903178,-0.4263872754171702,1e-06,2026-07-23T12:05:47.001796+00:00,converged,,2026-07-23T12:05:47.012041+00:00,M1p750000
1.75,0.08,300,0.0310102960939408,0.4222165684129251,-5.412783068980964e-12,-1.955342138204585e-11,-2915.4006018842424,806.2550414975882,-0.1823418365960001,0.0047406882112338,2.0288777890639318e-11,-0.0204641248712232,-0.0171606562179905,2875.4006018842424,1.0000000000000004e-06,0.8318253117566711,1.0,0.025,0.0047406882112338,0.0171606562179905,3801,40.0,0.0024808236875152,766.2550414975882,1.0000000000000004e-06,0.5137229248809447,-0.4819383934851783,1e-06,2026-07-23T12:05:47.161382+00:00,converged,,2026-07-23T12:05:47.171660+00:00,M1p750000
1.75,0.085,300,0.0309448952275353,0.4248701909779256,-2.580899036153106e-12,-1.6234957822547358e-11,-2750.8176211802784,730.228631047875,-0.1941690594032344,0.0050245623469063,1.6438822808665702e-11,-0.0207803606876651,-0.0189502856915306,2710.8176211802784,1.0000000000000004e-06,0.8229676312675731,1.0,0.025,0.0050245623469063,0.0189502856915306,3801,40.0,0.0026303160943405,690.228631047875,1.0000000000000004e-06,0.479274964746007,-0.5406423978813699,1e-06,2026-07-23T12:05:47.322410+00:00,converged,,2026-07-23T12:05:47.332685+00:00,M1p750000
1.75,0.09,300,0.0307597644867553,0.4274356739918147,-3.61414891070222e-12,-1.5435252034845526e-11,-2614.656125037593,665.4845461173218,-0.2060315789906471,0.0052864834580808,1.5852730923343556e-11,-0.0210068602414296,-0.0207973146106428,2574.656125037593,1.0000000000000004e-06,0.814945904568666,1.0,0.025,0.0052864834580808,0.0207973146106428,3801,40.0,0.0027683788038079,625.4845461173218,1.000000000000002e-06,0.4461448212853983,-0.602478125560623,1e-06,2026-07-23T12:05:47.488146+00:00,converged,,2026-07-23T12:05:47.498413+00:00,M1p750000
1.75,0.095,300,0.0304656084045474,0.4299160958781788,-3.090208991474164e-11,-3.5660546564286744e-11,-2501.9119959956133,609.8137141722307,-0.2179274166972347,0.0055249944679033,4.7187008194655016e-11,-0.021147110311508,-0.0226997415183341,2461.9119959956133,1.0000000000000004e-06,0.807784148073496,1.0,0.025,0.0055249944679033,0.0226997415183341,3801,40.0,0.002894232798432,569.8137141722307,1.0000000000000004e-06,0.4144153560356995,-0.6674261330291078,1e-06,2026-07-23T12:05:47.658073+00:00,converged,,2026-07-23T12:05:47.668360+00:00,M1p750000
1.75,0.1,300,0.0300719602215737,0.4323146954930108,3.551384880617903e-12,3.5627629318968346e-12,-2408.820671211219,561.5316222904402,-0.229854745818313,0.0057388227109488,5.030468594393525e-12,-0.0212044291500257,-0.0246557888614153,2368.820671211219,9.99999999999999e-07,0.8015012944879365,1.0,0.025,0.0057388227109488,0.0246557888614153,3801,40.0,0.0030071960221573,521.5316222904402,1.000000000000002e-06,0.3841443082639946,-0.7354683023675748,1e-06,2026-07-24T06:53:14.507408+00:00,converged,,2026-07-24T06:53:14.519017+00:00,M1p750000
1.75,0.105,300,0.0295873299966672,0.4346347826217831,-1.1187077306185069e-11,-1.679082220484851e-11,-2332.5311589937887,519.3344121337998,-0.2418118807835039,0.0059268534961339,2.0176283328933367e-11,-0.0211819739139637,-0.0266638666300324,2292.5311589937887,9.99999999999999e-07,0.7961129204907493,1.0,0.025,0.0059268534961339,0.0266638666300324,3801,40.0,0.00310666964965,479.3344121337997,9.99999999999999e-07,0.3553678880818344,-0.8065874783577105,1e-06,2026-07-23T12:05:47.835518+00:00,converged,,2026-07-23T12:05:47.845661+00:00,M1p750000
1.75,0.11,300,0.0290193382153662,0.4368796746918719,-1.0710524481205574e-11,-1.9928084356302108e-11,-2270.8792968163198,482.1986153186045,-0.2537972667869121,0.0060881091863397,2.262396695485557e-11,-0.0210827500664456,-0.0287225447431914,2230.8792968163198,9.99999999999999e-07,0.7916199864519873,1.0,0.025,0.0060881091863397,0.0287225447431914,3801,40.0,0.0031921272036902,442.1986153186045,1.0000000000000004e-06,0.3280986203150738,-0.8807672266966909,1e-06,2026-07-23T12:05:47.994447+00:00,converged,,2026-07-23T12:05:48.004799+00:00,M1p750000
1.75,0.115,300,0.028374825904752,0.4390526505121892,-1.357451998029724e-11,-2.5776769607688263e-11,-2222.18231506077,449.3007898795365,-0.2658094695886726,0.0062217308328831,2.9132618215727366e-11,-0.0209096191895607,-0.0308305278618156,2182.18231506077,1.0000000000000004e-06,0.7877617635320887,1.0,0.025,0.0062217308328831,0.0308305278618156,3801,40.0,0.0032631049790464,409.3007898795365,1.0000000000000004e-06,0.3022347783984291,-0.957991586341674,1e-06,2026-07-23T12:05:48.158667+00:00,converged,,2026-07-23T12:05:48.168806+00:00,M1p750000
1.75,0.12,300,0.0276599521475727,0.4411569181720948,-5.0199993467670006e-11,-5.903864723488805e-11,-2185.2885121775403,419.9998552148685,-0.277847165967742,0.006326963272571,7.749581415457009e-11,-0.0206653074365182,-0.0329866355506256,2145.2885121775403,1.0000000000000004e-06,0.7847822938423723,1.0,0.025,0.006326963272571,0.0329866355506256,3801,40.0,0.0033191942577087,379.9998552148685,1.0000000000000004e-06,0.2778722440485454,-1.0382448923524867,1e-06,2026-07-23T12:05:48.320335+00:00,converged,,2026-07-23T12:05:48.330573+00:00,M1p750000
