benchmark_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,shoot_status,shoot_error,shoot_cr,shoot_ci,shoot_stage1_mismatch,shoot_stage2_mismatch,shoot_total_mismatch,shoot_spectral_success,shoot_mode_success,shoot_retry,shoot_cr_half_window,shoot_ci_half_window,shoot_n_candidates,shoot_seconds,shoot_spectral_error,t401_id,chunk,pinn_error,shoot_error_recomputed,technical_success,improved
35,C20,1.55,0.065,0.3284933098185326,0.0507775752636187,0.33561084,0.046390444,0.0083609901691319,COMPLETED,,0.328491699375,0.050775209625,2.293407122354789e-07,2.167676487121351e-21,2.293407122354811e-07,True,True,0,0.015,0.015,12,310.8709892189945,2.861778196454485e-06,236,4,0.00836099016913191,2.8617781964971956e-06,True,True
36,C20,1.55,0.075,0.3371855211912236,0.0507066573395572,0.3426547,0.047541793,0.0063188830603334,COMPLETED,,0.3371859499999999,0.0507058555,9.038139082516743e-08,3.0560014567914306e-21,9.038139082517049e-08,True,True,0,0.06,0.015,12,305.0742693670327,9.09298434026482e-07,237,4,0.006318883060333499,9.09298434032601e-07,True,True
37,C20,1.55,0.09,0.3487121099820713,0.0494574826476193,0.34490648,0.050786294,0.0040309501573023,COMPLETED,,0.3487150737499999,0.049458169,3.960087566139777e-07,4.52569662962894e-21,3.960087566139822e-07,True,True,0,0.03,0.008,12,322.7235132179921,3.0422031367565053e-06,238,4,0.004030950157302339,3.04220313670086e-06,True,True
38,C20,1.55,0.1,0.3555551063603823,0.0480504120008845,0.34674942,0.04948743,0.0089221708685277,COMPLETED,,0.3555580137499999,0.048051883125,4.938985296732008e-07,5.440881264725652e-21,4.938985296732062e-07,True,True,0,0.03,0.015,12,327.0549244779977,3.258392326261912e-06,239,4,0.00892217086852774,3.258392326255647e-06,True,True
39,C20,1.55,0.115,0.3647793295971357,0.0452945808224513,0.36177626,0.043218404,0.0036508817021816,COMPLETED,,0.3647840725,0.0452965289999999,9.449070183200644e-07,6.6162391746511055e-21,9.449070183200712e-07,True,True,0,0.06,0.008,12,334.07674529997166,5.127428531125803e-06,240,4,0.0036508817021816456,5.1274285310375435e-06,True,True
40,C20,1.6,0.05,0.3386982234532665,0.0421909590288649,0.336912,0.041508902,0.0019120136023635,COMPLETED,,0.338699109375,0.0421911936666666,5.285183804637413e-08,9.109578962784324e-22,5.2851838046375044e-08,True,True,0,0.015,0.008,12,304.9504211410531,9.164672475638796e-07,241,4,0.0019120136023635789,9.164672475478907e-07,True,True
41,C20,1.6,0.06,0.3477230740318452,0.0437857312429802,0.34894103,0.04067204,0.0033434248753299,COMPLETED,,0.3477203268749999,0.0437872743749999,2.3725610068920486e-07,1.5711414356932577e-21,2.372561006892064e-07,True,True,0,0.015,0.015,12,310.97466598200845,3.1508930738910557e-06,242,4,0.0033434248753299975,3.150893073895276e-06,True,True
42,C20,1.6,0.07,0.3559247173858385,0.0444157003676643,0.35498932,0.040637653,0.0038921215527972,COMPLETED,,0.3559170543749999,0.044416949875,7.331922132849664e-07,2.381707395126405e-21,7.331922132849687e-07,True,True,0,0.015,0.015,12,317.1620324429823,7.76421301186468e-06,243,4,0.0038921215527972096,7.764213011919468e-06,True,True
43,C20,1.6,0.08,0.3633999906790227,0.0443109431210614,0.36303243,0.04164283,0.0026933118051097,COMPLETED,,0.36340352375,0.0443088456249999,4.715238983662236e-07,3.294285415277796e-21,4.715238983662269e-07,True,True,0,0.03,0.015,12,321.928952390037,4.108780872534408e-06,244,4,0.0026933118051097656,4.108780872583999e-06,True,True
44,C20,1.6,0.095,0.3734431471291369,0.0431154410476996,0.37119326,0.042324286,0.0023849357231079,COMPLETED,,0.37343935375,0.043115301625,5.570179670771787e-07,4.7929096613105505e-21,5.570179670771834e-07,True,True,0,0.03,0.015,12,329.401318808028,3.7959404586437594e-06,245,4,0.0023849357231079233,3.7959404586440135e-06,True,True
45,C20,1.6,0.105,0.3794689505346765,0.0417841166306905,0.37836826,0.040575847,0.001634452554703,COMPLETED,,0.379471775625,0.0417789719999999,9.896075447560704e-07,5.71548986739371e-21,9.89607544756076e-07,True,True,0,0.015,0.008,12,333.4317565439851,5.86927255101239e-06,246,4,0.0016344525547030647,5.8692725510647395e-06,True,True
46,C20,1.6,0.115,0.3850335169835032,0.0401163544206415,0.38650396,0.03846462,0.0022114314959085,COMPLETED,,0.385029350625,0.0401156616666666,8.047347075615297e-07,6.4941363357677945e-21,8.047347075615362e-07,True,True,0,0.015,0.008,12,337.5333781230147,4.223559073384815e-06,247,4,0.0022114314959085,4.223559073449817e-06,True,True
47,C21,1.45,0.125,0.3269018153356393,0.0553327091569246,0.32724184,0.05454532,0.0008576703660591,COMPLETED,,0.3269000431249999,0.0553317783333333,3.870437755830379e-07,6.828728356568824e-21,3.8704377558304484e-07,True,True,0,0.015,0.008,12,329.1179307519924,2.0017899760681736e-06,248,4,0.0008576703660591604,2.001789976133451e-06,True,True
48,C21,1.45,0.13,0.3299286886080188,0.0538600495140795,0.33053774,0.053017948,0.0010392682801323,COMPLETED,,0.3299322712499999,0.05385779175,8.644556020345628e-07,6.633878615673715e-21,8.644556020345695e-07,True,True,0,0.03,0.03,12,331.5924368450069,4.23471630734377e-06,249,4,0.0010392682801323334,4.2347163072968065e-06,True,True
49,C21,1.45,0.135,0.3328377578010073,0.0523477554749174,0.33337682,0.051618576,0.0009068024928415,COMPLETED,,0.332839710625,0.052350997875,8.135012059224989e-07,6.75363205559846e-21,8.135012059225056e-07,True,True,0,0.015,0.015,12,333.72610989701934,3.7850600843634585e-06,250,4,0.0009068024928415838,3.7850600843634585e-06,True,True
0,C21,1.45,0.145,0.3383320068640247,0.0492167811364693,0.3371437,0.049101308,0.0011939042040022,COMPLETED,,0.33833510625,0.0492210996666666,1.256698417032546e-06,6.3982958699658406e-21,1.2566984170325524e-06,True,True,0,0.03,0.008,12,346.437544306973,5.3156275725029165e-06,251,5,0.0011939042040022747,5.315627572446543e-06,True,True
1,C21,1.45,0.15,0.3409303879527062,0.0476035893642579,0.33829716,0.047938194,0.0026544019501901,COMPLETED,,0.34093387875,0.04760616275,1.0714999421844603e-06,6.136320850240209e-21,1.0714999421844664e-06,True,True,0,0.03,0.03,12,350.1110923899687,4.336816796215211e-06,252,5,0.0026544019501901794,4.336816796211093e-06,True,True
2,C21,1.45,0.155,0.3434375068466994,0.0459618202213174,0.33926892,0.04678345,0.0042487870965362,COMPLETED,,0.343438841875,0.0459657416666666,1.0672425368497852e-06,5.840251128873432e-21,1.0672425368497912e-06,True,True,0,0.015,0.008,12,354.8421999969869,4.142467162306015e-06,253,5,0.004248787096536294,4.1424671622403285e-06,True,True
3,C21,1.45,0.17,0.3504626486183875,0.0408855647331534,0.3425792,0.042578533,0.0080631819817802,COMPLETED,,0.3504600593749999,0.0408858246666666,7.515303888870668e-07,4.828146090017293e-21,7.515303888870717e-07,True,True,0,0.015,0.008,12,370.6690287889796,2.602258010110217e-06,254,5,0.008063181981780253,2.6022580101592125e-06,True,True
4,C21,1.45,0.185,0.3568359823845386,0.0356190876845879,0.34884328,0.03651572,0.0080428378646377,COMPLETED,,0.35683156125,0.0356146783333333,1.991268938344283e-06,3.636115238039671e-21,1.9912689383442868e-06,True,True,0,0.03,0.008,12,386.24069713504286,6.244101944607404e-06,255,5,0.008042837864637765,6.244101944646604e-06,True,True
5,C21,1.45,0.2,0.3626566088431018,0.0302003605398189,0.36048907,0.030551556,0.0021958057490604,COMPLETED,,0.3626570387499999,0.0302025976666666,7.923919189241878e-07,2.5230571542538328e-21,7.923919189241904e-07,True,True,0,0.03,0.008,12,395.1999485679553,2.2780598047604773e-06,256,5,0.002195805749060425,2.2780598046852667e-06,True,True
6,C21,1.5,0.12,0.3463350090058034,0.0500656877706976,0.34150776,0.05030274,0.0048330659754908,COMPLETED,,0.34633197875,0.050068365,7.636027475430187e-07,6.875340450618526e-21,7.636027475430256e-07,True,True,0,0.03,0.008,12,337.63672450295417,4.043514185871691e-06,257,5,0.004833065975490824,4.043514185904103e-06,True,True
7,C21,1.5,0.135,0.3547999528774636,0.0461383483534535,0.35749373,0.045289718,0.0028242890543822,COMPLETED,,0.3547984175,0.0461386763333333,3.476024841169141e-07,6.955552262123758e-21,3.47602484116921e-07,True,True,0,0.06,0.008,12,343.0133451150032,1.5700174384921706e-06,258,5,0.002824289054382231,1.5700174384878219e-06,True,True
8,C21,1.5,0.145,0.3599323242867976,0.0433022950552245,0.36388648,0.042559512,0.0040233163026761,COMPLETED,,0.3599314018750001,0.0433043036666666,5.366285344201631e-07,6.878433917382392e-21,5.3662853442017e-07,True,True,0,0.015,0.008,12,350.71141036297195,2.210285829866443e-06,259,5,0.004023316302676169,2.210285829815997e-06,True,True
9,C21,1.5,0.155,0.3647114577304087,0.0403227693778328,0.36644995,0.040136833,0.001748407191712,COMPLETED,,0.36471166875,0.0403223798749999,1.1688263025284325e-07,6.579013434378902e-21,1.1688263025284981e-07,True,True,0,0.03,0.015,12,359.3940378749976,4.429917884984984e-07,260,5,0.0017484071917120438,4.429917885839132e-07,True,True
10,C21,1.5,0.165,0.3691768912189201,0.037220759251363,0.36763316,0.03768214,0.0016112039819592,COMPLETED,,0.36917612875,0.0372185983333333,6.515771016495486e-07,5.9914952106144735e-21,6.515771016495546e-07,True,True,0,0.03,0.008,12,370.3358784960001,2.2914898177928552e-06,261,5,0.0016112039819592583,2.2914898178321165e-06,True,True
11,C21,1.5,0.18,0.3753597021383517,0.0323754101889196,0.3712701,0.03300969,0.0041384968924423,COMPLETED,,0.375361896875,0.032374924375,7.058867669765382e-07,4.914684503662385e-21,7.058867669765431e-07,True,True,0,0.015,0.015,12,388.7628148799995,2.2478621221397203e-06,262,5,0.004138496892442339,2.247862122085521e-06,True,True
12,C21,1.5,0.195,0.3810075315624341,0.0273406565891719,0.38013694,0.027586127,0.0009045360087766,COMPLETED,,0.381006080625,0.0273413353333333,5.485925732725441e-07,3.74488837787424e-21,5.485925732725478e-07,True,True,0,0.015,0.008,12,399.2162486710004,1.6018467699227172e-06,263,5,0.0009045360087766637,1.6018467699109564e-06,True,True
13,C21,1.55,0.125,0.3703371637014682,0.0431153363587604,0.36736795,0.043509062,0.0029952044814262,COMPLETED,,0.370346465625,0.043118437,2.0208444060783384e-06,7.134615957560917e-21,2.0208444060783456e-06,True,True,0,0.015,0.008,12,343.35247817699565,9.805088346803204e-06,264,5,0.0029952044814262595,9.805088346803204e-06,True,True
14,C21,1.55,0.14,0.3779264562753834,0.0394437041921252,0.38534254,0.038489178,0.0074772600638185,COMPLETED,,0.377930430625,0.0394423029999999,1.0043402661187083e-06,7.297430694494612e-21,1.0043402661187155e-06,True,True,0,0.015,0.008,12,352.2631878419779,4.214118442446243e-06,265,5,0.007477260063818588,4.214118442423884e-06,True,True
15,C21,1.55,0.155,0.3847525883515422,0.0353855213943005,0.3920591,0.034453265,0.0073657460215353,COMPLETED,,0.3847544124999999,0.0353855566666666,4.916279393936789e-07,6.954218993319486e-21,4.916279393936859e-07,True,True,0,0.06,0.008,12,364.8468919610023,1.824489445201644e-06,266,5,0.007365746021535343,1.8244894452005704e-06,True,True
16,C21,1.55,0.165,0.388940541897801,0.0325068501349592,0.3932344,0.032051366,0.0043179489574356,COMPLETED,,0.388947290625,0.032504491,2.069587091071488e-06,6.6043963529798215e-21,2.069587091071495e-06,True,True,0,0.015,0.008,12,373.2117483629845,7.14918432853022e-06,267,5,0.004317948957435651,7.149184328477818e-06,True,True
17,C21,1.55,0.175,0.3928738061581761,0.0295124929276855,0.39447874,0.02940461,0.0016085556759769,COMPLETED,,0.3928771775,0.029512031875,1.0509095223315577e-06,6.0763551278350645e-21,1.0509095223315636e-06,True,True,0,0.06,0.015,12,383.51763758499874,3.402721744809656e-06,268,5,0.001608555675976955,3.4027217448096557e-06,True,True
18,C21,1.55,0.185,0.3965783674678916,0.026418540738433,0.39668807,0.026289115,0.0001696633941659,COMPLETED,,0.396580648125,0.0264193233333333,7.897634659924829e-07,5.283621211392258e-21,7.897634659924882e-07,True,True,0,0.015,0.008,12,397.5234399270266,2.411192987728229e-06,269,5,0.0001696633941659858,2.4111929877180946e-06,True,True
19,C21,1.55,0.195,0.4000769224315659,0.0232386568260199,0.4005306,0.022962121,0.0005313147835067,COMPLETED,,0.4000748708333334,0.0232381626666666,7.294276672785701e-07,4.590698118197765e-21,7.294276672785747e-07,True,True,0,0.1,0.008,12,403.98360913601937,2.1102722037873773e-06,270,5,0.0005313147835067312,2.1102722038028136e-06,True,True
20,C21,1.55,0.205,0.4033893803670432,0.0199845464822127,0.40638477,0.019976776,0.0029953997118279,COMPLETED,,0.4033867231249999,0.0199865416249999,1.2065929699672545e-06,3.786638122630777e-21,1.2065929699672585e-06,True,True,0,0.015,0.015,12,408.8860589390388,3.3228797778498406e-06,271,5,0.0029953997118279505,3.322879777835904e-06,True,True
21,C21,1.6,0.13,0.3926308723662205,0.0371067899327223,0.3968656,0.03641109,0.0042914935079393,COMPLETED,,0.3926338291666666,0.037104449375,8.409811674391899e-07,7.388456473979293e-21,8.409811674391973e-07,True,True,0,0.1,0.015,12,348.42404584999895,3.771058118061171e-06,272,5,0.004291493507939312,3.771058118017646e-06,True,True
22,C21,1.6,0.145,0.3994600626515951,0.0336135353339394,0.4085078,0.032321684,0.0091394983995141,COMPLETED,,0.3994583208333333,0.033618559,1.3525897388704509e-06,7.654036532032661e-21,1.3525897388704583e-06,True,True,0,0.1,0.008,12,361.27508987201145,5.317062304088335e-06,273,5,0.009139498399514123,5.317062304088335e-06,True,True
23,C21,1.6,0.15,0.4015873766481196,0.0323607435469634,0.40973213,0.031216081,0.0082247954083605,COMPLETED,,0.40158759875,0.0323586591249999,5.545631922241518e-07,7.500185814047055e-21,5.545631922241593e-07,True,True,0,0.03,0.015,12,365.6280159610324,2.0962214021447044e-06,274,5,0.008224795408360505,2.096221402241302e-06,True,True
24,C21,1.6,0.165,0.4075763664092604,0.0283818407079103,0.40952528,0.028183643,0.0019589656749392,COMPLETED,,0.407581920625,0.0283867679999999,2.182021940337856e-06,7.144972674938431e-21,2.182021940337863e-06,True,True,0,0.015,0.008,12,378.1091445670463,7.424790893981396e-06,275,5,0.0019589656749392725,7.424790893875404e-06,True,True
25,C21,1.6,0.18,0.4130446251860968,0.0241253711968871,0.41099966,0.024542475,0.0020870692836892,COMPLETED,,0.4130406756249999,0.024122553125,1.5605232065646212e-06,6.3185494548402535e-21,1.5605232065646275e-06,True,True,0,0.015,0.015,12,397.7318618139834,4.851861706448169e-06,276,5,0.0020870692836892656,4.851861706495373e-06,True,True
26,C21,1.6,0.19,0.416438453994252,0.0211614469974055,0.41436052,0.021468762,0.0021005361685264,COMPLETED,,0.4164405981249999,0.0211614703333333,7.272971984039445e-07,5.739419211958008e-21,7.272971984039502e-07,True,True,0,0.015,0.008,12,407.254389860027,2.144257734002861e-06,277,5,0.0021005361685264286,2.144257733947051e-06,True,True
27,C21,1.6,0.2,0.4196533405981313,0.0181124667794624,0.41844043,0.018245814,0.0012202186690443,COMPLETED,,0.4196513675,0.0181156056666666,1.3203900662856056e-06,4.884842463597726e-21,1.3203900662856105e-06,True,True,0,0.06,0.008,12,412.8707179669873,3.707523313034353e-06,278,5,0.0012202186690443695,3.707523313011023e-06,True,True
28,C21,1.6,0.205,0.4211989683545671,0.0165597496753443,0.4206127,0.016776862,0.0006251786505345,COMPLETED,,0.4211986375,0.0165633203333333,1.306695947647165e-06,4.5826377733376266e-21,1.3066959476471695e-06,True,True,0,0.06,0.008,12,415.82510178204393,3.585953599696108e-06,279,5,0.0006251786505345617,3.585953599673592e-06,True,True
29,C22,1.45,0.21,0.3662702939613338,0.0265184654739268,0.36374438,0.027305793,0.0026457751176873,COMPLETED,,0.3662736768749999,0.0265193346666666,1.2802501632079667e-06,1.802270123635542e-21,1.2802501632079686e-06,True,True,0,0.015,0.008,12,397.4090684099938,3.49279270664494e-06,280,5,0.002645775117687393,3.492792706573907e-06,True,True
30,C22,1.45,0.215,0.3680049134964834,0.0246595970403425,0.36274987,0.026160354,0.0054651398519976,COMPLETED,,0.3680037762499999,0.0246551456666666,1.7263701433304916e-06,1.571634348330137e-21,1.726370143330493e-06,True,True,0,0.03,0.008,12,400.3271723969956,4.594350570642781e-06,281,5,0.005465139851997675,4.594350570720389e-06,True,True
31,C22,1.45,0.225,0.3713411304308858,0.0209102435862027,0.36323148,0.022782478,0.0083229617211286,COMPLETED,,0.37133694875,0.0209126863333333,1.9070212186411224e-06,9.973570388972906e-22,1.9070212186411237e-06,True,True,0,0.03,0.008,12,405.7596068850253,4.842878129200304e-06,282,5,0.008322961721128667,4.842878129232486e-06,True,True
32,C22,1.45,0.24,0.3760432129770777,0.015218336859977,0.37057936,0.015146708,0.0054643224693188,COMPLETED,,0.3760383443750001,0.0152182148268229,2.0458802954023868e-06,3.6414231564824883e-22,2.045880295402387e-06,True,True,0,0.015,0.03,12,414.0611271889648,4.870131238551869e-06,283,5,0.005464322469318801,4.870131238552217e-06,True,True
33,C22,1.45,0.25,0.3789973671306537,0.0113861721952798,0.37806898,0.010077882,0.0016042212750829,COMPLETED,,0.378996714375,0.0113851736666666,5.211742725475601e-07,1.6537793691909734e-22,5.211742725475604e-07,True,True,0,0.015,0.008,12,422.0889030580293,1.1929582283888143e-06,284,5,0.00160422127508291,1.1929582284425382e-06,True,True
34,C22,1.45,0.265,0.383188777003768,0.0055929692429906,0.3852006,0.005460379,0.0020161874765765,COMPLETED,,0.38318888125,0.0055928901943359,6.053971339604316e-08,1.214670351375037e-23,6.053971339604316e-08,True,True,0,0.03,0.008,12,433.4946133110207,1.3082800421176398e-07,285,5,0.002016187476576555,1.3082800423377516e-07,True,True
35,C22,1.5,0.21,0.3861981129078951,0.0221540099667619,0.379677,0.023159375,0.0065981567431801,COMPLETED,,0.3862004374999999,0.0221541666666666,8.611585468452042e-07,2.668022509823353e-21,8.611585468452068e-07,True,True,0,0.06,0.008,12,405.23936123400927,2.3298676602212805e-06,286,5,0.006598156743180157,2.3298676601616947e-06,True,True
36,C22,1.5,0.225,0.3909953089569625,0.0168455808336089,0.38425064,0.018187176,0.0068768042672085,COMPLETED,,0.390998686875,0.0168486343333333,1.8017845329528228e-06,1.6366587138652136e-21,1.8017845329528245e-06,True,True,0,0.015,0.008,12,413.49869151599705,4.55348117764976e-06,287,5,0.006876804267208558,4.5534811776288215e-06,True,True
37,C22,1.5,0.23,0.392516376067718,0.0150534184547582,0.38776246,0.016017195,0.0048506270943111,COMPLETED,,0.3925150641666667,0.0150536533333333,5.387649616375177e-07,1.3518800911634966e-21,5.387649616375191e-07,True,True,0,0.1,0.008,12,416.7263753839652,1.3327611614389191e-06,288,5,0.004850627094311189,1.3327611614331104e-06,True,True
38,C22,1.5,0.25,0.3982562675527282,0.0077922850962732,0.40305048,0.0077566486,0.0047943448926253,COMPLETED,,0.3982555581249999,0.0077923452115234,3.112354864367367e-07,5.490966429351116e-22,3.112354864367373e-07,True,True,0,0.015,0.015,12,430.13384946400765,7.119701853952229e-07,289,5,0.004794344892625315,7.119701854474598e-07,True,True
39,C22,1.5,0.26,0.4009402834535217,0.004115655538778,0.40554786,0.005630315,0.0048501499889308,COMPLETED,,0.4009482506250001,0.0041165101936848,3.632311354522415e-06,4.4253457924368175e-22,3.632311354522415e-06,True,True,0,0.015,0.015,12,439.11171746096807,8.012880654093957e-06,290,5,0.004850149988930889,8.012880654083688e-06,True,True
40,C22,1.5,0.27,0.403514362879259,0.0004165216734289,0.4031381,0.004748833,0.0043486199172432,COMPLETED,,0.403518959375,0.0004145335925292,2.260521769501487e-06,2.158412557772139e-20,2.2605217695015086e-06,True,True,0,0.015,0.03,12,459.1067595250206,5.0080174480663565e-06,291,5,0.004348619917243232,5.008017448104835e-06,True,True
41,C22,1.55,0.21,0.4049813846877593,0.0183328687272645,0.3983767,0.020015284,0.006815598357786,COMPLETED,,0.4049782624999999,0.0183329923333333,1.1612885709148888e-06,3.424105734039426e-21,1.1612885709148922e-06,True,True,0,0.06,0.008,12,411.2145921930205,3.124633556877339e-06,292,5,0.0068155983577860655,3.124633556931434e-06,True,True
42,C22,1.55,0.22,0.4080469186717272,0.0149859443586828,0.40542606,0.01599856,0.0028096780267867,COMPLETED,,0.4080432475,0.0149829349999999,1.843443449116379e-06,2.7202079842656707e-21,1.8434434491163812e-06,True,True,0,0.06,0.008,12,420.64288769400446,4.7469718276124734e-06,293,5,0.0028096780267867134,4.746971827715889e-06,True,True
43,C22,1.55,0.225,0.409524089038297,0.0132927462409877,0.4103262,0.013643186,0.0008753228087857,COMPLETED,,0.40952541875,0.0132942276666666,7.893287492554828e-07,2.3873456482844228e-21,7.893287492554853e-07,True,True,0,0.03,0.008,12,422.280291479954,1.990667037781552e-06,294,5,0.0008753228087857928,1.9906670377324955e-06,True,True
44,C22,1.55,0.24,0.4137529056354452,0.0081451682787826,0.42404947,0.0071053933,0.0103489308491226,COMPLETED,,0.41375650125,0.0081448837125976,1.5163457462009254e-06,1.5638272688413421e-21,1.516345746200927e-06,True,True,0,0.03,0.008,12,430.7434957619989,3.606857626860204e-06,295,5,0.010348930849122619,3.606857626864584e-06,True,True
45,C22,1.55,0.255,0.4177079348864329,0.0029122494920112,0.42625168,0.004136231,0.0086309739483734,COMPLETED,,0.4177067581249999,0.0029139369711914,9.124847545201168e-07,1.5664274687697818e-21,9.124847545201184e-07,True,True,0,0.015,0.015,12,445.834974027006,2.0572684447124823e-06,296,5,0.008630973948373442,2.0572684447392544e-06,True,True
46,C22,1.6,0.215,0.424176093175513,0.0134043239656545,0.4290175,0.012155578,0.0049998586506947,COMPLETED,,0.4241835156249999,0.0134076101425781,3.0883755771215752e-06,3.888091895442343e-21,3.088375577121579e-06,True,True,0,0.015,0.015,12,422.60068078595214,8.117371197583429e-06,297,5,0.004999858650694779,8.117371197522136e-06,True,True
47,C22,1.6,0.225,0.4270124492619388,0.010189872762395,0.4406238,0.0070921173,0.0139594039206306,COMPLETED,,0.42701051875,0.0101874695504882,1.2207897333306888e-06,3.2045720605256866e-21,1.220789733330692e-06,True,True,0,0.03,0.008,12,429.5621767389821,3.0825807068866326e-06,298,5,0.0139594039206306,3.0825807069515484e-06,True,True
48,C22,1.6,0.235,0.4297203883667951,0.0069245349381622,0.44681585,0.0038354176,0.0173723186242169,COMPLETED,,0.4297162406250001,0.00692452223125,1.7058277004943832e-06,2.576065537626903e-21,1.7058277004943858e-06,True,True,0,0.015,0.015,12,436.8648783059907,4.1477612592588e-06,299,5,0.01737231862421696,4.147761259258807e-06,True,True
49,C22,1.6,0.245,0.4323109100583947,0.0036154516817713,0.4462423,0.0024399846,0.0139808922664252,COMPLETED,,0.432306753125,0.003616539845638,1.8310864042998896e-06,2.4394426038557056e-21,1.8310864042998924e-06,True,True,0,0.015,0.015,12,446.2782261659741,4.296998469697089e-06,300,5,0.013980892266425201,4.296998469745409e-06,True,True
0,C22,1.6,0.255,0.4347990673571785,0.0002641241639164,0.44059986,0.0019620336,0.0060441783344102,COMPLETED,,0.4347893131250001,0.000269527626519,2.02400780439564e-06,5.806949423740803e-20,2.0240078043956977e-06,True,True,0,0.015,0.008,12,467.64946526900167,1.1150894739400718e-05,301,6,0.006044178334410226,1.1150894739353645e-05,True,True
1,C30,1.65,0.06,0.3701372371305052,0.0382282042683652,0.37055212,0.038019568,0.0004643887249681,COMPLETED,,0.3701419637499999,0.038224646125,4.721143354181753e-07,1.38605613304144e-21,4.721143354181767e-07,True,True,0,0.03,0.015,12,318.74557274603285,5.916191008993918e-06,302,6,0.0004643887249681699,5.916191008993918e-06,True,True
2,C30,1.65,0.065,0.3738879864066226,0.0387347851787765,0.37510425,0.038695537,0.0012168966875263,COMPLETED,,0.373883546875,0.0387319953333333,4.6907682714182587e-07,1.7877450021259675e-21,4.690768271418277e-07,True,True,0,0.015,0.008,12,321.9931500729872,5.243346128652886e-06,303,6,0.0012168966875263374,5.243346128671346e-06,True,True
3,C30,1.65,0.07,0.3774860384044758,0.0390396543196021,0.3796029,0.0391675,0.0021207186358877,COMPLETED,,0.377483759375,0.039040546875,2.4338605521986884e-07,2.150013919852445e-21,2.43386055219871e-07,True,True,0,0.015,0.015,12,325.01099934300873,2.4475764522579658e-06,304,6,0.002120718635887776,2.4475764523096543e-06,True,True
4,C30,1.65,0.075,0.3809380418563458,0.0391659824628922,0.38376993,0.039292924,0.002834731841288,COMPLETED,,0.3809378987499999,0.039165970875,1.5740046822733222e-08,2.6312648890786373e-21,1.5740046822735852e-08,True,True,0,0.03,0.015,12,328.0147781579872,1.435747383006416e-07,305,6,0.0028347318412880866,1.4357473830064158e-07,True,True
5,C30,1.65,0.08,0.384250981694077,0.0391335349544385,0.38755417,0.03893052,0.0033094211058902,COMPLETED,,0.38425338875,0.0391336449999999,2.896758400566927e-07,3.0876046154163603e-21,2.8967584005669576e-07,True,True,0,0.03,0.008,12,330.2843890010263,2.409570136333988e-06,306,6,0.003309421105890258,2.409570136329551e-06,True,True
6,C30,1.65,0.085,0.3874319042628995,0.0389592637888102,0.39139032,0.038027003,0.0040667143157687,COMPLETED,,0.387435241875,0.0389592946666666,4.369174233502001e-07,3.5692644520385885e-21,4.369174233502037e-07,True,True,0,0.015,0.008,12,332.2099036250147,3.337754930486684e-06,307,6,0.004066714315768718,3.337754930430662e-06,True,True
7,C30,1.65,0.09,0.3904877446843208,0.0386577878381246,0.3957215,0.036713324,0.0055832906356533,COMPLETED,,0.3904968906250001,0.038656683375,1.3056737375298002e-06,4.096500915208858e-21,1.3056737375298045e-06,True,True,0,0.015,0.015,12,334.7333355920273,9.212386753870562e-06,308,6,0.005583290635653376,9.212386753870562e-06,True,True
8,C30,1.65,0.095,0.3934252208541309,0.0382417808850598,0.4003709,0.035301782,0.0075422842853815,COMPLETED,,0.393427540625,0.0382412351249999,3.638047150938181e-07,4.563897846108687e-21,3.638047150938226e-07,True,True,0,0.015,0.015,12,337.370555432979,2.3831053120018795e-06,309,6,0.00754228428538155,2.3831053120241264e-06,True,True
9,C30,1.65,0.105,0.3989705265231846,0.0371089849032892,0.40712005,0.03354196,0.0088959765939356,COMPLETED,,0.398965753125,0.0371096683333333,8.420753780683641e-07,5.548987156818731e-21,8.420753780683696e-07,True,True,0,0.015,0.008,12,342.52697972697206,4.822074953175471e-06,310,6,0.008895976593935647,4.82207495317252e-06,True,True
10,C30,1.65,0.115,0.4041155318000812,0.0356340166933869,0.40779996,0.033874553,0.0040829797511993,COMPLETED,,0.4041183193749999,0.0356297613333333,9.997190335376722e-07,6.4439879250081154e-21,9.997190335376786e-07,True,True,0,0.015,0.008,12,345.8888659660006,5.087107538953628e-06,311,6,0.004082979751199326,5.087107538994259e-06,True,True
11,C30,1.7,0.055,0.3876068789766883,0.0328730981616968,0.38805667,0.033054143,0.0004848599778575,COMPLETED,,0.3876074512499999,0.0328718513333333,1.025922843451855e-07,9.827132372088302e-22,1.0259228434518647e-07,True,True,0,0.03,0.008,12,320.8373308290029,1.3718883741483778e-06,312,6,0.00048485997785756237,1.3718883741862159e-06,True,True
12,C30,1.7,0.07,0.3976958604626479,0.0345304998550194,0.3977716,0.035926912,0.0013984646424445,COMPLETED,,0.397703240625,0.034530427625,7.711477395356818e-07,2.0400160805622688e-21,7.711477395356838e-07,True,True,0,0.015,0.015,12,329.6534245139919,7.380515803082089e-06,313,6,0.001398464642444572,7.380515803082089e-06,True,True
13,C30,1.7,0.085,0.4067322472926893,0.0346371917969951,0.40655106,0.035650685,0.0010295617065378,COMPLETED,,0.4067366068749999,0.03463506,6.622517844537596e-07,3.403866446498063e-21,6.62251784453763e-07,True,True,0,0.015,0.008,12,337.59743011405226,4.852887424167104e-06,314,6,0.0010295617065378885,4.8528874241202845e-06,True,True
