t401_id,atlas_chart,Mach,alpha,status,n_modal_points,pressure_rel_l2,amplitude_rel_l2,pressure_overlap,alignment_real,alignment_imag,kappa_abs_mean,q_abs_mean
335,C30,1.9,0.065,OK,1201,0.5118722296370716,0.1740634807922819,0.8590615929759481,0.7687842973678245,-0.2669675847703311,0.012155329808592796,0.10934938490390778
336,C30,1.9,0.08,OK,1201,0.520143975083031,0.18917593601395374,0.8540785942668414,0.756148637319861,-0.22334133153164243,0.012016115710139275,0.12712246179580688
337,C30,1.9,0.09,OK,1201,0.5144595334748695,0.19549697633231697,0.8575146578437127,0.7514057537436432,-0.19848168922279044,0.012132847681641579,0.14021778106689453
338,C30,1.9,0.1,OK,1201,0.5115112043150606,0.2042522837477375,0.8592766073041654,0.7463928446591511,-0.16659017096285522,0.011751924641430378,0.152616947889328
339,C30,1.9,0.11,OK,1201,0.5144316108536474,0.21677706154539345,0.8575314091941596,0.7399069214234114,-0.12103502659562873,0.011329988949000835,0.16286520659923553
340,C30,1.9,0.125,OK,1201,0.5315290490863562,0.2421308516367203,0.8470400639741629,0.7202529813245399,-0.01846967380695671,0.011298077180981636,0.17146676778793335
341,C31,1.65,0.125,OK,1201,0.5947504441107342,0.24374708680537577,0.8039103863180802,0.6650112243437577,-0.21153064824120066,0.008198085241019726,0.17036132514476776
342,C31,1.65,0.135,OK,1201,0.5570722371353453,0.23709147287706556,0.8304640405297643,0.6858026224457139,-0.19297962479412922,0.008532602339982986,0.17583008110523224
343,C31,1.65,0.145,OK,1201,0.519263589698758,0.2373025993680954,0.8546141377330237,0.7037121722600265,-0.17489751091153716,0.008926017209887505,0.1818937063217163
344,C31,1.65,0.155,OK,1201,0.48349567432042895,0.24416338357366013,0.8753467501016001,0.7176931796428755,-0.15670600086796083,0.009403733536601067,0.1884232461452484
345,C31,1.65,0.17,OK,1201,0.4385062466342071,0.26416403293086926,0.8987281411321114,0.7319458920877886,-0.12767930087566462,0.01024545542895794,0.19874146580696106
346,C31,1.65,0.175,OK,1201,0.42674143486907,0.2726123465331558,0.9043736770637938,0.7350864789349071,-0.11702007432706303,0.010490662418305874,0.20222976803779602
347,C31,1.65,0.185,OK,1201,0.4089252511973788,0.291077711343716,0.9125678818220383,0.739240332448527,-0.09327232109888745,0.01095265056937933,0.20912887156009674
348,C31,1.65,0.195,OK,1201,0.3990392800811511,0.3107110020452066,0.9169338323741343,0.7407958833241226,-0.06506543294457012,0.011235654354095459,0.21572746336460114
349,C31,1.65,0.205,OK,1201,0.3969830420825686,0.3307237980467418,0.9178259444463694,0.7397088666970436,-0.03082587768923129,0.01120874285697937,0.2217685729265213
350,C31,1.7,0.125,OK,1201,0.5675321592142207,0.22729819649194297,0.8233512301913712,0.686622442641543,-0.2157569226447261,0.00826793909072876,0.17467360198497772
351,C31,1.7,0.135,OK,1201,0.5259093308871912,0.22258593338383761,0.8505406372924149,0.7082140661572635,-0.194800122040351,0.008668268099427223,0.1802668422460556
352,C31,1.7,0.145,OK,1201,0.4845436594609328,0.2255864493379527,0.8747670787565153,0.7261880659123482,-0.17379644114711656,0.009229677729308605,0.18639826774597168
353,C31,1.7,0.155,OK,1201,0.4459616546984794,0.2354939634126234,0.8950520669428087,0.7402736849517223,-0.15248287801812313,0.009739951230585575,0.1929292529821396
354,C31,1.7,0.165,OK,1201,0.4128676228435864,0.2505946613530188,0.9107910440971001,0.7503367015935282,-0.13035034344062238,0.010132338851690292,0.19971901178359985
355,C31,1.7,0.175,OK,1201,0.3875856615404251,0.26900686427762105,0.9218336915996673,0.756549536757384,-0.10669488249337439,0.010440194047987461,0.2066173255443573
356,C31,1.7,0.185,OK,1201,0.37150766277124636,0.2891806590591219,0.9284298877687244,0.7592949061475289,-0.08057463341882512,0.010757076554000378,0.2134508490562439
357,C31,1.7,0.195,OK,1201,0.36485015336265236,0.3100365470054116,0.9310662519881436,0.7589625955110163,-0.05076052670029916,0.010875090025365353,0.22007010877132416
358,C31,1.7,0.205,OK,1201,0.366947215426461,0.3308992890146271,0.930241764860494,0.755663107655291,-0.015774113096764835,0.010778507217764854,0.22849152982234955
359,C31,1.75,0.12,OK,1201,0.5608738761854252,0.21638067735372196,0.8279012592167837,0.6955248685001538,-0.22845478295297114,0.008662177249789238,0.17606975138187408
360,C31,1.75,0.13,OK,1201,0.5169055633907048,0.21032520270257796,0.856042427999768,0.7187614488172468,-0.20526509623305433,0.008939643390476704,0.18168403208255768
361,C31,1.75,0.145,OK,1201,0.45075287489761984,0.21663559905596003,0.8926487807483579,0.7468320517713363,-0.17081552742957268,0.009565739892423153,0.19125376641750336
362,C31,1.75,0.155,OK,1201,0.4105759264433856,0.22959440030575015,0.911826413647442,0.7603141377610877,-0.14757964866807488,0.00992902833968401,0.19814376533031464
363,C31,1.75,0.165,OK,1201,0.37730156834644857,0.2472145126918791,0.9260904526682643,0.7693916985390215,-0.12342939491836717,0.010160030797123909,0.20522136986255646
364,C31,1.75,0.17,OK,1201,0.364164482965651,0.2571369545469729,0.9313346494930597,0.7723215610733434,-0.11076674499721645,0.010251043364405632,0.2087690532207489
365,C31,1.75,0.18,OK,1201,0.34607815943416703,0.27820051002449836,0.9382056851046362,0.7751885286448383,-0.08367869913854925,0.010438821278512478,0.2157544195652008
366,C31,1.75,0.195,OK,1201,0.3399118427828939,0.3108510949943438,0.9404573031966618,0.7727595227453707,-0.036446210159090504,0.010750925168395042,0.22890640795230865
367,C31,1.75,0.205,OK,1201,0.34823474524456055,0.3323884500826178,0.937407361932077,0.7668705311219354,0.0014821774782299367,0.010955938138067722,0.2399846762418747
368,C31,1.8,0.12,OK,1201,0.5370660461951147,0.20393362061481005,0.8435401958557438,0.7152302564441169,-0.2227121670536712,0.009496130980551243,0.17936314642429352
369,C31,1.8,0.13,OK,1201,0.4905715770961343,0.2002100512065758,0.871400899555085,0.7383087358332366,-0.19805327736321882,0.009727533906698227,0.18553747236728668
370,C31,1.8,0.145,OK,1201,0.4213884648836925,0.21068605443421262,0.9068802355675003,0.7652400817816539,-0.16276644591799888,0.009942455217242241,0.19614733755588531
371,C31,1.8,0.16,OK,1201,0.36273837698047895,0.23553357472499636,0.931891018234197,0.7819351214097482,-0.1273101492210639,0.010057501494884491,0.2075881063938141
372,C31,1.8,0.17,OK,1201,0.335824381008772,0.2563931303500657,0.9419246175358592,0.7873168209372318,-0.10154518872682568,0.01011333055794239,0.2151615023612976
373,C31,1.8,0.18,OK,1201,0.32186221470698306,0.2786690135850677,0.9467865201532581,0.7884013823761068,-0.07243564123778655,0.01035029161721468,0.22297443449497223
374,C31,1.8,0.19,OK,1201,0.32122054555083973,0.301311556370454,0.9470044145177048,0.785481200890246,-0.038545997956344016,0.010718625038862228,0.23491567373275757
375,C31,1.8,0.205,OK,1201,0.3413227529103923,0.3347335670771423,0.9399461571524567,0.7734301935605367,0.024488561339935166,0.01153013575822115,0.2531445026397705
376,C31,1.85,0.13,OK,1201,0.4719149868098335,0.1942575042583655,0.8816440581233872,0.7551906548966416,-0.18125283672663148,0.010466285049915314,0.18892037868499756
377,C31,1.85,0.14,OK,1201,0.4230056543062854,0.20109041434467156,0.9061270421000092,0.7735304006510765,-0.1581896795824577,0.010418714955449104,0.19675195217132568
378,C31,1.85,0.15,OK,1201,0.3774502273932183,0.2153748962458736,0.9260298730822932,0.7870481692069214,-0.13637712649453074,0.01015082560479641,0.2051512598991394
379,C31,1.85,0.16,OK,1201,0.33988007923707514,0.23467202493831946,0.9404687829682601,0.795644022760115,-0.11384427850754358,0.009946206584572792,0.21367187798023224
380,C31,1.85,0.17,OK,1201,0.31515159438326323,0.2567241596359949,0.9490413439664719,0.7994143582635966,-0.08806953201675378,0.010002915747463703,0.22217783331871033
381,C31,1.85,0.185,OK,1201,0.3078520254936611,0.2916537576461502,0.9514342491204791,0.7963999445438127,-0.03801473852441848,0.010632543824613094,0.23943237960338593
382,C31,1.85,0.195,OK,1201,0.32121690253575647,0.3149658449175806,0.9470056502077137,0.7884218977100835,0.0058093376895035015,0.011378935538232327,0.25288328528404236
383,C31,1.85,0.205,OK,1201,0.3454105163684428,0.3378214852811665,0.9384516903826674,0.7745264744728061,0.059686026355634955,0.0125052435323596,0.2671619653701782
384,C31,1.9,0.14,OK,1201,0.41261679982044874,0.19981927162416507,0.910904702208706,0.7859648204306282,-0.13243415768402392,0.010839528404176235,0.2006821483373642
385,C31,1.9,0.15,OK,1201,0.3639818928280393,0.21480513962378403,0.9314060240804319,0.7991796879234988,-0.11307998169669231,0.010407229885458946,0.21010158956050873
386,C31,1.9,0.16,OK,1201,0.3248070657365694,0.23494378343920053,0.9457802969229163,0.8069794226317673,-0.09270438283853388,0.00991343054920435,0.21957433223724365
387,C31,1.9,0.18,OK,1201,0.2985040800532281,0.2817803574778734,0.9544083581945287,0.8062205429136559,-0.03166452649332862,0.010664546862244606,0.24197909235954285
388,C31,1.9,0.205,OK,1201,0.3587617542817913,0.34153261033368854,0.9334291637101619,0.7676107883477752,0.1133874053561751,0.01388454157859087,0.2798529863357544
389,C32,1.65,0.21,OK,1201,0.7297337017559329,0.4937338865970146,0.683731471062714,0.5242227128576532,-0.1844548449926258,0.019460968673229218,0.2865278422832489
390,C32,1.65,0.215,OK,1201,0.7293663789475245,0.500145845577763,0.6841232968266584,0.5270146944375629,-0.17856615957489422,0.01905973255634308,0.29311755299568176
391,C32,1.65,0.22,OK,1201,0.7294559052214883,0.5067785360284182,0.6840278373995451,0.5295839132526134,-0.17262708093168921,0.01870427466928959,0.29985740780830383
392,C32,1.65,0.225,OK,1201,0.730039831685551,0.513621045904273,0.6834045976963664,0.5319650889832113,-0.16637938928561644,0.018384886905550957,0.3067146837711334
393,C32,1.65,0.24,OK,1201,0.7349201035511627,0.5352391519653272,0.6781537004222187,0.5382436923559183,-0.14297266305130354,0.017860447987914085,0.3276168406009674
394,C32,1.7,0.21,OK,1201,0.7080703332867346,0.48580364445246665,0.7061419142914632,0.5399318241796341,-0.20840755598214827,0.01932227425277233,0.2981305718421936
395,C32,1.7,0.225,OK,1201,0.7156812548392953,0.5097131125371448,0.6984270480670485,0.5468721214628961,-0.17578014613918713,0.01879935711622238,0.3179956078529358
396,C32,1.7,0.24,OK,1201,0.7282524817855196,0.5347564862784367,0.6853089250646252,0.5511869847823251,-0.1350092872853469,0.01848616823554039,0.3382972776889801
397,C32,1.75,0.215,OK,1201,0.6983806163399707,0.4898556461557848,0.7157265642133191,0.5535768341401266,-0.20784982264397903,0.019522687420248985,0.31653934717178345
398,C32,1.75,0.235,OK,1201,0.7176476086188275,0.5251013306965497,0.6964064257627709,0.5615046098580654,-0.14302854494452347,0.01961279660463333,0.3429393768310547
399,C32,1.8,0.22,OK,1201,0.6996382255250944,0.49731728525546476,0.714497273181709,0.5652747805234778,-0.1834910597310121,0.020222384482622147,0.33416610956192017
400,C32,1.85,0.215,OK,1201,0.7051693387003011,0.4913386401275426,0.7090389296484225,0.5670899895021935,-0.16412087985545923,0.020508408546447754,0.3372514843940735
