gep_regime,alpha,eta,Mach,chart_id,chart_status,N,ci_classic,ci_seed,ci_seed_abs_err,ci_seed_rel_err,selection_source,n_finite_modes,gep_cr,gep_ci,ci_gep_abs_err,ci_gep_rel_err,p_rel,rho_rel,u_rel,v_rel,p_overlap,success
standard_N301,0.8744638982685334,0.875,0.035,LMEDGE_NEUTRAL2,ci_only,301,0.0822742138908147,0.0824049584863668,0.000130744595552,0.0015891321152645,nearest_to_target,158,7.908892892085325e-15,0.0822906467495248,1.6432858710058174e-05,0.0001997327951606,7.072914493066886e-05,7.072914493066527e-05,0.0018292284435904,7.585421686963187e-05,0.9999999974987392,True
standard_N301,0.9044455176377404,0.905,0.035,LMEDGE_NEUTRAL2,ci_only,301,0.061996092766842,0.0625153000510313,0.0005192072841892,0.0083748388167289,nearest_to_target,1,2.1928123602537168e-15,0.0620134157208942,1.7322954052198525e-05,0.0002794200937363,7.180955449543137e-05,7.180955449542564e-05,0.0021157315443362,7.676099232781221e-05,0.9999999974217478,True
standard_N301,0.8141743943253189,0.815,0.045,LMEDGE_NEUTRAL2,ci_only,301,0.12389303624723,0.123449252595247,0.000443783651983,0.0035819902831136,nearest_to_target,150,5.639399275417423e-15,0.1239151520656731,2.211581844313581e-05,0.0001785073569349,6.908936150976651e-05,6.908936150976787e-05,0.0014362414336785,7.726976397917183e-05,0.999999997613396,True
standard_N301,0.8441440039323859,0.845,0.045,LMEDGE_NEUTRAL2,ci_only,301,0.1028691583319409,0.1028375647647066,3.159356723438089e-05,0.0003071238041282,nearest_to_target,1,9.459046540264488e-14,0.1028963495184381,2.719118649717467e-05,0.0002643278795908,7.027081017988056e-05,7.027081017987988e-05,0.0016194566090956,8.044798036066191e-05,0.9999999975311146,True
standard_N301,0.8741136135394529,0.875,0.045,LMEDGE_NEUTRAL2,ci_only,301,0.0822444404207893,0.0823828755974344,0.0001384351766451,0.0016832162263713,nearest_to_target,1,1.1188206840127999e-14,0.08226275197842,1.8311557630740216e-05,0.0002226479691156,7.077427523933238e-05,7.077427523932417e-05,0.0018304186805805,7.658612446173434e-05,0.9999999974955563,True
standard_N301,0.90408322314652,0.905,0.045,LMEDGE_NEUTRAL2,ci_only,301,0.0619757468419466,0.0624995056675655,0.0005237588256188,0.0084510288670591,nearest_to_target,1,3.693281579593942e-14,0.0619928563499549,1.7109508008275598e-05,0.0002760677987779,7.176528882711033e-05,7.17652888271125e-05,0.0021147458845366,7.664425620770324e-05,0.999999997424924,True
standard_N301,0.813766378867424,0.815,0.055,LMEDGE_NEUTRAL2,ci_only,301,0.1238300276435702,0.1234085833456931,0.0004214442978771,0.003403409543687,nearest_to_target,1,1.450901580777261e-15,0.123860167281029,3.013963745880644e-05,0.0002433952251513,6.94972570220967e-05,6.949725702210103e-05,0.001445067967184,8.155080691915103e-05,0.9999999975851854,True
standard_N301,0.8437209695005807,0.845,0.055,LMEDGE_NEUTRAL2,ci_only,301,0.1028361769039038,0.1028019057822467,3.427112165711732e-05,0.0003332593907019,nearest_to_target,1,9.10061281421926e-14,0.1028517281281394,1.55512242356326e-05,0.0001512232825435,6.966936474215052e-05,6.966936474215597e-05,0.0016062251062156,7.496968153106075e-05,0.9999999975731266,True
standard_N301,0.8736755601337375,0.875,0.055,LMEDGE_NEUTRAL2,ci_only,301,0.0822102375047199,0.0823644698495925,0.0001542323448725,0.0018760722454269,nearest_to_target,130,4.459451529689272e-15,0.0822278768424079,1.7639337687988532e-05,0.0002145637602248,7.070410433890642e-05,7.070410433891435e-05,0.0018289506780621,7.627153314939329e-05,0.999999997500516,True
standard_N301,0.9036301507668942,0.905,0.055,LMEDGE_NEUTRAL2,ci_only,301,0.0619477756954296,0.0624909633245409,0.0005431876291112,0.0087684767211322,nearest_to_target,1,2.5850290757565212e-14,0.0619671512925963,1.937559716674864e-05,0.0003127730890937,7.182457419300913e-05,7.182457419301483e-05,0.0021157243429454,7.756621400205034e-05,0.999999997420681,True
neutral3_N401,0.927210110947756,0.9275,0.025,LMEDGE_NEUTRAL3,ci_only,401,0.0470194681746285,0.0467270824925442,0.0002923856820843,0.0062183961970474,nearest_to_target,173,-2.5978711551373653e-14,0.0470405861234356,2.1117948807096443e-05,0.0004491320218396,4.16794575261194e-05,4.167945752611974e-05,0.0013919613201553,4.9947879036587526e-05,0.9999999991314898,True
neutral3_N401,0.9422054227151052,0.9425,0.025,LMEDGE_NEUTRAL3,ci_only,401,0.0371315363156669,0.0370957133704408,3.582294522613133e-05,0.0009647579599612,nearest_to_target,185,3.273921005971444e-13,0.0371520539575794,2.0517641912499995e-05,0.000552566469054,4.197777385201625e-05,4.197777385201423e-05,0.0015407212411605,4.968293673945899e-05,0.9999999991190092,True
neutral3_N401,0.9572007344824544,0.9575,0.025,LMEDGE_NEUTRAL3,ci_only,401,0.0273618340838533,0.0274213518897772,5.951780592385741e-05,0.0021752125877767,nearest_to_target,1,1.0406071690928303e-12,0.0273056455973423,5.6188486510951735e-05,0.0020535350933989,4.826962561702209e-05,4.826962561702177e-05,0.0017174085459366,8.25513699604982e-05,0.999999998835574,True
neutral3_N401,0.9721960462498036,0.9725,0.025,LMEDGE_NEUTRAL3,ci_only,401,0.0176166647201762,0.0179626269196077,0.0003459621994314,0.0196383484006065,nearest_to_target,196,6.296253966730884e-12,0.0172140252795413,0.0004026394406348,0.0228555999123765,0.0001860509975808,0.0001860509975808,0.0025042303990608,0.0005213848571127,0.9999999827219256,True
neutral3_N401,0.9269317321646454,0.9275,0.035,LMEDGE_NEUTRAL3,ci_only,401,0.0470194681746285,0.046683524914145,0.0003359432604835,0.0071447694651889,nearest_to_target,190,1.2219453072021838e-13,0.0470290872671451,9.619092516642558e-06,0.0002045768038234,4.0862082054169634e-05,4.086208205416955e-05,0.0013821676764062,4.334343782664199e-05,0.9999999991651628,True
neutral3_N401,0.9419225418492488,0.9425,0.035,LMEDGE_NEUTRAL3,ci_only,401,0.0371238288945956,0.0370814599387919,4.2368955803770425e-05,0.001141287336607,nearest_to_target,193,1.6841881403506405e-13,0.037143060672965,1.923177836936352e-05,0.0005180440418462,4.184365036472808e-05,4.18436503647216e-05,0.0015392846785894,4.877856777536804e-05,0.9999999991246212,True
neutral3_N401,0.9569133515338524,0.9575,0.035,LMEDGE_NEUTRAL3,ci_only,401,0.0273539601784883,0.0274218545504353,6.7894371946986e-05,0.0024820673680873,nearest_to_target,186,-5.1323514713180797e-14,0.0272990347774716,5.492540101665125e-05,0.0020079506096468,4.795819136912619e-05,4.7958191369121305e-05,0.0017169890483505,8.11504688235823e-05,0.9999999988505328,True
neutral3_N401,0.9719041612184558,0.9725,0.035,LMEDGE_NEUTRAL3,ci_only,401,0.017614525944915,0.0179907862074156,0.0003762602625005,0.0213607941353194,nearest_to_target,174,-6.8281805480273604e-12,0.0172094793724597,0.0004050465724552,0.0229950311306682,0.0001869506601246,0.0001869506601246,0.0025084851027618,0.00052452174787,0.9999999825544468,True
neutral3_N401,0.92656043035182,0.9275,0.045,LMEDGE_NEUTRAL3,ci_only,401,0.0470194681746285,0.046668531233841,0.0003509369407875,0.0074636518534012,nearest_to_target,1,-4.5495482343166965e-14,0.0470137524441052,5.7157305232355404e-06,0.0001215609351855,4.0696239775791525e-05,4.069623977579018e-05,0.0013708088699559,4.155116389384063e-05,0.9999999991719138,True
neutral3_N401,0.9415452351553536,0.9425,0.045,LMEDGE_NEUTRAL3,ci_only,401,0.037113629449683,0.0370697007316371,4.392871804598936e-05,0.0011836276510101,nearest_to_target,2,6.79199184713076e-14,0.037131067086783,1.743763709993046e-05,0.0004698445654196,4.1670180990820495e-05,4.167018099081268e-05,0.0015373310448231,4.758390218785293e-05,0.9999999991318532,True
neutral3_N401,0.9565300399588872,0.9575,0.045,LMEDGE_NEUTRAL3,ci_only,401,0.0273538073149149,0.0274144259940052,6.06186790902373e-05,0.0022160965891276,nearest_to_target,199,1.431198614729892e-13,0.0272902182459432,6.35890689716749e-05,0.0023246880494402,4.998030729880273e-05,4.998030729879978e-05,0.0017160139975284,9.08973514833768e-05,0.9999999987516904,True
neutral3_N401,0.9715148447624206,0.9725,0.045,LMEDGE_NEUTRAL3,ci_only,401,0.0176116698298525,0.0179858039221101,0.0003741340922575,0.0212435331727248,nearest_to_target,196,1.0675951559022061e-12,0.0172034162089794,0.000408253620873,0.0231808581933017,0.000188146559443,0.0001881465594431,0.0025141865711454,0.0005287021772827,0.99999998233057,True
neutral3_N401,0.9260960937417616,0.9275,0.055,LMEDGE_NEUTRAL3,ci_only,401,0.0469861341438837,0.0466827864572434,0.0003033476866403,0.0064561107690074,nearest_to_target,1,-4.7013794635577657e-14,0.0469945790662838,8.444922400110966e-06,0.0001797322242823,4.076709963815878e-05,4.076709963815531e-05,0.0013800683172521,4.285474844143365e-05,0.9999999991690358,True
neutral3_N401,0.94107338905834,0.9425,0.055,LMEDGE_NEUTRAL3,ci_only,401,0.0371004458453347,0.0370609345672448,3.951127808998062e-05,0.0010649812202984,nearest_to_target,2,-3.3762601833721306e-13,0.0371160710190976,1.562517376289818e-05,0.000421158652056,4.150469873264903e-05,4.150469873264642e-05,0.0015352368610046,4.6456965805901376e-05,0.9999999991387246,True
neutral3_N401,0.9560506843749184,0.9575,0.055,LMEDGE_NEUTRAL3,ci_only,401,0.0273399497078964,0.0273996054690732,5.965576117675925e-05,0.0021819996676705,nearest_to_target,170,-6.732114845444485e-14,0.0272791941945259,6.07555133705362e-05,0.0022222247670407,4.924103587391861e-05,4.924103587392054e-05,0.0017152226031889,8.76705744692312e-05,0.9999999987883028,True
neutral3_N401,0.9710279796914968,0.9725,0.055,LMEDGE_NEUTRAL3,ci_only,401,0.0176080926864902,0.0179480310030616,0.0003399383165713,0.0193058000445531,nearest_to_target,2,-6.964893063087436e-13,0.017195834109017,0.0004122585774731,0.0234130172309617,0.0001896355909728,0.0001896355909728,0.0025213589783977,0.000533924480703,0.9999999820498228,True
longwave_map10_N301,0.0599812470693966,0.06,0.025,LMEDGE_VLOW,ci_only,301,0.8979970660152469,0.8971299481622653,0.0008671178529815,0.0009656132361648,nearest_to_target,118,-2.279039471880065e-14,0.8982116743859125,0.0002146083706656,0.0002389856033917,1.878566876745144e-05,1.8785668767444195e-05,0.0008326397528957,0.0001699554242785,0.9999999998235544,True
longwave_map10_N301,0.0799749960925288,0.08,0.025,LMEDGE_VLOW,ci_only,301,0.8664668047447053,0.8663465076226468,0.0001202971220585,0.000138836388653,nearest_to_target,99,6.718348743218225e-14,0.866709791547214,0.0002429868025086,0.0002804340583829,2.3014305822755443e-05,2.301430582276067e-05,0.0008897196815082,0.0001941162151151,0.9999999997351778,True
longwave_map10_N301,0.099968745115661,0.1,0.025,LMEDGE_VLOW,ci_only,301,0.8359686554334312,0.8361963114228305,0.0002276559893992,0.0002723259872479,nearest_to_target,1,8.51958884864949e-14,0.8362390895824244,0.0002704341489931,0.0003234979532252,2.8153360436926585e-05,2.815336043691779e-05,0.0009473654463389,0.0002191391568969,0.999999999603702,True
longwave_map10_N301,0.1199624941387932,0.12,0.025,LMEDGE_VLOW,ci_only,301,0.8064761575674441,0.8073150139173279,0.0008388563498837,0.001040150216485,nearest_to_target,123,1.6189305115690147e-14,0.8067394086075648,0.0002632510401207,0.0003264213549905,3.365716045705032e-05,3.36571604570518e-05,0.0009755649040766,0.0002192567336421,0.9999999994336052,True
longwave_map10_N301,0.0599632387384137,0.06,0.035,LMEDGE_VLOW,ci_only,301,0.8974962622150743,0.8966236606188702,0.000872601596204,0.0009722620950536,nearest_to_target,121,1.5363787153767194e-14,0.8977107095653856,0.0002144473503112,0.0002389395469815,1.878168836492737e-05,1.8781688364929733e-05,0.0008324694057587,0.0001697792159212,0.999999999823629,True
longwave_map10_N301,0.0799509849845516,0.08,0.035,LMEDGE_VLOW,ci_only,301,0.8660011618875201,0.865913298102088,8.786378543212958e-05,0.0001014592004017,nearest_to_target,1,2.4288727153093086e-14,0.8662376665488518,0.0002365046613317,0.0002730997044117,2.3001202263489976e-05,2.300120226348204e-05,0.0008834445216425,0.0001896309475656,0.9999999997354788,True
longwave_map10_N301,0.0999387312306895,0.1,0.035,LMEDGE_VLOW,ci_only,301,0.8355265128882304,0.8357909837332821,0.0002644708450516,0.0003165319603532,nearest_to_target,1,2.374552580759147e-14,0.8357941529931341,0.0002676401049036,0.00032032508936,2.814885671573774e-05,2.81488567157356e-05,0.0009446837992844,0.000217272062588,0.9999999996038286,True
longwave_map10_N301,0.1199264774768274,0.12,0.035,LMEDGE_VLOW,ci_only,301,0.8060579850773286,0.8069841161585191,0.0009261310811904,0.0011489633479675,nearest_to_target,114,1.0835617676363917e-13,0.8063201022788798,0.0002621172015512,0.0003251840517727,3.3636403190285955e-05,3.36364031902839e-05,0.0009745159422753,0.0002183877196264,0.9999999994343034,True
longwave_map10_N301,0.0599392192141339,0.06,0.045,LMEDGE_VLOW,ci_only,301,0.8968078380859297,0.8960053155448092,0.0008025225411204,0.0008948656635665,nearest_to_target,87,5.28688853134817e-14,0.897043943174566,0.0002361050886363,0.0002632727755148,1.875688946293416e-05,1.875688946293689e-05,0.000852477801078,0.0001845055797186,0.9999999998240944,True
longwave_map10_N301,0.0799189589521785,0.08,0.045,LMEDGE_VLOW,ci_only,301,0.8653462338095491,0.8653292066739156,1.702713563356273e-05,1.967667387723348e-05,nearest_to_target,82,6.546166072301472e-14,0.865609224683025,0.0002629908734759,0.000303914044114,2.3023448233630866e-05,2.3023448233626746e-05,0.0009094775783531,0.0002083098762481,0.9999999997349668,True
longwave_map10_N301,0.0998986986902231,0.1,0.045,LMEDGE_VLOW,ci_only,301,0.8349423063598013,0.8352444048742489,0.0003020985144476,0.0003618196277114,nearest_to_target,114,7.575811323894954e-14,0.8352018468679703,0.000259540508169,0.0003108484337086,2.810961111480725e-05,2.8109611114815e-05,0.0009367768956638,0.0002116540359061,0.9999999996049324,True
longwave_map10_N301,0.1198784384282678,0.12,0.045,LMEDGE_VLOW,ci_only,301,0.8054793086275105,0.8064718671118278,0.0009925584843173,0.0012322582016521,nearest_to_target,109,1.1648271898300354e-13,0.8057618661929836,0.0002825575654731,0.0003507943189187,3.378558763883786e-05,3.378558763883756e-05,0.0009961058420858,0.0002333712799873,0.9999999994292736,True
longwave_map10_N301,0.0599091812663134,0.06,0.055,LMEDGE_VLOW,ci_only,301,0.8960123674858318,0.8953487327149627,0.000663634770869,0.0007406535835338,nearest_to_target,89,5.827030419338392e-14,0.8962123833058028,0.0002000158199709,0.0002232288607044,1.8789682213391314e-05,1.878968221340096e-05,0.0008194848089132,0.000159801640809,0.9999999998234784,True
longwave_map10_N301,0.0798789083550845,0.08,0.055,LMEDGE_VLOW,ci_only,301,0.8645870229880411,0.8646634101819178,7.638719387670356e-05,8.835107611574704e-05,nearest_to_target,1,-4.9311808476264033e-14,0.8648253652224369,0.0002383422343957,0.0002756717693634,2.3003410107341105e-05,2.300341010734305e-05,0.0008851670582226,0.0001911136505257,0.9999999997354276,True
longwave_map10_N301,0.0998486354438557,0.1,0.055,LMEDGE_VLOW,ci_only,301,0.8341994677616549,0.8346128843257233,0.0004134165640684,0.0004955847852285,nearest_to_target,1,6.106523914415122e-14,0.8344629726878938,0.0002635049262389,0.0003158776005287,2.811420925892728e-05,2.8114209258921567e-05,0.0009411856326344,0.0002147577959842,0.9999999996048023,True
longwave_map10_N301,0.1198183625326268,0.12,0.055,LMEDGE_VLOW,ci_only,301,0.8048048912688835,0.8058302852989757,0.0010253940300921,0.0012740902064791,nearest_to_target,114,-7.16807058893665e-14,0.8050654140049697,0.0002605227360861,0.0003237091858069,3.361089440476926e-05,3.361089440477333e-05,0.000973143001554,0.0002173344161397,0.9999999994351596,True
