point_id,Mach,eta,alpha,chart_id,checkpoint,gep_regime,N,mapping_kind,mapping_scale,xi_max
MAP_0779,0.7830769230769231,0.18,0.11194647495315727,HM1_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0780,0.7830769230769231,0.22,0.13682346938719223,HM1_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0781,0.7830769230769231,0.26,0.16170046382122719,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0782,0.7830769230769231,0.30000000000000004,0.18657745825526215,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0783,0.7830769230769231,0.34,0.21145445268929708,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0784,0.7830769230769231,0.38,0.236331447123332,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0785,0.7830769230769231,0.42000000000000004,0.261208441557367,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0786,0.7830769230769231,0.46,0.2860854359914019,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0787,0.7830769230769231,0.5,0.31096243042543686,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0788,0.7830769230769231,0.54,0.3358394248594718,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0789,0.7830769230769231,0.5800000000000001,0.3607164192935068,HM1_HIGH,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_HIGH/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0790,0.7830769230769231,0.62,0.3855934137275417,HM1_HIGH,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_HIGH/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0791,0.7830769230769231,0.66,0.4104704081615767,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0792,0.7830769230769231,0.7000000000000001,0.43534740259561167,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0793,0.7830769230769231,0.74,0.46022439702964657,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0794,0.7830769230769231,0.78,0.48510139146368153,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0795,0.7830769230769231,0.8200000000000001,0.5099783858977165,HM1_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0796,0.7830769230769231,0.86,0.5348553803317514,HM1_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0797,0.7830769230769231,0.9,0.5597323747657864,HM1_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0798,0.7830769230769231,0.9400000000000001,0.5846093691998213,HM1_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL3/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0799,0.7830769230769231,0.98,0.6094863636338562,HM1_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL3/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0800,0.8076923076923077,0.02,0.011792084397504532,ETAEDGE_HM1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM1/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0801,0.8076923076923077,0.06,0.03537625319251359,ETAEDGE_HM1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM1/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0802,0.8076923076923077,0.1,0.05896042198752266,HM1_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_EXTREME/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0803,0.8076923076923077,0.13999999999999999,0.08254459078253172,HM1_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0804,0.8076923076923077,0.18,0.10612875957754078,HM1_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0805,0.8076923076923077,0.22,0.12971292837254986,HM1_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0806,0.8076923076923077,0.26,0.15329709716755893,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0807,0.8076923076923077,0.30000000000000004,0.176881265962568,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0808,0.8076923076923077,0.34,0.20046543475757705,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0809,0.8076923076923077,0.38,0.2240496035525861,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0810,0.8076923076923077,0.42000000000000004,0.2476337723475952,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0811,0.8076923076923077,0.46,0.2712179411426042,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0812,0.8076923076923077,0.5,0.2948021099376133,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0813,0.8076923076923077,0.54,0.3183862787326224,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0814,0.8076923076923077,0.5800000000000001,0.34197044752763145,HM1_HIGH,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_HIGH/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0815,0.8076923076923077,0.62,0.36555461632264047,HM1_HIGH,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_HIGH/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0816,0.8076923076923077,0.66,0.3891387851176496,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0817,0.8076923076923077,0.7000000000000001,0.4127229539126587,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0818,0.8076923076923077,0.74,0.4363071227076677,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0819,0.8076923076923077,0.78,0.45989129150267677,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0820,0.8076923076923077,0.8200000000000001,0.48347546029768584,HM1_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0821,0.8076923076923077,0.86,0.5070596290926949,HM1_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0822,0.8076923076923077,0.9,0.530643797887704,HM1_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0823,0.8076923076923077,0.9400000000000001,0.554227966682713,HM1_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL3/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0824,0.8076923076923077,0.98,0.577812135477722,HM1_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL3/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0825,0.8323076923076923,0.02,0.011086278100885685,ETAEDGE_HM1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM1/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0826,0.8323076923076923,0.06,0.03325883430265705,ETAEDGE_HM1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM1/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0827,0.8323076923076923,0.1,0.05543139050442843,HM1_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_EXTREME/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0828,0.8323076923076923,0.13999999999999999,0.07760394670619979,HM1_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0829,0.8323076923076923,0.18,0.09977650290797116,HM1_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0830,0.8323076923076923,0.22,0.12194905910974253,HM1_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0831,0.8323076923076923,0.26,0.1441216153115139,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0832,0.8323076923076923,0.30000000000000004,0.1662941715132853,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0833,0.8323076923076923,0.34,0.18846672771505665,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0834,0.8323076923076923,0.38,0.210639283916828,HM1_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0835,0.8323076923076923,0.42000000000000004,0.2328118401185994,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0836,0.8323076923076923,0.46,0.2549843963203708,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0837,0.8323076923076923,0.5,0.2771569525221421,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0838,0.8323076923076923,0.54,0.2993295087239135,HM1_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0839,0.8323076923076923,0.5800000000000001,0.3215020649256849,HM1_HIGH,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_HIGH/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0840,0.8323076923076923,0.62,0.3436746211274562,HM1_HIGH,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_HIGH/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0841,0.8323076923076923,0.66,0.3658471773292276,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0842,0.8323076923076923,0.7000000000000001,0.388019733530999,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0843,0.8323076923076923,0.74,0.41019228973277033,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0844,0.8323076923076923,0.78,0.4323648459345417,HM1_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0845,0.8323076923076923,0.8200000000000001,0.4545374021363131,HM1_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0846,0.8323076923076923,0.86,0.47670995833808444,HM1_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0847,0.8323076923076923,0.9,0.4988825145398558,HM1_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0848,0.8323076923076923,0.9400000000000001,0.5210550707416273,HM1_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL3/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0849,0.8323076923076923,0.98,0.5432276269433985,HM1_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_NEUTRAL3/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0850,0.8569230769230769,0.02,0.010308886268393623,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0851,0.8569230769230769,0.06,0.030926658805180866,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0852,0.8569230769230769,0.1,0.051544431341968115,HM2_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_VLOW_EXTREME/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0853,0.8569230769230769,0.13999999999999999,0.07216220387875535,HM2_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0854,0.8569230769230769,0.18,0.0927799764155426,HM2_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0855,0.8569230769230769,0.22,0.11339774895232985,HM2_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_VLOW_MOD/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0856,0.8569230769230769,0.26,0.1340155214891171,HM2_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0857,0.8569230769230769,0.30000000000000004,0.15463329402590437,HM2_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0858,0.8569230769230769,0.34,0.1752510665626916,HM2_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0859,0.8569230769230769,0.38,0.19586883909947883,HM2_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0860,0.8569230769230769,0.42000000000000004,0.2164866116362661,HM2_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0861,0.8569230769230769,0.46,0.23710438417305332,HM2_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0862,0.8569230769230769,0.5,0.25772215670984056,HM2_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0863,0.8569230769230769,0.54,0.2783399292466278,HM2_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0864,0.8569230769230769,0.5800000000000001,0.2989577017834151,HM2_HIGH,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_HIGH/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0865,0.8569230769230769,0.62,0.3195754743202023,HM2_HIGH,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_HIGH/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0866,0.8569230769230769,0.66,0.34019324685698954,HM2_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0867,0.8569230769230769,0.7000000000000001,0.3608110193937768,HM2_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0868,0.8569230769230769,0.74,0.381428791930564,HM2_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0869,0.8569230769230769,0.78,0.40204656446735126,HM2_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_NEUTRAL1/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0870,0.8569230769230769,0.8200000000000001,0.4226643370041385,HM2_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0871,0.8569230769230769,0.86,0.44328210954092573,HM2_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0872,0.8569230769230769,0.9,0.463899882077713,HM2_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_NEUTRAL2/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0873,0.8569230769230769,0.9400000000000001,0.48451765461450025,HM2_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_NEUTRAL3/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0874,0.8569230769230769,0.98,0.5051354271512875,HM2_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_NEUTRAL3/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0875,0.8815384615384616,0.02,0.009442244242306006,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,extreme_longwave_map20_N301,301,pin,20.0,0.995
