point_id,Mach,eta,alpha,hybrid_ci,classical_ci,ci_abs_difference
MAP_0948,0.9307692307692308,0.9400000000000001,0.34367078646206695,0.025096474141948367,0.02515597958216905,5.9505440220684186e-05
MAP_0949,0.9307692307692308,0.98,0.35829507524768683,2.0605682820285631e-10,0.00773965016943031,0.007739649963373482
MAP_0950,0.9553846153846154,0.02,0.005907291653080643,0.5085101358120807,0.506787148035264,0.0017229877768166757
MAP_0951,0.9553846153846154,0.06,0.017721874959241928,0.48866054604901865,0.48689200922927606,0.0017685368197425944
MAP_0952,0.9553846153846154,0.1,0.029536458265403215,0.46779931182718265,0.46737610904979504,0.00042320277738761014
MAP_0953,0.9553846153846154,0.13999999999999999,0.041351041571564495,0.44920163722822043,0.4481868095426386,0.0010148276855818095
MAP_0954,0.9553846153846154,0.18,0.05316562487772578,0.42947029044203217,0.42935306597726364,0.00011722446476852832
MAP_0955,0.9553846153846154,0.22,0.06498020818388707,0.4108293405149147,0.4107589758441731,7.036467074161834e-05
MAP_0956,0.9553846153846154,0.26,0.07679479149004836,0.392494439025566,0.3924050220709234,8.941695464259602e-05
MAP_0957,0.9553846153846154,0.30000000000000004,0.08860937479620966,0.3743457087886156,0.3742197944237315,0.00012591436488412766
MAP_0958,0.9553846153846154,0.34,0.10042395810237094,0.35635065938534305,0.3562416441026843,0.00010901528265877536
MAP_0959,0.9553846153846154,0.38,0.11223854140853222,0.3384740018060959,0.3383517315604688,0.00012227024562705413
MAP_0960,0.9553846153846154,0.42000000000000004,0.12405312471469351,0.32067458498643314,0.3205460352367497,0.00012854974968345978
MAP_0961,0.9553846153846154,0.46,0.1358677080208548,0.3029063310249356,0.3027871760362286,0.00011915498870695984
MAP_0962,0.9553846153846154,0.5,0.14768229132701607,0.28511712533394795,0.28500968113848263,0.00010744419546532269
MAP_0963,0.9553846153846154,0.54,0.15949687463317738,0.2672463594746873,0.2671063567087524,0.00014000276593489902
MAP_0964,0.9553846153846154,0.5800000000000001,0.17131145793933866,0.24922113919975414,0.24910853127224097,0.00011260792751316417
MAP_0965,0.9553846153846154,0.62,0.18312604124549994,0.23095045715383813,0.23081400213028833,0.00013645502354980854
MAP_0966,0.9553846153846154,0.66,0.19494062455166122,0.21231582256528994,0.21218020644833893,0.0001356161169510095
MAP_0967,0.9553846153846154,0.7000000000000001,0.20675520785782253,0.19315528633071707,0.19302494984521176,0.0001303364855053113
MAP_0968,0.9553846153846154,0.74,0.21856979116398378,0.1732341896489359,0.17310578124172984,0.00012840840720604318
MAP_0969,0.9553846153846154,0.78,0.2303843744701451,0.15218654740896514,0.1520324523333784,0.00015409507558675206
MAP_0970,0.9553846153846154,0.8200000000000001,0.24219895777630637,0.12938301091342708,0.12924351547083568,0.00013949544259139746
MAP_0971,0.9553846153846154,0.86,0.25401354108246765,0.10358624437359619,0.10339793210917371,0.00018831226442247995
MAP_0972,0.9553846153846154,0.9,0.26582812438862896,0.07198771721193015,0.07180247093875099,0.00018524627317915987
MAP_0973,0.9553846153846154,0.9400000000000001,0.2776427076947902,0.03315782977055987,0.033123901531828315,3.392823873155787e-05
MAP_0974,0.9553846153846154,0.98,0.2894572910009515,2.0294028670569698e-09,0.007932996298100228,0.007932994268697362
MAP_0975,0.98,0.02,0.003979949748426484,0.49512983430467017,0.4928757793830387,0.002254054921631443
MAP_0976,0.98,0.06,0.011939849245279452,0.48087245629497105,0.4789832030067253,0.0018892532882457402
MAP_0977,0.98,0.1,0.01989974874213242,0.4657317215885297,0.4653062074233662,0.0004255141651635097
MAP_0978,0.98,0.13999999999999999,0.027859648238985384,0.45651333994253773,0.4517493290741747,0.004764010868363033
MAP_0979,0.98,0.18,0.035819547735838356,0.4410591977679049,0.43834621702465854,0.002712980743246385
MAP_0980,0.98,0.22,0.043779447232691324,0.4257901409300025,0.4250679118509119,0.0007222290790905861
MAP_0981,0.98,0.26,0.05173934672954429,0.41202854520028687,0.4119050143750455,0.00012353082524135806
MAP_0982,0.98,0.30000000000000004,0.059699246226397266,0.3988802424699084,0.3988021857372188,7.80567326895687e-05
MAP_0983,0.98,0.34,0.06765914572325023,0.3859129450177351,0.3858259600881421,8.698492959302584e-05
MAP_0984,0.98,0.38,0.0756190452201032,0.37300953278029275,0.37291048211900385,9.905066128890194e-05
MAP_0985,0.98,0.42000000000000004,0.08357894471695618,0.36014380067175056,0.360042530176942,0.00010127049480856964
MAP_0986,0.98,0.46,0.09153884421380913,0.34730318472445987,0.3471629240203748,0.00014026070408507119
MAP_0987,0.98,0.5,0.0994987437106621,0.3344724728986012,0.33435523243004506,0.00011724046855615677
MAP_0988,0.98,0.54,0.10745864320751508,0.3216323828441833,0.32150795135532245,0.00012443148886082112
MAP_0989,0.98,0.5800000000000001,0.11541854270436805,0.30875999263254644,0.30862844346155655,0.0001315491709898975
MAP_0990,0.98,0.62,0.123378442201221,0.2958286194645748,0.2956801204701221,0.00014849899445268377
MAP_0991,0.98,0.66,0.13133834169807398,0.28280700105883405,0.28267873926816034,0.00012826179067371157
MAP_0992,0.98,0.7000000000000001,0.13929824119492695,0.2696578211140024,0.26951114493353584,0.00014667618046654285
MAP_0993,0.98,0.74,0.1472581406917799,0.25633543553231103,0.25618223193772344,0.00015320359458759203
MAP_0994,0.98,0.78,0.1552180401886329,0.24278238969359392,0.24264629140950406,0.0001360982840898639
MAP_0995,0.98,0.8200000000000001,0.16317793968548586,0.22892389442361488,0.22879467171979237,0.00012922270382251244
MAP_0996,0.98,0.86,0.1711378391823388,0.21465858805412366,0.2144969170094844,0.00016167104463926663
MAP_0997,0.98,0.9,0.1790977386791918,0.1998419844619446,0.1996940831737015,0.0001479012882431019
MAP_0998,0.98,0.9400000000000001,0.18705763817604476,0.18417939103247913,0.18407868012630035,0.00010071090617877476
MAP_0999,0.98,0.98,0.1950175376728977,0.040509821978807425,0.167336844860493,0.12682702288168557
