final_reference_id,Mach,alpha,cr,ci,omega_i,reference_subset,mode_npz_path,mode_index_in_npz,n_coordinates,y_min,y_max,display_limit,min_abs_U_minus_c
M1.150000_a0.07000000,1.15,0.07,0.0452428893063274,0.1450959349017018,0.0101567154431191,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,2,3801,-694.9898934278333,583.4049019033248,503.00290518633904,0.14517253917297487
M1.150000_a0.07500000,1.15,0.075,0.0646325378753453,0.1421829713450822,0.0106637228508811,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,3,3801,-680.3887799850286,527.3608002911817,490.447523941544,0.14255031390761533
M1.150000_a0.08000000,1.15,0.08,0.0790689509372673,0.1392808657517153,0.0111424692601372,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,4,3801,-663.5377612544294,482.98174347738166,478.67877246009346,0.13934445606624468
M1.150000_a0.08500000,1.15,0.085,0.090953586929427,0.1363892725254269,0.0115930881646612,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,5,3801,-647.1105383536345,445.9662857769264,467.2059999861784,0.13666738660521421
M1.150000_a0.09000000,1.15,0.09,0.1011993184208567,0.1335078749432744,0.0120157087448947,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,6,3801,-631.8533931090137,414.30467899999564,456.5504097473352,0.13351665673030044
M1.150000_a0.09500000,1.15,0.095,0.1102724452969259,0.1306363663726639,0.012410454805403,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,7,3801,-617.9851315737021,386.7828888763487,446.8648158910736,0.13106606957220884
M1.150000_a0.10000000,1.15,0.1,0.118450325820652,0.1277744569464649,0.0127774456946464,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,8,3801,-605.536582557698,362.5771791029165,438.1707492582963,0.1279107244579041
M1.150000_a0.10500000,1.15,0.105,0.1259143515352406,0.124921872190643,0.0131167965800175,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,9,3801,-594.465381937358,341.09068782399396,430.4386227450508,0.12493162916051233
M1.150000_a0.11000000,1.15,0.11,0.132791163489221,0.1220783521564731,0.013428618737212,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,10,3801,-584.7022853965395,321.8725520599309,423.6200761209433,0.12236963119341601
M1.150000_a0.11500000,1.15,0.115,0.1391735170370881,0.1192436508743323,0.0137130198505482,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,11,3801,-576.1716988976659,304.5723024288456,417.66231451012993,0.11963846299683215
M1.150000_a0.12000000,1.15,0.12,0.1451318869386702,0.1164175356042111,0.0139701042725053,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,12,3801,-568.8005157870722,288.9114028603512,410.61059836885784,0.11647801812442674
M1.150000_a0.12500000,1.15,0.125,0.1507213948393332,0.1135997862286294,0.0141999732785786,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,13,3801,-562.5222474920171,274.6646984355632,406.2484575574535,0.1136146278157261
M1.150000_a0.13000000,1.15,0.13,0.1559861792264185,0.1107901946633786,0.0144027253062392,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,14,3801,-557.2785730335636,261.64757807337725,402.60515254372007,0.11101753691388437
M1.150000_a0.13500000,1.15,0.135,0.1609622771307044,0.1079885641008672,0.014578456153617,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,15,3801,-553.0202600003854,249.70706833520595,399.6464766482678,0.10866181384140282
M1.150000_a0.14000000,1.15,0.14,0.1656795952978949,0.1051947086301248,0.0147272592082174,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,16,3801,-549.7068082177018,238.71500485353042,397.3442903496593,0.10546569702525976
M1.150000_a0.14500000,1.15,0.145,0.1701633002107831,0.1024084525397898,0.0148492256182695,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,17,3801,-547.3062703644749,228.56308273340477,395.6763966492372,0.10245451410677703
M1.150000_a0.15000000,1.15,0.15,0.1744348245057917,0.0996296300519795,0.0149444445077969,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,18,3801,-545.7949815047194,219.15907181636192,394.6263531494791,0.0996368525416982
M1.150000_a0.15500000,1.15,0.155,0.1785126112675655,0.0968580842660088,0.0150130030612313,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,19,3801,-545.1574549925401,210.423938435104,394.1833997288169,0.09700175257394941
M1.150000_a0.16000000,1.15,0.16,0.182412678439002,0.0940936670254569,0.0150549867240731,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,20,3801,-545.3860870395263,202.28948355015766,394.3422532750629,0.09454017695530616
M1.150000_a0.16500000,1.15,0.165,0.186149047302406,0.0913362385162638,0.0150704793551835,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,21,3801,-546.4811094647578,194.6965217215708,395.1030748561137,0.09202357127405078
M1.150000_a0.17000000,1.15,0.17,0.1897340820397551,0.0885856665308793,0.0150595633102494,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,22,3801,-548.4507871480762,187.5934520033438,396.47160691048333,0.08891461542245105
M1.150000_a0.17500000,1.15,0.175,0.193178755219419,0.0858418261519786,0.0150223195765962,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,23,3801,-551.3115948818365,180.93504649769528,398.45929612390006,0.08594434405446237
M1.150000_a0.18000000,1.15,0.18,0.1964928606786852,0.0831045993477835,0.014958827882601,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,24,3801,-555.0886372361022,174.68148356140733,401.0835851516438,0.08310928448498599
M1.150000_a0.18500000,1.15,0.185,0.1996851855588252,0.0803738745892947,0.0148691667990195,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,25,3801,-559.8163967366156,168.7975917744213,404.3684324526006,0.08040705935648007
M1.150000_a0.18750000,1.15,0.1875,0.2012381863031565,0.0790109172963611,0.0148145469930677,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,26,3801,-562.5503047037782,165.98437631968775,406.26795170818514,0.0791052892438357
M1.150000_a0.19000000,1.15,0.19,0.2027636515624523,0.0776495464050718,0.0147534138169636,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,27,3801,-565.5394671370117,163.25214919333342,408.34482176679575,0.07783627799115637
M1.150000_a0.19500000,1.15,0.195,0.2057354310669795,0.074931515120691,0.0146116454485347,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,28,3801,-572.3137266919867,158.01734801359882,414.96790672168356,0.07539644163734842
M1.150000_a0.20000000,1.15,0.2,0.2086070430962784,0.0722196863696432,0.0144439372739286,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,29,3801,-580.2078249702405,153.06833986231183,420.481144959216,0.07308785602265892
M1.150000_a0.20500000,1.15,0.205,0.211384435185444,0.0695139708760752,0.0142503640295954,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,30,3801,-589.3052363017956,148.38289049905754,426.8347770331741,0.07021455711094227
M1.150000_a0.21000000,1.15,0.21,0.2140730510339401,0.0668142840877893,0.0140309996584357,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,31,3801,-599.7063599371916,143.94097161572398,434.09892178013456,0.06720168591899396
M1.150000_a0.21500000,1.15,0.215,0.2166778886745832,0.064120546034354,0.0137859173973861,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,32,3801,-611.531832123628,139.72454978844266,442.35783155514184,0.06428537744260933
M1.150000_a0.22000000,1.15,0.22,0.2192035498773293,0.061432680827112,0.0135151897819646,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,33,3801,-624.9262791703632,135.71731191031623,451.7125133725816,0.061467711511005246
M1.150000_a0.22500000,1.15,0.225,0.2216542831076967,0.0587506164605508,0.0132188887036239,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,34,3801,-640.0634200979465,131.90448693644538,462.28429259640586,0.058751818453272125
M1.150000_a0.23000000,1.15,0.23,0.2240340200598721,0.0560742848095208,0.0128970855061898,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,35,3801,-657.1524247551505,128.27265294557196,474.2192534489971,0.05614194941942788
M1.150000_a0.23500000,1.15,0.235,0.2263464076646834,0.0534036211135766,0.0125498509616905,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,36,3801,-676.44623072191,124.8095767999561,489.9852539667808,0.05364355284203929
M1.150000_a0.24000000,1.15,0.24,0.2285948360142919,0.0507385639093399,0.0121772553382415,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,37,3801,-698.2527334712332,121.50412125549771,505.29341889680575,0.051263350553672815
M1.150000_a0.24500000,1.15,0.245,0.2307824625023916,0.048079054596058,0.0117793683760342,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,38,3801,-722.9492344554407,118.34609835519841,522.6303625877193,0.04900940118265643
M1.150000_a0.25000000,1.15,0.25,0.2329122345254112,0.0454250379131812,0.0113562594782953,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,39,3801,-751.0019635011623,115.32615056289919,542.323378377816,0.0468911355732046
M1.150000_a0.25500000,1.15,0.255,0.2349869062470309,0.0427764608549247,0.0109079975180058,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,40,3801,-782.9932648338362,112.4357155564867,564.781271913353,0.04391429589129969
M1.150000_a0.26000000,1.15,0.26,0.2370090573496407,0.0401332732490241,0.0104346510447462,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,41,3801,-819.6587764987154,109.66692012775509,593.3272326974936,0.0409052744006464
M1.150000_a0.26500000,1.15,0.265,0.2389811070218755,0.0374954270052493,0.009936288156391,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,42,3801,-861.9401795276667,107.01249367047522,623.1609906747218,0.037962634395130174
M1.150000_a0.27000000,1.15,0.27,0.2409053276374326,0.0348628766548256,0.0094129766968029,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,43,3801,-911.06199031373,104.46574440579568,657.821340365368,0.035093119334077265
M1.150000_a0.27500000,1.15,0.275,0.2427838565218639,0.032235578489867,0.0088647840847134,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,44,3801,-968.6449256405755,102.02048353007139,698.4518595319902,0.032306190068306366
M1.150000_a0.28000000,1.15,0.28,0.2446187068139639,0.0296134911601608,0.008291777524845,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,45,3801,-1036.8790443284129,99.67098377047893,750.1866182377104,0.02961501024900618
M1.150000_a0.28500000,1.15,0.285,0.246411776793946,0.0269965748646317,0.00769402383642,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,46,3801,-1118.7965041748503,97.4119389481602,808.2824807608039,0.027037833585625833
M1.150000_a0.29000000,1.15,0.29,0.2481648590786716,0.0243847919214007,0.0070715896572062,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,47,3801,-1218.7176494963899,95.23841448702534,879.1465570228397,0.024599916054786578
M1.150000_a0.29500000,1.15,0.295,0.2498796478668118,0.0217781061290199,0.0064245413080608,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,48,3801,-1343.0151852497534,93.14583984897132,967.2983693791251,0.0223360086705743
M1.150000_a0.30000000,1.15,0.3,0.2515577466091791,0.0191764832750002,0.0057529449825,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,49,3801,-1501.4944389557202,91.1299486976173,1084.9532360876374,0.02029322423578086
M1.150000_a0.30500000,1.15,0.305,0.2532006740129504,0.0165798894695289,0.0050568662882063,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p150000/modes/modes_compact_with_analytic_tails.npz,50,3801,-1710.0625958746125,89.18677332547229,1233.620618339424,0.018533333513359167
