stage,dataset,source_id,chart,Mach,alpha,n_xi,xi_boundary,mapping_scale,cr_pred,ci_pred,r_kappa_abs_median,r_kappa_abs_p90,r_kappa_abs_p95,r_kappa_abs_max,r_q_abs_median,r_q_abs_p90,r_q_abs_p95,r_q_abs_max,r_logamp_abs_median,r_logamp_abs_p90,r_logamp_abs_p95,r_logamp_abs_max,r_kappa_normalized_rms,r_q_normalized_rms,r_logamp_normalized_rms,bc_kappa_rmse,bc_q_rmse,bc_kappa_max_abs,bc_q_max_abs,reference_ci
joint,T401,255,C21,1.45,0.185,256,0.9850000143051147,3.0,0.3488432765007019,0.0365157276391983,0.005540797486901283,0.01446380466222763,0.019839635584503412,0.03670428693294525,0.0057923642452806234,0.01587468385696411,0.0206719390116632,0.03487887233495712,0.0030453214421868324,0.008642012253403664,0.010721958708018064,0.029898053035140038,0.008194645439999922,0.00889510679780664,0.005519431610445717,0.0017777247090414849,0.0012064968603896671,0.002514079213142395,0.001361072063446045,0.0356190876845879
joint,T401,256,C21,1.45,0.2,256,0.9850000143051147,3.0,0.3604890704154968,0.03055155649781227,0.005030304193496704,0.015453757718205452,0.018306635785847902,0.04291490092873573,0.007524209329858422,0.017395129427313805,0.021940112579613924,0.039340779185295105,0.002907600486651063,0.009597566910088062,0.012727128341794014,0.06301066279411316,0.008267946024111662,0.01005751137557884,0.0073570266695148585,0.00032948620617793186,0.0003433086492535297,0.00046556442975997925,0.0004585385322570801,0.0302003605398189
joint,T401,257,C21,1.5,0.12,256,0.9850000143051147,3.0,0.34150779247283936,0.05030273273587227,0.006280405446887016,0.015810547396540642,0.020134621765464544,0.03344833850860596,0.006042897002771497,0.017496231943368912,0.020598536357283592,0.035532549023628235,0.004187186481431127,0.011013365350663662,0.013028787216171622,0.020198624581098557,0.009077928786826697,0.009458396288948935,0.006487948357844406,0.00017553227863353974,0.0006449803821508691,0.0002442672848701477,0.0007481928914785385,0.0500656877706976
joint,T401,258,C21,1.5,0.135,256,0.9850000143051147,3.0,0.3574937582015991,0.045289717614650726,0.00542434467934072,0.013603734318166971,0.01583343418315053,0.029981017112731934,0.005790911614894867,0.015258059836924076,0.017684458289295435,0.02572927251458168,0.0032368297688663006,0.008852176368236542,0.010993293020874262,0.028520161285996437,0.007399477345512048,0.008430323016728348,0.005566224701225508,0.000449059763982138,0.00035698901176119894,0.0006304122507572174,0.0003977864980697632,0.0461383483534535
joint,T401,259,C21,1.5,0.145,256,0.9850000143051147,3.0,0.3638865351676941,0.04255950450897217,0.0052542106714099646,0.013913451228290796,0.017586689442396164,0.029506245627999306,0.005564548075199127,0.015930780209600925,0.017971925903111696,0.036939460784196854,0.002975539769977331,0.009340320248156786,0.011135377688333392,0.041224054992198944,0.007946542272738664,0.008357096735799213,0.005981025632420783,0.0006513249332571919,0.00068972063730473,0.000917576253414154,0.0007415115833282471,0.0433022950552245
joint,T401,260,C21,1.5,0.155,256,0.9850000143051147,3.0,0.36644992232322693,0.04013683274388313,0.006148126209154725,0.014680903870612383,0.019048198591917753,0.028462838381528854,0.0053242044523358345,0.01458786055445671,0.01651713950559497,0.023895185440778732,0.0028308064211159945,0.007991496939212084,0.010401691077277064,0.02354499325156212,0.008562816462266974,0.007995236912452151,0.005220930438330083,0.00027074391473701817,0.0004032062448775302,0.00038045644760131836,0.0005134940147399902,0.0403227693778328
joint,T401,261,C21,1.5,0.165,256,0.9850000143051147,3.0,0.3676331639289856,0.03768213838338852,0.00583902420476079,0.01816427707672119,0.022140603978186846,0.03675790876150131,0.005950257182121277,0.014640651643276215,0.017483930569142103,0.027079612016677856,0.003458490362390876,0.008698645979166031,0.01130873104557395,0.01924973353743553,0.009365679999550142,0.008144939680230045,0.005380664806398542,0.0003154623561587136,0.00028502855127269454,0.00044611096382141113,0.00040304847061634064,0.037220759251363
joint,T401,262,C21,1.5,0.18,256,0.9850000143051147,3.0,0.371270090341568,0.03300969675183296,0.007273205788806081,0.015726719051599503,0.020560631528496742,0.038821715861558914,0.006343815475702286,0.015951504930853844,0.019676290918141603,0.028061509132385254,0.0036280585918575525,0.008572214283049107,0.010400176979601383,0.047367244958877563,0.009476144522596163,0.008845680466335678,0.005917447617218743,0.0008682530021855258,0.0006410997566891763,0.001225985586643219,0.0006717387586832047,0.0323754101889196
joint,T401,263,C21,1.5,0.195,256,0.9850000143051147,3.0,0.3801369071006775,0.02758612111210823,0.006330880336463451,0.015566838439553976,0.01859318232163787,0.03860824182629585,0.005341258365660906,0.017670287750661373,0.02240886352956295,0.028107136487960815,0.003043221775442362,0.009033169597387314,0.01146236970089376,0.05643721669912338,0.00893714534162756,0.008716721815347649,0.006334287292493005,0.00017783693796369032,0.00021191632417422434,0.00024303793907165527,0.00028121471405029297,0.0273406565891719
joint,T401,264,C21,1.55,0.125,256,0.9850000143051147,3.0,0.3673679828643799,0.04350906237959862,0.005691071972250938,0.016567951999604702,0.018592915032058954,0.028738882392644882,0.005840083584189415,0.016061758622527122,0.019770707935094833,0.0347680002450943,0.00411394308321178,0.010680341627448797,0.013725983444601297,0.023935675621032715,0.008681688223435844,0.00939904868666691,0.0069343070172077316,0.000581223983815856,0.0007584595281487258,0.0007606074213981628,0.0008354634046554565,0.0431153363587604
joint,T401,265,C21,1.55,0.14,256,0.9850000143051147,3.0,0.38534247875213623,0.03848917782306671,0.005846390500664711,0.013837702572345734,0.0188529621809721,0.032940831035375595,0.00642081955447793,0.015983651392161846,0.01940011838451028,0.038117166608572006,0.003549469169229269,0.008996776305139065,0.010800930671393871,0.020560692995786667,0.008404703561157061,0.008963300335366157,0.005493295853411386,0.0007109229461550326,0.0006499301398919496,0.0009697303175926208,0.0007563717663288116,0.0394437041921252
joint,T401,266,C21,1.55,0.155,256,0.9850000143051147,3.0,0.3920590877532959,0.03445326164364815,0.006452441914007068,0.01487191766500473,0.019923591054975986,0.038590531796216965,0.006601558066904545,0.015328332781791687,0.018112012185156345,0.03283897042274475,0.0029988078167662024,0.009810206480324268,0.012087671086192131,0.052095022052526474,0.008990114130844074,0.008773029542022241,0.006605196783828146,0.001171933326505234,0.0009534440358609464,0.0016444474458694458,0.0009939074516296387,0.0353855213943005
