task_index,role,Mach,alpha,reference_cr,reference_ci,reference_omega_i,audit_setting,audit_sweep,audit_level,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,error
15,low_alpha,1.35,0.05,0.1965550968817506,0.0943334435104853,0.0047166721755242,accuracy_nominal,integration,0.25,0.1965550968817506,0.0943334435104852,0.0047166721755242,-8.493266853704107e-12,-4.237685723162965e-11,4.3219597530265715e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009433344351048,0.2,0.1965550968817506,0.0943334435104853,
15,low_alpha,1.35,0.05,0.1965550968817506,0.0943334435104853,0.0047166721755242,matching_y0p5,matching,0.5,0.1965550968817506,0.0943334435104852,0.0047166721755242,-6.775511575407567e-12,-9.063552425941923e-12,1.131616276333456e-11,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009433344351048,0.2,0.1965550968817506,0.0943334435104853,
15,low_alpha,1.35,0.05,0.1965550968817506,0.0943334435104853,0.0047166721755242,matching_y1p5,matching,1.5,0.1965550968817506,0.0943334435104852,0.0047166721755242,-1.4532985925796991e-11,-7.272585658690822e-11,7.416372358652817e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009433344351048,0.2,0.1965550968817506,0.0943334435104853,
16,peak_growth,1.35,0.155,0.2967549899429557,0.0596339037531516,0.0092432550817385,box_L20,box,20.0,0.2967549899429557,0.0596339037531516,0.0092432550817384,-6.485785519760867e-11,-4.9474469659971376e-11,8.157367546561453e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005963390375315,0.2,0.2967549899429557,0.0596339037531516,
16,peak_growth,1.35,0.155,0.2967549899429557,0.0596339037531516,0.0092432550817385,box_L30,box,30.0,0.2967549899429557,0.0596339037531516,0.0092432550817384,-6.485813275336483e-11,-4.947449915027047e-11,8.157391403152854e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005963390375315,0.2,0.2967549899429557,0.0596339037531516,
16,peak_growth,1.35,0.155,0.2967549899429557,0.0596339037531516,0.0092432550817385,strict_L40_y1,shared_reference,40.0,0.2967549899429557,0.0596339037531516,0.0092432550817384,-6.473735436607342e-11,-4.9389364126239954e-11,8.142625092138827e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005963390375315,0.2,0.2967549899429557,0.0596339037531516,
16,peak_growth,1.35,0.155,0.2967549899429557,0.0596339037531516,0.0092432550817385,box_L50,box_reference,50.0,0.2967549899429557,0.0596339037531516,0.0092432550817384,-6.473735436607342e-11,-4.9389364126239954e-11,8.142625092138827e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005963390375315,0.2,0.2967549899429557,0.0596339037531516,
16,peak_growth,1.35,0.155,0.2967549899429557,0.0596339037531516,0.0092432550817385,accuracy_coarse,integration,0.5,0.2967549899429557,0.0596339037531516,0.0092432550817384,2.0330959138448182e-14,5.051514762044462e-15,2.09491217209792e-14,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005963390375315,0.2,0.2967549899429557,0.0596339037531516,
16,peak_growth,1.35,0.155,0.2967549899429557,0.0596339037531516,0.0092432550817385,accuracy_nominal,integration,0.25,0.2967549899429557,0.0596339037531516,0.0092432550817384,-6.323338380687105e-11,-4.708267456465798e-11,7.883678755396209e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005963390375315,0.2,0.2967549899429557,0.0596339037531516,
16,peak_growth,1.35,0.155,0.2967549899429557,0.0596339037531516,0.0092432550817385,matching_y0p5,matching,0.5,0.2967549899429557,0.0596339037531516,0.0092432550817384,-1.095945556528477e-11,-2.275173430731081e-12,1.1193126481343627e-11,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005963390375315,0.2,0.2967549899429557,0.0596339037531516,
16,peak_growth,1.35,0.155,0.2967549899429557,0.0596339037531516,0.0092432550817385,matching_y1p5,matching,1.5,0.2967549899429557,0.0596339037531516,0.0092432550817384,-1.0766613295354331e-10,-9.630931122051044e-11,1.4445580505102315e-10,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005963390375315,0.2,0.2967549899429557,0.0596339037531516,
17,near_neutral,1.35,0.295,0.3499126544947055,0.0009334624149684,0.0002753714124156,box_L20,box,20.0,0.3499127127317724,0.0009336511365359,0.000275427085278,-1.0860756738395594e-12,3.116923955265652e-12,3.300723452853166e-12,True,linear_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.09334624149684,0.3499126544947055,0.0009334624149684,
17,near_neutral,1.35,0.295,0.3499126544947055,0.0009334624149684,0.0002753714124156,box_L30,box,30.0,0.3499127127353258,0.0009336511268782,0.000275427082429,7.020772851973335e-13,-2.9942525780861373e-12,3.0754611062027004e-12,True,linear_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.09334624149684,0.3499126544947055,0.0009334624149684,
17,near_neutral,1.35,0.295,0.3499126544947055,0.0009334624149684,0.0002753714124156,strict_L40_y1,shared_reference,40.0,0.3499127127593228,0.0009336513846167,0.0002754271584619,5.7551879928396936e-11,-9.28286974740712e-12,5.829571642959666e-11,True,linear_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.09334624149684,0.3499126544947055,0.0009334624149684,
17,near_neutral,1.35,0.295,0.3499126544947055,0.0009334624149684,0.0002753714124156,box_L50,box_reference,50.0,0.3499127127575298,0.0009336513916959,0.0002754271605503,-2.0288909441390497e-12,3.1478341797324533e-12,3.745031172941199e-12,True,linear_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.09334624149684,0.3499126544947055,0.0009334624149684,
17,near_neutral,1.35,0.295,0.3499126544947055,0.0009334624149684,0.0002753714124156,accuracy_coarse,integration,0.5,0.3499126544947055,0.0009334624149684,0.0002753714124156,-2.7243263200915635e-11,1.6874339653447784e-12,2.729547257736644e-11,True,linear_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,1e-12,0.09334624149684,0.3499126544947055,0.0009334624149684,
17,near_neutral,1.35,0.295,0.3499126544947055,0.0009334624149684,0.0002753714124156,accuracy_nominal,integration,0.25,0.3499127138407059,0.0009336519030006,0.0002754273113851,-7.94477400534177e-10,1.766840004868448e-09,1.937244936182072e-09,True,linear_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,1e-12,0.09334624149684,0.3499126544947055,0.0009334624149684,
17,near_neutral,1.35,0.295,0.3499126544947055,0.0009334624149684,0.0002753714124156,matching_y0p5,matching,0.5,0.3499127127571597,0.0009336513852082,0.0002754271586364,4.653017554590022e-12,-6.890587682687951e-13,4.7037617232860575e-12,True,linear_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.09334624149684,0.3499126544947055,0.0009334624149684,
17,near_neutral,1.35,0.295,0.3499126544947055,0.0009334624149684,0.0002753714124156,matching_y1p5,matching,1.5,0.3499127127596212,0.0009336513845057,0.0002754271584292,1.3553942690425202e-10,-9.531519670757936e-12,1.35874155426141e-10,True,linear_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.09334624149684,0.3499126544947055,0.0009334624149684,
18,low_alpha,1.4,0.05,0.2284495959648327,0.0805532227768955,0.0040276611388447,box_L20,box,20.0,0.2284495959648327,0.0805532227768954,0.0040276611388447,-1.2420116150824168e-11,-3.775994274202166e-11,3.9750126554272965e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008055322277689,0.2,0.2284495959648327,0.0805532227768955,
18,low_alpha,1.4,0.05,0.2284495959648327,0.0805532227768955,0.0040276611388447,box_L30,box,30.0,0.2284495959648327,0.0805532227768954,0.0040276611388447,-1.2420052833417294e-11,-3.7759913251722566e-11,3.9750078756682864e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008055322277689,0.2,0.2284495959648327,0.0805532227768955,
18,low_alpha,1.4,0.05,0.2284495959648327,0.0805532227768955,0.0040276611388447,strict_L40_y1,shared_reference,40.0,0.2284495959648327,0.0805532227768954,0.0040276611388447,-1.2462360136911156e-11,-3.791325239865806e-11,3.99089604929322e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008055322277689,0.2,0.2284495959648327,0.0805532227768955,
18,low_alpha,1.4,0.05,0.2284495959648327,0.0805532227768955,0.0040276611388447,box_L50,box_reference,50.0,0.2284495959648327,0.0805532227768954,0.0040276611388447,-1.2462360136911156e-11,-3.791325239865806e-11,3.99089604929322e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008055322277689,0.2,0.2284495959648327,0.0805532227768955,
18,low_alpha,1.4,0.05,0.2284495959648327,0.0805532227768955,0.0040276611388447,accuracy_coarse,integration,0.5,0.2284495959648327,0.0805532227768954,0.0040276611388447,1.1315996750749235e-11,-5.747619394314008e-12,1.2692001858054614e-11,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008055322277689,0.2,0.2284495959648327,0.0805532227768955,
18,low_alpha,1.4,0.05,0.2284495959648327,0.0805532227768955,0.0040276611388447,accuracy_nominal,integration,0.25,0.2284495959648327,0.0805532227768954,0.0040276611388447,-1.0037594019851603e-11,-3.495639541717388e-11,3.636898231005613e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008055322277689,0.2,0.2284495959648327,0.0805532227768955,
18,low_alpha,1.4,0.05,0.2284495959648327,0.0805532227768955,0.0040276611388447,matching_y0p5,matching,0.5,0.2284495959648327,0.0805532227768954,0.0040276611388447,-5.330504267153646e-12,-6.366875126076477e-12,8.303696442741304e-12,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008055322277689,0.2,0.2284495959648327,0.0805532227768955,
18,low_alpha,1.4,0.05,0.2284495959648327,0.0805532227768955,0.0040276611388447,matching_y1p5,matching,1.5,0.2284495959648327,0.0805532227768954,0.0040276611388447,-1.5293651761671967e-11,-6.251379969235416e-11,6.435736893459109e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008055322277689,0.2,0.2284495959648327,0.0805532227768955,
19,peak_growth,1.4,0.15,0.3181538770330802,0.0541759298007297,0.0081263894701094,box_L20,box,20.0,0.3181538770330802,0.0541759298007297,0.0081263894701094,-1.5729764712979488e-11,-3.0119894425806315e-11,3.3979899030859596e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005417592980072,0.2,0.3181538770330802,0.0541759298007297,
19,peak_growth,1.4,0.15,0.3181538770330802,0.0541759298007297,0.0081263894701094,box_L30,box,30.0,0.3181538770330802,0.0541759298007297,0.0081263894701094,-1.572941082939039e-11,-3.0120071367600865e-11,3.397989205734935e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005417592980072,0.2,0.3181538770330802,0.0541759298007297,
19,peak_growth,1.4,0.15,0.3181538770330802,0.0541759298007297,0.0081263894701094,strict_L40_y1,shared_reference,40.0,0.3181538770330802,0.0541759298007297,0.0081263894701094,-1.570089197544533e-11,-3.0058998692905625e-11,3.391255536294347e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005417592980072,0.2,0.3181538770330802,0.0541759298007297,
19,peak_growth,1.4,0.15,0.3181538770330802,0.0541759298007297,0.0081263894701094,box_L50,box_reference,50.0,0.3181538770330802,0.0541759298007297,0.0081263894701094,-1.570089197544533e-11,-3.0058998692905625e-11,3.391255536294347e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005417592980072,0.2,0.3181538770330802,0.0541759298007297,
19,peak_growth,1.4,0.15,0.3181538770330802,0.0541759298007297,0.0081263894701094,accuracy_coarse,integration,0.5,0.3181538770330802,0.0541759298007297,0.0081263894701094,1.4165751904826608e-14,6.890321646579878e-15,1.5752620716008683e-14,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005417592980072,0.2,0.3181538770330802,0.0541759298007297,
19,peak_growth,1.4,0.15,0.3181538770330802,0.0541759298007297,0.0081263894701094,accuracy_nominal,integration,0.25,0.3181538770330802,0.0541759298007297,0.0081263894701094,-1.2860702086614497e-11,-2.6469873168344368e-11,2.9428758786413115e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005417592980072,0.2,0.3181538770330802,0.0541759298007297,
19,peak_growth,1.4,0.15,0.3181538770330802,0.0541759298007297,0.0081263894701094,matching_y0p5,matching,0.5,0.3181538770330802,0.0541759298007297,0.0081263894701094,-3.218523537962259e-12,-2.2030771304470957e-12,3.900313142186932e-12,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005417592980072,0.2,0.3181538770330802,0.0541759298007297,
19,peak_growth,1.4,0.15,0.3181538770330802,0.0541759298007297,0.0081263894701094,matching_y1p5,matching,1.5,0.3181538770330802,0.0541759298007297,0.0081263894701094,-2.4229340755965723e-11,-5.648148615478021e-11,6.145908583538589e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0005417592980072,0.2,0.3181538770330802,0.0541759298007297,
20,near_neutral,1.4,0.285,0.3684256005207542,0.001253626453456,0.0003572835392349,box_L20,box,20.0,0.3684256704143682,0.0012536696865173,0.0003572958606574,2.740863092043355e-13,2.1898127300183645e-12,2.2068989776253324e-12,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.253626453456e-05,0.1253626453456,0.3684256005207542,0.001253626453456,
20,near_neutral,1.4,0.285,0.3684256005207542,0.001253626453456,0.0003572835392349,box_L30,box,30.0,0.3684256704093079,0.0012536696827973,0.0003572958595972,-6.404256291947519e-11,-7.024028781570449e-11,9.505339498265141e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.253626453456e-05,0.1253626453456,0.3684256005207542,0.001253626453456,
20,near_neutral,1.4,0.285,0.3684256005207542,0.001253626453456,0.0003572835392349,strict_L40_y1,shared_reference,40.0,0.3684256706376472,0.0012536696613907,0.0003572958534963,1.0685953510947144e-10,1.8573628800342548e-11,1.0846169798885351e-10,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.253626453456e-05,0.1253626453456,0.3684256005207542,0.001253626453456,
20,near_neutral,1.4,0.285,0.3684256005207542,0.001253626453456,0.0003572835392349,box_L50,box_reference,50.0,0.368425670637616,0.0012536696613355,0.0003572958534806,1.0378152504042504e-10,1.8614333869865912e-11,1.05437651553585e-10,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.253626453456e-05,0.1253626453456,0.3684256005207542,0.001253626453456,
20,near_neutral,1.4,0.285,0.3684256005207542,0.001253626453456,0.0003572835392349,accuracy_coarse,integration,0.5,0.3684256005207542,0.001253626453456,0.0003572835392349,1.5747125825527067e-13,-7.610988662226649e-13,7.772185544246379e-13,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,1.253626453456e-05,0.1253626453456,0.3684256005207542,0.001253626453456,
20,near_neutral,1.4,0.285,0.3684256005207542,0.001253626453456,0.0003572835392349,accuracy_nominal,integration,0.25,0.3684256708839427,0.001253669790672,0.0003572958903415,-8.78325190356577e-13,5.676137186140517e-13,1.045772668209391e-12,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,1.253626453456e-05,0.1253626453456,0.3684256005207542,0.001253626453456,
20,near_neutral,1.4,0.285,0.3684256005207542,0.001253626453456,0.0003572835392349,matching_y0p5,matching,0.5,0.3684256005207542,0.001253626453456,0.0003572835392349,-1.3405150323109183e-09,-1.778868955729009e-09,2.227410001213956e-09,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,1.253626453456e-05,0.1253626453456,0.3684256005207542,0.001253626453456,
20,near_neutral,1.4,0.285,0.3684256005207542,0.001253626453456,0.0003572835392349,matching_y1p5,matching,1.5,0.3684256706380978,0.0012536696612272,0.0003572958534497,-2.689931610788676e-12,-7.111769940310042e-13,2.7823559778646468e-12,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.253626453456e-05,0.1253626453456,0.3684256005207542,0.001253626453456,
21,low_alpha,1.45,0.05,0.2584141991785808,0.0683211956839623,0.0034160597841981,box_L20,box,20.0,0.2584141991785808,0.0683211956839623,0.0034160597841981,-1.0297195388031533e-11,-2.5602473266439496e-11,2.7595631361105815e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006832119568396,0.2,0.2584141991785808,0.0683211956839623,
21,low_alpha,1.45,0.05,0.2584141991785808,0.0683211956839623,0.0034160597841981,box_L30,box,30.0,0.2584141991785808,0.0683211956839623,0.0034160597841981,-1.0297121662283804e-11,-2.5602358774690078e-11,2.7595497628341918e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006832119568396,0.2,0.2584141991785808,0.0683211956839623,
21,low_alpha,1.45,0.05,0.2584141991785808,0.0683211956839623,0.0034160597841981,strict_L40_y1,shared_reference,40.0,0.2584141991785808,0.0683211956839623,0.0034160597841981,-1.0327917340791082e-11,-2.575354339506841e-11,2.774726786550137e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006832119568396,0.2,0.2584141991785808,0.0683211956839623,
21,low_alpha,1.45,0.05,0.2584141991785808,0.0683211956839623,0.0034160597841981,box_L50,box_reference,50.0,0.2584141991785808,0.0683211956839623,0.0034160597841981,-1.0327917340791082e-11,-2.575354339506841e-11,2.774726786550137e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006832119568396,0.2,0.2584141991785808,0.0683211956839623,
21,low_alpha,1.45,0.05,0.2584141991785808,0.0683211956839623,0.0034160597841981,accuracy_coarse,integration,0.5,0.2584141991785808,0.0683211956839623,0.0034160597841981,5.884110906850815e-12,-2.132198931303897e-12,6.258516872772191e-12,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006832119568396,0.2,0.2584141991785808,0.0683211956839623,
21,low_alpha,1.45,0.05,0.2584141991785808,0.0683211956839623,0.0034160597841981,accuracy_nominal,integration,0.25,0.2584141991785808,0.0683211956839623,0.0034160597841981,-8.706659525292704e-12,-2.3272187996137284e-11,2.484754825363916e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006832119568396,0.2,0.2584141991785808,0.0683211956839623,
21,low_alpha,1.45,0.05,0.2584141991785808,0.0683211956839623,0.0034160597841981,matching_y0p5,matching,0.5,0.2584141991785808,0.0683211956839623,0.0034160597841981,-3.4347897789888115e-12,-3.507972991950714e-12,4.909547365908761e-12,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006832119568396,0.2,0.2584141991785808,0.0683211956839623,
21,low_alpha,1.45,0.05,0.2584141991785808,0.0683211956839623,0.0034160597841981,matching_y1p5,matching,1.5,0.2584141991785808,0.0683211956839623,0.0034160597841981,-1.3920862726446435e-11,-4.374264839235309e-11,4.590435390489224e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006832119568396,0.2,0.2584141991785808,0.0683211956839623,
22,peak_growth,1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,box_L20,box,20.0,0.3409303879527062,0.0476035893642578,0.0071405384046386,-1.7053820161594402e-11,-2.994339325101958e-11,3.445924522518171e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0004760358936425,0.2,0.3409303879527062,0.0476035893642579,
22,peak_growth,1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,box_L30,box,30.0,0.3409303879527062,0.0476035893642578,0.0071405384046386,-1.7053747303208408e-11,-2.9943145185562514e-11,3.445899361103519e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0004760358936425,0.2,0.3409303879527062,0.0476035893642579,
22,peak_growth,1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,strict_L40_y1,shared_reference,40.0,0.3409303879527062,0.0476035893642578,0.0071405384046386,-1.7020804904399608e-11,-2.988328161313003e-11,3.4390671984758736e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0004760358936425,0.2,0.3409303879527062,0.0476035893642579,
22,peak_growth,1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,box_L50,box_reference,50.0,0.3409303879527062,0.0476035893642578,0.0071405384046386,-1.7020804904399608e-11,-2.988328161313003e-11,3.4390671984758736e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0004760358936425,0.2,0.3409303879527062,0.0476035893642579,
22,peak_growth,1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,accuracy_coarse,integration,0.5,0.3409303879527062,0.0476035893642578,0.0071405384046386,7.466249840604178e-15,9.341485918135106e-15,1.1958605514065526e-14,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0004760358936425,0.2,0.3409303879527062,0.0476035893642579,
22,peak_growth,1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,accuracy_nominal,integration,0.25,0.3409303879527062,0.0476035893642578,0.0071405384046386,-1.5255467028518762e-11,-2.7120708456784822e-11,3.111691021705309e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0004760358936425,0.2,0.3409303879527062,0.0476035893642579,
22,peak_growth,1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,matching_y0p5,matching,0.5,0.3409303879527062,0.0476035893642578,0.0071405384046386,-2.7309127181851522e-12,-1.5460144015683186e-12,3.1381594612450884e-12,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0004760358936425,0.2,0.3409303879527062,0.0476035893642579,
22,peak_growth,1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,matching_y1p5,matching,1.5,0.3409303879527062,0.0476035893642578,0.0071405384046386,-2.7541573188738507e-11,-5.7748104909105535e-11,6.397954262343313e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0004760358936425,0.2,0.3409303879527062,0.0476035893642579,
23,near_neutral,1.45,0.275,0.3858388736824294,0.0017066451649366,0.0004693274203575,box_L20,box,20.0,0.3858388771520895,0.0017066249499876,0.0004693218612465,-2.6442736889009666e-13,1.8390393374811964e-12,1.8579525069875755e-12,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.7066451649366e-05,0.17066451649366,0.3858388736824294,0.0017066451649366,
23,near_neutral,1.45,0.275,0.3858388736824294,0.0017066451649366,0.0004693274203575,box_L30,box,30.0,0.3858388771497818,0.0017066249462296,0.0004693218602131,2.527700271315325e-13,-1.3720788285924437e-12,1.39516773130964e-12,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.7066451649366e-05,0.17066451649366,0.3858388736824294,0.0017066451649366,
23,near_neutral,1.45,0.275,0.3858388736824294,0.0017066451649366,0.0004693274203575,strict_L40_y1,shared_reference,40.0,0.3858388771048631,0.0017066249120032,0.0004693218508008,-2.529199072398569e-12,1.21540389514882e-11,1.241440738747179e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.7066451649366e-05,0.17066451649366,0.3858388736824294,0.0017066451649366,
