Mach,alpha_neutral,cr_neutral,dalpha_neutral_dMach
1.853,0.22350138488624027,0.5017400205401518,-0.11420187550639523
1.854,0.2233873045356137,0.5019746846486808,-0.11395892058738812
1.855,0.2232734668553841,0.5022091803565824,-0.11371653471259578
1.8559999999999999,0.22315987127650713,0.5024435063421886,-0.11347471788201818
1.857,0.22304651722993865,0.5026776612838318,-0.11323347009565526
1.858,0.22293340414663437,0.5029116438598441,-0.11299279135350707
1.859,0.2228205314575502,0.5031454527485576,-0.11275268165557366
1.8599999999999999,0.22270789859364185,0.5033790866283047,-0.11251314100185497
1.861,0.2225955049858651,0.5036125441774174,-0.11227416939235098
1.862,0.22248335006517575,0.5038458240742278,-0.1120357668270617
1.863,0.22237143326252956,0.5040789249970683,-0.11179793330598722
1.8639999999999999,0.22225975400888237,0.5043118456242708,-0.11156066882912748
1.865,0.22214831173518992,0.5045445846341676,-0.1113239733964824
1.866,0.22203710587240796,0.504777140705091,-0.11108784700805206
1.867,0.2219261358514924,0.505009512515373,-0.11085228966383648
1.8679999999999999,0.22181540110339892,0.5052416987433457,-0.11061730136383566
1.869,0.22170490105908333,0.5054736980673413,-0.11038288210804952
1.87,0.2215946351495014,0.5057055091656922,-0.1101490318964781
1.871,0.22148460280560897,0.5059371307167305,-0.10991575072912145
1.8719999999999999,0.22137480345836177,0.5061685613987883,-0.10968303860597954
1.873,0.2212652365387156,0.5063997998901978,-0.10945089552705231
1.874,0.22115590147762623,0.506630844869291,-0.10921932149233982
1.875,0.2210467977060495,0.5068616950144003,-0.10898831650184211
1.876,0.22093792465494116,0.5070923490038578,-0.10875788055555913
1.877,0.220829281755257,0.5073228055159955,-0.10852801365349084
1.8780000000000001,0.22072086843795274,0.507553063229146,-0.10829871579563727
1.879,0.2206126841339843,0.5077831208216411,-0.10806998698199846
1.88,0.22050472827430737,0.508012976971813,-0.1078418272125744
1.881,0.22039700028987777,0.508242630357994,-0.10761423648736504
1.8820000000000001,0.22028949961165123,0.5084720796585164,-0.10738721480637038
1.883,0.2201822256705836,0.5087013235517118,-0.10716076216959053
1.884,0.22007517789763067,0.5089303607159129,-0.10693487857702538
1.885,0.21996835572374815,0.5091591898294519,-0.10670956402867493
1.8860000000000001,0.2198617585798919,0.5093878095706607,-0.10648481852453921
1.887,0.21975538589701765,0.5096162186178715,-0.10626064206461827
1.888,0.21964923710608125,0.5098444156494167,-0.10603703464891207
1.889,0.21954331163803842,0.5100723993436284,-0.10581399627742054
1.8900000000000001,0.219437608923845,0.5103001683788384,-0.10559152695014375
1.891,0.21933212839445676,0.5105277214333792,-0.10536962666708173
1.892,0.21922686948082945,0.510755057185583,-0.10514829542823444
1.893,0.2191218316139189,0.510982174313782,-0.10492753323360184
1.8940000000000001,0.2190170142246808,0.5112090714963082,-0.10470734008318396
1.895,0.2189124167440711,0.5114357474114939,-0.10448771597698087
1.896,0.21880803860304548,0.5116622007376711,-0.10426866091499251
1.897,0.2187038792325597,0.5118884301531722,-0.10405017489721882
1.8980000000000001,0.2185999380635696,0.5121144343363292,-0.10383225792365988
1.899,0.21849621452703097,0.5123402119654744,-0.1036149099943157
1.9,0.2183927080538996,0.5125657617189399,-0.10339813110918628
1.901,0.2182895116435348,0.5127910859374156,-0.10299672762462801
1.9020000000000001,0.2181867105226418,0.5130161888322808,-0.10260755216563573
1.903,0.218084292463195,0.5132410718879014,-0.10223060473220952
1.904,0.2179822452371689,0.513465736588643,-0.1018658853243493
1.905,0.2178805566165378,0.5136901844188718,-0.10151339394205498
1.9060000000000001,0.21777921437327624,0.5139144168629536,-0.10117313058532663
1.907,0.21767820627935863,0.5141384354052542,-0.10084509525416438
1.908,0.21757752010675938,0.5143622415301397,-0.1005292879485681
1.909,0.21747714362745296,0.5145858367219757,-0.10022570866853772
1.9100000000000001,0.21737706461341377,0.5148092224651283,-0.09993435741407335
1.911,0.2172772708366163,0.5150324002439634,-0.09965523418517501
1.912,0.21717775006903495,0.5152553715428467,-0.09938833898184267
1.913,0.21707849008264407,0.5154781378461443,-0.09913367180407626
1.9140000000000001,0.21697947864941824,0.5157007006382219,-0.09889123265187583
1.915,0.21688070354133182,0.5159230614034456,-0.09866102152524142
1.916,0.21678215253035923,0.5161452216261811,-0.09844303842417303
1.917,0.21668381338847495,0.5163671827907944,-0.09823728334867056
1.9180000000000001,0.21658567388765335,0.5165889463816515,-0.09804375629873407
1.919,0.21648772179986897,0.5168105138831182,-0.09786245727436363
1.92,0.21638994489709615,0.5170318867795601,-0.09769338627555915
1.921,0.2162923309513093,0.5172530665553435,-0.09753654330232063
1.9220000000000002,0.21619486773448296,0.5174740546948342,-0.0973919283546481
1.923,0.2160975430185915,0.5176948526823977,-0.09725954143254159
1.924,0.21600034457560938,0.5179154620024006,-0.09713938253600107
1.925,0.21590326017751096,0.5181358841392081,-0.0970314516650265
1.9260000000000002,0.2158062775962708,0.5183561205771865,-0.09693574881961793
1.927,0.2157093846038632,0.5185761728007016,-0.09685227399977535
1.928,0.21561256897226272,0.5187960422941192,-0.09678102720549875
1.929,0.2155158184734437,0.5190157305418054,-0.09672200843678813
1.9300000000000002,0.2154191208793806,0.519235239028126,-0.09667521769364351
1.931,0.2153224639620479,0.5194545692374466,-0.09664065497606489
1.932,0.21522583549341998,0.5196737226541335,-0.09661832028405223
1.933,0.21512922324547123,0.5198927007625523,-0.09660821361760556
1.9340000000000002,0.2150326149901762,0.5201115050470692,-0.09661033497672489
1.935,0.21493599849950928,0.5203301369920498,-0.09662468436141018
1.936,0.21483936154544486,0.52054859808186,-0.09665126177166147
1.937,0.21474269189995746,0.5207668898008659,-0.09669006720747876
1.9380000000000002,0.2146459773350214,0.5209850136334334,-0.09674110066886203
1.939,0.2145492056226112,0.5212029710639281,-0.09680436215581127
1.94,0.21445236453470126,0.5214207635767161,-0.0968798516683265
1.941,0.214355441843266,0.5216383926561631,-0.09696756920640774
1.9420000000000002,0.21425842532027992,0.5218558597866354,-0.09706751477005496
1.943,0.21416130273771739,0.5220731664524985,-0.09717968835926814
1.944,0.2140640618675529,0.5222903141381184,-0.09730408997404731
1.945,0.21396669048176076,0.5225073043278611,-0.09744071961439249
1.9460000000000002,0.21386917635231553,0.5227241385060922,-0.09758957728030367
1.947,0.21377150725119165,0.522940818157178,-0.09775066297178078
1.948,0.21367367095036346,0.523157344765484,-0.0979239766888239
1.949,0.21357565522180547,0.5233737198153765,-0.09810951843143303
1.9500000000000002,0.21347744783749206,0.523589944791221,-0.09830728819960811
1.951,0.21337914050761242,0.5238060135381071,-0.09830737155971439
1.952,0.21328083309437268,0.5240219187779138,-0.09830745491971467
1.953,0.213182525597773,0.5242376603101916,-0.0983075382796089
1.9540000000000002,0.2130842180178135,0.5244532379344904,-0.09830762163939714
1.955,0.21298591035449427,0.524668651450361,-0.09830770499907934
1.956,0.2128876026078154,0.5248839006573534,-0.09830778835865554
1.957,0.21278929477777697,0.5250989853550182,-0.0983078717181257
1.9580000000000002,0.21269098686437915,0.5253139053429053,-0.09830795507748986
1.959,0.21259267886762204,0.5255286604205655,-0.09830803843674799
1.96,0.21249437078750572,0.5257432503875488,-0.09830812179590011
1.9609999999999999,0.21239606262403027,0.5259576750434056,-0.09830820515494619
1.962,0.21229775437719584,0.5261719341876864,-0.09830828851388626
1.963,0.21219944604700253,0.5263860276199414,-0.09830837187272032
1.964,0.21210113763345045,0.5265999551397208,-0.09830845523144835
1.9649999999999999,0.2120028291365397,0.526813716546575,-0.09830853859007035
1.966,0.21190452055627035,0.5270273116400545,-0.09830862194858636
1.967,0.21180621189264257,0.5272407402197095,-0.09830870530699633
1.968,0.21170790314565638,0.5274540020850903,-0.0983087886653003
1.9689999999999999,0.21160959431531198,0.5276670970357471,-0.09830887202349822
1.97,0.2115112854016094,0.5278800248712304,-0.09830895538159015
1.971,0.21141297640454884,0.5280927853910906,-0.09830903873957604
1.972,0.21131466732413032,0.5283053783948779,-0.09830912209745592
1.9729999999999999,0.21121635816035397,0.5285178036821426,-0.09830920545522977
1.974,0.2111180489132199,0.528730061052435,-0.09830928881289762
1.975,0.21101973958272818,0.5289421503053057,-0.09830937217045943
1.976,0.21092143016887901,0.5291540712403047,-0.09830945552791523
1.9769999999999999,0.21082312067167244,0.5293658236569824,-0.09830953888526502
1.978,0.21072481109110852,0.5295774073548891,-0.09830962224250876
1.979,0.21062650142718742,0.5297888221335753,-0.09830970559964651
1.98,0.21052819167990927,0.5300000677925913,-0.09830978895667823
1.9809999999999999,0.21042988184927414,0.5302111441314871,-0.09830987231360394
1.982,0.2103315719352821,0.5304220509498135,-0.09830995567042361
1.983,0.21023326193793326,0.5306327880471204,-0.09831003902713728
1.984,0.21013495185722783,0.5308433552229586,-0.09831012238374492
1.9849999999999999,0.21003664169316585,0.5310537522768778,-0.09831020574024656
1.986,0.20993833144574736,0.5312639790084289,-0.09831028909664215
1.987,0.20984002111497257,0.5314740352171619,-0.09831037245293174
1.988,0.20974171070084155,0.5316839207026272,-0.09831045580911531
1.9889999999999999,0.2096434002033544,0.5318936352643752,-0.09831053916519286
1.99,0.2095450896225112,0.5321031787019562,-0.09831062252116438
1.991,0.2094467789583121,0.5323125508149205,-0.09831070587702989
1.992,0.20934846821075717,0.5325217514028183,-0.09831078923278938
1.9929999999999999,0.20925015737984656,0.5327307802652002,-0.09831087258844286
1.994,0.20915184646558033,0.5329396372016163,-0.0983109559439903
1.995,0.2090535354679586,0.5331483220116169,-0.09831103929943173
1.996,0.2089552243869815,0.5333568344947525,-0.09831112265476713
1.9969999999999999,0.2088569132226491,0.5335651744505733,-0.09831120600999653
1.998,0.20875860197496154,0.5337733416786297,-0.0983112893651199
1.999,0.20866029064391886,0.5339813359784721,-0.09831137272013726
2.0,0.2085619792295213,0.5341891571496505,-0.09831145607504858
